number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
11	0.8347378277153558	2020-04-07 14:32:50.202412	2020-04-07 14:34:22.577123	9.951561409655724	0.043594974186890734	64	512	0.02484539322360439	0.1436138138530797	0.2153558052434457	0.8347378277153558	0.4943820224719101	0.6460674157303371	6.848080524344569	0.4060088200476296	0.2153558052434457	0.8347378277153558	0.4943820224719101	0.6460674157303371	6.847846441947565	0.40602182462524095	731661743	650.0	0.2153558052434457	0.8347378277153558	0.4943820224719101	0.6460674157303371	6.848314606741573	0.4059984163855405	11	COMPLETE
12	0.7972846441947565	2020-04-07 14:34:22.598440	2020-04-07 14:36:08.531594	5.603741669048933	0.09155412878545338	64	512	0.020975213543649965	0.16386616480282126	0.19288389513108614	0.7972846441947565	0.43726591760299627	0.5931647940074907	7.795880149812734	0.3709854295422293	0.19288389513108614	0.7972846441947565	0.43726591760299627	0.5931647940074907	7.795880149812734	0.3709854295422293	4014094728	750.0	0.19288389513108614	0.7972846441947565	0.43726591760299627	0.5931647940074907	7.795880149812734	0.3709854295422293	12	COMPLETE
13	0.7532771535580525	2020-04-07 14:36:08.557892	2020-04-07 14:37:58.376788	6.2810137524278975	0.0402968226909912	256	256	0.045653069484142154	0.18845380441641457	0.1797752808988764	0.7532771535580525	0.42930711610486894	0.5697565543071161	8.980337078651685	0.3563769145482194	0.1797752808988764	0.7532771535580525	0.42930711610486894	0.5697565543071161	8.979868913857677	0.3564271734158114	4063369367	600.0	0.1797752808988764	0.7532771535580525	0.42930711610486894	0.5697565543071161	8.980805243445692	0.3563426436613379	13	COMPLETE
14	0.8038389513108615	2020-04-07 14:37:58.400983	2020-04-07 14:40:05.225426	9.717849628435248	0.06403739565463525	128	128	0.07396347636755962	0.15959685892372458	0.18632958801498128	0.8038389513108615	0.4400749063670412	0.6062734082397003	7.6072097378277155	0.37160957308874354	0.18632958801498128	0.8038389513108615	0.4400749063670412	0.6062734082397003	7.6072097378277155	0.37160957308874354	1330889137	550.0	0.18632958801498128	0.8038389513108615	0.4400749063670412	0.6062734082397003	7.6072097378277155	0.37160957308874354	14	COMPLETE
15	0.8422284644194756	2020-04-07 14:40:05.251331	2020-04-07 14:41:43.798541	4.772034246185612	0.012387188115628816	64	512	0.601027332556705	0.13032757399746736	0.2542134831460674	0.8422284644194756	0.5074906367041199	0.651685393258427	6.227528089887641	0.4331153232985297	0.2542134831460674	0.8422284644194756	0.5074906367041199	0.651685393258427	6.227528089887641	0.4331153232985297	45512301	700.0	0.2542134831460674	0.8422284644194756	0.5074906367041199	0.651685393258427	6.227528089887641	0.4331153232985297	15	COMPLETE
16	0.7509363295880149	2020-04-07 14:41:43.841757	2020-04-07 14:43:15.720486	6.0479583292234125	0.05019304565153915	256	128	0.001634920212577194	0.20112149683455152	0.1502808988764045	0.7509363295880149	0.3782771535580524	0.5388576779026217	9.596441947565543	0.32524958072223015	0.1502808988764045	0.7509363295880149	0.3782771535580524	0.5388576779026217	9.596441947565543	0.32524958072223015	2126437617	400.0	0.1502808988764045	0.7509363295880149	0.3782771535580524	0.5388576779026217	9.596441947565543	0.32524958072223015	16	COMPLETE
17	0.7144194756554307	2020-04-07 14:43:15.743409	2020-04-07 14:45:08.750539	7.110177190256984	0.061362123103388344	256	512	0.011922650074344975	0.2259907581641126	0.13717228464419476	0.7144194756554307	0.3548689138576779	0.5112359550561798	10.774578651685394	0.30608268615300543	0.13717228464419476	0.7144194756554307	0.3548689138576779	0.5112359550561798	10.77434456928839	0.30608289789646725	701666617	700.0	0.13717228464419476	0.7144194756554307	0.3548689138576779	0.5112359550561798	10.774812734082397	0.30608248063729254	17	COMPLETE
18	0.7640449438202247	2020-04-07 14:45:08.783706	2020-04-07 14:47:07.420408	8.789853675191695	0.012357765177175028	256	256	0.07715964665212956	0.17527800572823302	0.20084269662921347	0.7640449438202247	0.4442883895131086	0.5884831460674157	8.357209737827715	0.37380978245270496	0.20084269662921347	0.7640449438202247	0.4442883895131086	0.5884831460674157	8.357209737827715	0.37380978245270496	3598019822	650.0	0.20084269662921347	0.7640449438202247	0.4442883895131086	0.5884831460674157	8.357209737827715	0.37380978245270496	18	COMPLETE
19	0.7677902621722846	2020-04-07 14:47:07.445127	2020-04-07 14:49:42.139096	8.120587933884247	0.04099832290266799	256	128	0.007804311952290859	0.19337694756930854	0.18679775280898878	0.7677902621722846	0.424625468164794	0.5702247191011236	9.235486891385769	0.36018827038081025	0.18679775280898878	0.7677902621722846	0.424625468164794	0.5702247191011236	9.235486891385769	0.36018827038081025	2280214823	650.0	0.18679775280898878	0.7677902621722846	0.424625468164794	0.5702247191011236	9.235486891385769	0.36018827038081025	19	COMPLETE
20	0.7687265917602997	2020-04-07 14:49:42.164692	2020-04-07 14:51:16.095196	1.271983846560845	0.032244091582933086	128	512	0.002752831247295796	0.18011540096874037	0.20880149812734083	0.7687265917602997	0.43586142322097376	0.5884831460674157	8.57443820224719	0.3791055166282215	0.20880149812734083	0.7687265917602997	0.43586142322097376	0.5884831460674157	8.57443820224719	0.3791055166282215	700033948	650.0	0.20880149812734083	0.7687265917602997	0.43586142322097376	0.5884831460674157	8.57443820224719	0.3791055166282215	20	COMPLETE
21	0.8422284644194756	2020-04-07 14:51:16.151724	2020-04-07 14:52:40.013916	4.224640028559641	0.010692233111846484	64	256	0.009755001296177077	0.13750427977394744	0.2350187265917603	0.8422284644194756	0.48782771535580527	0.6544943820224719	6.559925093632959	0.41622433239486495	0.2350187265917603	0.8422284644194756	0.48782771535580527	0.6544943820224719	6.559925093632959	0.41622433239486495	3896714886	500.0	0.2350187265917603	0.8422284644194756	0.48782771535580527	0.6544943820224719	6.559925093632959	0.41622433239486495	21	COMPLETE
22	0.7883895131086143	2020-04-07 14:52:40.099146	2020-04-07 14:54:23.090345	3.031779622846184	0.07328416248248495	128	512	0.049900539896084624	0.17372985788331496	0.17837078651685392	0.7883895131086143	0.42743445692883897	0.5969101123595506	8.275749063670412	0.3583762214663746	0.17837078651685392	0.7883895131086143	0.42743445692883897	0.5969101123595506	8.275749063670412	0.3583762214663746	2861266055	700.0	0.17837078651685392	0.7883895131086143	0.42743445692883897	0.5969101123595506	8.275749063670412	0.3583762214663746	22	COMPLETE
23	0.8544007490636704	2020-04-07 14:54:23.116438	2020-04-07 14:57:22.522370	4.986919719422667	0.05223126542548478	64	128	0.05216094444327884	0.12897695016119393	0.2705992509363296	0.8544007490636704	0.5159176029962547	0.6652621722846442	6.15308988764045	0.44533162302429424	0.2705992509363296	0.8544007490636704	0.5159176029962547	0.6652621722846442	6.15308988764045	0.44533162302429424	3864564219	750.0	0.2705992509363296	0.8544007490636704	0.5159176029962547	0.6652621722846442	6.15308988764045	0.44533162302429424	23	COMPLETE
24	0.7827715355805244	2020-04-07 14:57:22.560950	2020-04-07 14:59:31.948495	2.12215919609987	0.028340309396256192	256	128	0.06514637383894116	0.16780894972150273	0.20271535580524344	0.7827715355805244	0.44335205992509363	0.5861423220973783	7.992977528089888	0.3770871034158066	0.20271535580524344	0.7827715355805244	0.44335205992509363	0.5861423220973783	7.992977528089888	0.3770871034158066	3646285884	550.0	0.20271535580524344	0.7827715355805244	0.44335205992509363	0.5861423220973783	7.992977528089888	0.3770871034158066	24	COMPLETE
25	0.7073970037453183	2020-04-07 14:59:31.988646	2020-04-07 15:01:01.327935	4.9560307307332705	0.08703699958238217	256	512	0.004172664858199555	0.22599310229082456	0.11095505617977527	0.7073970037453183	0.33848314606741575	0.49204119850187267	10.770365168539326	0.287089601788217	0.11095505617977527	0.7073970037453183	0.33848314606741575	0.49204119850187267	10.770131086142323	0.28709304417640824	954038762	550.0	0.11095505617977527	0.7073970037453183	0.33848314606741575	0.49204119850187267	10.77059925093633	0.2870865418876026	25	COMPLETE
26	0.7148876404494382	2020-04-07 15:01:01.354317	2020-04-07 15:02:51.317421	7.541025790475387	0.09161947622524517	256	256	0.07597723602808505	0.21675194545792004	0.13810861423220974	0.7148876404494382	0.3506554307116105	0.499063670411985	10.301498127340825	0.3066061478892292	0.13810861423220974	0.7148876404494382	0.3506554307116105	0.499063670411985	10.301498127340825	0.3066061478892292	3972631701	600.0	0.13810861423220974	0.7148876404494382	0.3506554307116105	0.499063670411985	10.301498127340825	0.3066061478892292	26	COMPLETE
27	0.7542134831460674	2020-04-07 15:02:51.338672	2020-04-07 15:05:09.851677	6.450747213698901	0.04727902131459576	256	256	0.0011341889146070452	0.1958867268539156	0.1896067415730337	0.7542134831460674	0.41807116104868913	0.5627340823970037	9.33309925093633	0.35844060698074043	0.1896067415730337	0.7542134831460674	0.41807116104868913	0.5627340823970037	9.332865168539326	0.3584417600959966	2603774898	750.0	0.1896067415730337	0.7542134831460674	0.41807116104868913	0.5627340823970037	9.333333333333334	0.35843953073983464	27	COMPLETE
28	0.7930711610486891	2020-04-07 15:05:09.898918	2020-04-07 15:07:47.343768	7.042645530574787	0.015748391967804285	128	512	0.17762739920431023	0.16811922986552202	0.1999063670411985	0.7930711610486891	0.4400749063670412	0.5852059925093633	8.017556179775282	0.3759326769395289	0.1999063670411985	0.7930711610486891	0.4400749063670412	0.5852059925093633	8.017322097378278	0.3759328764982646	4236887340		0.1999063670411985	0.7930711610486891	0.4400749063670412	0.5852059925093633	8.017790262172285	0.37593248308247135	28	COMPLETE
29	0.7186329588014981	2020-04-07 15:07:47.369977	2020-04-07 15:09:22.918351	2.15865025162457	0.01804436326970431	256	512	0.18541906494441865	0.20582968176234415	0.14747191011235955	0.7186329588014981	0.36563670411985016	0.5224719101123596	9.837546816479401	0.3169797413956621	0.14747191011235955	0.7186329588014981	0.36563670411985016	0.5224719101123596	9.837546816479401	0.3169797413956621	591878994	600.0	0.14747191011235955	0.7186329588014981	0.36563670411985016	0.5224719101123596	9.837546816479401	0.3169797413956621	29	COMPLETE
30	0.7476591760299626	2020-04-07 15:09:22.967790	2020-04-07 15:10:58.766653	7.56509238956242	0.020799364708646725	128	512	0.010002083655378772	0.18911280728918448	0.17462546816479402	0.7476591760299626	0.3904494382022472	0.5510299625468165	8.993913857677903	0.34249006763298334	0.17462546816479402	0.7476591760299626	0.3904494382022472	0.5510299625468165	8.993913857677903	0.34249006763298334	3803365829	650.0	0.17462546816479402	0.7476591760299626	0.3904494382022472	0.5510299625468165	8.993913857677903	0.34249006763298334	30	COMPLETE
31	0.8614232209737828	2020-04-07 15:10:58.800118	2020-04-07 15:13:20.182503	1.1405870136883887	0.032887774786633205	64	128	0.014975462094927602	0.12292247018183856	0.2701310861423221	0.8614232209737828	0.5491573033707865	0.7017790262172284	5.8572097378277155	0.454243822018379	0.2701310861423221	0.8614232209737828	0.5491573033707865	0.7017790262172284	5.8572097378277155	0.454243822018379	724307486	600.0	0.2701310861423221	0.8614232209737828	0.5491573033707865	0.7017790262172284	5.8572097378277155	0.454243822018379	31	COMPLETE
32	0.726123595505618	2020-04-07 15:13:20.213794	2020-04-07 15:14:40.867551	5.904412177205831	0.05974068507984579	256	256	0.018594530262260253	0.21430561504560464	0.15121722846441948	0.726123595505618	0.3586142322097378	0.5056179775280899	10.208567415730338	0.3169777701684348	0.15121722846441948	0.726123595505618	0.3586142322097378	0.5060861423220974	10.208333333333334	0.31698628225559866	3357271310	450.0	0.15121722846441948	0.726123595505618	0.3586142322097378	0.5056179775280899	10.208801498127341	0.31697067676246504	32	COMPLETE
33	0.772003745318352	2020-04-07 15:14:40.903874	2020-04-07 15:17:25.659152	8.251887510446638	0.022811296427789066	256	128	0.014345116966291772	0.1800263444709937	0.20786516853932585	0.772003745318352	0.4545880149812734	0.5987827715355806	8.577715355805243	0.38114675921368	0.20786516853932585	0.772003745318352	0.4545880149812734	0.5987827715355806	8.577715355805243	0.38114675921368	2605173109	700.0	0.20786516853932585	0.772003745318352	0.4545880149812734	0.5987827715355806	8.577715355805243	0.38114675921368	33	COMPLETE
34	0.7935393258426966	2020-04-07 15:17:25.720744	2020-04-07 15:19:00.971650	1.95335053778395	0.08954145060486059	128	256	0.005738421130840016	0.1787335933726769	0.1596441947565543	0.7935393258426966	0.41619850187265917	0.5730337078651685	8.525280898876405	0.34685282237453163	0.1596441947565543	0.7935393258426966	0.41619850187265917	0.5730337078651685	8.525280898876405	0.34685282237453163	2619297238	550.0	0.1596441947565543	0.7935393258426966	0.41619850187265917	0.5730337078651685	8.525280898876405	0.34685282237453163	34	COMPLETE
35	0.8581460674157303	2020-04-07 15:19:01.055909	2020-04-07 15:21:03.117231	9.094617625696655	0.04883728393499059	64	512	0.08155003591760263	0.13366619343625222	0.23735955056179775	0.8581460674157303	0.5088951310861424	0.6610486891385767	6.367977528089888	0.42320496096860427	0.23735955056179775	0.8581460674157303	0.5088951310861424	0.6610486891385767	6.367977528089888	0.42320496096860427	1702790345	850.0	0.23735955056179775	0.8581460674157303	0.5088951310861424	0.6610486891385767	6.367977528089888	0.42320496096860427	35	COMPLETE
36	0.8618913857677902	2020-04-07 15:21:03.150845	2020-04-07 15:22:44.555405	5.179292588633362	0.010968919227684937	64	128	0.226527711203113	0.12365227445789127	0.2556179775280899	0.8618913857677902	0.5365168539325843	0.673689138576779	5.892322097378277	0.4413670138753191	0.2556179775280899	0.8618913857677902	0.5365168539325843	0.673689138576779	5.892322097378277	0.4413670138753191	3891162029	450.0	0.2556179775280899	0.8618913857677902	0.5365168539325843	0.673689138576779	5.892322097378277	0.4413670138753191	36	COMPLETE
37	0.8328651685393258	2020-04-07 15:22:44.615499	2020-04-07 15:24:25.880175	4.077855032106303	0.08104012308500949	64	256	0.03030261899215318	0.14539976574895616	0.2200374531835206	0.8328651685393258	0.4714419475655431	0.6320224719101124	6.926966292134831	0.4014027823622503	0.2200374531835206	0.8328651685393258	0.4714419475655431	0.6320224719101124	6.926966292134831	0.4014027823622503	4103347791	600.0	0.2200374531835206	0.8328651685393258	0.4714419475655431	0.6320224719101124	6.926966292134831	0.4014027823622503	37	COMPLETE
38	0.848314606741573	2020-04-07 15:24:25.906945	2020-04-07 15:26:28.493784	8.975063827177191	0.021518795964865108	64	256	0.15321255657626076	0.13091094334773748	0.24906367041198502	0.848314606741573	0.5215355805243446	0.6652621722846442	6.242041198501872	0.43442005101679926	0.24906367041198502	0.848314606741573	0.5215355805243446	0.6652621722846442	6.242041198501872	0.43442005101679926	182318428	700.0	0.24906367041198502	0.848314606741573	0.5215355805243446	0.6652621722846442	6.242041198501872	0.43442005101679926	38	COMPLETE
39	0.8309925093632958	2020-04-07 15:26:28.515038	2020-04-07 15:28:49.286660	6.3905373344720084	0.010662790059758167	64	128	0.002130393326574325	0.14087818318294285	0.24531835205992508	0.8309925093632958	0.5088951310861424	0.6610486891385767	6.704588014981273	0.4240761167750388	0.24531835205992508	0.8309925093632958	0.5088951310861424	0.6610486891385767	6.704588014981273	0.4240761167750388	3070331616	600.0	0.24531835205992508	0.8309925093632958	0.5088951310861424	0.6610486891385767	6.704588014981273	0.4240761167750388	39	COMPLETE
40	0.7930711610486891	2020-04-07 15:28:49.325578	2020-04-07 15:30:33.912949	8.52078219329798	0.012374563037102672	128	256	0.07884647776854663	0.16205913995040322	0.20833333333333334	0.7930711610486891	0.4499063670411985	0.5941011235955056	7.713249063670412	0.3824822623972115	0.20833333333333334	0.7930711610486891	0.4499063670411985	0.5941011235955056	7.713014981273409	0.3824823718326472	2894537407	600.0	0.20833333333333334	0.7930711610486891	0.4499063670411985	0.5941011235955056	7.713483146067416	0.3824821552901893	40	COMPLETE
41	0.7734082397003745	2020-04-07 15:30:33.948089	2020-04-07 15:32:42.258448	5.428553883865195	0.02339917972185185	256	128	0.013775239215853441	0.18058974324456983	0.1952247191011236	0.7734082397003745	0.43352059925093633	0.5833333333333334	8.606507490636703	0.36879757867960666	0.1952247191011236	0.7734082397003745	0.43352059925093633	0.5833333333333334	8.6062734082397	0.36880031648541955	3833460658	550.0	0.1952247191011236	0.7734082397003745	0.43352059925093633	0.5833333333333334	8.606741573033707	0.36879511465437503	41	COMPLETE
42	0.7172284644194756	2020-04-07 15:32:42.301971	2020-04-07 15:34:27.635729	8.596239260244957	0.08698091373013235	256	512	0.040870983999532616	0.22039642772979143	0.12125468164794008	0.7172284644194756	0.33146067415730335	0.48782771535580527	10.499063670411985	0.2892694541993303	0.12125468164794008	0.7172284644194756	0.33146067415730335	0.48782771535580527	10.499063670411985	0.2892694541993303	382948122	650.0	0.12125468164794008	0.7172284644194756	0.33146067415730335	0.48782771535580527	10.499063670411985	0.2892694541993303	42	COMPLETE
43	0.7813670411985019	2020-04-07 15:34:27.657888	2020-04-07 15:36:05.959622	3.1626698880334096	0.04110355033870532	256	256	0.21720971449408313	0.17175622070940694	0.1956928838951311	0.7813670411985019	0.42930711610486894	0.5786516853932584	8.18562734082397	0.369081711191386	0.1956928838951311	0.7813670411985019	0.42930711610486894	0.5786516853932584	8.185393258426966	0.3690832717406993	3978532584	550.0	0.1956928838951311	0.7813670411985019	0.42930711610486894	0.5786516853932584	8.185861423220974	0.3690802706843275	43	COMPLETE
44	0.6900749063670412	2020-04-07 15:36:05.984918	2020-04-07 15:37:24.326009	9.579621254200019	0.07963534881071545	256	512	0.0190529980449217	0.23733954066724589	0.13108614232209737	0.6900749063670412	0.31741573033707865	0.47284644194756553	11.307350187265918	0.2901149465574794	0.13108614232209737	0.6900749063670412	0.31741573033707865	0.47331460674157305	11.307116104868914	0.2901234586446431	2657067242	500.0	0.13108614232209737	0.6900749063670412	0.31741573033707865	0.47284644194756553	11.307584269662922	0.2901078531515095	44	COMPLETE
45	0.8441011235955056	2020-04-07 15:37:24.389702	2020-04-07 15:39:24.683065	8.308552735046558	0.015878069669334416	64	256	0.003715265896434616	0.1339856320739225	0.25046816479400746	0.8441011235955056	0.5187265917602997	0.6694756554307116	6.375936329588015	0.4350609960006254	0.25046816479400746	0.8441011235955056	0.5187265917602997	0.6694756554307116	6.375936329588015	0.4350609960006254	1939978885	700.0	0.25046816479400746	0.8441011235955056	0.5187265917602997	0.6694756554307116	6.375936329588015	0.4350609960006254	45	COMPLETE
46	0.7345505617977528	2020-04-07 15:39:24.705224	2020-04-07 15:40:45.279042	7.321337154527933	0.07955236397100533	128	512	0.0011517713913782757	0.2057395428488875	0.1441947565543071	0.7345505617977528	0.3703183520599251	0.5168539325842697	9.77808988764045	0.3159303037710459	0.1441947565543071	0.7345505617977528	0.3703183520599251	0.5168539325842697	9.77808988764045	0.3159303037710459	2301511393	550.0	0.1441947565543071	0.7345505617977528	0.3703183520599251	0.5168539325842697	9.77808988764045	0.3159303037710459	46	COMPLETE
47	0.7406367041198502	2020-04-07 15:40:45.314874	2020-04-07 15:42:57.629074	2.0983374245295945	0.021882024799387084	256	512	0.006027926323585507	0.20182530405889318	0.15308988764044945	0.7406367041198502	0.38342696629213485	0.5360486891385767	9.628979400749063	0.32838583079983724	0.15308988764044945	0.7406367041198502	0.3838951310861423	0.5360486891385767	9.62874531835206	0.3284081243614566	3739500513	800.0	0.15308988764044945	0.7406367041198502	0.38342696629213485	0.5360486891385767	9.629213483146067	0.3283691106286227	47	COMPLETE
48	0.8366104868913857	2020-04-07 15:42:57.658181	2020-04-07 15:44:58.401897	1.2888001846592982	0.026545568403909613	64	512	0.015974628306871297	0.14326455299602997	0.23829588014981273	0.8366104868913857	0.4948501872659176	0.6512172284644194	6.823033707865169	0.41846705920477006	0.23829588014981273	0.8366104868913857	0.4948501872659176	0.6512172284644194	6.823033707865169	0.41846705920477006	1247512675	850.0	0.23829588014981273	0.8366104868913857	0.4948501872659176	0.6512172284644194	6.823033707865169	0.41846705920477006	48	COMPLETE
49	0.7345505617977528	2020-04-07 15:44:58.457829	2020-04-07 15:46:29.091073	1.4773121678570562	0.07983484950766728	256	256	0.0038313380230987925	0.21398278920429895	0.1352996254681648	0.7345505617977528	0.3595505617977528	0.5173220973782772	10.177902621722847	0.31053569301926287	0.1352996254681648	0.7345505617977528	0.3595505617977528	0.5173220973782772	10.177902621722847	0.31053569301926287	1279446845	500.0	0.1352996254681648	0.7345505617977528	0.3595505617977528	0.5173220973782772	10.177902621722847	0.31053569301926287	49	COMPLETE
50	0.8300561797752809	2020-04-07 15:46:29.117221	2020-04-07 15:47:56.199302	2.5169530070226958	0.031190050308739094	64	512	0.0149695928442045	0.1434998181491588	0.20786516853932585	0.8300561797752809	0.48408239700374533	0.6329588014981273	6.847378277153558	0.3977889461581315	0.20786516853932585	0.8300561797752809	0.48408239700374533	0.6329588014981273	6.847378277153558	0.3977889461581315	166429330	600.0	0.20786516853932585	0.8300561797752809	0.48408239700374533	0.6329588014981273	6.847378277153558	0.3977889461581315	50	COMPLETE
