number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
					model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	regularizer.weight	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101
0	TrialState.COMPLETE	0.0003541076487252125	2020-01-16 01:03:20.008826	2020-01-16 01:08:51.585928	250.0	1.0	0.04914988684171426	0.0001301909139221204	1000.0	1.0041516714182201	0.0	0.0003541076487252125	8.852691218130312e-05	0.0001327903682719547	20357.499867209634	0.0002990873614347569	0.0	0.0003541076487252125	8.852691218130312e-05	0.0001327903682719547	20357.499734419263	0.00029908736240180173	0.0	0.0003541076487252125	8.852691218130312e-05	0.0001327903682719547	20357.5	0.0002990873604678033	0	0.0005311614730878187	0.00041312559017941453
1	TrialState.COMPLETE	0.00017705382436260624	2020-01-16 01:08:51.586844	2020-01-16 01:15:36.672188	50.0	71.0	0.02692864481876263	0.008767546311472833	500.0	0.9919691002652342	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20110.690000885268	0.00029396780250788725	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20110.68966890935	0.0002939678053732108	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20110.69033286119	0.0002939677996431521	1	0.00017705382436260624	0.00017705382436260624
2	TrialState.COMPLETE	0.00017705382436260624	2020-01-16 01:15:36.673155	2020-01-16 01:32:15.884670	150.0	41.0	0.009450284375096237	0.00010982798217584967	800.0	1.0134790269876865	0.0	0.00017705382436260624	0.0	0.0	20546.42209631728	0.0002205566817959909	0.0	0.00017705382436260624	0.0	0.0	20546.421875	0.0002205566864480017	0.0	0.00017705382436260624	0.0	0.0	20546.422317634562	0.00022055667714518338	2	0.00017705382436260624	0.00017705382436260624
3	TrialState.COMPLETE	0.0	2020-01-16 01:32:15.885718	2020-01-16 01:46:08.375151	150.0	31.0	0.046007550451337816	0.080396375391589	600.0	1.0213741759825001	0.0	0.0	0.0	0.0	20706.765470077902	0.0001673465322187046	0.0	0.0	0.0	0.0	20706.765226628897	0.00016734653392542277	0.0	0.0	0.0	0.0	20706.76571352691	0.00016734653051219154	3	0.0	0.0
4	TrialState.COMPLETE	0.0003541076487252125	2020-01-16 01:46:08.376029	2020-01-16 02:00:49.823883	250.0	11.0	0.0019945596496184184	0.044084953772626105	2000.0	1.002546611784725	0.0	0.0003541076487252125	0.0	0.0	20325.050460339942	0.00023020899985604415	0.0	0.0003541076487252125	0.0	0.0	20325.05023902266	0.00023020962020076205	0.0	0.0003541076487252125	0.0	0.0	20325.050681657223	0.00023020838276413083	4	0.0003541076487252125	0.0003541076487252125
5	TrialState.COMPLETE	0.00017705382436260624	2020-01-16 02:00:49.825759	2020-01-16 03:18:27.959669	350.0	41.0	0.02205416374928682	0.0027088805318105052	1600.0	0.996997603431688	0.0	0.00017705382436260624	0.0	0.0	20212.378917315866	0.00020247913083751965	0.0	0.00017705382436260624	0.0	0.0	20212.37849681303	0.00020247914816611754	0.0	0.00017705382436260624	0.0	0.0	20212.379337818697	0.00020247911351596424	5	0.00017705382436260624	0.00017705382436260624
6	TrialState.COMPLETE	0.0003541076487252125	2020-01-16 03:18:27.960719	2020-01-16 03:29:02.559851	150.0	21.0	0.08883948644130962	0.05871395380950099	2000.0	0.9848042808010876	0.0	0.0003541076487252125	4.426345609065156e-05	0.00017705382436260624	19965.636840474504	0.00031028700165222715	0.0	0.0003541076487252125	4.426345609065156e-05	0.00017705382436260624	19965.63641997167	0.0003102870037577552	0.0	0.0003541076487252125	4.426345609065156e-05	0.00017705382436260624	19965.63726097734	0.00031028699954707993	6	0.0003541076487252125	0.0003541076487252125
7	TrialState.COMPLETE	0.0003541076487252125	2020-01-16 03:29:02.560913	2020-01-16 03:57:37.930901	150.0	81.0	0.0036242366153228325	0.006821559391217291	1300.0	1.0089956090272887	0.0	0.0003541076487252125	0.0	0.0003541076487252125	20455.83447680595	0.00028169058539428884	0.0	0.0003541076487252125	0.0	0.0003541076487252125	20455.83423335694	0.0002816905910531301	0.0	0.0003541076487252125	0.0	0.0003541076487252125	20455.834720254956	0.0002816905797378846	7	0.0003541076487252125	0.0003541076487252125
8	TrialState.COMPLETE	0.0	2020-01-16 03:57:37.931905	2020-01-16 08:03:03.442646	450.0	81.0	0.03729421261819033	0.002707306873125127	1800.0	0.9923408765303569	0.0	0.0	0.0	0.0	20118.1580648017	0.00018892695444814174	0.0	0.0	0.0	0.0	20118.15775495751	0.00018892695782967117	0.0	0.0	0.0	0.0	20118.158374645893	0.000188926951067137	8	0.0	0.0
