number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.005791395640762296	2020-03-20 11:09:24.551224	2020-03-20 12:28:15.128437	256	1	0.0353150596984259	512	0.7499758761925286	0.9899563359816266	0.005135227661759671	0.005791395640762296	0.005306401917151661	0.005449047129978318	7071.4572920232795	0.005817508239064893	0.005135227661759671	0.005791395640762296	0.005306401917151661	0.005449047129978318	7071.452527673171	0.005817508618627486	1480846326	150	0.005135227661759671	0.005791395640762296	0.005306401917151661	0.005449047129978318	7071.462056373388	0.0058175078598728435	0	COMPLETE
1	0.061194796302636086	2020-03-20 12:28:15.174892	2020-03-20 13:20:12.065285	64	2	0.00207982883469127	128	0.0011220693207877929	0.1271128897541116	0.005163756704325003	0.061194796302636086	0.012324546388223211	0.02382175054205181	874.4053406367682	0.028709032481317436	0.005163756704325003	0.061194796302636086	0.012324546388223211	0.02382175054205181	874.4049412301723	0.02870903740220496	1442174250	200	0.005163756704325003	0.061194796302636086	0.012324546388223211	0.02382175054205181	874.4057400433642	0.028709027616941087	1	COMPLETE
2	0.06342006162273194	2020-03-20 13:20:12.115694	2020-03-20 15:12:04.531791	256	2	0.002083597242468191	256	0.02038181502353733	0.12321608863273681	0.005135227661759671	0.06342006162273194	0.012267488303092548	0.024877325116969076	844.7874015748032	0.029358789095815456	0.005135227661759671	0.06342006162273194	0.012267488303092548	0.024877325116969076	844.7868595229944	0.02935879029575347	3816080652	200	0.005135227661759671	0.06342006162273194	0.012267488303092548	0.024877325116969076	844.7879436266119	0.029358787900899335	2	COMPLETE
3	0.06296359694168664	2020-03-20 15:12:04.577986	2020-03-20 16:01:24.909270	64	2	0.009205850150595773	512	0.017897942046724683	0.13478429235735154	0.005135227661759671	0.06296359694168664	0.012039255962569896	0.025248202670318385	927.7745635056488	0.028575509720935463	0.005135227661759671	0.06296359694168664	0.012039255962569896	0.025248202670318385	927.7740499828826	0.02857551052936699	572828611	200	0.005135227661759671	0.06296359694168664	0.012039255962569896	0.025248202670318385	927.7750770284149	0.02857550891496964	3	COMPLETE
4	0.0056487504279356384	2020-03-20 16:01:24.951927	2020-03-20 16:50:16.707410	128	1	0.0012068105341949825	256	0.11204968524483286	0.9847983048395583	0.005135227661759671	0.0056487504279356384	0.005249343832020997	0.005363460002282323	7034.674811708319	0.005735147310199839	0.005135227661759671	0.0056487504279356384	0.005249343832020997	0.005363460002282323	7034.671573661988	0.005735147621630308	3844087506	150	0.005135227661759671	0.0056487504279356384	0.005249343832020997	0.005363460002282323	7034.678049754651	0.0057351469990189015	4	COMPLETE
5	0.005962569896154285	2020-03-20 16:50:16.758605	2020-03-20 17:24:57.656206	64	1	0.007796016382502257	128	0.010352957912778245	0.9955513490854274	0.005135227661759671	0.005962569896154285	0.005363460002282323	0.005506105215108981	7114.5490984822545	0.005849216329207829	0.005135227661759671	0.005962569896154285	0.005363460002282323	0.005506105215108981	7114.546787629807	0.005849216561400413	2236098075	150	0.005135227661759671	0.005962569896154285	0.005363460002282323	0.005506105215108981	7114.551409334703	0.00584921609749466	5	COMPLETE
6	0.005819924683327628	2020-03-20 17:24:57.703579	2020-03-20 18:45:30.518672	256	1	0.0014241041785307605	128	0.008575375609567922	0.9965337577448135	0.005135227661759671	0.005819924683327628	0.005277872874586329	0.005477576172543649	7120.781496062992	0.005803294034960973	0.005135227661759671	0.005819924683327628	0.005277872874586329	0.005477576172543649	7120.776589067671	0.005803294336894759	701996402	150	0.005135227661759671	0.005819924683327628	0.005277872874586329	0.005477576172543649	7120.786403058313	0.005803293733253922	6	COMPLETE
7	0.06384799726121192	2020-03-20 18:45:30.558557	2020-03-20 20:21:43.142559	128	2	0.012979363487133085	128	0.17490912576565049	0.17616662249670656	0.005135227661759671	0.06384799726121192	0.014863631176537715	0.028300810224808855	1220.9383487390164	0.027603205532620332	0.005135227661759671	0.06384799726121192	0.014863631176537715	0.028300810224808855	1220.937578454867	0.02760321463255099	3817222779	250	0.005135227661759671	0.06384799726121192	0.014863631176537715	0.028300810224808855	1220.9391190231656	0.027603196607035547	7	COMPLETE
8	0.060253337897980146	2020-03-20 20:21:43.209827	2020-03-20 21:34:06.531027	128	2	0.011882575294559581	128	0.5460126860329405	0.1938522775997444	0.005135227661759671	0.060253337897980146	0.013465708090836472	0.025419376925710373	1344.5427079767203	0.027137028385162527	0.005135227661759671	0.060253337897980146	0.013465708090836472	0.025419376925710373	1344.5417950473582	0.027137029445454857	1963429117	200	0.005135227661759671	0.060253337897980146	0.013465708090836472	0.025419376925710373	1344.5436209060824	0.027137027328791506	8	COMPLETE
9	0.005620221385370307	2020-03-20 21:34:06.578005	2020-03-20 22:53:26.327219	256	1	0.006666214885730066	256	0.008994659014435174	1.0036704046499814	0.005135227661759671	0.005620221385370307	0.005220814789455666	0.0053349309597169915	7171.620235649892	0.005713244768521425	0.005135227661759671	0.005620221385370307	0.005220814789455666	0.0053349309597169915	7171.614829396325	0.00571324543954748	973328616	150	0.005135227661759671	0.005620221385370307	0.005220814789455666	0.0053349309597169915	7171.625641903458	0.0057132440998404225	9	COMPLETE
