number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values
					model.embedding_dim	model.relation_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101	151	201
0	TrialState.COMPLETE	0.000708215297450425	2020-01-05 15:01:45.859872	2020-01-05 15:23:28.700008	50.0	50.0	91.0	0.005553524933781634	900.0	1.0267416614907323	0.0005754249291784702	0.000708215297450425	0.0006639518413597734	0.0006639518413597734	20815.52680152266	0.0008253114414782429	0.0005754249291784702	0.000708215297450425	0.0006639518413597734	0.0006639518413597734	20815.519962818697	0.0008253115238342482	0.0005754249291784702	0.000708215297450425	0.0006639518413597734	0.0006639518413597734	20815.53364022663	0.0008253113591864188	0	0.000708215297450425	0.000708215297450425		
1	TrialState.COMPLETE	0.0011951133144475921	2020-01-05 15:23:28.701024	2020-01-05 15:44:45.161160	50.0	150.0	11.0	0.03664156090980778	500.0	0.9628383922528867	0.000708215297450425	0.0011951133144475921	0.000796742209631728	0.0009737960339943342	19519.392594723795	0.0011017669394684031	0.000708215297450425	0.0011951133144475921	0.000796742209631728	0.0009737960339943342	19519.38495927762	0.001101767113858403	0.000708215297450425	0.0011951133144475921	0.000796742209631728	0.0009737960339943342	19519.400230169973	0.001101766765310201	1	0.0009737960339943342	0.0011213408876298394		
2	TrialState.COMPLETE	0.0009737960339943342	2020-01-05 15:44:45.162538	2020-01-05 16:10:02.131952	250.0	150.0	31.0	0.0067652133864269425	1000.0	1.0118965658858134	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.0008852691218130312	20514.554421919263	0.0009764222068228024	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.0008852691218130312	20514.543068342777	0.0009764225710445812	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.0008852691218130312	20514.56577549575	0.0009764218430364671	2	0.0008852691218130312	0.0009442870632672333		
3	TrialState.COMPLETE	0.000708215297450425	2020-01-05 16:10:02.132933	2020-01-05 16:46:12.109949	450.0	350.0	51.0	0.03205302428970124	700.0	1.0218982269319916	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20717.35381993626	0.0008961198156789101	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20717.339943342777	0.0008961201531559054	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20717.367696529745	0.0008961194784913265	3	0.000708215297450425	0.000708215297450425		
4	TrialState.COMPLETE	0.0008852691218130312	2020-01-05 16:46:12.110844	2020-01-05 17:19:42.260328	450.0	150.0	51.0	0.0013786291600413037	500.0	1.0094014223151282	0.000708215297450425	0.0008852691218130312	0.0008852691218130312	0.0008852691218130312	20464.101407577902	0.00094644346660704	0.000708215297450425	0.0008852691218130312	0.0008852691218130312	0.0008852691218130312	20464.08786296034	0.0009464447155905887	0.000708215297450425	0.0008852691218130312	0.0008852691218130312	0.0008852691218130312	20464.11495219547	0.0009464422221290714	4	0.0008852691218130312	0.0008852691218130312		
5	TrialState.COMPLETE	0.0005311614730878187	2020-01-05 17:19:42.261344	2020-01-05 17:41:55.533312	150.0	50.0	41.0	0.011944435604171452	700.0	1.0191493794360134	0.0003541076487252125	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	20661.707130842777	0.0005903527487305839	0.0003541076487252125	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	20661.701354461755	0.0005903528384472247	0.0003541076487252125	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	20661.712907223795	0.0005903526590523838	5	0.0005311614730878187	0.0005311614730878187		
6	TrialState.COMPLETE	0.000708215297450425	2020-01-05 17:41:55.534335	2020-01-05 18:17:24.651335	350.0	350.0	71.0	0.011145801564033903	700.0	1.0139233053606833	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20555.40633852691	0.0008838526602861785	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20555.38575601983	0.0008838536498123934	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20555.426921033995	0.0008838516753760181	6	0.000708215297450425	0.000708215297450425		
7	TrialState.COMPLETE	0.0004426345609065156	2020-01-05 18:17:24.652358	2020-01-05 18:39:34.097832	150.0	50.0	61.0	0.007079658759275868	600.0	1.0162181370671564	0.0001327903682719547	0.0004426345609065156	0.00017705382436260624	0.00017705382436260624	20602.083060375353	0.00039772481398264346	0.0001327903682719547	0.0004426345609065156	0.00017705382436260624	0.00017705382436260624	20602.077283994335	0.000397724921132272	0.0001327903682719547	0.0004426345609065156	0.00017705382436260624	0.00017705382436260624	20602.088836756375	0.00039772470688633366	7	0.0003541076487252125	0.00041312559017941453		
8	TrialState.COMPLETE	0.000708215297450425	2020-01-05 18:39:34.098865	2020-01-05 19:01:56.333517	50.0	350.0	41.0	0.0010446139912191697	700.0	0.9755837856419588	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19778.43670325779	0.0009567464543711614	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19778.428603045326	0.0009567465246139063	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19778.444803470255	0.0009567463841525404	8	0.000708215297450425	0.000708215297450425		
