number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0005991098938719617	2020-03-02 14:08:14.558625	2020-03-02 14:58:10.778204	64	0.011880411784287857	128	0.0018784552773010049	1.0028374504598552	5.705808513066301e-05	0.0005991098938719617	0.00022823234052265205	0.0003138194682186466	7166.700302407851	0.0007036203735878229	5.705808513066301e-05	0.0005991098938719617	0.00022823234052265205	0.0003138194682186466	7166.700017117426	0.0007036203871351141	755730897	150	5.705808513066301e-05	0.0005991098938719617	0.00022823234052265205	0.0003138194682186466	7166.700587698277	0.0007036203600451988	0	COMPLETE
1	0.0007417551066986192	2020-03-02 14:58:10.826217	2020-03-02 17:09:22.400132	256	0.003980800875311215	256	0.01161645679532518	0.9997334700833753	8.558712769599452e-05	0.0007417551066986192	0.00022823234052265205	0.0003708775533493096	7143.36644128723	0.0007726942235677875	8.558712769599452e-05	0.0007417551066986192	0.00022823234052265205	0.0003708775533493096	7143.366255848454	0.0007726942691544861	3657161664	150	8.558712769599452e-05	0.0007417551066986192	0.00022823234052265205	0.0003708775533493096	7143.366626726007	0.0007726941780206027	1	COMPLETE
2	0.0005135227661759672	2020-03-02 17:09:22.491159	2020-03-02 18:27:03.664531	128	0.0034766576036455066	128	0.0265609334697638	0.9953970322676485	5.705808513066301e-05	0.0005135227661759672	8.558712769599452e-05	0.00019970329795732054	7111.789469930389	0.0006379969073585768	5.705808513066301e-05	0.0005135227661759672	8.558712769599452e-05	0.00019970329795732054	7111.789313020655	0.0006379969329063808	3653947083	150	5.705808513066301e-05	0.0005135227661759672	8.558712769599452e-05	0.00019970329795732054	7111.789626840124	0.000637996881827378	2	COMPLETE
3	0.0009985164897866028	2020-03-02 18:27:03.697770	2020-03-02 19:14:47.651004	64	0.0011156131678708768	256	0.007332261276901748	1.0001083975955924	0.00011411617026132602	0.0009985164897866028	0.0003708775533493096	0.0005135227661759672	7145.76734565788	0.0008358123686279362	0.00011411617026132602	0.0009985164897866028	0.0003708775533493096	0.0005135227661759672	7145.767231541709	0.0008358152646989114	3241034214	150	0.00011411617026132602	0.0009985164897866028	0.0003708775533493096	0.0005135227661759672	7145.76745977405	0.0008358095132695707	3	COMPLETE
4	0.0009699874472212713	2020-03-02 19:14:47.698931	2020-03-02 21:25:47.029787	256	0.012155177060424401	256	0.3845979170646285	0.9972034786165712	2.8529042565331506e-05	0.0009699874472212713	0.00022823234052265205	0.0004279356384799726	7124.865514093347	0.0007462167315898951	2.8529042565331506e-05	0.0009699874472212713	0.00022823234052265205	0.0004279356384799726	7124.865371448134	0.000746216735732225	1892121891	150	2.8529042565331506e-05	0.0009699874472212713	0.00022823234052265205	0.0004279356384799726	7124.86565673856	0.0007462167274485632	4	COMPLETE
5	0.0009414584046559398	2020-03-02 21:25:47.064401	2020-03-02 22:40:06.773989	128	0.011608245454364844	512	0.04529839786070945	0.9972333835938968	2.8529042565331506e-05	0.0009414584046559398	0.00022823234052265205	0.0004564646810453041	7125.175239643958	0.0007365415156056067	2.8529042565331506e-05	0.0009414584046559398	0.00022823234052265205	0.0004564646810453041	7125.1751683213515	0.0007365415229578355	2280140515	150	2.8529042565331506e-05	0.0009414584046559398	0.00022823234052265205	0.0004564646810453041	7125.175310966564	0.000736541508256566	5	COMPLETE
6	0.00048499372361063563	2020-03-02 22:40:06.813947	2020-03-02 23:30:03.093291	64	0.0022977970033037586	128	0.027133296520638426	0.996070124444531	5.705808513066301e-05	0.00048499372361063563	0.00014264521282665753	0.00017117425539198904	7117.41947677736	0.0006676707022583251	5.705808513066301e-05	0.00048499372361063563	0.00014264521282665753	0.00017117425539198904	7117.419319867625	0.0006676707350317509	3994312475	150	5.705808513066301e-05	0.00048499372361063563	0.00014264521282665753	0.00017117425539198904	7117.419633687094	0.0006676706695189311	6	COMPLETE
7	0.0005991098938719617	2020-03-02 23:30:03.127150	2020-03-03 00:19:59.277320	64	0.003241605725135412	128	0.005307932488438927	1.0009324180785173	8.558712769599452e-05	0.0005991098938719617	0.00011411617026132602	0.00011411617026132602	7152.32784149264	0.0006660519327545053	8.558712769599452e-05	0.0005991098938719617	0.00011411617026132602	0.00011411617026132602	7152.327770170034	0.0006660519337034613	272365450	150	8.558712769599452e-05	0.0005991098938719617	0.00011411617026132602	0.00011411617026132602	7152.327912815246	0.000666051931805675	7	COMPLETE
8	0.0009414584046559398	2020-03-03 00:19:59.316016	2020-03-03 02:30:58.590668	256	0.003217348383880775	256	0.07454302003917104	0.9929428943057002	0.00014264521282665753	0.0009414584046559398	0.0002567613830879836	0.0003994065959146411	7094.198704781467	0.0008058788771011554	0.00014264521282665753	0.0009414584046559398	0.0002567613830879836	0.0003994065959146411	7094.198590665297	0.0008058797683851182	2498425910	150	0.00014264521282665753	0.0009414584046559398	0.0002567613830879836	0.0003994065959146411	7094.1988188976375	0.0008058779924249439	8	COMPLETE
9	0.0009129293620906082	2020-03-03 02:30:58.633458	2020-03-03 03:18:41.619763	64	0.08708022789897299	256	0.008735771690200948	1.0004944268409448	0.0	0.0009129293620906082	0.0003138194682186466	0.0005705808513066301	7149.872717676595	0.0007090479617503638	0.0	0.0009129293620906082	0.0003138194682186466	0.0005705808513066301	7149.854558941002	0.0007090527336010571	91041848	150	0.0	0.0009129293620906082	0.0003138194682186466	0.0005705808513066301	7149.890876412188	0.0007090432134919917	9	COMPLETE
