number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.24398016997167138	2020-01-15 15:30:09.563790	2020-01-15 15:53:43.158723	6.628288287799688	450.0	41.0	0.006548206621261607	900.0	0.3195586792730213	0.11554026709834075	0.24398016997167138	0.17841966815054633	0.20588830433023067	6477.996724504249	0.16031766880287673	0.11554026709834075	0.24398016997167138	0.17841966815054633	0.20588830433023067	6477.996560097126	0.1603176996499971	0.11554026709834075	0.24398016997167138	0.17841966815054633	0.20588830433023067	6477.996888911372	0.16031763942459543	9				0.3038243626062323	0.26891525023607177								
10	TrialState.COMPLETE	0.046997954044696255	2020-01-15 15:53:43.159796	2020-01-15 16:13:15.759204	5.613036896115857	50.0	41.0	0.045717397306880306	700.0	0.50454227879639	0.020892351274787536	0.046997954044696255	0.031731979855209314	0.03722064841045011	10229.059273685867	0.031237959349325637	0.020892351274787536	0.046997954044696255	0.031731979855209314	0.03722064841045011	10229.0590376141	0.031237959434096456	0.020892351274787536	0.046997954044696255	0.031731979855209314	0.03722064841045011	10229.059509757633	0.03123795926472382	10						0.045958114123836505	0.046543024079320115						
11	TrialState.COMPLETE	0.22775560133917075	2020-01-15 16:13:15.760173	2020-01-15 16:38:54.049830	1.520946507670847	50.0	6.0	0.004740067020658798	500.0	0.2907581757383967	0.12116919907288179	0.22775560133917075	0.16884496523306722	0.19108936389389647	5894.091222959052	0.15841782406746324	0.12116919907288179	0.22775560133917075	0.16884496523306722	0.19108936389389647	5894.091037857327	0.15841782422652032	0.12116919907288179	0.22775560133917075	0.16884496523306722	0.19108936389389647	5894.091408060778	0.15841782390879347	11													
12	TrialState.COMPLETE	0.3218248347497639	2020-01-15 16:38:54.050920	2020-01-15 17:21:53.733098	8.771568522367842	250.0	36.0	0.004432661402639038	900.0	0.2366841833980394	0.17484655335221908	0.3218248347497639	0.24769830028328613	0.27893059490084987	4797.83328611898	0.22631653789521805	0.17484655335221908	0.3218248347497639	0.24769830028328613	0.27893059490084987	4797.833156279509	0.22631653797846543	0.17484655335221908	0.3218248347497639	0.24769830028328613	0.27893059490084987	4797.833415958451	0.22631653781215413	12										0.33203039877969054	0.326563132335087		
13	TrialState.COMPLETE	0.0025672804532577906	2020-01-15 17:21:53.734048	2020-01-15 17:29:05.893821	1.247174089522666	350.0	6.0	0.08730227720684144	500.0	0.9893991945643518	0.0010180594900849858	0.0025672804532577906	0.001593484419263456	0.0019475920679886685	20058.34598530453	0.0017375809858393588	0.0010180594900849858	0.0025672804532577906	0.001593484419263456	0.0019475920679886685	20058.345741855523	0.0017375809874730468	0.0010180594900849858	0.0025672804532577906	0.001593484419263456	0.0019475920679886685	20058.34622875354	0.001737580984205893	13	0.004072237960339943	0.003068932955618508											
14	TrialState.COMPLETE	0.3815864022662889	2020-01-15 17:29:05.894914	2020-01-15 18:11:10.573319	8.286320223742266	150.0	46.0	0.0012519467631830158	700.0	0.3435945035998781	0.27942634560906515	0.3815864022662889	0.33890462700661	0.3590651558073654	6964.583681539188	0.31678167589865414	0.27942634560906515	0.3815864022662889	0.33890462700661	0.3590651558073654	6964.583510387158	0.31678167786655703	0.27942634560906515	0.3815864022662889	0.33890462700661	0.3590651558073654	6964.583852691218	0.3167816739653052	14													
15	TrialState.COMPLETE	0.24974032105760152	2020-01-15 18:11:10.574427	2020-01-15 19:07:51.221105	5.684866242714685	450.0	31.0	0.008023468628225571	700.0	0.2855625051535454	0.10690509915014164	0.24974032105760152	0.17461048158640227	0.2062204910292729	5788.7955854579795	0.15573517534417605	0.10690509915014164	0.24974032105760152	0.17461048158640227	0.2062204910292729	5788.795479225684	0.15573517535562342	0.10690509915014164	0.24974032105760152	0.17461048158640227	0.2062204910292729	5788.795691690274	0.15573517533273915	15										0.2634016125517542	0.25608306353702953		
16	TrialState.COMPLETE	0.0036296033994334276	2020-01-15 19:07:51.222152	2020-01-15 19:13:27.360457	6.9810088579435865	250.0	1.0	0.05408491550464913	1000.0	0.9687263762888002	0.0017262747875354107	0.0036296033994334276	0.0024344900849858357	0.0028771246458923513	19639.214013810197	0.002576992881009233	0.0017262747875354107	0.0036296033994334276	0.0024344900849858357	0.0028771246458923513	19639.21374822946	0.002576993103323243	0.0017262747875354107	0.0036296033994334276	0.0024344900849858357	0.0028771246458923513	19639.214279390933	0.002576992659189251	16	0.00424929178470255	0.0038361661945231352											
17	TrialState.COMPLETE	0.09909112370160529	2020-01-15 19:13:27.361292	2020-01-15 20:04:58.895754	8.277231215396295	350.0	26.0	0.013957950225389351	700.0	0.4337440935129837	0.04203257790368272	0.09909112370160529	0.06800047214353164	0.08058309726156751	8793.389441690273	0.06280043164182322	0.04203257790368272	0.09909112370160529	0.06800047214353164	0.08058309726156751	8793.389246931067	0.06280043511573266	0.04203257790368272	0.09909112370160529	0.06800047214353164	0.08058309726156751	8793.389636449481	0.06280042825050083	17													
18	TrialState.COMPLETE	0.331879345866598	2020-01-15 20:04:58.896797	2020-01-15 20:32:32.592833	5.33755450066261	150.0	16.0	0.002453947914356672	500.0	0.3006142294500153	0.2053019572495493	0.331879345866598	0.268268735513778	0.29453708472830287	6093.684168168941	0.24973050906274077	0.2053019572495493	0.331879345866598	0.268268735513778	0.29453708472830287	6093.683958923512	0.2497305111723557	0.2053019572495493	0.331879345866598	0.268268735513778	0.29453708472830287	6093.68437741437	0.2497305069861202	18													
19	TrialState.COMPLETE	0.3310788479697828	2020-01-15 20:32:32.593629	2020-01-15 21:18:26.159053	2.2873650433640114	450.0	1.0	0.001170300656021365	800.0	0.359721644973567	0.21995986779981114	0.3310788479697828	0.27740793201133146	0.3002124645892351	7291.854426345609	0.25947049239884795	0.21995986779981114	0.3310788479697828	0.27740793201133146	0.3002124645892351	7291.854261095373	0.25947049273762135	0.21995986779981114	0.3310788479697828	0.27740793201133146	0.3002124645892351	7291.854591595845	0.2594704920618425	19										0.3304505338853781	0.33078713071630916		
20	TrialState.COMPLETE	0.09529922096317281	2020-01-15 21:18:26.160075	2020-01-15 21:23:29.927258	3.326783385200472	150.0	1.0	0.007655735628050126	600.0	0.44560783504127544	0.051611189801699715	0.09529922096317281	0.07113137393767706	0.08007259206798867	9033.543909348442	0.06778270546690675	0.051611189801699715	0.09529922096317281	0.07113137393767706	0.08007259206798867	9033.54368803116	0.06778270554692419	0.051611189801699715	0.09529922096317281	0.07113137393767706	0.08007259206798867	9033.544130665723	0.0677827053869824	20	0.10047804532577903	0.09702549575070822											
21	TrialState.COMPLETE	0.39423563334682316	2020-01-15 21:23:29.928201	2020-01-15 22:02:20.055801	3.1084496826071675	250.0	31.0	0.0019149107639034376	700.0	0.2968694376146495	0.2609773371104816	0.39423563334682316	0.33244384864427357	0.3587236948603804	6017.673000556455	0.3082595873092274	0.2609773371104816	0.39423563334682316	0.33244384864427357	0.3587236948603804	6017.672855119385	0.3082595903215073	0.2609773371104816	0.39423563334682316	0.33244384864427357	0.3587236948603804	6017.6731459935245	0.308259584359972	21									0.39280866383380547	0.39357703203312266			
22	TrialState.COMPLETE	0.18528682719546744	2020-01-15 22:02:20.056591	2020-01-15 22:09:30.064493	0.8650686138200827	350.0	6.0	0.00643187342845332	600.0	0.3868144519960893	0.10140757790368272	0.18528682719546744	0.1439004957507082	0.1609861898016997	7841.532821352691	0.13215629477670635	0.10140757790368272	0.18528682719546744	0.1439004957507082	0.1609861898016997	7841.532533640227	0.13215629648838925	0.10140757790368272	0.18528682719546744	0.1439004957507082	0.1609861898016997	7841.533109065156	0.13215629307553473	22	0.19121813031161472	0.1872639282341832											
23	TrialState.COMPLETE	0.2705087346553352	2020-01-15 22:09:30.065441	2020-01-15 22:20:44.630589	4.80675057883233	50.0	41.0	0.006240169181040246	900.0	0.3188130340119939	0.15521718602455145	0.2705087346553352	0.20818578847969782	0.23329792256846082	6462.858755311615	0.1951708426433895	0.15521718602455145	0.2705087346553352	0.20818578847969782	0.23329792256846082	6462.858563503305	0.1951708426815608	0.15521718602455145	0.2705087346553352	0.20818578847969782	0.23329792256846082	6462.858947119925	0.19517084260525341	23			0.2843927053824363	0.27606232294617566									
24	TrialState.COMPLETE	0.009454674220963173	2020-01-15 22:20:44.631375	2020-01-15 22:34:58.606618	8.399260676119072	450.0	41.0	0.04004674880067566	700.0	0.9399075481866903	0.004355524079320113	0.009454674220963173	0.00711756373937677	0.008463172804532577	19055.32087464589	0.006585634497361897	0.004355524079320113	0.009454674220963173	0.00711756373937677	0.008463172804532577	19055.32064447592	0.006585634566135403	0.004355524079320113	0.009454674220963173	0.00711756373937677	0.008463172804532577	19055.321104815863	0.006585634428718761	24		0.006905099150141643	0.0084985835694051										
25	TrialState.COMPLETE	0.4023480061015472	2020-01-15 22:34:58.607594	2020-01-15 23:23:49.127675	5.740799110664357	450.0	21.0	0.0011485042106439305	600.0	0.315056929218817	0.27964970581826104	0.4023480061015472	0.3465215733275223	0.3717313140117673	6386.344948518195	0.3235015136067253	0.27964970581826104	0.4023480061015472	0.3465215733275223	0.3717313140117673	6386.344791893659	0.32350151363672447	0.27964970581826104	0.4023480061015472	0.3465215733275223	0.3717313140117673	6386.345105142733	0.3235015135767673	25													
26	TrialState.COMPLETE	0.08193798057466613	2020-01-15 23:23:49.128601	2020-01-15 23:56:53.276020	7.084656216996786	150.0	16.0	0.019678629138045037	1000.0	0.4527063827279905	0.03670072845002023	0.08193798057466613	0.05689751112909753	0.0668884055038446	9177.80676472076	0.05359168790092445	0.03670072845002023	0.08193798057466613	0.05689751112909753	0.0668884055038446	9177.80654340348	0.05359168803020277	0.03670072845002023	0.08193798057466613	0.05689751112909753	0.0668884055038446	9177.806986038042	0.05359168777192961	26									0.08107589707271011	0.08154009588145565			
27	TrialState.COMPLETE	0.2890455757373771	2020-01-15 23:56:53.276854	2020-01-16 00:42:52.984632	9.402690072661898	250.0	16.0	0.0028407976050944922	800.0	0.2600452432794805	0.16192092984502582	0.2890455757373771	0.22083819363439428	0.24901058156973838	5271.380499083486	0.2063180009919374	0.16192092984502582	0.2890455757373771	0.22083819363439428	0.24901058156973838	5271.380353274454	0.20631800203676748	0.16192092984502582	0.2890455757373771	0.22083819363439428	0.24901058156973838	5271.380644892518	0.20631799995611966	27												0.2872639282341832	0.28821042847025496
28	TrialState.COMPLETE	0.2572845002023472	2020-01-16 00:42:52.985721	2020-01-16 00:57:14.523630	5.752988616425727	50.0	46.0	0.0093077343130734	700.0	0.27632064611313806	0.13180392553622014	0.2572845002023472	0.19109166329421287	0.2186614730878187	5601.430076386078	0.17558166769087696	0.13180392553622014	0.2572845002023472	0.19109166329421287	0.2186614730878187	5601.429962565763	0.1755816677275576	0.13180392553622014	0.2572845002023472	0.19109166329421287	0.2186614730878187	5601.430190206394	0.17558166765425662	28				0.30474504249291784	0.2770597261567517								
29	TrialState.COMPLETE	0.05374567201762669	2020-01-16 00:57:14.524715	2020-01-16 01:16:49.664949	1.4971945005001144	150.0	21.0	0.030196577760658243	600.0	0.6513756785430593	0.025653131885426502	0.05374567201762669	0.039660056657223795	0.045266761095373	13205.838959710418	0.03622763757438302	0.025653131885426502	0.05374567201762669	0.039660056657223795	0.045266761095373	13205.838664620711	0.03622763760175157	0.025653131885426502	0.05374567201762669	0.039660056657223795	0.045266761095373	13205.839254800127	0.036227637547038935	29						0.052660866046135166	0.05327106940509915						
30	TrialState.COMPLETE	0.061398331759521564	2020-01-16 01:16:49.665955	2020-01-16 01:36:27.904748	0.8401904119728032	150.0	26.0	0.027098703656475272	600.0	0.5809674799556906	0.028033522190745987	0.061398331759521564	0.044283128737802956	0.05067673906200818	11778.305329320114	0.04068774617606575	0.028033522190745987	0.061398331759521564	0.044283128737802956	0.05067673906200818	11778.305122757318	0.04068774620778118	0.028033522190745987	0.061398331759521564	0.044283128737802956	0.05067673906200818	11778.305535882908	0.040687746144382385	30						0.059920072845002025	0.06075159348441926						
31	TrialState.COMPLETE	0.40591151474754206	2020-01-16 01:36:27.905707	2020-01-16 02:29:22.618483	3.809259701241404	250.0	36.0	0.0012105803051532266	800.0	0.3303302701381628	0.2988668555240793	0.40591151474754206	0.36261664722546244	0.38259248458590234	6695.6670398683555	0.3386439780542408	0.2988668555240793	0.40591151474754206	0.36261664722546244	0.38259248458590234	6695.6669096817195	0.3386439781599217	0.2988668555240793	0.40591151474754206	0.36261664722546244	0.38259248458590234	6695.6671700549905	0.33864397794886325	31													
32	TrialState.COMPLETE	0.002700070821529745	2020-01-16 02:29:22.619522	2020-01-16 02:37:33.318022	7.97443672363371	450.0	6.0	0.04759241627590333	1000.0	0.9811177718523175	0.0015049575070821529	0.002700070821529745	0.0019475920679886685	0.0020361189801699716	19890.489044794616	0.0021337262600399096	0.0015049575070821529	0.002700070821529745	0.0019475920679886685	0.0020361189801699716	19890.488801345607	0.002133726263426486	0.0015049575070821529	0.002700070821529745	0.0019475920679886685	0.0020361189801699716	19890.489288243625	0.002133726256653957	32	0.002921388101983003	0.0027738432483474977											
33	TrialState.COMPLETE	0.07277953674387602	2020-01-16 02:37:33.319629	2020-01-16 03:20:25.968807	5.335349284125722	250.0	1.0	0.0101393602280906	800.0	0.5413072144983163	0.03889976670554907	0.07277953674387602	0.056094817530411595	0.06293742709548408	10974.076919471754	0.05201362328275913	0.03889976670554907	0.07277953674387602	0.056094817530411595	0.06293742709548408	10974.076747625395	0.05201362334252142	0.03889976670554907	0.07277953674387602	0.056094817530411595	0.06293742709548408	10974.077091318113	0.052013623223099985	33													
34	TrialState.COMPLETE	0.27328679347092943	2020-01-16 03:20:25.969792	2020-01-16 04:11:55.676654	1.1799994480043299	50.0	6.0	0.0030725416706045045	1000.0	0.279045231160375	0.14984655335221908	0.27328679347092943	0.20867057871307162	0.23531296371239713	5656.6203586604615	0.1929379279415197	0.14984655335221908	0.27328679347092943	0.20867057871307162	0.23531296371239713	5656.620194253339	0.19293792812234797	0.14984655335221908	0.27328679347092943	0.20867057871307162	0.23531296371239713	5656.620523067584	0.192937927761421	34													
35	TrialState.COMPLETE	0.030680898421691624	2020-01-16 04:11:55.677636	2020-01-16 04:24:23.560728	1.6398385313941186	150.0	1.0	0.02370249040881673	700.0	0.7931407359013625	0.015024281667341157	0.030680898421691624	0.022409955483609873	0.025343990287333064	16079.630008093889	0.020800158183723834	0.015024281667341157	0.030680898421691624	0.022409955483609873	0.025343990287333064	16079.629704573048	0.02080015826933512	0.015024281667341157	0.030680898421691624	0.022409955483609873	0.025343990287333064	16079.63031161473	0.020800158098238306	35				0.029355524079320114	0.03012865911237016								
36	TrialState.COMPLETE	0.002921388101983003	2020-01-16 04:24:23.561679	2020-01-16 04:32:31.010726	6.275561714612811	350.0	36.0	0.07306798091405219	700.0	0.9801290386579299	0.0010623229461756375	0.002921388101983003	0.002080382436260623	0.0025672804532577906	19870.706688208214	0.0020926504022915574	0.0010623229461756375	0.002921388101983003	0.002080382436260623	0.0025672804532577906	19870.706223441928	0.002092650499194192	0.0010623229461756375	0.002921388101983003	0.002080382436260623	0.0025672804532577906	19870.707152974504	0.00209265030549845	36	0.002124645892351275	0.0026558073654390935											
37	TrialState.COMPLETE	0.36000490302898236	2020-01-16 04:32:31.011746	2020-01-16 05:06:13.402221	9.455576817669073	50.0	46.0	0.0014390158945515627	600.0	0.3759604419607684	0.24933264327740248	0.36000490302898236	0.3153192416648507	0.3362933100893441	7621.066844628459	0.2895977118402981	0.24933264327740248	0.36000490302898236	0.3153192416648507	0.3362933100893441	7621.0666267160605	0.28959771185372496	0.24933264327740248	0.36000490302898236	0.3153192416648507	0.3362933100893441	7621.067062540858	0.28959771182687893	37													
38	TrialState.COMPLETE	0.3134335565284574	2020-01-16 05:06:13.403204	2020-01-16 05:33:18.141817	1.1155103793691676	50.0	26.0	0.0022753907172392567	500.0	0.34835824267072174	0.19112155549832605	0.3134335565284574	0.2544585372134947	0.28003476693278395	7061.705277813547	0.23412621902296557	0.19112155549832605	0.3134335565284574	0.2544585372134947	0.28003476693278395	7061.705060520217	0.2341262192546434	0.19112155549832605	0.3134335565284574	0.2544585372134947	0.28003476693278395	7061.705495106876	0.23412621879198917	38													
39	TrialState.COMPLETE	0.0018590651558073655	2020-01-16 05:33:18.142869	2020-01-16 05:38:48.907516	8.961517995264389	150.0	6.0	0.08934345340494707	500.0	0.9763350596006481	0.0008410056657223796	0.0018590651558073655	0.0013721671388101982	0.001593484419263456	19793.553846494335	0.0015291248399004597	0.0008410056657223796	0.0018590651558073655	0.0013721671388101982	0.001593484419263456	19793.55364730878	0.0015291248406988497	0.0008410056657223796	0.0018590651558073655	0.0013721671388101982	0.001593484419263456	19793.554045679888	0.0015291248391021452	39	0.001593484419263456	0.0017705382436260624											
40	TrialState.COMPLETE	0.29066790150359556	2020-01-16 05:38:48.908549	2020-01-16 06:11:10.084411	7.612969292600814	250.0	1.0	0.0012400938618624946	600.0	0.3643019071293722	0.17559653519285248	0.29066790150359556	0.23189965134016124	0.2565646110263674	7384.410805731096	0.2157303880164606	0.17559653519285248	0.29066790150359556	0.23189965134016124	0.2565646110263674	7384.410696774897	0.21573038802586605	0.17559653519285248	0.29066790150359556	0.23189965134016124	0.2565646110263674	7384.410914687296	0.2157303880070597	40													
41	TrialState.COMPLETE	0.010534702549575071	2020-01-16 06:11:10.085355	2020-01-16 06:17:21.992743	2.137545523009448	250.0	11.0	0.039203611595385844	500.0	0.9466563956766253	0.005887039660056657	0.010534702549575071	0.007701841359773371	0.008852691218130312	19191.671233179888	0.007762965496682982	0.005887039660056657	0.010534702549575071	0.007701841359773371	0.008852691218130312	19191.670679886687	0.007762965648613685	0.005887039660056657	0.010534702549575071	0.007701841359773371	0.008852691218130312	19191.67178647309	0.007762965345014572	41	0.010092067988668555	0.010387157695939566											
42	TrialState.COMPLETE	0.003939447592067989	2020-01-16 06:17:21.993704	2020-01-16 06:23:17.026259	7.295619145324186	150.0	36.0	0.0908295357453612	800.0	0.9667141147478269	0.0016820113314447592	0.003939447592067989	0.0028328611898017	0.0032754957507082154	19598.310419617563	0.0027856066304743857	0.0016820113314447592	0.003939447592067989	0.0028328611898017	0.0032754957507082154	19598.31010977337	0.002785606651908357	0.0016820113314447592	0.003939447592067989	0.0028328611898017	0.0032754957507082154	19598.310729461755	0.0027856066090521524	42	0.004514872521246459	0.004131255901794146											
43	TrialState.COMPLETE	0.003186968838526912	2020-01-16 06:23:17.027271	2020-01-16 06:31:29.114407	9.152600716837542	450.0	11.0	0.06361096635097077	600.0	0.9749184879273278	0.0016820113314447592	0.003186968838526912	0.0020361189801699716	0.002301699716713881	19764.711003895183	0.002335151451250785	0.0016820113314447592	0.003186968838526912	0.0020361189801699716	0.002301699716713881	19764.710782577902	0.0023351514810756083	0.0016820113314447592	0.003186968838526912	0.0020361189801699716	0.002301699716713881	19764.711225212464	0.0023351514214428695	43	0.003186968838526912	0.003186968838526912											
44	TrialState.COMPLETE	0.03554847340258105	2020-01-16 06:31:29.115414	2020-01-16 06:51:19.997782	6.810506839732547	50.0	46.0	0.05569777148758367	500.0	0.5910863887398418	0.015482373308152345	0.03554847340258105	0.023705539817437834	0.027758105130626376	11983.75434765502	0.02336184509996814	0.015482373308152345	0.03554847340258105	0.023705539817437834	0.027758105130626376	11983.754131255902	0.023361845264051127	0.015482373308152345	0.03554847340258105	0.023705539817437834	0.027758105130626376	11983.75456405414	0.023361844936441053	44						0.034323148522865235	0.03501239376770538						
45	TrialState.COMPLETE	0.007406751652502361	2020-01-16 06:51:19.998809	2020-01-16 07:01:58.685407	9.06613668860575	50.0	6.0	0.07840831460856128	900.0	0.9342058199496194	0.003865675165250236	0.007406751652502361	0.005577195467422096	0.006373937677053824	18939.350109183193	0.005449896376230555	0.003865675165250236	0.007406751652502361	0.005577195467422096	0.006373937677053824	18939.349681303116	0.005449896378449903	0.003865675165250236	0.007406751652502361	0.005577195467422096	0.006373937677053824	18939.350537063267	0.0054498963740114885	45			0.008365793201133145	0.007790368271954674									
46	TrialState.COMPLETE	0.3051876770538244	2020-01-16 07:01:58.686452	2020-01-16 07:25:20.429249	9.115530486212204	150.0	36.0	0.0037625540616069053	700.0	0.2702298386668134	0.17345963172804532	0.3051876770538244	0.23696883852691217	0.2650672804532578	5477.850389518414	0.2193372440788961	0.17345963172804532	0.3051876770538244	0.23696883852691217	0.2650672804532578	5477.850265580737	0.2193372451340641	0.17345963172804532	0.3051876770538244	0.23696883852691217	0.2650672804532578	5477.850513456091	0.2193372430349249	46							0.31296476628895187	0.3086441611583255					
47	TrialState.COMPLETE	0.3363397767038827	2020-01-16 07:25:20.430282	2020-01-16 08:08:44.847065	6.676081797990746	50.0	21.0	0.0020805048605760717	800.0	0.3287565041198497	0.20768413597733712	0.3363397767038827	0.27543326112314614	0.30194967505415765	6664.214052866189	0.25276604797126284	0.20768413597733712	0.3363397767038827	0.27543326112314614	0.30194967505415765	6664.213912264622	0.25276604802229885	0.20768413597733712	0.3363397767038827	0.27543326112314614	0.30194967505415765	6664.214193467756	0.252766047920294	47													
48	TrialState.COMPLETE	0.3104843103072565	2020-01-16 08:08:44.848122	2020-01-16 08:41:41.390861	1.44932462899458	50.0	31.0	0.0029068445115046585	600.0	0.32769527653308045	0.18440836783612988	0.3104843103072565	0.24750762693397255	0.2743244715624319	6642.941088744825	0.22841104555205968	0.18440836783612988	0.3104843103072565	0.24750762693397255	0.2743244715624319	6642.940904881238	0.2284110459221016	0.18440836783612988	0.3104843103072565	0.24750762693397255	0.2743244715624319	6642.941272608411	0.22841104518371805	48													
