number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.1775813579750904	2020-05-24 14:12:44.306069	2020-05-24 15:30:33.954452	1.3605413908172759	256	128	17	0.002754180506465828	2048	0.02094368074682121	0.03615910004017678	0.1775813579750904	0.08648051426275613	0.1181197267979108	1085.313027320209	0.08532586219088369	0.03615910004017678	0.1775813579750904	0.08648051426275613	0.1181197267979108	1085.3123744475693	0.08532586219232038	4266642231	80	0.03615910004017678	0.1775813579750904	0.08648051426275613	0.1181197267979108	1085.3136801928486	0.08532586218944709	0	COMPLETE
1	0.022699879469666534	2020-05-24 15:30:34.042785	2020-05-24 17:02:34.942219	5.029919779342807	256	256	31	0.04301985482031513	4096	0.4596344611838634	0.017276014463640015	0.022699879469666534	0.018983527521092808	0.020490156689433506	27611.997237846525	0.019898086204456118	0.017276014463640015	0.022699879469666534	0.018983527521092808	0.020490156689433506	27611.134391321815	0.019898093983818477	2157550260	80	0.017276014463640015	0.022699879469666534	0.018983527521092808	0.020490156689433506	27612.860084371234	0.0198980784655676	1	COMPLETE
2	0.028525512253917237	2020-05-24 17:02:35.007285	2020-05-24 17:31:35.961445	7.277181484722612	64	64	13	0.00496693699991772	2048	0.2235906908551103	0.021996785857774207	0.028525512253917237	0.023603856970670953	0.025612695861791886	13509.617868621937	0.024913674612670172	0.021996785857774207	0.028525512253917237	0.023603856970670953	0.025612695861791886	13509.60847730012	0.02491367500841677	2176847670	60	0.021996785857774207	0.028525512253917237	0.023603856970670953	0.025612695861791886	13509.627259943753	0.024913674217357285	2	COMPLETE
3	0.1568903173965448	2020-05-24 17:31:36.029305	2020-05-24 18:13:13.970239	0.6099341466689443	64	128	44	0.025719548972496988	8192	0.03330020271508086	0.035456006428284455	0.1568903173965448	0.08417034953796705	0.11058658095620731	1854.5293792687826	0.07959878253328107	0.035456006428284455	0.1568903173965448	0.08417034953796705	0.11058658095620731	1854.5281237444758	0.0795987826850367	1605547984	70	0.035456006428284455	0.1568903173965448	0.08417034953796705	0.11058658095620731	1854.5306347930896	0.07959878238167228	3	COMPLETE
4	0.01064684612294094	2020-05-24 18:13:14.038990	2020-05-24 19:35:47.914059	8.244507105840952	256	64	14	0.0010045233568346265	1024	0.23645745186554906	0.003314584170349538	0.01064684612294094	0.00592607472880675	0.0070309361189232625	14326.212233828846	0.006908190756308879	0.003314584170349538	0.01064684612294094	0.00592607472880675	0.0070309361189232625	14326.205705102451	0.006908191448132274	2688975755	60	0.003314584170349538	0.01064684612294094	0.00592607472880675	0.0070309361189232625	14326.218762555243	0.0069081900656804305	4	COMPLETE
5	0.028826838087585377	2020-05-24 19:35:47.977455	2020-05-24 20:18:03.470343	5.086724010439799	256	64	34	0.0035315613662201656	4096	0.22609044379451906	0.022900763358778626	0.028826838087585377	0.02450783447167537	0.025914021695460025	13737.320460024106	0.02538579449347367	0.022900763358778626	0.028826838087585377	0.02450783447167537	0.025914021695460025	13737.293390920047	0.02538579577037061	2844518459	60	0.022900763358778626	0.028826838087585377	0.02450783447167537	0.025914021695460025	13737.347529128165	0.02538579322037194	5	COMPLETE
6	0.026817999196464444	2020-05-24 20:18:03.536292	2020-05-24 21:01:03.020264	6.29548434076408	256	64	38	0.003072316895576071	8192	0.2245430646989964	0.023503415026114905	0.026817999196464444	0.02480916030534351	0.02541181197267979	13649.057703897148	0.02553651797281384	0.023503415026114905	0.026817999196464444	0.02480916030534351	0.02541181197267979	13649.02691844114	0.025536518472374876	1331468153	70	0.023503415026114905	0.026817999196464444	0.02480916030534351	0.02541181197267979	13649.088489353155	0.025536517473756067	6	COMPLETE
7	0.29791080755323424	2020-05-24 21:01:03.083310	2020-05-24 21:58:41.294274	0.6176541026557305	256	256	19	0.005391760002132472	8192	0.025794762027634567	0.027018883085576536	0.29791080755323424	0.17075130574527922	0.21976697468862996	1247.4413419043792	0.12520690544913513	0.027018883085576536	0.29791080755323424	0.17075130574527922	0.21976697468862996	1247.4401366010445	0.12520690698351822	1765935029	70	0.027018883085576536	0.29791080755323424	0.17075130574527922	0.21976697468862996	1247.442547207714	0.12520690392008127	7	COMPLETE
8	0.02511048613901165	2020-05-24 21:58:41.386841	2020-05-24 22:30:24.100322	5.688859201024304	64	128	9	0.007160368395682607	2048	0.2521410876590052	0.021795901968662112	0.02511048613901165	0.022298111691442347	0.023101647247890718	14978.803284451587	0.02415689531256104	0.021795901968662112	0.02511048613901165	0.022298111691442347	0.023101647247890718	14978.787866613098	0.024156895800595456	3855556968	60	0.021795901968662112	0.02511048613901165	0.022298111691442347	0.023101647247890718	14978.818702290077	0.02415689482512019	8	COMPLETE
9	0.02601446364001607	2020-05-24 22:30:24.165396	2020-05-24 23:11:53.590091	4.9271831064295855	128	64	36	0.010490107832482868	2048	0.24211236256477356	0.020490156689433506	0.02601446364001607	0.022800321414222578	0.023804740859783045	14703.867918842909	0.022986994138663383	0.020490156689433506	0.02601446364001607	0.022800321414222578	0.023804740859783045	14703.849939734833	0.022986996223658525	1941130330	60	0.020490156689433506	0.02601446364001607	0.022800321414222578	0.023804740859783045	14703.885897950984	0.02298699206586334	9	COMPLETE
