number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9588014981273408	2020-04-06 21:48:29.574648	2020-04-07 00:51:35.696773	0.38283434888211026	0.4607226030489812	0.4079866428686316	64	256	89	0.001408173626801425	256	0.0670107590978135	0.45131086142322097	0.9588014981273408	0.7710674157303371	0.8726591760299626	3.230337078651685	0.6315122837739648	0.45131086142322097	0.9588014981273408	0.7710674157303371	0.8726591760299626	3.230337078651685	0.6315122837739648	1424541665	400	0.45131086142322097	0.9588014981273408	0.7710674157303371	0.8726591760299626	3.230337078651685	0.6315122837739648	0	COMPLETE
1	0.7570224719101124	2020-04-07 00:51:35.743997	2020-04-07 03:56:27.021982	0.1823641949203998	0.23241397888672444	0.44110093571311504	256	128	23	0.021468421911995703	256	0.19128808635461392	0.21114232209737827	0.7570224719101124	0.43773408239700373	0.5692883895131086	9.292602996254681	0.37579415596615023	0.21114232209737827	0.7570224719101124	0.43773408239700373	0.5692883895131086	9.292602996254681	0.37579415596615023	3557945248	250	0.21114232209737827	0.7570224719101124	0.43773408239700373	0.5692883895131086	9.292602996254681	0.37579415596615023	1	COMPLETE
2	0.924625468164794	2020-04-07 03:56:27.053937	2020-04-07 13:13:16.053043	0.2773351580439439	0.17572588756874744	0.19391806706504797	256	256	47	0.011766676196800926	512	0.0908521625914433	0.38202247191011235	0.924625468164794	0.7069288389513109	0.8192883895131086	4.399812734082397	0.569246662750559	0.38202247191011235	0.924625468164794	0.7069288389513109	0.8192883895131086	4.399812734082397	0.569246662750559	2347126236	200	0.38202247191011235	0.924625468164794	0.7069288389513109	0.8192883895131086	4.399812734082397	0.569246662750559	2	COMPLETE
3	0.7364232209737828	2020-04-07 13:13:16.086920	2020-04-08 01:31:51.206009	0.4563413657032851	0.319247765461504	0.3969072694133373	256	128	74	0.0278169319636469	256	0.2075084943554542	0.17883895131086142	0.7364232209737828	0.4058988764044944	0.5440074906367042	10.061329588014981	0.3465731879927636	0.17883895131086142	0.7364232209737828	0.4058988764044944	0.5440074906367042	10.061329588014981	0.3465731879927636	172523491	300	0.17883895131086142	0.7364232209737828	0.4058988764044944	0.5440074906367042	10.061329588014981	0.3465731879927636	3	COMPLETE
