number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					loss.adversarial_temperature	loss.margin	model.embedding_dim	model.relation_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.00017117425539198904	2020-01-20 04:34:34.237941	2020-01-20 21:52:08.605628	0.22845553845468916	28.50325935091864	450.0	250.0	100.0	0.024364972967877103	1000.0	1.2848132971980024	0.0	0.00017117425539198904	8.558712769599452e-05	0.00011411617026132602	9194.033650005706	0.0003019311437253606	0.004849937236106356	0.014235992240100422	0.008301951386511469	0.010184868195823349	6756.015548328198	0.008515679554591354	1799296874	0.0	0.00014264521282665753	8.558712769599452e-05	8.558712769599452e-05	11632.051751683213	0.00020638052083679284	0
1	TrialState.COMPLETE	0.00022823234052265205	2020-01-20 21:52:08.606519	2020-01-21 05:22:10.269311	0.28257516172770597	14.912522044848357	50.0	150.0	80.0	0.004780108003108872	500.0	1.2021310319254095	2.8529042565331506e-05	0.00022823234052265205	2.8529042565331506e-05	5.705808513066301e-05	8606.8169576629	0.00030055095614661416	0.00014264521282665753	0.0006276389364372932	0.00028529042565331506	0.0003708775533493096	7691.823148465138	0.0006461314699616333	1743507672	2.8529042565331506e-05	0.00019970329795732054	2.8529042565331506e-05	5.705808513066301e-05	9521.810766860664	0.00027521952271170643	1
