number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
15	0.22565543071161048	2020-05-16 00:32:56.328504	2020-05-16 00:51:28.979049	128	0.4409604441067008	0.17687723786829074	29	0.27057554198152745	50	0.0055317599553841084	256	0.643825946108888	0.03136704119850187	0.22565543071161048	0.07584269662921349	0.12125468164794008	31.01685393258427	0.1025148932311847	0.03136704119850187	0.22565543071161048	0.07584269662921349	0.12125468164794008	31.01685393258427	0.1025148932311847		3495386563.0	250.0	0.03136704119850187	0.22565543071161048	0.07584269662921349	0.12125468164794008	31.01685393258427	0.1025148932311847	15		COMPLETE
16	0.10299625468164794	2020-05-16 00:51:29.082524	2020-05-16 01:03:49.140190	128	0.4300801792055298	0.4270045120534846	54	0.24343728398662695	26	0.0047482311725362825	128	1.0087985160275736	0.013576779026217229	0.10299625468164794	0.026217228464419477	0.04541198501872659	48.61048689138577	0.05306109211783443	0.013576779026217229	0.10299625468164794	0.026217228464419477	0.04541198501872659	48.61048689138577	0.05306109211783443		3849677422.0	200.0	0.013576779026217229	0.10299625468164794	0.026217228464419477	0.04541198501872659	48.61048689138577	0.05306109211783443	16		COMPLETE
17	0.3548689138576779	2020-05-16 01:03:49.282920	2020-05-16 01:34:02.634371	128	0.23566886957595912	0.2048416529574284	53	0.24731250354234946	84	0.0027553434304541094	256	0.4474744025438201	0.04353932584269663	0.3548689138576779	0.11610486891385768	0.19054307116104868	21.55430711610487	0.1407362023413901	0.04353932584269663	0.3548689138576779	0.11610486891385768	0.19054307116104868	21.55430711610487	0.1407362023413901		212687319.0	200.0	0.04353932584269663	0.3548689138576779	0.11610486891385768	0.19054307116104868	21.55430711610487	0.1407362023413901	17		COMPLETE
18	0.21816479400749064	2020-05-16 01:34:02.791252	2020-05-16 01:57:13.535652	256	0.1714598181540859	0.2913729353879259	28	0.14417297421055858	40	0.0019003932944514227	256	0.7317204124822668	0.020599250936329586	0.21816479400749064	0.07911985018726592	0.12219101123595505	35.247191011235955	0.0924884178670747	0.020599250936329586	0.21816479400749064	0.07911985018726592	0.12219101123595505	35.247191011235955	0.0924884178670747		2624387374.0	250.0	0.020599250936329586	0.21816479400749064	0.07911985018726592	0.12219101123595505	35.247191011235955	0.0924884178670747	18		COMPLETE
19	0.2640449438202247	2020-05-16 01:57:13.647533	2020-05-16 02:02:30.320275	64	0.4754851962108645	0.4233269363972759	38	0.28056244439240813	11	0.0023721379023412263	256	0.585126848594017	0.026217228464419477	0.2640449438202247	0.09269662921348315	0.1404494382022472	28.34737827715356	0.1090721330158823	0.026217228464419477	0.2640449438202247	0.09269662921348315	0.1404494382022472	28.34737827715356	0.1090721330158823		726717948.0	300.0	0.026217228464419477	0.2640449438202247	0.09269662921348315	0.1404494382022472	28.34737827715356	0.1090721330158823	19		COMPLETE
20	0.10861423220973783	2020-05-16 02:02:30.472167	2020-05-16 02:14:43.236737	64	0.32795478551682916	0.22054542956059925	51	0.18605789031982362	65	0.0928535808234753	512	1.0054460912219105	0.009831460674157303	0.10861423220973783	0.0299625468164794	0.060393258426966294	48.42883895131086	0.05489633486639957	0.009831460674157303	0.10861423220973783	0.0299625468164794	0.060393258426966294	48.42883895131086	0.05489633486639957		3617947738.0	200.0	0.009831460674157303	0.10861423220973783	0.0299625468164794	0.060393258426966294	48.42883895131086	0.05489633486639957	20		COMPLETE
21		2020-05-16 02:14:43.352506	2020-05-16 02:14:45.532551	256	0.13580188709599855	0.24656886703402736	53	0.43672168864532646	60	0.010163397886610158	512														The current model can't be trained on this hardware with these parameters.									21	Setting status of trial#21 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
22		2020-05-16 02:14:45.637303	2020-05-16 02:14:47.796358	256	0.1039709957502219	0.06615714485224433	41	0.12359967676900074	94	0.006603750127607786	512														The current model can't be trained on this hardware with these parameters.									22	Setting status of trial#22 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
23	0.7106741573033708	2020-05-16 02:14:47.894023	2020-05-16 02:40:41.172687	256	0.14838365979945073	0.0449680739601247	53	0.3572643382677786	37	0.0027491885036223574	512	0.1755211735658752	0.11891385767790262	0.7106741573033708	0.3258426966292135	0.476123595505618	8.487827715355806	0.29071138529662754	0.11891385767790262	0.7106741573033708	0.3258426966292135	0.476123595505618	8.487827715355806	0.29071138529662754		1562399405.0	200.0	0.11891385767790262	0.7106741573033708	0.3258426966292135	0.476123595505618	8.487827715355806	0.29071138529662754	23		COMPLETE
24	0.10346441947565543	2020-05-16 02:40:41.287689	2020-05-16 03:48:21.037367	256	0.18866450466831886	0.30597550624520775	44	0.4739474041029596	85	0.07915078967268636	128	1.0258020814822129	0.009831460674157303	0.10346441947565543	0.033707865168539325	0.04588014981273408	49.43632958801498	0.05335767567413792	0.009831460674157303	0.10346441947565543	0.033707865168539325	0.04588014981273408	49.43632958801498	0.05335767567413792		2100983041.0	250.0	0.009831460674157303	0.10346441947565543	0.033707865168539325	0.04588014981273408	49.43632958801498	0.05335767567413792	24		COMPLETE
25	0.8019662921348315	2020-05-16 03:48:21.126622	2020-05-16 04:03:46.459121	128	0.09570101535026809	0.47105538495198285	42	0.07798861440617982	47	0.0033683345278811084	512	0.13934249866209672	0.18117977528089887	0.8019662921348315	0.42602996254681647	0.5884831460674157	6.789794007490637	0.3630434138293894	0.18117977528089887	0.8019662921348315	0.42602996254681647	0.5884831460674157	6.789794007490637	0.3630434138293894		3272978987.0	200.0	0.18117977528089887	0.8019662921348315	0.42602996254681647	0.5884831460674157	6.789794007490637	0.3630434138293894	25		COMPLETE
26	0.13764044943820225	2020-05-16 04:03:46.575422	2020-05-16 04:23:26.621464	128	0.15500453254580304	0.039971885602704316	17	0.31701784937415667	65	0.031164039371662327	256	0.8194740014290263	0.012640449438202247	0.13764044943820225	0.03698501872659176	0.05898876404494382	39.46722846441948	0.06438797792848948	0.012640449438202247	0.13764044943820225	0.03698501872659176	0.05898876404494382	39.46722846441948	0.06438797792848948		2932374025.0	250.0	0.012640449438202247	0.13764044943820225	0.03698501872659176	0.05898876404494382	39.46722846441948	0.06438797792848948	26		COMPLETE
27	0.17837078651685392	2020-05-16 04:23:26.748839	2020-05-16 04:39:20.837038	128	0.21027413426690827	0.24124554422199307	26	0.08182200596335437	52	0.001233320934915719	128	0.7569132574462447	0.018258426966292134	0.17837078651685392	0.05664794007490637	0.08848314606741572	36.436797752808985	0.07947461346152535	0.018258426966292134	0.17837078651685392	0.05664794007490637	0.08848314606741572	36.436797752808985	0.07947461346152535		4174785364.0	200.0	0.018258426966292134	0.17837078651685392	0.05664794007490637	0.08848314606741572	36.436797752808985	0.07947461346152535	27		COMPLETE
28	0.25046816479400746	2020-05-16 04:39:20.940362	2020-05-16 04:54:38.021278	128	0.2777548769082996	0.0138792788365662	17	0.47724655901011187	57	0.004582122626717547	128	0.5606574315903883	0.0299625468164794	0.25046816479400746	0.08614232209737828	0.13717228464419476	27.06928838951311	0.11086175799838519	0.0299625468164794	0.25046816479400746	0.08614232209737828	0.13717228464419476	27.06928838951311	0.11086175799838519		1601124081.0	200.0	0.0299625468164794	0.25046816479400746	0.08614232209737828	0.13717228464419476	27.06928838951311	0.11086175799838519	28		COMPLETE
29	0.5028089887640449	2020-05-16 04:54:38.118892	2020-05-16 04:55:57.391120	128	0.019355573844823615	0.23153493721988022	35	0.35889268792513107	1	0.00179751111460919	512	0.3277519081007647	0.11470037453183521	0.5028089887640449	0.24578651685393257	0.3529962546816479	15.910112359550562	0.23828936342296347	0.11470037453183521	0.5028089887640449	0.24578651685393257	0.3529962546816479	15.910112359550562	0.23828936342296347		910703027.0	200.0	0.11470037453183521	0.5028089887640449	0.24578651685393257	0.3529962546816479	15.910112359550562	0.23828936342296347	29		COMPLETE
30	0.11470037453183521	2020-05-16 04:55:57.484556	2020-05-16 05:12:08.527052	64	0.23011781562331302	0.2565737881026387	57	0.41679347076882023	78	0.03975247675540951	256	0.9915663918945938	0.008895131086142321	0.11470037453183521	0.03838951310861423	0.05945692883895131	47.7059925093633	0.055328275761416114	0.008895131086142321	0.11470037453183521	0.03838951310861423	0.05945692883895131	47.7059925093633	0.055328275761416114		3916434755.0	200.0	0.008895131086142321	0.11470037453183521	0.03838951310861423	0.05945692883895131	47.7059925093633	0.055328275761416114	30		COMPLETE
31	0.5936329588014981	2020-05-16 05:12:08.619512	2020-05-16 05:34:06.093892	128	0.024589128353342038	0.41850829798512396	38	0.13342006991918048	70	0.0023377120245080163	256	0.24138200438619775	0.09597378277153558	0.5936329588014981	0.23314606741573032	0.35908239700374533	11.632958801498127	0.23522782458620545	0.09597378277153558	0.5936329588014981	0.23314606741573032	0.35908239700374533	11.632958801498127	0.23522782458620545		1462857152.0	200.0	0.09597378277153558	0.5936329588014981	0.23314606741573032	0.35908239700374533	11.632958801498127	0.23522782458620545	31		COMPLETE
32	0.18117977528089887	2020-05-16 05:34:06.209587	2020-05-16 05:54:18.282200	256	0.26933369023660947	0.3129131700641735	27	0.07835950803659564	48	0.0081646656626673	256	0.6876798963901493	0.016853932584269662	0.18117977528089887	0.0552434456928839	0.08614232209737828	33.14466292134831	0.08123244675231736	0.016853932584269662	0.18117977528089887	0.0552434456928839	0.08614232209737828	33.14466292134831	0.08123244675231736		2967953435.0	200.0	0.016853932584269662	0.18117977528089887	0.0552434456928839	0.08614232209737828	33.14466292134831	0.08123244675231736	32		COMPLETE
33	0.0950374531835206	2020-05-16 05:54:18.379707	2020-05-16 06:07:04.822791	64	0.3777349305380576	0.4781203833724107	25	0.1258634358506645	100	0.06541771779531831	512	1.0367176069142052	0.006554307116104869	0.0950374531835206	0.02294007490636704	0.04541198501872659	49.98923220973783	0.047899585162177474	0.006554307116104869	0.0950374531835206	0.02294007490636704	0.04541198501872659	49.98923220973783	0.047899585162177474		1789691673.0	200.0	0.006554307116104869	0.0950374531835206	0.02294007490636704	0.04541198501872659	49.98923220973783	0.047899585162177474	33		COMPLETE
34	0.10955056179775281	2020-05-16 06:07:04.902114	2020-05-16 06:24:32.548089	64	0.03868575346235548	0.005830539487731157	49	0.4595018911129789	59	0.028972931393307835	128	0.9928231006610287	0.010767790262172285	0.10955056179775281	0.0351123595505618	0.04588014981273408	47.93024344569288	0.054271382031394005	0.010767790262172285	0.10955056179775281	0.0351123595505618	0.04588014981273408	47.93024344569288	0.054271382031394005		3440349273.0	250.0	0.010767790262172285	0.10955056179775281	0.0351123595505618	0.04588014981273408	47.93024344569288	0.054271382031394005	34		COMPLETE
35	0.5046816479400749	2020-05-16 06:24:32.669098	2020-05-16 06:31:04.949629	128	0.272921374056915	0.1342558555967971	25	0.38441235618322056	23	0.0028545471747613168	512	0.30087354485894297	0.062265917602996254	0.5046816479400749	0.17181647940074907	0.2883895131086142	14.506554307116104	0.1882237877607055	0.062265917602996254	0.5046816479400749	0.17181647940074907	0.2883895131086142	14.506554307116104	0.1882237877607055		115600640.0	200.0	0.062265917602996254	0.5046816479400749	0.17181647940074907	0.2883895131086142	14.506554307116104	0.1882237877607055	35		COMPLETE
36	0.13342696629213482	2020-05-16 06:31:05.038740	2020-05-16 06:45:35.701126	256	0.3892737536727084	0.42888645423776267	42	0.4594924099380772	24	0.010312232833562507	512	0.872712216924262	0.024812734082397005	0.13342696629213482	0.04915730337078652	0.07865168539325842	42.22237827715356	0.07411282112932496	0.024812734082397005	0.13342696629213482	0.04915730337078652	0.07865168539325842	42.22237827715356	0.07411282112932496		2779896324.0	200.0	0.024812734082397005	0.13342696629213482	0.04915730337078652	0.07865168539325842	42.22237827715356	0.07411282112932496	36		COMPLETE
37	0.10440074906367042	2020-05-16 06:45:35.820357	2020-05-16 07:05:56.856579	128	0.15027657527860477	0.3178503402524104	45	0.15177397029492967	86	0.041220987211001	128	0.9864920765145818	0.009831460674157303	0.10440074906367042	0.0351123595505618	0.05196629213483146	47.65683520599251	0.05479116282682107	0.009831460674157303	0.10440074906367042	0.0351123595505618	0.05196629213483146	47.65683520599251	0.05479116282682107		429969782.0	150.0	0.009831460674157303	0.10440074906367042	0.0351123595505618	0.05196629213483146	47.65683520599251	0.05479116282682107	37		COMPLETE
38		2020-05-16 07:05:56.959059	2020-05-16 07:05:58.927417	256	0.36712650871758395	0.3243800180138297	42	0.25458444511098416	95	0.0018808539911313816	512														The current model can't be trained on this hardware with these parameters.									38	Setting status of trial#38 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
39	0.12078651685393259	2020-05-16 07:05:58.997762	2020-05-16 07:11:16.946156	64	0.3163919450855043	0.10421973682697822	31	0.49185688287290086	31	0.023477538018597772	512	0.9790545944560473	0.015917602996254682	0.12078651685393259	0.03838951310861423	0.06694756554307116	47.245318352059925	0.06076501342363041	0.015917602996254682	0.12078651685393259	0.03838951310861423	0.06694756554307116	47.245318352059925	0.06076501342363041		3265030542.0	200.0	0.015917602996254682	0.12078651685393259	0.03838951310861423	0.06694756554307116	47.245318352059925	0.06076501342363041	39		COMPLETE
40	0.09691011235955056	2020-05-16 07:11:17.082458	2020-05-16 07:58:31.721757	128	0.4452141428513205	0.35824574505772805	46	0.42063582018757567	100	0.0874301337720409	128	0.9933681245701395	0.011704119850187267	0.09691011235955056	0.03838951310861423	0.054307116104868915	47.93960674157304	0.05610221977625531	0.011704119850187267	0.09691011235955056	0.03838951310861423	0.054307116104868915	47.93960674157304	0.05610221977625531		1985596344.0	250.0	0.011704119850187267	0.09691011235955056	0.03838951310861423	0.054307116104868915	47.93960674157304	0.05610221977625531	40		COMPLETE
41	0.16104868913857678	2020-05-16 07:58:31.827935	2020-05-16 08:24:04.351347	256	0.27997579430714065	0.040151630012136896	29	0.043025840346628375	60	0.07007632232784256	512	0.8205846100243346	0.010767790262172285	0.16104868913857678	0.05149812734082397	0.08754681647940075	39.53698501872659	0.07146908539293587	0.010767790262172285	0.16104868913857678	0.05149812734082397	0.08754681647940075	39.53651685393258	0.07146927952702889		2552367313.0	200.0	0.010767790262172285	0.16104868913857678	0.05149812734082397	0.08754681647940075	39.5374531835206	0.07146889527234997	41		COMPLETE
42	0.12453183520599251	2020-05-16 08:24:04.470823	2020-05-16 08:41:42.771481	256	0.026894373594052168	0.051058894825412704	33	0.03686714401392838	50	0.06581789348225665	128	0.9690065541276743	0.012640449438202247	0.12453183520599251	0.031835205992509365	0.056179775280898875	46.72097378277154	0.05749941213315852	0.012640449438202247	0.12453183520599251	0.031835205992509365	0.056179775280898875	46.72097378277154	0.05749941213315852		4162065905.0	150.0	0.012640449438202247	0.12453183520599251	0.031835205992509365	0.056179775280898875	46.72097378277154	0.05749941213315852	42		COMPLETE
43	0.10861423220973783	2020-05-16 08:41:42.892417	2020-05-16 09:14:46.605281	128	0.381702652249373	0.3844973647336425	42	0.2106198932820862	98	0.022746187771109146	128	0.9886510840578752	0.012172284644194757	0.10861423220973783	0.03932584269662921	0.06273408239700375	47.69616104868914	0.0582454555223235	0.012172284644194757	0.10861423220973783	0.03932584269662921	0.06273408239700375	47.69616104868914	0.0582454555223235		4096240252.0	200.0	0.012172284644194757	0.10861423220973783	0.03932584269662921	0.06273408239700375	47.69616104868914	0.0582454555223235	43		COMPLETE
44	0.21676029962546817	2020-05-16 09:14:46.692905	2020-05-16 09:23:41.951719	64	0.09846211423649409	0.04318750899982726	42	0.4461647290701898	49	0.007629431310670742	512	0.6411638409884696	0.019194756554307114	0.21676029962546817	0.06741573033707865	0.11704119850187265	30.73501872659176	0.09112202229164636	0.019194756554307114	0.21676029962546817	0.06741573033707865	0.11704119850187265	30.73501872659176	0.09112202229164636		2289269930.0	200.0	0.019194756554307114	0.21676029962546817	0.06741573033707865	0.11704119850187265	30.73501872659176	0.09112202229164636	44		COMPLETE
45	0.21067415730337077	2020-05-16 09:23:42.048436	2020-05-16 09:38:39.549340	64	0.21748482699962146	0.37014474568753486	33	0.3076057248263447	90	0.003742507322579753	256	0.6637668559373067	0.03464419475655431	0.21067415730337077	0.07350187265917603	0.10955056179775281	31.840355805243444	0.09957855338188416	0.03464419475655431	0.21067415730337077	0.07350187265917603	0.10955056179775281	31.840355805243444	0.09957855338188416		1979301159.0	200.0	0.03464419475655431	0.21067415730337077	0.07350187265917603	0.10955056179775281	31.840355805243444	0.09957855338188416	45		COMPLETE
46	0.5472846441947565	2020-05-16 09:38:39.656749	2020-05-16 10:07:00.291165	256	0.09259002009555278	0.3701869459726507	36	0.2091985284583487	55	0.0013490871341872593	512	0.27912737228227463	0.0950374531835206	0.5472846441947565	0.23642322097378277	0.34784644194756553	13.441011235955056	0.22862633931424584	0.0950374531835206	0.5472846441947565	0.23642322097378277	0.34784644194756553	13.441011235955056	0.22862633931424584		3470412787.0	200.0	0.0950374531835206	0.5472846441947565	0.23642322097378277	0.34784644194756553	13.441011235955056	0.22862633931424584	46		COMPLETE
47	0.1760299625468165	2020-05-16 10:07:00.405064	2020-05-16 10:41:08.607297	256	0.14489216551660622	0.49925875155693095	23	0.218381557285524	95	0.01142992954437358	512	0.7497106249320359	0.018258426966292134	0.1760299625468165	0.05337078651685393	0.08286516853932584	36.13202247191011	0.07863101028422831	0.018258426966292134	0.1760299625468165	0.05337078651685393	0.08286516853932584	36.13202247191011	0.07863101028422831		1427915576.0	200.0	0.018258426966292134	0.1760299625468165	0.05337078651685393	0.08286516853932584	36.13202247191011	0.07863101028422831	47		COMPLETE
48	0.22893258426966293	2020-05-16 10:41:08.760063	2020-05-16 10:43:28.217479	64	0.06335170379813654	0.1272282861501508	44	0.41994589834648427	9	0.014288306023696764	512	0.6707991921431856	0.026217228464419477	0.22893258426966293	0.07162921348314606	0.11423220973782772	32.423689138576776	0.09734316356974443	0.026217228464419477	0.22893258426966293	0.07162921348314606	0.11423220973782772	32.423689138576776	0.09734316356974443		4029162570.0	200.0	0.026217228464419477	0.22893258426966293	0.07162921348314606	0.11423220973782772	32.423689138576776	0.09734316356974443	48		COMPLETE
