number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.11657303370786516	2020-05-18 04:06:36.525229	2020-05-18 04:07:22.240735	256	256	2	256	0.2884902287950184	0.9178411214567079	0.0	0.11657303370786516	0.023876404494382022	0.05149812734082397	44.227059925093634	0.050389018874780124	0.0	0.11657303370786516	0.023876404494382022	0.05149812734082397	44.227059925093634	0.050389018874780124	1216986530	350.0	0.0	0.11657303370786516	0.023876404494382022	0.05149812734082397	44.227059925093634	0.050389018874780124	0	COMPLETE
1	0.22237827715355804	2020-05-18 04:07:22.255810	2020-05-18 04:09:10.021730	128	128	2	512	0.14781359837343808	0.7223611674986584	0.0	0.22237827715355804	0.07724719101123595	0.12359550561797752	34.787921348314605	0.08172950601826083	0.0	0.22237827715355804	0.07724719101123595	0.12359550561797752	34.787921348314605	0.08172950601826083	3390169933		0.0	0.22237827715355804	0.07724719101123595	0.12359550561797752	34.787921348314605	0.08172950601826083	1	COMPLETE
2	0.30664794007490637	2020-05-18 04:09:10.039993	2020-05-18 04:11:33.841217	128	128	2	256	0.006133193251888748	0.523288854912328	0.008426966292134831	0.30664794007490637	0.09878277153558053	0.17181647940074907	25.23314606741573	0.10982749159987905	0.008426966292134831	0.30664794007490637	0.09878277153558053	0.17181647940074907	25.23314606741573	0.10982749159987905	4252346541		0.008426966292134831	0.30664794007490637	0.09878277153558053	0.17181647940074907	25.23314606741573	0.10982749159987905	2	COMPLETE
3	0.12827715355805244	2020-05-18 04:11:33.858106	2020-05-18 04:12:12.292300	64	128	2	512	0.010694473457026241	0.8747262530576452	0.0	0.12827715355805244	0.0351123595505618	0.062265917602996254	42.12172284644195	0.055542202146277836	0.0	0.12827715355805244	0.0351123595505618	0.062265917602996254	42.12172284644195	0.055542202146277836	3669659262	400.0	0.0	0.12827715355805244	0.0351123595505618	0.062265917602996254	42.12172284644195	0.055542202146277836	3	COMPLETE
4	0.3684456928838951	2020-05-18 04:12:12.302340	2020-05-18 04:14:37.080914	128	64	1	256	0.08865520144962194	0.4410087352327319	0.0032771535580524347	0.3684456928838951	0.10908239700374532	0.19288389513108614	21.256086142322097	0.11784028590165777	0.0032771535580524347	0.3684456928838951	0.10908239700374532	0.19288389513108614	21.256086142322097	0.11784028590165777	3589959291		0.0032771535580524347	0.3684456928838951	0.10908239700374532	0.19288389513108614	21.256086142322097	0.11784028590165777	4	COMPLETE
5	0.16198501872659177	2020-05-18 04:14:37.099048	2020-05-18 04:16:20.925633	64	256	2	256	0.001113284304630563	0.8388627593995034	0.0	0.16198501872659177	0.047752808988764044	0.08380149812734082	40.385299625468164	0.0649821870861051	0.0	0.16198501872659177	0.047752808988764044	0.08380149812734082	40.385299625468164	0.0649821870861051	4078096891	750.0	0.0	0.16198501872659177	0.047752808988764044	0.08380149812734082	40.385299625468164	0.0649821870861051	5	COMPLETE
6	0.08707865168539326	2020-05-18 04:16:20.937885	2020-05-18 04:16:33.871868	128	64	2	512	0.4734946811150015	1.0371498345041628	0.0	0.08707865168539326	0.021067415730337078	0.04307116104868914	50.037921348314605	0.042747046760022174	0.0	0.08707865168539326	0.021067415730337078	0.04307116104868914	50.037921348314605	0.042747046760022174	400684154	150.0	0.0	0.08707865168539326	0.021067415730337078	0.04307116104868914	50.037921348314605	0.042747046760022174	6	COMPLETE
7	0.2916666666666667	2020-05-18 04:16:33.883733	2020-05-18 04:18:59.684936	128	128	1	256	0.008787983740588015	0.5445156901052801	0.007022471910112359	0.2916666666666667	0.09550561797752809	0.1605805243445693	26.225655430711612	0.10493545891007991	0.007022471910112359	0.2916666666666667	0.09550561797752809	0.1605805243445693	26.225655430711612	0.10493545891007991	732838658		0.007022471910112359	0.2916666666666667	0.09550561797752809	0.1605805243445693	26.225655430711612	0.10493545891007991	7	COMPLETE
8	0.28136704119850187	2020-05-18 04:18:59.697556	2020-05-18 04:21:00.656274	256	256	1	512	0.002320250198834419	0.6168040322629937	0.0009363295880149813	0.28136704119850187	0.09597378277153558	0.15917602996254682	29.68820224719101	0.0974506934407558	0.0009363295880149813	0.28136704119850187	0.09597378277153558	0.15917602996254682	29.68820224719101	0.0974506934407558	1832326477		0.0009363295880149813	0.28136704119850187	0.09597378277153558	0.15917602996254682	29.68820224719101	0.0974506934407558	8	COMPLETE
9	0.3267790262172285	2020-05-18 04:21:00.668183	2020-05-18 04:25:04.939658	256	256	1	128	0.03515464405012797	0.49310758128964555	0.003745318352059925	0.3267790262172285	0.10252808988764045	0.17088014981273408	23.765449438202246	0.11017861056591605	0.003745318352059925	0.3267790262172285	0.10252808988764045	0.17088014981273408	23.765449438202246	0.11017861056591605	3638554588		0.003745318352059925	0.3267790262172285	0.10252808988764045	0.17088014981273408	23.765449438202246	0.11017861056591605	9	COMPLETE
10	0.39653558052434457	2020-05-18 04:25:04.951346	2020-05-18 04:29:01.292845	256	128	1	128	0.1409167876377195	0.4014805261759011	0.0018726591760299626	0.39653558052434457	0.10159176029962547	0.1989700374531835	19.348782771535582	0.12088841450212416	0.0018726591760299626	0.39653558052434457	0.10159176029962547	0.1989700374531835	19.348782771535582	0.12088841450212416	4177021481		0.0018726591760299626	0.39653558052434457	0.10159176029962547	0.1989700374531835	19.348782771535582	0.12088841450212416	10	COMPLETE
