number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.03146753394956065	2020-03-10 09:41:19.310873	2020-03-10 14:55:48.847969	256	128	0.002915038652172211	512	0.003191193961238121	0.5861741699398436	0.004364943512495721	0.03146753394956065	0.019057400433641448	0.024278215223097113	4183.990499828826	0.015201150289093246	0.004364943512495721	0.03146753394956065	0.019057400433641448	0.024278215223097113	4183.98699075659	0.015201150660555949	2639337988	200	0.004364943512495721	0.03146753394956065	0.019057400433641448	0.024278215223097113	4183.9940089010615	0.015201149918094086	0	COMPLETE
1	0.0007132260641332877	2020-03-10 14:55:48.897783	2020-03-10 16:53:10.320363	256	64	0.0692487959623441	512	0.013220504126769055	1.005338599581108	2.8529042565331506e-05	0.0007132260641332877	0.0003994065959146411	0.0005420518087412986	7179.709431701472	0.000698498170159005	2.8529042565331506e-05	0.0007132260641332877	0.0003994065959146411	0.0005420518087412986	7177.967591007646	0.0006985751369291454	1090917589	150	2.8529042565331506e-05	0.0007132260641332877	0.0003994065959146411	0.0005420518087412986	7181.4512723952985	0.0006984215612315777	1	COMPLETE
2	0.0075031381946821865	2020-03-10 16:53:10.357132	2020-03-10 20:02:50.121460	64	128	0.02892702318380992	512	0.0020096202150075106	0.939844224507326	0.004307885427365057	0.0075031381946821865	0.005306401917151661	0.006105215108980943	6708.630420518088	0.005933470444551046	0.004307885427365057	0.0075031381946821865	0.005306401917151661	0.006105215108980943	6708.626868652288	0.005933470916145753	4201455259	150	0.004307885427365057	0.0075031381946821865	0.005306401917151661	0.006105215108980943	6708.633972383886	0.00593346997375548	2	COMPLETE
3	0.002253794362661189	2020-03-10 20:02:50.162336	2020-03-10 23:34:44.349687	128	128	0.03740601538358211	256	0.007694683560822328	0.9848406977883573	0.0011982197877439234	0.002253794362661189	0.0015976263836585643	0.0017688006390505534	7041.034505876983	0.0020566470541439038	0.0011982197877439234	0.002253794362661189	0.0015976263836585643	0.0017688006390505534	7041.017431245007	0.002056650001640313	2535897976	150	0.0011982197877439234	0.002253794362661189	0.0015976263836585643	0.0017688006390505534	7041.051580508958	0.0020566441121299323	3	COMPLETE
4	0.001683213511354559	2020-03-10 23:34:44.384548	2020-03-11 01:31:56.994848	128	64	0.05331367439347468	512	0.013524317810949728	0.9920236104149	0.0007417551066986192	0.001683213511354559	0.0009699874472212713	0.0011411617026132602	7095.314090494123	0.00151444970068601	0.0007417551066986192	0.001683213511354559	0.0009699874472212713	0.0011411617026132602	7095.29247974438	0.0015144521043346146	3499333078	150	0.0007417551066986192	0.001683213511354559	0.0009699874472212713	0.0011411617026132602	7095.335701243866	0.0015144473053120906	4	COMPLETE
5	0.007474609152116855	2020-03-11 01:31:57.039011	2020-03-11 03:31:33.800143	256	64	0.004895502393644244	256	0.5353091910214609	0.8337079426854734	0.0017117425539198905	0.007474609152116855	0.0034520141504051126	0.004964053406367682	5975.368095971699	0.004314577435931959	0.0017117425539198905	0.007474609152116855	0.0034520141504051126	0.004964053406367682	5975.3647438091975	0.004314577640170916	1578880867	150	0.0017117425539198905	0.007474609152116855	0.0034520141504051126	0.004964053406367682	5975.3714481342	0.004314577231841673	5	COMPLETE
6	0.008159306173684811	2020-03-11 03:31:33.834468	2020-03-11 07:03:58.918207	256	128	0.0016247977396494993	256	0.8270254024049767	0.8959513465933431	0.0021682072349651946	0.008159306173684811	0.004479059682757047	0.005620221385370307	6428.477233824033	0.004925433681922797	0.0021682072349651946	0.008159306173684811	0.004479059682757047	0.005620221385370307	6428.47264064818	0.004925434118105464	3933451102	150	0.0021682072349651946	0.008159306173684811	0.004479059682757047	0.005620221385370307	6428.481826999886	0.004925433246450222	6	COMPLETE
7	0.008644299897295447	2020-03-11 07:03:58.960999	2020-03-11 09:02:59.488254	64	64	0.014712903706016012	256	0.08136088710780424	0.782273686583698	0.0021682072349651946	0.008644299897295447	0.004108182129407737	0.006019627981284948	5599.24355243638	0.005052170847528607	0.0021682072349651946	0.008644299897295447	0.004108182129407737	0.006019627981284948	5599.240442770741	0.005052171617056295	2821421560	150	0.0021682072349651946	0.008644299897295447	0.004108182129407737	0.006019627981284948	5599.24666210202	0.005052170081337074	7	COMPLETE
8	0.007417551066986192	2020-03-11 09:02:59.524559	2020-03-11 14:40:35.435997	64	256	0.021327762217471038	512	0.02138235801213182	0.8642610478806602	0.004764350108410362	0.007417551066986192	0.005449047129978318	0.006105215108980943	6169.9772195595115	0.006234298096820624	0.004764350108410362	0.007417551066986192	0.005449047129978318	0.006105215108980943	6169.973553577542	0.0062342991695651965	2409665010	150	0.004764350108410362	0.007417551066986192	0.005449047129978318	0.006105215108980943	6169.980885541481	0.0062342970277948695	8	COMPLETE
