number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.0008852691218130312	2020-01-04 15:41:38.693435	2020-01-04 15:46:07.903652	0.21669672076203617	13.061240259520524	50.0	1	90.0	0.0016567586497717626	1000.0	0.967238059711248	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	19609.030630311616	0.0009425926165351566	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	19609.025717067987	0.0009425926576932412	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	19609.03554355524	0.0009425925753863267	9	0.0008852691218130312	0.0008852691218130312					
10	TrialState.COMPLETE	0.0009737960339943342	2020-01-04 15:46:07.905607	2020-01-04 15:50:35.993758	0.8441216073783696	13.846443832963255	50.0	2	80.0	0.0018024925491030616	1100.0	1.0022053135057896	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	20317.790943696884	0.0009114319117959637	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	20317.78191395184	0.0009114321038719446	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000708215297450425	20317.799973441928	0.0009114317198648598	10	0.0008852691218130312	0.0009442870632672333					
11	TrialState.COMPLETE	0.001593484419263456	2020-01-04 15:50:35.995124	2020-01-04 15:56:01.528820	0.8222269042815238	2.1965175888466746	250.0	2	50.0	0.0020564756809463036	1600.0	0.9639123089595927	0.000708215297450425	0.001593484419263456	0.0010623229461756375	0.00141643059490085	19541.290700247875	0.0012941114281227277	0.000708215297450425	0.001593484419263456	0.0010623229461756375	0.00141643059490085	19541.270051345607	0.0012941119666655479	0.000708215297450425	0.001593484419263456	0.0010623229461756375	0.00141643059490085	19541.311349150143	0.0012941108902848257	11	0.000708215297450425	0.0012983947119924457					
12	TrialState.COMPLETE	0.010481586402266289	2020-01-04 15:56:01.530161	2020-01-04 16:06:08.719479	0.87199175814325	10.32989790024257	450.0	1	30.0	0.017416831138027895	1700.0	0.6841588767797204	0.000708215297450425	0.010481586402266289	0.0030807365439093483	0.0056657223796034	13866.73691572238	0.004895501699501204	0.000708215297450425	0.010481586402266289	0.0030807365439093483	0.0056657223796034	13866.724716713881	0.004895501920207207	0.000708215297450425	0.010481586402266289	0.0030807365439093483	0.0056657223796034	13866.749114730877	0.004895501478882959	12		0.009796978281397545	0.01022485835694051				
13	TrialState.COMPLETE	0.002080382436260623	2020-01-04 16:06:08.720642	2020-01-04 16:11:18.237947	0.6287055835278499	18.868297409930946	250.0	2	10.0	0.09118647682753375	1800.0	0.7546035205581232	0.000708215297450425	0.002080382436260623	0.0007524787535410764	0.0010180594900849858	15296.028837641643	0.0016087274525205526	0.000708215297450425	0.002080382436260623	0.0007524787535410764	0.0010180594900849858	15296.010888810199	0.001608729753346244	0.000708215297450425	0.002080382436260623	0.0007524787535410764	0.0010180594900849858	15296.046786473087	0.0016087251587415096	13	0.0023902266288951843	0.0021836638338054767					
14	TrialState.COMPLETE	0.0012393767705382436	2020-01-04 16:11:18.239336	2020-01-04 16:16:37.855743	0.9754232571169973	10.149621611801372	250.0	2	50.0	0.0010740003527470233	1700.0	0.9868202098686334	0.000708215297450425	0.0012393767705382436	0.0008852691218130312	0.0010623229461756375	20006.290700247875	0.001135404909711553	0.000708215297450425	0.0012393767705382436	0.0008852691218130312	0.0010623229461756375	20006.26969723796	0.0011354052302327347	0.000708215297450425	0.0012393767705382436	0.0008852691218130312	0.0010623229461756375	20006.31170325779	0.001135404589373604	14	0.0010623229461756375	0.0011803588290840415					
15	TrialState.COMPLETE	0.0017705382436260624	2020-01-04 16:16:37.858474	2020-01-04 16:20:59.795636	0.15168869191293335	6.1953066800995655	50.0	2	20.0	0.012177610191568931	1800.0	0.9551866893191223	0.000708215297450425	0.0017705382436260624	0.000708215297450425	0.0009295325779036828	19364.34191306657	0.0013074607984421983	0.000708215297450425	0.0017705382436260624	0.000708215297450425	0.0009295325779036828	19364.332507082152	0.0013074608933851106	0.000708215297450425	0.0017705382436260624	0.000708215297450425	0.0009295325779036828	19364.35131905099	0.001307460703521039	15	0.0010623229461756375	0.001534466477809254					
16	TrialState.COMPLETE	0.0018148016997167138	2020-01-04 16:20:59.796834	2020-01-04 16:25:28.657334	0.37599465605992877	10.741121413224947	50.0	2	100.0	0.012524448853508023	500.0	0.9324772604955757	0.000708215297450425	0.0018148016997167138	0.000796742209631728	0.0011508498583569404	18903.83423335694	0.0013004238604887425	0.000708215297450425	0.0018148016997167138	0.000796742209631728	0.0011508498583569404	18903.824893767705	0.0013004239645106688	0.000708215297450425	0.0018148016997167138	0.000796742209631728	0.0011508498583569404	18903.843572946174	0.0013004237565007268	16	0.0011508498583569404	0.001593484419263456					
17	TrialState.COMPLETE	0.003470254957507082	2020-01-04 16:25:28.658514	2020-01-04 16:32:24.576633	0.33760742460448656	18.0020185436524	150.0	2	40.0	0.06386700406543157	1500.0	0.765486916100412	0.000708215297450425	0.003470254957507082	0.0013810198300283287	0.0020538243626062325	15516.82776203966	0.0020973538401597943	0.000708215297450425	0.003470254957507082	0.0013810198300283287	0.0020538243626062325	15516.813456090651	0.0020973799640278848	0.000708215297450425	0.003470254957507082	0.0013810198300283287	0.0020538243626062325	15516.84206798867	0.0020973282596657363	17		0.003777148253068933	0.003585339943342776				
18	TrialState.COMPLETE	0.3635605955917916	2020-01-04 16:32:24.577787	2020-01-04 18:53:04.857368	0.6145209513999843	12.357098918383201	450.0	1	90.0	0.03889751551832382	2000.0	0.4561525934080006	0.000708215297450425	0.3635605955917916	0.2342940302632488	0.3056596766392593	9242.895138792925	0.13109122363307332	0.000708215297450425	0.3635605955917916	0.2342940302632488	0.3056596766392593	9242.892826297244	0.13109122940036771	0.000708215297450425	0.3635605955917916	0.2342940302632488	0.3056596766392593	9242.897451288607	0.13109121797037965	18							
19	TrialState.COMPLETE	0.0008852691218130312	2020-01-04 18:53:04.859876	2020-01-04 19:00:10.057301	0.7630097686781663	27.00328625253697	450.0	2	70.0	0.007252604600625275	1300.0	1.034701195345345	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20976.801699716714	0.0009245433682071086	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20976.773149787536	0.0009245439723176166	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	20976.830249645893	0.0009245427647993939	19	0.0008852691218130312	0.0008852691218130312					
20	TrialState.COMPLETE	0.010198300283286119	2020-01-04 19:00:10.058517	2020-01-04 19:08:04.896412	0.8354576335959424	15.50317802285117	250.0	2	90.0	0.020538015810123766	1400.0	0.8126156373176613	0.000708215297450425	0.010198300283286119	0.0037889518413597736	0.005878186968838527	16472.66554532578	0.0044842132330871025	0.000708215297450425	0.010198300283286119	0.0037889518413597736	0.005878186968838527	16472.646635977337	0.004484214671936097	0.000708215297450425	0.010198300283286119	0.0037889518413597736	0.005878186968838527	16472.68445467422	0.004484211799907939	20		0.010033050047214354	0.010136331444759207				
21	TrialState.COMPLETE	0.01231788749494132	2020-01-04 19:08:04.898836	2020-01-04 19:20:52.369362	0.36052113673946906	28.4508812297425	250.0	1	60.0	0.005226818287933203	700.0	0.7988934430234236	0.000708215297450425	0.01231788749494132	0.0035916632942128695	0.0065256980979360585	16194.481649635774	0.004917055749970939	0.000708215297450425	0.01231788749494132	0.0035916632942128695	0.0065256980979360585	16194.471544921085	0.004917055908798111	0.000708215297450425	0.01231788749494132	0.0035916632942128695	0.0065256980979360585	16194.491754350465	0.00491705559121279	21				0.011225212464589235	0.011862606232294617		
22	TrialState.COMPLETE	0.010711756373937677	2020-01-04 19:20:52.370584	2020-01-04 19:33:17.823975	0.8103630714071385	9.05297520142936	350.0	1	50.0	0.011240147021269522	1400.0	0.7168148379735889	0.000708215297450425	0.010711756373937677	0.0032164778092540133	0.005724740321057601	14529.291356822474	0.0049532912051924215	0.000708215297450425	0.010711756373937677	0.0032164778092540133	0.005724740321057601	14529.2788302644	0.004953291507122334	0.000708215297450425	0.010711756373937677	0.0032164778092540133	0.005724740321057601	14529.303883380548	0.004953290903479517	22			0.010401912181303116	0.010587818696883853			
23	TrialState.COMPLETE	0.012798462161068393	2020-01-04 19:33:17.825126	2020-01-04 19:50:13.380991	0.4936373120816876	23.15492577910275	450.0	1	50.0	0.0019771163364329133	500.0	0.8320834503873611	0.000708215297450425	0.012798462161068393	0.004755159854309996	0.00796742209631728	16867.63429532578	0.005069958737988879	0.000708215297450425	0.012798462161068393	0.004755159854309996	0.00796742209631728	16867.617108458115	0.005069959260348069	0.000708215297450425	0.012798462161068393	0.004755159854309996	0.00796742209631728	16867.651482193443	0.0050699582163520746	23				0.011402266288951841	0.01221671388101983		
24	TrialState.COMPLETE	0.0028771246458923513	2020-01-04 19:50:13.382122	2020-01-04 19:54:46.274539	0.43921782168742884	13.894154216876201	50.0	2	60.0	0.0693215608069411	700.0	0.842135141772518	0.000708215297450425	0.0028771246458923513	0.0013279036827195468	0.0016820113314447592	17071.38520272663	0.001965065161897175	0.000708215297450425	0.0028771246458923513	0.0013279036827195468	0.0016820113314447592	17071.37730169972	0.0019650652808316095	0.000708215297450425	0.0028771246458923513	0.0013279036827195468	0.0016820113314447592	17071.39310375354	0.0019650650430279564	24	0.002213172804532578	0.0026558073654390935					
25	TrialState.COMPLETE	0.015024281667341157	2020-01-04 19:54:46.275550	2020-01-04 20:11:45.659726	0.45822267265436467	4.005799555428758	450.0	1	60.0	0.002953900916021016	500.0	0.8013029657191887	0.000708215297450425	0.015024281667341157	0.005058680696074464	0.008473290165924727	16243.318216309186	0.005583221854390805	0.000708215297450425	0.015024281667341157	0.005058680696074464	0.008473290165924727	16243.30167442331	0.005583222663447008	0.000708215297450425	0.015024281667341157	0.005058680696074464	0.008473290165924727	16243.334758195062	0.005583221048183267	25				0.013810198300283285	0.01451841359773371		
26	TrialState.COMPLETE	0.008711048158640227	2020-01-04 20:11:45.660873	2020-01-04 20:18:43.063984	0.3196200255374674	8.810052940644148	150.0	2	10.0	0.08159371618911611	1300.0	0.7180909458520031	0.000708215297450425	0.008711048158640227	0.002018413597733711	0.003718130311614731	14554.941147308782	0.004081275584130981	0.000708215297450425	0.008711048158640227	0.002018413597733711	0.003718130311614731	14554.929957507082	0.0040812771925740204	0.000708215297450425	0.008711048158640227	0.002018413597733711	0.003718130311614731	14554.952337110482	0.004081273982904247	26		0.0084985835694051	0.008631373937677054				
27	TrialState.COMPLETE	0.003585339943342776	2020-01-04 20:18:43.065027	2020-01-04 20:25:35.541515	0.30141225086419665	5.020654501198702	450.0	1	50.0	0.0010389974496583022	1600.0	0.9445826753247271	0.000708215297450425	0.003585339943342776	0.002080382436260623	0.0025230169971671387	19149.503718130312	0.0021045921740188733	0.000708215297450425	0.003585339943342776	0.002080382436260623	0.0025230169971671387	19149.484552053826	0.0021045950103660716	0.000708215297450425	0.003585339943342776	0.002080382436260623	0.0025230169971671387	19149.5228842068	0.0021045893608057174	27	0.0015049575070821529	0.002891879131255902					
28	TrialState.COMPLETE	0.01336756373937677	2020-01-04 20:25:35.542697	2020-01-04 20:36:44.668210	0.6229603019391484	10.741003330891072	350.0	1	10.0	0.004841531495846924	1600.0	0.7894229956657225	0.000708215297450425	0.01336756373937677	0.004337818696883853	0.006875590179414542	16002.124321293673	0.0051644686508422934	0.000708215297450425	0.01336756373937677	0.004337818696883853	0.006875590179414542	16002.108268413598	0.005164469410194411	0.000708215297450425	0.01336756373937677	0.004337818696883853	0.006875590179414542	16002.140374173749	0.005164467892780986	28			0.012526558073654392	0.013031161473087818			
29	TrialState.COMPLETE	0.0010623229461756375	2020-01-04 20:36:44.669459	2020-01-04 20:41:19.821968	0.2093766765644225	10.890741800682079	150.0	1	60.0	0.0020926712228381307	1300.0	0.9694143211280397	0.000708215297450425	0.0010623229461756375	0.000796742209631728	0.000796742209631728	19652.806657223795	0.001020795268478369	0.000708215297450425	0.0010623229461756375	0.000796742209631728	0.000796742209631728	19652.796122521246	0.0010207954531339103	0.000708215297450425	0.0010623229461756375	0.000796742209631728	0.000796742209631728	19652.817191926344	0.001020795083938452	29	0.000708215297450425	0.0009442870632672333					
30	TrialState.COMPLETE	0.009631728045325779	2020-01-04 20:41:19.823131	2020-01-04 20:49:11.210179	0.3336662420326001	25.42751570537303	250.0	1	90.0	0.03226213016393342	2000.0	0.6684569090906191	0.000708215297450425	0.009631728045325779	0.0037535410764872523	0.005488668555240793	13548.122415014164	0.004762774533798024	0.000708215297450425	0.009631728045325779	0.0037535410764872523	0.005488668555240793	13548.115722379604	0.00476277486048806	0.000708215297450425	0.009631728045325779	0.0037535410764872523	0.005488668555240793	13548.129107648725	0.004762774207483701	30		0.0084985835694051	0.009206798866855524				
31	TrialState.COMPLETE	0.011751947592067989	2020-01-04 20:49:11.211330	2020-01-04 21:06:13.376352	0.4101272659859413	16.969680127337963	350.0	2	20.0	0.0032537281647664613	1100.0	0.9029274542993037	0.000708215297450425	0.011751947592067989	0.0034968130311614732	0.005687854107648725	18304.566727160058	0.00427471902415071	0.000708215297450425	0.011751947592067989	0.0034968130311614732	0.005687854107648725	18304.543090474504	0.004274719417349822	0.000708215297450425	0.011751947592067989	0.0034968130311614732	0.005687854107648725	18304.590363845607	0.004274718631213927	31					0.01077077431539188	0.0113314447592068	
32	TrialState.COMPLETE	0.008616619452313503	2020-01-04 21:06:13.378828	2020-01-04 21:15:13.770719	0.18726327559420208	25.537208619321074	150.0	1	10.0	0.008899866949540284	1400.0	0.8210176614885838	0.000708215297450425	0.008616619452313503	0.0020951369216241737	0.003924693106704438	16643.054635859302	0.0037605554399441138	0.000708215297450425	0.008616619452313503	0.0020951369216241737	0.003924693106704438	16643.045768413598	0.003760556224182275	0.000708215297450425	0.008616619452313503	0.0020951369216241737	0.003924693106704438	16643.063503305006	0.003760554657934367	32			0.007613314447592068	0.00821529745042493			
33	TrialState.COMPLETE	0.0012393767705382436	2020-01-04 21:15:13.771986	2020-01-04 21:20:13.732230	0.5043091947061787	22.33292977145611	150.0	2	80.0	0.07339471258076681	1700.0	0.8618871873404238	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.0008410056657223796	17472.208724327196	0.001098291117863587	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.0008410056657223796	17472.19245750708	0.0010982915594408569	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.0008410056657223796	17472.224991147308	0.0010982906765511689	33	0.0012393767705382436	0.0012393767705382436					
34	TrialState.COMPLETE	0.012504426345609065	2020-01-04 21:20:13.733645	2020-01-04 21:40:19.457609	0.3169798845806667	26.075655526679427	450.0	1	50.0	0.0018594345288767535	1900.0	0.8358748768355448	0.000708215297450425	0.012504426345609065	0.004537004249291785	0.007015757790368272	16944.53037579674	0.005087924574421507	0.000708215297450425	0.012504426345609065	0.004537004249291785	0.007015757790368272	16944.51292492918	0.005087925482966131	0.000708215297450425	0.012504426345609065	0.004537004249291785	0.007015757790368272	16944.547826664308	0.005087923669201671	34					0.011301935788479697	0.01198907324969648	
35	TrialState.COMPLETE	0.01221671388101983	2020-01-04 21:40:19.459677	2020-01-04 21:53:44.687259	0.8031756321339936	16.79884789293083	450.0	2	30.0	0.00668076086679826	1200.0	0.8560140061827285	0.000708215297450425	0.01221671388101983	0.0036886213408876298	0.006196883852691218	17352.650067870632	0.004814690138544466	0.000708215297450425	0.01221671388101983	0.0036886213408876298	0.006196883852691218	17352.624409820586	0.004814690899461222	0.000708215297450425	0.01221671388101983	0.0036886213408876298	0.006196883852691218	17352.67572592068	0.0048146893786117535	35			0.011774079320113314	0.012039660056657223			
36	TrialState.COMPLETE	0.0010623229461756375	2020-01-04 21:53:44.688099	2020-01-04 21:58:15.512063	0.6802650077255754	15.217471372685617	50.0	1	90.0	0.004242949721442833	700.0	0.9804098888278592	0.000708215297450425	0.0010623229461756375	0.0009737960339943342	0.0010623229461756375	19876.013433958924	0.0011003997195041797	0.000708215297450425	0.0010623229461756375	0.0009737960339943342	0.0010623229461756375	19876.00885269122	0.0011003997426647482	0.000708215297450425	0.0010623229461756375	0.0009737960339943342	0.0010623229461756375	19876.01801522663	0.0011003996963469616	36	0.0010623229461756375	0.0010623229461756375					
37	TrialState.COMPLETE	0.36913995025219376	2020-01-04 21:58:15.513306	2020-01-05 00:14:54.703285	0.9560433957308704	2.3386342074457285	450.0	1	80.0	0.04608809240296001	2000.0	0.3974241644897285	0.000708215297450425	0.36913995025219376	0.23460063566641332	0.3047182684999655	8052.874628618807	0.13297335449485856	0.000708215297450425	0.36913995025219376	0.23460063566641332	0.3047182684999655	8052.872534201617	0.13297335732187784	0.000708215297450425	0.36913995025219376	0.23460063566641332	0.3047182684999655	8052.876723035998	0.13297335172573857	37							
38	TrialState.COMPLETE	0.0008852691218130312	2020-01-05 00:14:54.705256	2020-01-05 00:19:22.591925	0.7442707610205886	25.115932197359864	50.0	1	10.0	0.0013980183107837854	1800.0	1.0018131640437669	0.000708215297450425	0.0008852691218130312	0.0008852691218130312	0.0008852691218130312	20309.94723796034	0.0009618161914667024	0.000708215297450425	0.0008852691218130312	0.0008852691218130312	0.0008852691218130312	20309.94250177054	0.0009618163359814105	0.000708215297450425	0.0008852691218130312	0.0008852691218130312	0.0008852691218130312	20309.951974150143	0.0009618160470457277	38	0.0008852691218130312	0.0008852691218130312					
39	TrialState.COMPLETE	0.0010623229461756375	2020-01-05 00:19:22.592712	2020-01-05 00:26:43.377515	0.941182786681716	26.12470841930767	450.0	2	90.0	0.012351311240029092	1000.0	1.0286291848207678	0.000708215297450425	0.0010623229461756375	0.0008852691218130312	0.0008852691218130312	20853.7674398017	0.0010075984741795302	0.000708215297450425	0.0010623229461756375	0.0008852691218130312	0.0008852691218130312	20853.739199716714	0.0010075989241141367	0.000708215297450425	0.0010623229461756375	0.0008852691218130312	0.0008852691218130312	20853.795679886687	0.0010075980245826002	39	0.0010623229461756375	0.0010623229461756375					
40	TrialState.COMPLETE	0.0024344900849858357	2020-01-05 00:26:43.379486	2020-01-05 00:32:55.967191	0.8108119030862737	13.073169173624231	350.0	2	60.0	0.0016791118894641432	1000.0	0.9522626622458857	0.000708215297450425	0.0024344900849858357	0.0017705382436260624	0.0017705382436260624	19305.119267882437	0.0015839733769728013	0.000708215297450425	0.0024344900849858357	0.0017705382436260624	0.0017705382436260624	19305.093927053826	0.0015839741559282993	0.000708215297450425	0.0024344900849858357	0.0017705382436260624	0.0017705382436260624	19305.14460871105	0.0015839725995114278	40	0.0011508498583569404	0.0020066100094428708					
41	TrialState.COMPLETE	0.012600330500472143	2020-01-05 00:32:55.968413	2020-01-05 00:47:04.299591	0.9763769828331298	4.085170234884439	450.0	1	80.0	0.00365897341292582	1900.0	0.8133333601117179	0.000708215297450425	0.012600330500472143	0.0032164778092540133	0.006108356940509915	16486.890197119923	0.00496659036068027	0.000708215297450425	0.012600330500472143	0.0032164778092540133	0.006108356940509915	16486.87346553352	0.00496659103042529	0.000708215297450425	0.012600330500472143	0.0032164778092540133	0.006108356940509915	16486.90692870633	0.004966589692059374	41			0.011287181303116147	0.012075070821529746			
42	TrialState.COMPLETE	0.0018148016997167138	2020-01-05 00:47:04.300857	2020-01-05 00:52:32.092829	0.4773628324363589	9.459301636414727	250.0	1	90.0	0.0013633163277062398	1400.0	0.9429158087522269	0.000708215297450425	0.0018148016997167138	0.0011508498583569404	0.0013279036827195468	19115.510601097732	0.0012723308819205447	0.000708215297450425	0.0018148016997167138	0.0011508498583569404	0.0013279036827195468	19115.499690155808	0.0012723310108584628	0.000708215297450425	0.0018148016997167138	0.0011508498583569404	0.0013279036827195468	19115.52151203966	0.0012723307530498123	42	0.000796742209631728	0.001475448536355052					
43	TrialState.COMPLETE	0.013574126534466479	2020-01-05 00:52:32.093979	2020-01-05 01:05:14.015557	0.9656953650466065	14.569861455840996	350.0	2	90.0	0.00894313996517904	1800.0	0.8534349338842406	0.000708215297450425	0.013574126534466479	0.0034525495750708213	0.006462464589235127	17300.517602101037	0.004973263807049527	0.000708215297450425	0.013574126534466479	0.0034525495750708213	0.006462464589235127	17300.494599858357	0.0049732648127153705	0.000708215297450425	0.013574126534466479	0.0034525495750708213	0.006462464589235127	17300.54060434372	0.0049732628053374165	43			0.012747875354107648	0.013243626062322947			
44	TrialState.COMPLETE	0.0026203966005665723	2020-01-05 01:05:14.016692	2020-01-05 01:11:56.781237	0.12081103458262842	8.089609639155148	50.0	2	50.0	0.062515048820208	1000.0	0.8267871751110019	0.000708215297450425	0.0026203966005665723	0.0010623229461756375	0.0013101983002832861	16759.581356232295	0.0022317408810231918	0.000708215297450425	0.0026203966005665723	0.0010623229461756375	0.0013101983002832861	16759.57333569405	0.0022317412007259044	0.000708215297450425	0.0026203966005665723	0.0010623229461756375	0.0013101983002832861	16759.58937677054	0.0022317405619020235	44		0.0028328611898017	0.002700070821529745				
