number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
14	TrialState.COMPLETE	0.007613314447592068	2020-01-06 14:17:31.530201	2020-01-06 14:47:54.478211	0.7618859029253251	250.0	2	6.0	0.014463411691819434	1100.0	0.7884872275609621	0.000708215297450425	0.007613314447592068	0.002478753541076487	0.00414811817078106	15983.520146195871	0.0031193433388526713	0.000708215297450425	0.007613314447592068	0.002478753541076487	0.00414811817078106	15983.50189700526	0.0031193441145276994	0.000708215297450425	0.007613314447592068	0.002478753541076487	0.00414811817078106	15983.538395386484	0.0031193425641208596	14				0.006338526912181303	0.007082152974504249	
15	TrialState.COMPLETE	0.006728045325779037	2020-01-06 14:47:54.479828	2020-01-06 15:05:37.804969	1.3978036651462888	150.0	2	31.0	0.06919402753596846	1900.0	0.6943170000366042	0.000708215297450425	0.006728045325779037	0.003293201133144476	0.004745042492917847	14074.076699716714	0.0034439542812798457	0.000708215297450425	0.006728045325779037	0.003293201133144476	0.004745042492917847	14074.062464589235	0.003443958727215174	0.000708215297450425	0.006728045325779037	0.003293201133144476	0.004745042492917847	14074.090934844193	0.003443949888846536	15		0.006728045325779037	0.006728045325779037			
16	TrialState.COMPLETE	0.008220356131121003	2020-01-06 15:05:37.806114	2020-01-06 15:46:52.089263	2.0755920534944456	450.0	2	31.0	0.0035408338765411354	900.0	0.8200029835028624	0.000708215297450425	0.008220356131121003	0.002478753541076487	0.004426345609065156	16622.683731282883	0.0034565560936523276	0.000708215297450425	0.008220356131121003	0.002478753541076487	0.004426345609065156	16622.659500202346	0.00345655661166391	0.000708215297450425	0.008220356131121003	0.002478753541076487	0.004426345609065156	16622.707962363416	0.0034565555759622432	16				0.007188385269121813	0.007790368271954674	
17	TrialState.COMPLETE	0.007082152974504249	2020-01-06 15:46:52.090834	2020-01-06 16:07:48.306804	1.2426793064977388	350.0	2	6.0	0.02610703842061254	1800.0	0.7056677127935573	0.000708215297450425	0.007082152974504249	0.0025141643059490085	0.004532577903682719	14303.789677762039	0.0032224030204844054	0.000708215297450425	0.007082152974504249	0.0025141643059490085	0.004532577903682719	14303.769121813031	0.0032224055901558806	0.000708215297450425	0.007082152974504249	0.0025141643059490085	0.004532577903682719	14303.810233711049	0.0032224004591709533	17		0.0066100094428706326	0.006905099150141643			
18	TrialState.COMPLETE	0.011567516525023608	2020-01-06 16:07:48.308089	2020-01-06 16:40:51.407501	9.057745955241487	450.0	2	31.0	0.024819377802253163	800.0	0.6409329299422327	0.000708215297450425	0.011567516525023608	0.003747639282341832	0.0060198300283286115	12990.316439447592	0.0052639393478353625	0.000708215297450425	0.011567516525023608	0.003747639282341832	0.0060198300283286115	12990.300637393768	0.005263953747538427	0.000708215297450425	0.011567516525023608	0.003747639282341832	0.0060198300283286115	12990.332241501417	0.005263925227538995	18			0.010888810198300283	0.011296033994334277		
19	TrialState.COMPLETE	0.011078510724403075	2020-01-06 16:40:51.409563	2020-01-06 17:12:30.089902	3.6004914002232704	250.0	1	36.0	0.008934167433354337	2000.0	0.7120688385968802	0.000708215297450425	0.011078510724403075	0.0035157830837717523	0.005741602590044516	14433.46322339134	0.004657465685434116	0.000708215297450425	0.011078510724403075	0.0035157830837717523	0.005741602590044516	14433.450601983002	0.004657467442211823	0.000708215297450425	0.011078510724403075	0.0035157830837717523	0.005741602590044516	14433.475844799676	0.004657463939618254	19				0.009773371104815864	0.010534702549575071	
20	TrialState.COMPLETE	0.0016820113314447592	2020-01-06 17:12:30.091225	2020-01-06 17:22:41.986000	5.836387071449395	50.0	2	1.0	0.02015749254611087	1100.0	0.9072186559854573	0.000708215297450425	0.0016820113314447592	0.000708215297450425	0.0009295325779036828	18391.537269830027	0.0013354046088847494	0.000708215297450425	0.0016820113314447592	0.000708215297450425	0.0009295325779036828	18391.52908109065	0.0013354046913264155	0.000708215297450425	0.0016820113314447592	0.000708215297450425	0.0009295325779036828	18391.545458569406	0.0013354045264604055	20	0.0010623229461756375	0.001475448536355052				
21	TrialState.COMPLETE	0.01221671388101983	2020-01-06 17:22:41.987271	2020-01-06 17:54:49.979712	7.126110842286494	450.0	2	16.0	0.007637197360744905	900.0	0.748326117735588	0.000708215297450425	0.01221671388101983	0.003747639282341832	0.00625590179414542	15168.76689388574	0.005165474254744534	0.000708215297450425	0.01221671388101983	0.003747639282341832	0.00625590179414542	15168.74474740321	0.005165475103554394	0.000708215297450425	0.01221671388101983	0.003747639282341832	0.00625590179414542	15168.789040368272	0.005165473406895504	21			0.011419971671388102	0.01189801699716714		
22	TrialState.COMPLETE	0.013389695467422096	2020-01-06 17:54:49.981110	2020-01-06 18:29:06.358981	4.003316508840708	150.0	1	21.0	0.03683149064185592	1400.0	0.6334659370629733	0.000708215297450425	0.013389695467422096	0.002766466005665722	0.006152620396600567	12839.701819228045	0.004850012446041388	0.000708215297450425	0.013389695467422096	0.002766466005665722	0.006152620396600567	12839.695578080737	0.004850076480880954	0.000708215297450425	0.013389695467422096	0.002766466005665722	0.006152620396600567	12839.708060375355	0.0048499529181181555	22					0.012364258734655336	0.012950222581950627
23	TrialState.COMPLETE	0.0015049575070821529	2020-01-06 18:29:06.360693	2020-01-06 18:40:02.605435	6.472230382320042	50.0	2	11.0	0.0011725664557347833	500.0	0.9862867879948066	0.000708215297450425	0.0015049575070821529	0.0010623229461756375	0.0010623229461756375	19995.093440155808	0.001126872912818682	0.000708215297450425	0.0015049575070821529	0.0010623229461756375	0.0010623229461756375	19995.08458746459	0.0011268730018189812	0.000708215297450425	0.0015049575070821529	0.0010623229461756375	0.0010623229461756375	19995.102292847027	0.001126872823848943	23	0.00141643059490085	0.001475448536355052				
24	TrialState.COMPLETE	0.011382031566167544	2020-01-06 18:40:02.609858	2020-01-06 19:14:16.347225	6.343372808604044	350.0	1	6.0	0.014280843091327298	1400.0	0.6548407707558509	0.000708215297450425	0.011382031566167544	0.004198704977741805	0.0067786321327397816	13273.156047652772	0.0044477481542913345	0.000708215297450425	0.011382031566167544	0.004198704977741805	0.0067786321327397816	13273.140960137596	0.004447748844808903	0.000708215297450425	0.011382031566167544	0.004198704977741805	0.0067786321327397816	13273.171135167948	0.004447747464222218	24				0.01076487252124646	0.011124881964117091	
25	TrialState.COMPLETE	0.009135977337110482	2020-01-06 19:14:16.348502	2020-01-06 19:34:10.697326	5.918946654803089	350.0	2	1.0	0.03508483562288476	1900.0	0.6471670476484592	0.000708215297450425	0.009135977337110482	0.002301699716713881	0.004851274787535411	13117.09410410765	0.004418521160140185	0.000708215297450425	0.009135977337110482	0.002301699716713881	0.004851274787535411	13117.07776203966	0.004418522082455165	0.000708215297450425	0.009135977337110482	0.002301699716713881	0.004851274787535411	13117.110446175637	0.004418520239947308	25		0.008734655335221907	0.008985481586402267			
26	TrialState.COMPLETE	0.009870750708215298	2020-01-06 19:34:10.699443	2020-01-06 20:17:54.800862	7.906167557231752	350.0	1	36.0	0.002687880842297013	1300.0	0.7566386762685254	0.000708215297450425	0.009870750708215298	0.0030541784702549576	0.005378009915014165	15337.465297450424	0.00408966464403553	0.000708215297450425	0.009870750708215298	0.0030541784702549576	0.005378009915014165	15337.449628186969	0.004089666234598172	0.000708215297450425	0.009870750708215298	0.0030541784702549576	0.005378009915014165	15337.480966713882	0.004089663062437215	26					0.0084985835694051	0.009282679077296642
27	TrialState.COMPLETE	0.013380210441116957	2020-01-06 20:17:54.802064	2020-01-06 20:50:58.746891	9.52748390466585	350.0	2	1.0	0.0028115797189000313	900.0	0.8702956059202385	0.000708215297450425	0.013380210441116957	0.005159854309995953	0.007284500202347228	17642.697845002025	0.0051395270121894635	0.000708215297450425	0.013380210441116957	0.005159854309995953	0.007284500202347228	17642.674448603804	0.0051395277734542855	0.000708215297450425	0.013380210441116957	0.005159854309995953	0.007284500202347228	17642.721241400242	0.005139526252228693	27				0.012145892351274787	0.012865911237016053	
28	TrialState.COMPLETE	0.009687373532982598	2020-01-06 20:50:58.748118	2020-01-06 21:16:47.856998	6.36784185343931	150.0	2	1.0	0.008520969466819846	800.0	0.8308237090804377	0.000708215297450425	0.009687373532982598	0.002883447996762444	0.004831040064751113	16842.11437677054	0.0039771817491288065	0.000708215297450425	0.009687373532982598	0.002883447996762444	0.004831040064751113	16842.099731889924	0.003977182179325133	0.000708215297450425	0.009687373532982598	0.002883447996762444	0.004831040064751113	16842.12902165115	0.003977181319294837	28				0.008958923512747876	0.009383852691218131	
29	TrialState.COMPLETE	0.0012393767705382436	2020-01-06 21:16:47.858253	2020-01-06 21:27:49.884369	5.713729474347844	50.0	1	26.0	0.0031181892068357325	1600.0	0.9723366353022261	0.000708215297450425	0.0012393767705382436	0.0010623229461756375	0.0012393767705382436	19711.96806391643	0.001165066261315437	0.000708215297450425	0.0012393767705382436	0.0010623229461756375	0.0012393767705382436	19711.962730169973	0.0011650667556650375	0.000708215297450425	0.0012393767705382436	0.0010623229461756375	0.0012393767705382436	19711.97339766289	0.0011650657687933153	29	0.0012393767705382436	0.0012393767705382436				
30	TrialState.COMPLETE	0.006798866855524079	2020-01-06 21:27:49.885483	2020-01-06 21:49:10.323140	3.1693726762151764	350.0	2	16.0	0.024919338547428282	500.0	0.6875355950900928	0.000708215297450425	0.006798866855524079	0.0019121813031161474	0.003470254957507082	13935.972202549576	0.003468712795549086	0.000708215297450425	0.006798866855524079	0.0019121813031161474	0.003470254957507082	13935.953859773372	0.003468714614410394	0.000708215297450425	0.006798866855524079	0.0019121813031161474	0.003470254957507082	13935.99054532578	0.0034687109818134416	30		0.006137865911237016	0.006550991501416431			
31	TrialState.COMPLETE	0.22278429785511938	2020-01-06 21:49:10.324338	2020-01-06 23:31:13.504267	9.204567040289598	150.0	2	1.0	0.06295894695199007	1000.0	0.509115609298096	0.000708215297450425	0.22278429785511938	0.14451807635235397	0.19129401052205586	10317.918905132874	0.08084541724184244	0.000708215297450425	0.22279272898961283	0.14451807635235397	0.19129401052205586	10317.911034668825	0.0808454580118157	0.000708215297450425	0.22278429785511938	0.14451807635235397	0.19129401052205586	10317.926775596925	0.08084538012330995	31						
32	TrialState.COMPLETE	0.014806126062322946	2020-01-06 23:31:13.505451	2020-01-07 00:16:02.054509	1.7433332900895908	350.0	1	46.0	0.013023247110484557	1200.0	0.6306182423853834	0.000708215297450425	0.014806126062322946	0.0045812677053824365	0.008144475920679886	12782.136242917846	0.005727932701751393	0.000708215297450425	0.014806126062322946	0.0045812677053824365	0.008144475920679886	12782.124336048159	0.005727933786260253	0.000708215297450425	0.014806126062322946	0.0045812677053824365	0.008144475920679886	12782.148149787536	0.005727931619336339	32					0.013544617563739376	0.014265479562929988
33	TrialState.COMPLETE	0.2938314447592068	2020-01-07 00:16:02.056261	2020-01-07 03:10:37.918815	8.496592906008821	350.0	2	36.0	0.044791302803381186	1200.0	0.4872688926623227	0.000708215297450425	0.2938314447592068	0.21429886685552407	0.2661118980169972	9875.34614022663	0.11015994460823134	0.000708215297450425	0.2938385269121813	0.21429886685552407	0.2661118980169972	9875.334681303117	0.11016070155767996	0.000708215297450425	0.2938314447592068	0.21429886685552407	0.2661118980169972	9875.357599150142	0.11015942759646936	33						
34	TrialState.COMPLETE	0.303585724842961	2020-01-07 03:10:37.919959	2020-01-07 06:09:57.778960	3.092162662888705	450.0	2	31.0	0.06599394776621231	1100.0	0.5446541991025028	0.000708215297450425	0.303585724842961	0.18917046434289936	0.26513425298682103	11039.482948946914	0.10121105871437039	0.000708215297450425	0.303585724842961	0.18917046434289936	0.26513425298682103	11039.466413659318	0.10121106047228728	0.000708215297450425	0.303585724842961	0.18917046434289936	0.26513425298682103	11039.499484234511	0.10121105696465803	34						
35	TrialState.COMPLETE	0.009206798866855524	2020-01-07 06:09:57.780204	2020-01-07 06:41:59.264691	2.2134856047990445	450.0	2	11.0	0.014672277041083264	1800.0	0.6984832025619155	0.000708215297450425	0.009206798866855524	0.0034820585457979226	0.005075542965061379	14158.225389518413	0.003956807737799862	0.000708215297450425	0.009206798866855524	0.0034820585457979226	0.005075542965061379	14158.202165958452	0.003956809507807834	0.000708215297450425	0.009206798866855524	0.0034820585457979226	0.005075542965061379	14158.248613078376	0.003956805973949985	35			0.008941218130311615	0.009100566572237961		
