number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
0	0.027929932671459545	2020-05-14 14:48:48.181088	2020-05-14 16:29:12.118770	64	35	0.003756449642227109	128	0.8729028976476619	0.003480543192970444	0.027929932671459545	0.009813990642474039	0.016946251283806914	6229.0295988816615	0.012889896613372354	0.7343946137167636	0.9275077028414926	0.86488645441059	0.9015462741070409	23.742268629464796	0.808330370726601		1420800652.0	200	0.003480543192970444	0.01951386511468675	0.00756019627981285	0.010327513408650006	12434.316929133858	0.009221912312528198	0		COMPLETE
1	0.0002567613830879836	2020-05-14 16:29:12.170513	2020-05-14 20:26:48.405904	256	16	0.012056699753361872	128	0.9956428667571541	2.8529042565331506e-05	0.0002567613830879836	0.00014264521282665753	0.00017117425539198904	7113.617753623188	0.00026808241990093005	0.4735535775419377	0.8942713682528814	0.7458062307428963	0.8163585530069611	44.20486705466165	0.6276192148904108		1524862974.0	150	2.8529042565331506e-05	0.00017117425539198904	0.00011411617026132602	0.00014264521282665753	14183.030640191715	0.00016485005294770646	1		COMPLETE
2	0.0005420518087412986	2020-05-14 20:26:48.445904	2020-05-15 04:51:27.153847	256	58	0.027447632354705136	256														Overflow when unpacking long		150							2	Setting status of trial#2 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
3	0.19137281752824375	2020-05-15 04:51:27.161568	2020-05-16 02:47:15.325974	256	6	0.0011567200832218719	128	0.37242470785242987	0.03634600022823234	0.19137281752824375	0.0911788200387995	0.12755334930959716	2655.7510270455323	0.0927707905838802	0.42842063220358323	0.6070409677051238	0.5081307771311194	0.5494978888508502	157.23915896382516	0.48765279321274074		4271003831.0	1000	0.03634600022823234	0.14367225835900946	0.07297729088211799	0.09719844802008444	5154.26289512724	0.07396237218851805	3		COMPLETE
