number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.7476591760299626	2020-04-10 19:06:34.960061	2020-04-10 19:08:12.875955	0.7828047086223701	13.672618853293251	256	1	67	256	0.18049126393109394	0.0028089887640449437	0.7476591760299626	0.351123595505618	0.5355805243445693	8.758895131086142	0.237103899500375	0.0028089887640449437	0.7476591760299626	0.351123595505618	0.5355805243445693	8.758895131086142	0.237103899500375	2767632639	400	0.0028089887640449437	0.7476591760299626	0.351123595505618	0.5355805243445693	8.758895131086142	0.237103899500375	10	COMPLETE
11	0.2350187265917603	2020-04-10 19:08:12.903384	2020-04-10 19:10:31.541869	0.18100118035321205	1.1987151487553902	64	2	20	256	0.7294626964564864	0.04962546816479401	0.2350187265917603	0.10674157303370786	0.1451310861423221	35.179307116104866	0.11958026895375098	0.04962546816479401	0.2350187265917603	0.10674157303370786	0.1451310861423221	35.179307116104866	0.11958026895375098	3232759277	600	0.04962546816479401	0.2350187265917603	0.10674157303370786	0.1451310861423221	35.179307116104866	0.11958026895375098	11	COMPLETE
12	0.702247191011236	2020-04-10 19:10:31.568485	2020-04-10 19:11:14.441396	0.6504613450440802	7.405020855823286	256	1	88	256	0.20294762661153876	0.04541198501872659	0.702247191011236	0.3441011235955056	0.5126404494382022	9.845973782771535	0.2567927007242896	0.04541198501872659	0.702247191011236	0.3441011235955056	0.5126404494382022	9.845973782771535	0.2567927007242896	749575465	200	0.04541198501872659	0.702247191011236	0.3441011235955056	0.5126404494382022	9.845973782771535	0.2567927007242896	12	COMPLETE
13	0.6924157303370787	2020-04-10 19:11:14.467907	2020-04-10 19:12:24.506500	0.8413928819210753	8.986360406934812	128	1	81	128	0.21596693773649298	0.017790262172284643	0.6924157303370787	0.324438202247191	0.49204119850187267	10.470505617977528	0.23142240401616027	0.017790262172284643	0.6924157303370787	0.324438202247191	0.49204119850187267	10.470505617977528	0.23142240401616027	1852770970	200	0.017790262172284643	0.6924157303370787	0.324438202247191	0.49204119850187267	10.470505617977528	0.23142240401616027	13	COMPLETE
14	0.2148876404494382	2020-04-10 19:12:24.533224	2020-04-10 19:14:52.516977	0.579517792460034	15.965112314094316	64	2	21	256	0.7632057798088071	0.03277153558052434	0.2148876404494382	0.075374531835206	0.11844569288389513	36.76123595505618	0.09756666418307662	0.03277153558052434	0.2148876404494382	0.075374531835206	0.11844569288389513	36.76123595505618	0.09756666418307662	1421797386	650	0.03277153558052434	0.2148876404494382	0.075374531835206	0.11844569288389513	36.76123595505618	0.09756666418307662	14	COMPLETE
15	0.21956928838951312	2020-04-10 19:14:52.545522	2020-04-10 19:16:53.272666	0.27737000935791856	5.782665377747005	256	2	65	128	0.7594517759720651	0.032303370786516857	0.21956928838951312	0.07443820224719101	0.12687265917602997	36.57116104868914	0.09835326561553372	0.032303370786516857	0.21956928838951312	0.07443820224719101	0.12687265917602997	36.57116104868914	0.09835326561553372	1090560703	300	0.032303370786516857	0.21956928838951312	0.07443820224719101	0.12687265917602997	36.57116104868914	0.09835326561553372	15	COMPLETE
16	0.224250936329588	2020-04-10 19:16:53.293704	2020-04-10 19:18:49.627888	0.23481106632663898	5.740273177726996	256	2	41	128	0.758495072422598	0.03089887640449438	0.224250936329588	0.07818352059925093	0.125	36.52317415730337	0.09801883923029626	0.03089887640449438	0.224250936329588	0.07818352059925093	0.125	36.522940074906366	0.09801893573922102	2843570245	300	0.03089887640449438	0.224250936329588	0.07818352059925093	0.125	36.52340823970037	0.09801874465155	16	COMPLETE
17	0.7134831460674157	2020-04-10 19:18:49.649679	2020-04-10 19:20:42.959240	0.9411361952664099	24.156929665150678	64	1	17	256	0.18847667570365417	0.16900749063670412	0.7134831460674157	0.38295880149812733	0.5042134831460674	9.098314606741573	0.33586089601412544	0.16900749063670412	0.7134831460674157	0.38295880149812733	0.5042134831460674	9.098314606741573	0.33586089601412544	4124347619	500	0.16900749063670412	0.7134831460674157	0.38295880149812733	0.5042134831460674	9.098314606741573	0.33586089601412544	17	COMPLETE
18	0.2153558052434457	2020-04-10 19:20:43.015454	2020-04-10 19:24:08.191793	0.789786520033798	1.3734216944256126	64	2	87	128	0.7462608147689842	0.03885767790262172	0.2153558052434457	0.09269662921348315	0.13342696629213482	35.97284644194757	0.10825478987797785	0.03885767790262172	0.2153558052434457	0.09269662921348315	0.13342696629213482	35.97284644194757	0.10825478987797785	152383846	500	0.03885767790262172	0.2153558052434457	0.09269662921348315	0.13342696629213482	35.97284644194757	0.10825478987797785	18	COMPLETE
19	0.6760299625468165	2020-04-10 19:24:08.218702	2020-04-10 19:25:00.552534	0.7626453396738058	6.050074475480292	128	1	47	256	0.22263491401633714	0.05898876404494382	0.6760299625468165	0.33848314606741575	0.4859550561797753	10.797284644194757	0.256197009775633	0.05898876404494382	0.6760299625468165	0.33848314606741575	0.4859550561797753	10.797284644194757	0.256197009775633	249640958	250	0.05898876404494382	0.6760299625468165	0.33848314606741575	0.4859550561797753	10.797284644194757	0.256197009775633	19	COMPLETE
20	0.6638576779026217	2020-04-10 19:25:00.579574	2020-04-10 19:27:34.378365	0.7364414944335234	10.91346472839194	64	1	93	128	0.22034326020788667	0.0299625468164794	0.6638576779026217	0.2883895131086142	0.44662921348314605	10.679775280898877	0.22488897243437894	0.0299625468164794	0.6638576779026217	0.2883895131086142	0.44662921348314605	10.679775280898877	0.22488897243437894	2484615318	400	0.0299625468164794	0.6638576779026217	0.2883895131086142	0.44662921348314605	10.679775280898877	0.22488897243437894	20	COMPLETE
21	0.8300561797752809	2020-04-10 19:27:34.412803	2020-04-10 19:29:22.351831	0.5506295031468342	22.30369757920693	256	1	8	128	0.1442731616125627	0.00046816479400749064	0.8300561797752809	0.41245318352059923	0.6086142322097379	6.989700374531835	0.2661206319144453	0.00046816479400749064	0.8300561797752809	0.41245318352059923	0.6086142322097379	6.989700374531835	0.2661206319144453	2017764331	300	0.00046816479400749064	0.8300561797752809	0.41245318352059923	0.6086142322097379	6.989700374531835	0.2661206319144453	21	COMPLETE
22	0.5828651685393258	2020-04-10 19:29:22.373895	2020-04-10 19:31:00.225137	0.3353394944483835	7.851413122042738	64	1	55	256	0.30458578419494914	0.031835205992509365	0.5828651685393258	0.2542134831460674	0.3857677902621723	14.741104868913858	0.20378695018716128	0.031835205992509365	0.5828651685393258	0.2542134831460674	0.3857677902621723	14.741104868913858	0.20378695018716128	1412653604	450	0.031835205992509365	0.5828651685393258	0.2542134831460674	0.3857677902621723	14.741104868913858	0.20378695018716128	22	COMPLETE
23	0.8614232209737828	2020-04-10 19:31:00.252496	2020-04-10 19:32:02.035225	0.8033622082560369	25.48486910937176	256	1	16	256	0.13256984207454775	0.00046816479400749064	0.8614232209737828	0.46114232209737827	0.6615168539325843	6.41432584269663	0.2822203191840362	0.00046816479400749064	0.8614232209737828	0.46114232209737827	0.6615168539325843	6.41432584269663	0.2822203191840362	3770587026	300	0.00046816479400749064	0.8614232209737828	0.46114232209737827	0.6615168539325843	6.41432584269663	0.2822203191840362	23	COMPLETE
24	0.21348314606741572	2020-04-10 19:32:02.057059	2020-04-10 19:34:27.656962	0.9467340298970592	1.3258326555361462	256	2	40	512	0.745911951137581	0.037921348314606744	0.21348314606741572	0.09176029962546817	0.12874531835205993	35.95786516853933	0.10660590198133484	0.037921348314606744	0.21348314606741572	0.09176029962546817	0.12874531835205993	35.95786516853933	0.10660590198133484	918207045	950	0.037921348314606744	0.21348314606741572	0.09176029962546817	0.12874531835205993	35.95786516853933	0.10660590198133484	24	COMPLETE
25	0.22378277153558052	2020-04-10 19:34:27.683654	2020-04-10 19:36:27.781736	0.8508164397778986	10.436996389061518	128	2	68	256	0.767260524337895	0.03464419475655431	0.22378277153558052	0.07631086142322098	0.12265917602996254	36.95926966292135	0.10029620318382527	0.03464419475655431	0.22378277153558052	0.07631086142322098	0.12265917602996254	36.95926966292135	0.10029620318382527	3851155159	500	0.03464419475655431	0.22378277153558052	0.07631086142322098	0.12265917602996254	36.95926966292135	0.10029620318382527	25	COMPLETE
26	0.22659176029962547	2020-04-10 19:36:27.808736	2020-04-10 19:37:52.549842	0.8597053520786169	5.877892223342531	256	2	1	128	0.7596012766521829	0.032303370786516857	0.22659176029962547	0.07911985018726592	0.11797752808988764	36.57116104868914	0.0995371331871112	0.032303370786516857	0.22659176029962547	0.07911985018726592	0.11797752808988764	36.57116104868914	0.0995371331871112	3033406858	300	0.032303370786516857	0.22659176029962547	0.07911985018726592	0.11797752808988764	36.57116104868914	0.0995371331871112	26	COMPLETE
27	0.21863295880149813	2020-04-10 19:37:52.576994	2020-04-10 19:39:40.122237	0.31222247452402707	26.076075927214525	64	2	2	256	0.7678967687695493	0.03136704119850187	0.21863295880149813	0.07911985018726592	0.11329588014981273	37.01076779026217	0.09778779081545659	0.03136704119850187	0.21863295880149813	0.07911985018726592	0.11329588014981273	37.01076779026217	0.09778779081545659	2946887692	650	0.03136704119850187	0.21863295880149813	0.07911985018726592	0.11329588014981273	37.01076779026217	0.09778779081545659	27	COMPLETE
28	0.675561797752809	2020-04-10 19:39:40.148513	2020-04-10 19:41:04.692403	0.4838412431325927	9.961839822710285	128	1	75	256	0.23154239779013847	0.00749063670411985	0.675561797752809	0.29213483146067415	0.46722846441947563	11.230337078651685	0.21626221432009288	0.00749063670411985	0.675561797752809	0.29213483146067415	0.46722846441947563	11.230337078651685	0.21626221432009288	3054236496	350	0.00749063670411985	0.675561797752809	0.29213483146067415	0.46722846441947563	11.230337078651685	0.21626221432009288	28	COMPLETE
29	0.8235018726591761	2020-04-10 19:41:04.719792	2020-04-10 19:43:15.262133	0.2542657364025111	29.4104578405614	128	1	47	256	0.14495054557343967	0.13202247191011235	0.8235018726591761	0.4452247191011236	0.6301498127340824	7.007022471910112	0.34435229562515685	0.13202247191011235	0.8235018726591761	0.4452247191011236	0.6301498127340824	7.007022471910112	0.34435229562515685	3855848317	550	0.13202247191011235	0.8235018726591761	0.4452247191011236	0.6301498127340824	7.007022471910112	0.34435229562515685	29	COMPLETE
30	0.6779026217228464	2020-04-10 19:43:15.316615	2020-04-10 19:45:19.873491	0.49047124008148746	12.458479813150586	128	1	93	256	0.22464999530555102	0.0	0.6779026217228464	0.2949438202247191	0.46348314606741575	10.877340823970037	0.20897099029778066	0.0	0.6779026217228464	0.2949438202247191	0.46348314606741575	10.877340823970037	0.20897099029778066	3654195981	500	0.0	0.6779026217228464	0.2949438202247191	0.46348314606741575	10.877340823970037	0.20897099029778066	30	COMPLETE
31	0.7148876404494382	2020-04-10 19:45:19.900583	2020-04-10 19:46:33.959074	0.3832604848138498	12.58702322637144	64	1	24	128	0.2015614588840861	0.05337078651685393	0.7148876404494382	0.3150749063670412	0.47659176029962547	9.765917602996256	0.25053560036419026	0.05337078651685393	0.7148876404494382	0.3150749063670412	0.47659176029962547	9.765917602996256	0.25053560036419026	2595093242	250	0.05337078651685393	0.7148876404494382	0.3150749063670412	0.47659176029962547	9.765917602996256	0.25053560036419026	31	COMPLETE
32	0.21816479400749064	2020-04-10 19:46:33.981580	2020-04-10 19:48:10.983303	0.2342002634036143	7.8260839232959345	128	2	75	128	0.7637163948072365	0.033707865168539325	0.21816479400749064	0.07818352059925093	0.12172284644194757	36.78932584269663	0.09959449667967096	0.033707865168539325	0.21816479400749064	0.07818352059925093	0.12172284644194757	36.78932584269663	0.09959449667967096	1012347673	300	0.033707865168539325	0.21816479400749064	0.07818352059925093	0.12172284644194757	36.78932584269663	0.09959449667967096	32	COMPLETE
33	0.21582397003745318	2020-04-10 19:48:11.004810	2020-04-10 19:49:40.533591	0.6403603563939325	21.967157331049563	128	2	78	512	0.7743001794895987	0.027153558052434457	0.21582397003745318	0.06882022471910113	0.11329588014981273	37.30173220973783	0.09352931806728025	0.027153558052434457	0.21582397003745318	0.06882022471910113	0.11329588014981273	37.301029962546814	0.09353012399844327	3042565565	700	0.027153558052434457	0.21582397003745318	0.06882022471910113	0.11329588014981273	37.302434456928836	0.09352854352923616	33	COMPLETE
34	0.21910112359550563	2020-04-10 19:49:40.556731	2020-04-10 19:51:54.474281	0.4757567183422259	6.378699550237004	64	2	23	128	0.7587554810851226	0.031835205992509365	0.21910112359550563	0.07677902621722846	0.12827715355805244	36.534176029962545	0.09799177018810364	0.031835205992509365	0.21910112359550563	0.07677902621722846	0.12827715355805244	36.534176029962545	0.09799177018810364	2209065082	400	0.031835205992509365	0.21910112359550563	0.07677902621722846	0.12827715355805244	36.534176029962545	0.09799177018810364	34	COMPLETE
35	0.852996254681648	2020-04-10 19:51:54.496043	2020-04-10 19:52:42.066270	0.4643516294483573	24.70244755890359	256	1	35	512	0.135676379522225	0.0014044943820224719	0.852996254681648	0.4302434456928839	0.6367041198501873	6.563670411985019	0.2736453418451732	0.0014044943820224719	0.852996254681648	0.4302434456928839	0.6367041198501873	6.563670411985019	0.2736453418451732	2512197260	400	0.0014044943820224719	0.852996254681648	0.4302434456928839	0.6367041198501873	6.563670411985019	0.2736453418451732	35	COMPLETE
36	0.6999063670411985	2020-04-10 19:52:42.092950	2020-04-10 19:54:08.752936	0.39365254673048367	13.802676506690906	128	1	61	256	0.2020009241907505	0.0009363295880149813	0.6999063670411985	0.28885767790262173	0.45692883895131087	9.771067415730338	0.21289499110928986	0.0009363295880149813	0.6999063670411985	0.28885767790262173	0.45692883895131087	9.771067415730338	0.21289499110928986	1659921118	450	0.0009363295880149813	0.6999063670411985	0.28885767790262173	0.45692883895131087	9.771067415730338	0.21289499110928986	36	COMPLETE
37	0.2209737827715356	2020-04-10 19:54:08.779713	2020-04-10 19:56:03.316726	0.10759271113788815	13.585499799910625	128	2	2	256	0.771815591919923	0.03323970037453183	0.2209737827715356	0.08239700374531835	0.12453183520599251	37.173689138576776	0.10004843916478937	0.03323970037453183	0.2209737827715356	0.08239700374531835	0.12453183520599251	37.173689138576776	0.10004843916478937	1130862127	650	0.03323970037453183	0.2209737827715356	0.08239700374531835	0.12453183520599251	37.173689138576776	0.10004843916478937	37	COMPLETE
38	0.21910112359550563	2020-04-10 19:56:03.347990	2020-04-10 19:57:08.465028	0.37971984842190354	13.720148375935272	64	2	8	512	0.7723346471434201	0.027153558052434457	0.21910112359550563	0.07069288389513109	0.1198501872659176	37.2188670411985	0.09273714398985086	0.027153558052434457	0.21910112359550563	0.07069288389513109	0.1198501872659176	37.2186329588015	0.09274058637804208	1539977472	550	0.027153558052434457	0.21910112359550563	0.07069288389513109	0.1198501872659176	37.21910112359551	0.09273408408923645	38	COMPLETE
39	0.20973782771535582	2020-04-10 19:57:08.492365	2020-04-10 19:58:35.026398	0.11675104346750553	20.150717293186794	256	2	41	256	0.7756223332944364	0.03277153558052434	0.20973782771535582	0.075374531835206	0.11750936329588015	37.39466292134831	0.09779611807697366	0.03277153558052434	0.20973782771535582	0.075374531835206	0.11750936329588015	37.39466292134831	0.09779611807697366	3894585869	450	0.03277153558052434	0.20973782771535582	0.075374531835206	0.11750936329588015	37.39466292134831	0.09779611807697366	39	COMPLETE
40	0.1999063670411985	2020-04-10 19:58:35.048069	2020-04-10 19:59:52.202344	0.7294313849362879	20.760023231298046	64	2	25	256	0.7747119702407498	0.030430711610486893	0.1999063670411985	0.07350187265917603	0.11376404494382023	37.33309925093633	0.09470565273087012	0.030430711610486893	0.1999063670411985	0.07350187265917603	0.11376404494382023	37.33286516853933	0.09470569299272032	2239867656	400	0.030430711610486893	0.1999063670411985	0.07350187265917603	0.11376404494382023	37.333333333333336	0.09470561299190111	40	COMPLETE
41	0.225187265917603	2020-04-10 19:59:52.230866	2020-04-10 20:02:33.705526	0.8529437614895853	12.571452959350465	128	2	73	128	0.7666456549635945	0.03136704119850187	0.225187265917603	0.07443820224719101	0.11142322097378277	36.92696629213483	0.09692301883787065	0.03136704119850187	0.225187265917603	0.07443820224719101	0.11142322097378277	36.92696629213483	0.09692301883787065	486853179	500	0.03136704119850187	0.225187265917603	0.07443820224719101	0.11142322097378277	36.92696629213483	0.09692301883787065	41	COMPLETE
42	0.21301498127340823	2020-04-10 20:02:33.741721	2020-04-10 20:03:35.777958	0.1473229684310622	4.4913444479801825	256	2	7	512	0.7594224746698297	0.0299625468164794	0.21301498127340823	0.07771535580524344	0.1203183520599251	36.57303370786517	0.09676317702782791	0.0299625468164794	0.21301498127340823	0.07771535580524344	0.1203183520599251	36.572565543071164	0.09676810863388309	4151379009	500	0.0299625468164794	0.21301498127340823	0.07771535580524344	0.1203183520599251	36.57350187265918	0.09675882332141018	42	COMPLETE
43	0.22144194756554308	2020-04-10 20:03:35.799367	2020-04-10 20:05:10.336975	0.8216025033161081	7.347694384547457	256	2	31	128	0.7603862122763367	0.02902621722846442	0.22144194756554308	0.07443820224719101	0.12078651685393259	36.62265917602996	0.09690431498675774	0.02902621722846442	0.22144194756554308	0.07443820224719101	0.12078651685393259	36.62265917602996	0.09690431498675774	1172121921	300	0.02902621722846442	0.22144194756554308	0.07443820224719101	0.12078651685393259	36.62265917602996	0.09690431498675774	43	COMPLETE
44	0.21863295880149813	2020-04-10 20:05:10.358352	2020-04-10 20:07:07.003119	0.9412137141147566	4.958902062251056	128	2	42	128	0.7561375332023069	0.0299625468164794	0.21863295880149813	0.075374531835206	0.125	36.40215355805243	0.09720549942527328	0.0299625468164794	0.21863295880149813	0.075374531835206	0.125	36.40215355805243	0.09720549942527328	2552625221	350	0.0299625468164794	0.21863295880149813	0.075374531835206	0.125	36.40215355805243	0.09720549942527328	44	COMPLETE
45	0.7476591760299626	2020-04-10 20:07:07.030092	2020-04-10 20:09:02.180408	0.8190736643178275	18.67706631331231	64	1	23	256	0.18217161072379726	0.150749063670412	0.7476591760299626	0.38857677902621723	0.5346441947565543	8.808520599250937	0.32836530545494463	0.150749063670412	0.7476591760299626	0.38857677902621723	0.5346441947565543	8.808520599250937	0.32836530545494463	2525403309	600	0.150749063670412	0.7476591760299626	0.38857677902621723	0.5346441947565543	8.808520599250937	0.32836530545494463	45	COMPLETE
46	0.8230337078651685	2020-04-10 20:09:02.207533	2020-04-10 20:10:08.678449	0.8267062240334109	22.312435207104812	256	1	27	256	0.14662977893861212	0.00046816479400749064	0.8230337078651685	0.398876404494382	0.6076779026217228	7.107677902621723	0.2596862845855715	0.00046816479400749064	0.8230337078651685	0.398876404494382	0.6076779026217228	7.107677902621723	0.2596862845855715	3897029484	350	0.00046816479400749064	0.8230337078651685	0.398876404494382	0.6076779026217228	7.107677902621723	0.2596862845855715	46	COMPLETE
47	0.225187265917603	2020-04-10 20:10:08.707598	2020-04-10 20:12:33.663173	0.209560293192861	18.800507880376983	256	2	84	128	0.7656164970161735	0.032303370786516857	0.225187265917603	0.07631086142322098	0.1198501872659176	36.874063670411985	0.09839318785254607	0.032303370786516857	0.225187265917603	0.07631086142322098	0.1198501872659176	36.874063670411985	0.09839318785254607	3133285876	450	0.032303370786516857	0.225187265917603	0.07631086142322098	0.1198501872659176	36.874063670411985	0.09839318785254607	47	COMPLETE
48	0.6053370786516854	2020-04-10 20:12:33.689665	2020-04-10 20:14:06.642722	0.5255248491431304	5.366168508296329	64	1	25	128	0.29264600679090014	0.0702247191011236	0.6053370786516854	0.29213483146067415	0.42134831460674155	14.188670411985019	0.23860771989794388	0.0702247191011236	0.6053370786516854	0.29213483146067415	0.42134831460674155	14.188670411985019	0.23860771989794388	1932505165	300	0.0702247191011236	0.6053370786516854	0.29213483146067415	0.42134831460674155	14.188670411985019	0.23860771989794388	48	COMPLETE
49	0.21816479400749064	2020-04-10 20:14:06.668771	2020-04-10 20:15:30.333188	0.5416126688848598	20.755562581005034	128	2	4	512	0.7720766165450718	0.032303370786516857	0.21816479400749064	0.07818352059925093	0.12406367041198502	37.20763108614232	0.0997584131831105	0.032303370786516857	0.21816479400749064	0.07818352059925093	0.12406367041198502	37.20739700374532	0.09975846816429594	905453669	700	0.032303370786516857	0.21816479400749064	0.07818352059925093	0.12406367041198502	37.20786516853933	0.09975835903497332	49	COMPLETE
50	0.6914794007490637	2020-04-10 20:15:30.376404	2020-04-10 20:16:30.868631	0.9234670571098537	26.720944892543706	64	1	58	512	0.20672151312573853	0.16760299625468164	0.6914794007490637	0.3651685393258427	0.5060861423220974	9.958333333333334	0.32550797463944053	0.16760299625468164	0.6914794007490637	0.3651685393258427	0.5060861423220974	9.958333333333334	0.32550797463944053	377997508	500	0.16760299625468164	0.6914794007490637	0.3651685393258427	0.5060861423220974	9.958333333333334	0.32550797463944053	50	COMPLETE
51	0.6947565543071161	2020-04-10 20:16:30.894269	2020-04-10 20:17:24.426720	0.8211891688295156	5.8427355956725995	128	1	71	256	0.2150687955272792	0.07303370786516854	0.6947565543071161	0.33941947565543074	0.49625468164794007	10.435861423220974	0.26624469364925113	0.07303370786516854	0.6947565543071161	0.33941947565543074	0.49625468164794007	10.435861423220974	0.26624469364925113	47900990	300	0.07303370786516854	0.6947565543071161	0.33941947565543074	0.49625468164794007	10.435861423220974	0.26624469364925113	51	COMPLETE
