number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
11	0.003895184135977337	2020-04-27 02:30:13.505238	2020-04-27 04:48:49.978947	0.9620801250888594	25.04893260983322	256	256	2	95	0.002002649063088712	256	0.9333276213995256	0.000708215297450425	0.003895184135977337	0.002124645892351275	0.0026558073654390935	18921.518944759206	0.002635300995178602	0.000708215297450425	0.003895184135977337	0.002124645892351275	0.0026558073654390935	18918.742563739375	0.002635965524398224	2198287434	250	0.000708215297450425	0.003895184135977337	0.002124645892351275	0.0026558073654390935	18924.295325779036	0.00263469142999489	11	COMPLETE
12	0.016111898016997167	2020-04-27 04:48:50.014480	2020-04-27 05:13:33.864172	0.5834621795234421	3.4898329444232354	64	128	1	31	0.03476106938363291	256	0.6102878224244979	0.000708215297450425	0.016111898016997167	0.010623229461756374	0.013279036827195468	12372.892439801699	0.0076589217459924	0.000708215297450425	0.016111898016997167	0.010623229461756374	0.013279036827195468	12372.888101983002	0.007658921811058541	490698541	250	0.000708215297450425	0.016111898016997167	0.010623229461756374	0.013279036827195468	12372.896777620397	0.007658921680949982	12	COMPLETE
13	0.0028328611898017	2020-04-27 05:13:33.916208	2020-04-27 05:33:47.274071	0.48870824104506505	23.427383023412983	64	128	1	86	0.004392639405654754	512	0.9165089176157136	0.0003541076487252125	0.0028328611898017	0.0010623229461756375	0.0019475920679886685	18580.720963172804	0.002121937109481332	0.0003541076487252125	0.003186968838526912	0.0010623229461756375	0.002124645892351275	18574.617209631728	0.0021675246448573126	3583009287	200	0.0003541076487252125	0.0028328611898017	0.0010623229461756375	0.0019475920679886685	18586.82471671388	0.0021105984751695053	13	COMPLETE
14	0.0005311614730878187	2020-04-27 05:33:47.311382	2020-04-27 05:43:16.990584	0.5760503103488189	21.44282892640246	64	64	2	76	0.045657709538058186	512	1.0843757217409322	0.0	0.0005311614730878187	0.0	0.00017705382436260624	21984.349238668554	0.0002899635311736212	0.0	0.0005311614730878187	0.0	0.00017705382436260624	21981.936437677054	0.0002901268843891228	970789239	150	0.0	0.0005311614730878187	0.0	0.00017705382436260624	21986.762039660058	0.0002898034757615953	14	COMPLETE
15	0.00017705382436260624	2020-04-27 05:43:17.027839	2020-04-27 05:53:05.980980	0.552661860613347	15.909752147945097	64	64	1	82	0.08321254416258729	512	1.0781745172131743	0.0	0.00017705382436260624	0.0	0.0	21858.464500708214	0.0002488585942299402	0.0	0.00017705382436260624	0.0	0.0	21856.572060906514	0.0002490014452204822	2077570034	150	0.0	0.00017705382436260624	0.0	0.0	21860.356940509915	0.00024871803688153487	15	COMPLETE
16	0.04125354107648725	2020-04-27 05:53:06.019548	2020-04-27 06:45:28.222278	0.22500173290653663	3.915458818350203	128	256	1	50	0.014796186394242157	256	0.49757973648692694	0.0005311614730878187	0.04125354107648725	0.02531869688385269	0.032046742209631725	10087.90943696884	0.017083019378687673	0.0005311614730878187	0.04125354107648725	0.02531869688385269	0.032046742209631725	10087.904745042493	0.01708325842841848	41011021	250	0.0005311614730878187	0.04125354107648725	0.02531869688385269	0.032046742209631725	10087.914128895183	0.01708279227595592	16	COMPLETE
17	0.009383852691218131	2020-04-27 06:45:28.277632	2020-04-27 07:28:20.422356	0.18998004132670013	2.0012059128925674	128	64	1	31	0.02611996093328744	128	0.6891851019984013	0.00141643059490085	0.009383852691218131	0.004957507082152974	0.0060198300283286115	13972.429266997167	0.004850512223521634	0.00141643059490085	0.009383852691218131	0.004957507082152974	0.0060198300283286115	13972.42492917847	0.0048505124599269875	1756338806	250	0.00141643059490085	0.009383852691218131	0.004957507082152974	0.0060198300283286115	13972.433604815864	0.004850511987432325	17	COMPLETE
18	0.004957507082152974	2020-04-27 07:28:20.459759	2020-04-27 08:07:19.736701	0.20964203376986026	16.80744805086673	128	128	1	97	0.0014741947286558673	256	0.9242321308359566	0.000708215297450425	0.004957507082152974	0.00141643059490085	0.0028328611898017	18737.048955382437	0.002685229765130241	0.000708215297450425	0.005134560906515581	0.00141643059490085	0.0030099150141643057	18526.96883852691	0.002741849205468339	1111916770	200	0.000708215297450425	0.004957507082152974	0.00141643059490085	0.0028328611898017	18947.12907223796	0.002677830035873793	18	COMPLETE
19	0.0033640226628895184	2020-04-27 08:07:19.773657	2020-04-27 09:06:03.770417	0.4570881753605774	1.738311823960379	256	256	1	64	0.05602861269052412	128	0.9476121798429283	0.000708215297450425	0.0033640226628895184	0.002124645892351275	0.002478753541076487	19211.21786473088	0.0019784354253346175	0.000708215297450425	0.0033640226628895184	0.002124645892351275	0.002478753541076487	19211.211756373938	0.0019784355131298257	4115727001	150	0.000708215297450425	0.0033640226628895184	0.002124645892351275	0.002478753541076487	19211.223973087817	0.0019784353375643664	19	COMPLETE
20	0.0003541076487252125	2020-04-27 09:06:03.810694	2020-04-27 09:23:21.830068	0.9177002847145985	17.836838634767158	64	128	2	80	0.08937794626378776	256	1.083914039439496	0.0	0.0003541076487252125	0.0	0.00017705382436260624	21975.19396246459	0.00033940006160841104	0.0	0.0003541076487252125	0.0	0.00017705382436260624	21973.68183427762	0.00033951880817036865	3113158195	150	0.0	0.0003541076487252125	0.0	0.00017705382436260624	21976.706090651558	0.00033928309053678934	20	COMPLETE
21	0.0005311614730878187	2020-04-27 09:23:21.867616	2020-04-27 09:50:09.400383	0.7049479810778098	28.064194452509202	64	128	1	91	0.009371710775030255	128	1.0532249925742274	0.0	0.0005311614730878187	0.0	0.0	21352.79107648725	0.00030609099117617756	0.0	0.0005311614730878187	0.0	0.0	21351.356409348442	0.0003070508860696579	2518011805	150	0.0	0.0005311614730878187	0.0	0.0	21354.225743626062	0.0003052404386279608	21	COMPLETE
22	0.0003541076487252125	2020-04-27 09:50:09.437569	2020-04-27 09:59:29.447021	0.7513846953885095	20.39608076636238	64	64	2	75	0.06850063304240338	512	1.0639335513677115	0.00017705382436260624	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	21569.83241855524	0.00045340138061930363	0.00017705382436260624	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	21568.245573654393	0.00045348978692120795	4152846115	150	0.00017705382436260624	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	21571.41926345609	0.0004533143555472168	22	COMPLETE
23	0.000708215297450425	2020-04-27 09:59:29.484316	2020-04-27 10:21:25.705534	0.827863807084597	10.050908700690021	256	64	1	66	0.002827919665552693	256	1.0823766917937323	0.00017705382436260624	0.000708215297450425	0.0005311614730878187	0.0005311614730878187	21943.972999291786	0.0006433013814552251	0.00017705382436260624	0.000708215297450425	0.0005311614730878187	0.0005311614730878187	21943.947415014165	0.0006433016473562692	596030467	150	0.00017705382436260624	0.000708215297450425	0.0005311614730878187	0.0005311614730878187	21943.998583569406	0.0006433011157662391	23	COMPLETE
24	0.10446175637393768	2020-04-27 10:21:25.742546	2020-04-27 10:55:44.193174	0.6481642191273033	1.3592671125058278	128	128	1	94	0.005829453094171532	128	0.23196469072446096	0.0026558073654390935	0.10446175637393768	0.04337818696883853	0.0681657223796034	4702.434047450425	0.038327420356513646	0.0026558073654390935	0.10446175637393768	0.04337818696883853	0.0681657223796034	4702.433073654391	0.03832742039065288	1299497431	150	0.0026558073654390935	0.10446175637393768	0.04337818696883853	0.0681657223796034	4702.435021246459	0.03832742032239197	24	COMPLETE
25	0.03629603399433428	2020-04-27 10:55:44.251354	2020-04-27 11:21:29.494165	0.9871209109915462	4.852489887306346	256	64	1	43	0.0022866455909594813	128	0.7342610025424446	0.0003541076487252125	0.03629603399433428	0.018413597733711047	0.027443342776203965	14886.986632436261	0.014077565094246229	0.0003541076487252125	0.03629603399433428	0.018413597733711047	0.027443342776203965	14886.980878186969	0.014077601022412527	3825551355	150	0.0003541076487252125	0.03629603399433428	0.018413597733711047	0.027443342776203965	14886.992386685552	0.014077529686958154	25	COMPLETE
26	0.005311614730878187	2020-04-27 11:21:29.532647	2020-04-27 11:41:01.932692	0.24738824227580786	5.318319953342358	256	64	1	51	0.005173771760784749	256	0.8005505063936134	0.00017705382436260624	0.005311614730878187	0.0017705382436260624	0.0033640226628895184	16231.040014164306	0.0024541315940853317	0.00017705382436260624	0.005311614730878187	0.0017705382436260624	0.0033640226628895184	16231.03452549575	0.00245413172477626	31714152	150	0.00017705382436260624	0.005311614730878187	0.0017705382436260624	0.0033640226628895184	16231.045502832862	0.0024541314634536964	26	COMPLETE
27	0.000708215297450425	2020-04-27 11:41:01.969883	2020-04-27 11:48:51.833906	0.38549882057172113	13.991066077946105	64	128	2	22	0.015374105558962917	512	1.081595482738225	0.0003541076487252125	0.000708215297450425	0.000708215297450425	0.000708215297450425	21928.320378895183	0.0006534123099227553	0.0003541076487252125	0.000708215297450425	0.000708215297450425	0.000708215297450425	21927.027443342777	0.0006538134810391851	319575128	150	0.0003541076487252125	0.000708215297450425	0.000708215297450425	0.000708215297450425	21929.613314447593	0.0006530304743827814	27	COMPLETE
28	0.0005311614730878187	2020-04-27 11:48:51.876080	2020-04-27 12:02:46.131518	0.8667820697638546	10.52451025410879	64	256	2	45	0.021784288760655694	512	1.1300214305353316	0.00017705382436260624	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	22910.18351628895	0.0004416283343516245	0.00017705382436260624	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	22910.152443342777	0.00044162916983677623	4118652028	150	0.00017705382436260624	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	22910.21458923513	0.00044162750028591544	28	COMPLETE
29	0.0003541076487252125	2020-04-27 12:02:46.168437	2020-04-27 12:18:14.537607	0.15505260655406963	28.499751511675974	64	128	2	58	0.08037866582666262	256	1.0889551491824645	0.0	0.0003541076487252125	0.0	0.0	22077.13314447592	0.0002869726699107824	0.0	0.0003541076487252125	0.0	0.0	22075.195467422098	0.000287611451357844	873130151	150	0.0	0.0003541076487252125	0.0	0.0	22079.070821529745	0.0002863660120302804	29	COMPLETE
30	0.00017705382436260624	2020-04-27 12:18:14.575483	2020-04-27 12:32:06.490645	0.7631095026145971	12.359743022226285	128	128	1	23	0.010640101326518804	256	1.0744976234388222	0.0	0.00017705382436260624	0.0	0.00017705382436260624	21784.106586402268	0.0002659874604336392	0.0	0.00017705382436260624	0.0	0.00017705382436260624	21783.670325779036	0.0002660377044523247	39010154	150	0.0	0.00017705382436260624	0.0	0.00017705382436260624	21784.542847025496	0.00026593774365607265	30	COMPLETE
31	0.34826487252124644	2020-04-27 12:32:06.531429	2020-04-27 12:49:43.076094	0.22799378420669078	1.0572775535281123	64	256	1	34	0.0013676068547311105	512	0.5157957105499625	0.003718130311614731	0.34826487252124644	0.23247167138810199	0.2972733711048159	10454.873229461757	0.13266148656584092	0.003718130311614731	0.34826487252124644	0.23247167138810199	0.2972733711048159	10454.818696883853	0.13266148690857085	1697490598	200	0.003718130311614731	0.34826487252124644	0.23247167138810199	0.2972733711048159	10454.92776203966	0.1326614862234699	31	COMPLETE
32	0.0003541076487252125	2020-04-27 12:49:43.137320	2020-04-27 12:56:25.006196	0.1441912065674276	8.884800115765373	128	64	1	5	0.005162968495936018	512	1.0812229135636395	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	21921.111809490085	0.00044457591283901104	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	21921.10021246459	0.0004445759497081781	2954950154	150	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	21921.12340651558	0.0004445758759743718	32	COMPLETE
33	0.00424929178470255	2020-04-27 12:56:25.044431	2020-04-27 13:09:30.012250	0.24273435489386952	1.155315067008966	128	64	2	81	0.05273358304388276	512	0.5206194514225294	0.000708215297450425	0.00424929178470255	0.002478753541076487	0.0030099150141643057	10555.316218130312	0.002951000307448726	0.000708215297450425	0.00424929178470255	0.002478753541076487	0.0030099150141643057	10555.314624645893	0.0029510003953671523	1166056415	150	0.000708215297450425	0.00424929178470255	0.002478753541076487	0.0030099150141643057	10555.31781161473	0.002951000219576841	33	COMPLETE
34	0.00017705382436260624	2020-04-27 13:09:30.050293	2020-04-27 13:34:37.134165	0.13704259536126115	13.197549347893272	128	64	1	69	0.004342912002052226	128	1.066446942502823	0.0	0.00017705382436260624	0.0	0.0	21621.126947592067	0.0003178925863470303	0.0	0.00017705382436260624	0.0	0.0	21620.27956798867	0.0003183249180902552	4133591499	150	0.0	0.00017705382436260624	0.0	0.0	21621.97432719547	0.0003174890635378228	34	COMPLETE
35	0.0005311614730878187	2020-04-27 13:34:37.174361	2020-04-27 13:51:41.284948	0.6551113760784093	27.74943701949967	256	128	1	34	0.08267025154127293	512	1.079639959349775	0.0	0.0005311614730878187	0.0	0.0	21888.147928470255	0.0002777135431901324	0.0	0.0005311614730878187	0.0	0.0	21886.9927407932	0.0002786617720512727	409857549	150	0.0	0.0005311614730878187	0.0	0.0	21889.303116147308	0.0002768729648341019	35	COMPLETE
36	0.0	2020-04-27 13:51:41.322833	2020-04-27 14:11:31.928004	0.3985784681288639	29.16043534196422	128	256	1	3	0.07998065843346218	128	1.0416240842455833	0.0	0.0	0.0	0.0	21117.448742917848	0.00016628513849235537	0.0	0.0	0.0	0.0	21117.261685552407	0.00016630287115041676	76903200	150	0.0	0.0	0.0	0.0	21117.635800283286	0.00016626759969021364	36	COMPLETE
37	0.00017705382436260624	2020-04-27 14:11:31.965068	2020-04-27 14:25:33.412801	0.3235559923109081	21.689195399445886	128	256	1	24	0.010097965925320914	512	1.0998199141382536	0.0	0.00017705382436260624	0.0	0.0	22297.58410056657	0.00022652763818463778	0.0	0.00017705382436260624	0.0	0.0	22296.084277620397	0.00022664830440448876	1339892141	150	0.0	0.00017705382436260624	0.0	0.0	22299.08392351275	0.00022640954916883007	37	COMPLETE
38	0.0008852691218130312	2020-04-27 14:25:33.452343	2020-04-27 14:36:21.410117	0.1950174109730233	6.460413988644884	128	128	2	2	0.008782468882067563	256	1.0900697689965986	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	22100.525053116147	0.0009884582144329445	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	22100.52160056657	0.0009884582799740294	2843207826	150	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	22100.528505665723	0.000988458148918207	38	COMPLETE
39	0.2659348441926346	2020-04-27 14:36:21.448413	2020-04-27 14:59:51.077795	0.378982361113811	3.0049793879963085	64	128	1	26	0.009652332053622915	512	0.3978070906211063	0.000708215297450425	0.2659348441926346	0.1701487252124646	0.21352691218130312	8064.884029745042	0.09942554864927095	0.000708215297450425	0.2659348441926346	0.1701487252124646	0.21352691218130312	8064.879603399433	0.0994255554693173	99364005	350	0.000708215297450425	0.2659348441926346	0.1701487252124646	0.21352691218130312	8064.888456090652	0.09942554188686079	39	COMPLETE
40	0.0028328611898017	2020-04-27 14:59:51.116100	2020-04-27 15:22:10.091324	0.5365432704922408	29.050068680836105	64	256	2	91	0.0013901937550775956	512	0.9896358504421919	0.0003541076487252125	0.0028328611898017	0.00141643059490085	0.002301699716713881	20063.160941926344	0.0022327942524001583	0.0003541076487252125	0.0028328611898017	0.00141643059490085	0.002301699716713881	20012.157400849857	0.002238706026989877	437698853	150	0.0003541076487252125	0.0028328611898017	0.00141643059490085	0.002301699716713881	20114.164483002834	0.0022286626799611848	40	COMPLETE
41	0.29461756373937675	2020-04-27 15:22:10.129800	2020-04-27 15:57:59.432515	0.9581577638532193	3.943527663637009	256	256	2	12	0.001279543703945717	256	0.6436350440307986	0.0008852691218130312	0.29461756373937675	0.22361898016997167	0.26788243626062325	13048.8713703966	0.11963067752402001	0.0008852691218130312	0.29461756373937675	0.22361898016997167	0.26788243626062325	13048.863668555241	0.11963067756630698	2724391291	250	0.0008852691218130312	0.29461756373937675	0.22361898016997167	0.26788243626062325	13048.87907223796	0.11963067748174279	41	COMPLETE
42	0.0	2020-04-27 15:57:59.473753	2020-04-27 16:30:59.390452	0.7471277098601139	27.11026138137216	64	256	2	83	0.013324747603987025	128	1.0502038852850215	0.0	0.0	0.0	0.0	21291.5726805949	0.00020094251605574972	0.0	0.0	0.0	0.0	21288.098087818697	0.00020107540497801336	4248411958	150	0.0	0.0	0.0	0.0	21295.047273371103	0.0002008117824791022	42	COMPLETE
43	0.00017705382436260624	2020-04-27 16:30:59.430233	2020-04-27 17:01:47.599408	0.7585569163031269	27.054248628132825	128	128	2	71	0.05843278941391135	128	1.0719415162285302	0.0	0.00017705382436260624	0.0	0.0	21732.219812322946	0.00023541753482988188	0.0	0.00017705382436260624	0.0	0.0	21731.287535410764	0.00023544440464481778	4147399679	150	0.0	0.00017705382436260624	0.0	0.0	21733.15208923513	0.00023539084727171314	43	COMPLETE
44	0.0005311614730878187	2020-04-27 17:01:47.652486	2020-04-27 17:14:09.483438	0.7053927111891318	6.224981855813501	256	64	1	7	0.0034392200220127647	256	0.9522050872456381	0.0	0.0005311614730878187	0.0	0.00017705382436260624	19305.52151203966	0.0004964950229172304	0.0	0.0005311614730878187	0.0	0.00017705382436260624	19305.515226628897	0.0004964951348530043	1522622060	150	0.0	0.0005311614730878187	0.0	0.00017705382436260624	19305.527797450424	0.0004964949110209314	44	COMPLETE
45	0.12075070821529744	2020-04-27 17:14:09.522095	2020-04-27 18:54:14.595269	0.48475875896527826	4.708565890348495	128	256	2	73	0.002205013260759351	256	0.6926390436134704	0.025849858356940508	0.12075070821529744	0.07135269121813032	0.09206798866855524	14042.3473796034	0.05846964224319705	0.025849858356940508	0.12075070821529744	0.07135269121813032	0.09206798866855524	14042.341182719547	0.05846964235677991	3388782695	350	0.025849858356940508	0.12075070821529744	0.07135269121813032	0.09206798866855524	14042.353576487252	0.05846964212966962	45	COMPLETE
46	0.10658640226628895	2020-04-27 18:54:14.632327	2020-04-27 19:28:32.122730	0.806375717740144	4.7056605467235855	64	64	1	32	0.002214988862598369	256	0.7101394181699301	0.03293201133144476	0.10658640226628895	0.06462464589235127	0.07878895184135977	14396.770980878187	0.05788303999185486	0.03293201133144476	0.10658640226628895	0.06462464589235127	0.07878895184135977	14396.764164305949	0.057883048418306236	3395212401	350	0.03293201133144476	0.10658640226628895	0.06462464589235127	0.07878895184135977	14396.777797450424	0.05788303163038875	46	COMPLETE
47	0.0005311614730878187	2020-04-27 19:28:32.164398	2020-04-27 19:56:40.531423	0.5520764563000704	21.73711596286709	64	256	2	53	0.02263537996018543	128	1.0676174024383147	0.00017705382436260624	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	21644.21317280453	0.00046550996323589883	0.00017705382436260624	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	21642.433781869688	0.0004657055470864857	1957541647	150	0.00017705382436260624	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	21645.992563739375	0.00046531940176907575	47	COMPLETE
48	0.004426345609065156	2020-04-27 19:56:40.568453	2020-04-27 20:31:02.808770	0.6651399281584501	21.843520355246014	128	128	1	78	0.0019191298747692292	256	0.9196774688019861	0.000708215297450425	0.004426345609065156	0.00141643059490085	0.0028328611898017	18644.613048866857	0.002561684364182317	0.000708215297450425	0.004426345609065156	0.00141643059490085	0.0030099150141643057	18641.725035410764	0.002579476857417102	2812203059	200	0.000708215297450425	0.004426345609065156	0.00141643059490085	0.0028328611898017	18647.501062322946	0.0025518098155901787	48	COMPLETE
49	0.00017705382436260624	2020-04-27 20:31:02.846384	2020-04-27 20:57:55.880680	0.8134849167409224	20.32956950103502	256	128	2	64	0.045572332224680066	512	1.0855968148650208	0.0	0.00017705382436260624	0.0	0.0	22009.109507790366	0.00022173084067024395	0.0	0.00017705382436260624	0.0	0.0	22006.970077903683	0.00022209357085295717	571398864	150	0.0	0.00017705382436260624	0.0	0.0	22011.248937677054	0.00022138275463716577	49	COMPLETE
50	0.001593484419263456	2020-04-27 20:57:55.917500	2020-04-27 21:28:58.125240	0.8511999238406519	10.32166137716224	256	64	2	67	0.00157887857404692	128	1.0728994518550885	0.0005311614730878187	0.001593484419263456	0.0005311614730878187	0.000708215297450425	21751.470609065156	0.0011199018724257204	0.0005311614730878187	0.001593484419263456	0.0005311614730878187	0.000708215297450425	21751.439270538245	0.0011199025618731232	2014191252	150	0.0005311614730878187	0.001593484419263456	0.0005311614730878187	0.000708215297450425	21751.501947592067	0.001119901184189712	50	COMPLETE
