number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.075374531835206	2020-05-22 23:28:07.420240	2020-05-22 23:31:40.200475	0.8428120112155518	14.22032809821201	64	256	2	52	0.0015674117930932197	256	1.1689420834049402	0.0046816479400749065	0.075374531835206	0.024812734082397005	0.037921348314606744	56.45388576779026	0.04092743538758856	0.0046816479400749065	0.075374531835206	0.024812734082397005	0.037921348314606744	56.44428838951311	0.04092917351703992	74842921	150	0.0046816479400749065	0.075374531835206	0.024812734082397005	0.037921348314606744	56.46348314606742	0.04092572627177716	10	COMPLETE
11	0.07303370786516854	2020-05-22 23:31:40.309003	2020-05-22 23:49:34.899292	0.11128883067155006	27.046573113036946	128	256	1	95	0.0022196952031026582	256	1.1793368790047558	0.008426966292134831	0.07303370786516854	0.024812734082397005	0.03698501872659176	56.93960674157304	0.04281903094088755	0.008426966292134831	0.07397003745318352	0.024812734082397005	0.03698501872659176	56.89840823970037	0.04283313483684003	2185341672	250	0.008426966292134831	0.07303370786516854	0.024812734082397005	0.03698501872659176	56.980805243445694	0.042805583186589	11	COMPLETE
12	0.06788389513108614	2020-05-22 23:49:35.030036	2020-05-22 23:51:33.302474	0.4912670146602397	15.230452929917062	128	128	2	7	0.003320702984825415	512	1.183820129005057	0.0046816479400749065	0.06788389513108614	0.017790262172284643	0.030430711610486893	57.2188670411985	0.03874763058939474	0.0046816479400749065	0.06788389513108614	0.017790262172284643	0.030430711610486893	57.215823970037455	0.03874815594892004	4266726768	300	0.0046816479400749065	0.06788389513108614	0.017790262172284643	0.030430711610486893	57.22191011235955	0.038747112608981296	12	COMPLETE
13	0.07116104868913857	2020-05-22 23:51:33.384392	2020-05-22 23:53:23.294819	0.61933587979411	29.256722509149277	128	128	2	8	0.004964037220288325	256	1.1984782119487387	0.006086142322097378	0.07116104868913857	0.018726591760299626	0.033707865168539325	57.922050561797754	0.03958953793628802	0.006086142322097378	0.07116104868913857	0.018726591760299626	0.033707865168539325	57.918539325842694	0.039590118824593706	3468870867	200	0.006086142322097378	0.07116104868913857	0.018726591760299626	0.033707865168539325	57.925561797752806	0.03958896462447373	13	COMPLETE
14	0.075374531835206	2020-05-22 23:53:23.405799	2020-05-23 00:00:19.397134	0.9347871829948526	20.555050619086607	256	64	2	67	0.005210003520670076	128	1.1904604181364764	0.006086142322097378	0.075374531835206	0.024812734082397005	0.04073033707865169	57.577715355805246	0.041884671671180075	0.006086142322097378	0.075374531835206	0.024812734082397005	0.04073033707865169	57.573970037453186	0.04188736549282083	3544392615	200	0.006086142322097378	0.075374531835206	0.024812734082397005	0.04073033707865169	57.581460674157306	0.04188214947819991	14	COMPLETE
15	0.10393258426966293	2020-05-23 00:00:19.547119	2020-05-23 00:37:56.400636	0.89997608953474	9.392799425170164	256	256	2	80	0.009063355161810787	128	1.0475571502186707	0.0149812734082397	0.10393258426966293	0.03698501872659176	0.05852059925093633	50.616807116104866	0.05731264194449271	0.0149812734082397	0.10393258426966293	0.03698501872659176	0.05852059925093633	50.616573033707866	0.05731449239822396	1178557097	300	0.0149812734082397	0.10393258426966293	0.03698501872659176	0.05852059925093633	50.61704119850187	0.05731094569523906	15	COMPLETE
16	0.09878277153558053	2020-05-23 00:37:56.544376	2020-05-23 00:44:10.448995	0.7236038658098575	9.720101121904284	64	256	1	6	0.007861803272976567	128	1.077772507505938	0.008426966292134831	0.09878277153558053	0.028089887640449437	0.050093632958801496	52.103932584269664	0.04831453008816904	0.008426966292134831	0.09878277153558053	0.028089887640449437	0.050093632958801496	52.103932584269664	0.04831453008816904	995068651	400	0.008426966292134831	0.09878277153558053	0.028089887640449437	0.050093632958801496	52.103932584269664	0.04831453008816904	16	COMPLETE
17	0.09082397003745318	2020-05-23 00:44:10.570972	2020-05-23 00:52:20.119063	0.21737299966891838	9.334516946446472	256	256	1	26	0.01882189433520897	256	1.0744657768573165	0.010299625468164793	0.09082397003745318	0.032303370786516857	0.04915730337078652	51.93024344569288	0.050347110390365726	0.010299625468164793	0.09082397003745318	0.032303370786516857	0.04915730337078652	51.93024344569288	0.050347110390365726	2227965409	200	0.010299625468164793	0.09082397003745318	0.032303370786516857	0.04915730337078652	51.93024344569288	0.050347110390365726	17	COMPLETE
18	0.6357677902621723	2020-05-23 00:52:20.243868	2020-05-23 00:55:22.263951	0.5872004314072222	2.1045334313265265	256	128	2	6	0.0015834236632034401	128	0.2271889395748478	0.10440074906367042	0.6357677902621723	0.26170411985018727	0.38342696629213485	10.831928838951312	0.2524148767102586	0.10440074906367042	0.6357677902621723	0.26170411985018727	0.38342696629213485	10.831928838951312	0.2524148767102586	1336919883	200	0.10440074906367042	0.6357677902621723	0.26170411985018727	0.38342696629213485	10.831928838951312	0.2524148767102586	18	COMPLETE
19	0.06694756554307116	2020-05-23 00:55:22.374484	2020-05-23 00:57:25.848864	0.5917607341563667	22.981841981502576	64	64	1	28	0.002811587401666949	128	1.1992174007028187	0.007022471910112359	0.06694756554307116	0.020131086142322098	0.03277153558052434	57.96746254681648	0.04008983668502089	0.007022471910112359	0.06694756554307116	0.020131086142322098	0.03277153558052434	57.962078651685395	0.040090754522922066	3752014172	150	0.007022471910112359	0.06694756554307116	0.020131086142322098	0.03277153558052434	57.97284644194757	0.040088931208875855	19	COMPLETE
20	0.07443820224719101	2020-05-23 00:57:26.007666	2020-05-23 01:09:10.608248	0.21556479078978685	14.121433335954245	128	256	2	78	0.002546214934006975	512	1.1832107346860712	0.005149812734082397	0.07443820224719101	0.018258426966292134	0.03089887640449438	57.16783707865169	0.039508264585725275	0.005149812734082397	0.07443820224719101	0.018726591760299626	0.03089887640449438	57.14840823970037	0.039586067203561615	3371247885	200	0.005149812734082397	0.07443820224719101	0.018258426966292134	0.03089887640449438	57.18726591760299	0.0394521768916035	20	COMPLETE
21	0.06601123595505617	2020-05-23 01:09:10.708120	2020-05-23 01:12:44.975014	0.17636774587405202	22.45118650294543	128	64	2	5	0.0025823230592645265	128	1.2043617915035982	0.0014044943820224719	0.06601123595505617	0.013108614232209739	0.032303370786516857	58.254681647940075	0.03503738347683217	0.0014044943820224719	0.06601123595505617	0.013108614232209739	0.032303370786516857	58.25140449438202	0.035038319186736416	1565818302	250	0.0014044943820224719	0.06601123595505617	0.013108614232209739	0.032303370786516857	58.25795880149813	0.03503647038736758	21	COMPLETE
22	0.0800561797752809	2020-05-23 01:12:45.094118	2020-05-23 01:15:19.041636	0.7203504788773167	28.04126351610301	64	64	1	34	0.0074576855807349934	512	1.1986028151752337	0.005149812734082397	0.0800561797752809	0.01638576779026217	0.03698501872659176	57.951310861423224	0.04006037529397874	0.005149812734082397	0.0800561797752809	0.01638576779026217	0.03698501872659176	57.93398876404494	0.0400682847340807	4079546094	350	0.005149812734082397	0.0800561797752809	0.01638576779026217	0.03698501872659176	57.9686329588015	0.04005291796099535	22	COMPLETE
23	0.5664794007490637	2020-05-23 01:15:19.156399	2020-05-23 01:25:56.338351	0.30297143477066996	1.7950660180610996	256	64	2	81	0.037431601445483506	128	0.27444108425943037	0.09035580524344569	0.5664794007490637	0.24250936329588016	0.351123595505618	13.155898876404494	0.23108930616673126	0.09035580524344569	0.5664794007490637	0.24250936329588016	0.351123595505618	13.155898876404494	0.23108930616673126	1551056322	250	0.09035580524344569	0.5664794007490637	0.24250936329588016	0.351123595505618	13.155898876404494	0.23108930616673126	23	COMPLETE
24	0.2645131086142322	2020-05-23 01:25:56.454103	2020-05-23 01:28:50.140440	0.3279244448875206	4.865313462435361	256	64	2	8	0.0020661301216086153	512	0.5486317087053793	0.018726591760299626	0.2645131086142322	0.07584269662921349	0.13202247191011235	26.567883895131086	0.10091097341490725	0.018726591760299626	0.2645131086142322	0.07584269662921349	0.13202247191011235	26.567883895131086	0.10091097341490725	3630957992	400	0.018726591760299626	0.2645131086142322	0.07584269662921349	0.13202247191011235	26.567883895131086	0.10091097341490725	24	COMPLETE
25	0.25234082397003743	2020-05-23 01:28:50.263835	2020-05-23 01:52:03.343369	0.754026324113931	4.731116467187479	128	256	1	66	0.041823005785494985	128	0.5060487703833562	0.008426966292134831	0.25234082397003743	0.05711610486891386	0.11189138576779026	24.45318352059925	0.0912876720280566	0.008426966292134831	0.25234082397003743	0.05711610486891386	0.11189138576779026	24.45318352059925	0.0912876720280566	2267666705	350	0.008426966292134831	0.25234082397003743	0.05711610486891386	0.11189138576779026	24.45318352059925	0.0912876720280566	25	COMPLETE
26	0.32724719101123595	2020-05-23 01:52:03.450143	2020-05-23 01:57:22.467925	0.5528079797340935	4.2460148093848185	256	64	2	22	0.005670416244251898	256	0.45046871187503723	0.01451310861423221	0.32724719101123595	0.07397003745318352	0.13857677902621723	21.76498127340824	0.10872520375886353	0.01451310861423221	0.32724719101123595	0.07397003745318352	0.13857677902621723	21.76498127340824	0.10872520375886353	1947633744	350	0.01451310861423221	0.32724719101123595	0.07397003745318352	0.13857677902621723	21.76498127340824	0.10872520375886353	26	COMPLETE
27	0.07443820224719101	2020-05-23 01:57:22.572412	2020-05-23 02:02:18.996066	0.6132515286544057	19.271737421997482	64	64	2	13	0.007653260411804624	128	1.188737804487815	0.005149812734082397	0.07443820224719101	0.020599250936329586	0.0351123595505618	57.44499063670412	0.04006106003724689	0.005149812734082397	0.07443820224719101	0.020599250936329586	0.0351123595505618	57.44147940074907	0.04006314485823521	4103490123	300	0.005149812734082397	0.07443820224719101	0.020599250936329586	0.0351123595505618	57.44850187265918	0.04005906139274228	27	COMPLETE
28	0.07677902621722846	2020-05-23 02:02:19.094662	2020-05-23 02:05:07.942060	0.22880094563770853	20.466936673870347	128	64	2	6	0.001733559852606063	128	1.2110934346636988	0.006086142322097378	0.07677902621722846	0.025280898876404494	0.03604868913857678	58.56109550561798	0.04073999164917744	0.006086142322097378	0.07677902621722846	0.025280898876404494	0.03604868913857678	58.55852059925093	0.040740412987437774	1679194345	200	0.006086142322097378	0.07677902621722846	0.025280898876404494	0.03604868913857678	58.56367041198502	0.040739575746896434	28	COMPLETE
29	0.06320224719101124	2020-05-23 02:05:08.041171	2020-05-23 02:06:26.322281	0.51600328978818	13.75145136379869	128	128	2	2	0.00228981507292017	512	1.2049484555382797	0.005149812734082397	0.06320224719101124	0.017322097378277154	0.028089887640449437	58.25023408239701	0.03744417668761779	0.005149812734082397	0.06320224719101124	0.017322097378277154	0.028089887640449437	58.24859550561798	0.037444683373201365	3177127430	250	0.005149812734082397	0.06320224719101124	0.017322097378277154	0.028089887640449437	58.25187265917603	0.03744368060426266	29	COMPLETE
30	0.06741573033707865	2020-05-23 02:06:26.434959	2020-05-23 02:11:57.613796	0.7550488206705072	26.359213373185344	256	64	2	57	0.0109060988326873	256	1.2054941191709485	0.0056179775280898875	0.06741573033707865	0.019662921348314606	0.035580524344569285	58.26966292134831	0.03980256225074647	0.0056179775280898875	0.06741573033707865	0.019662921348314606	0.035580524344569285	58.26638576779026	0.039805042091197215	2251220407	200	0.0056179775280898875	0.06741573033707865	0.019662921348314606	0.035580524344569285	58.272940074906366	0.039800202758862605	30	COMPLETE
31	0.07677902621722846	2020-05-23 02:11:57.730889	2020-05-23 02:14:41.093363	0.4414306314059766	18.85881389525142	128	64	2	43	0.04565594296230969	256	1.1547551269648242	0.00749063670411985	0.07677902621722846	0.025280898876404494	0.039794007490636704	55.83426966292135	0.043643089417977295	0.00749063670411985	0.07677902621722846	0.025280898876404494	0.039794007490636704	55.83192883895131	0.043644854528480555	640276728	200	0.00749063670411985	0.07677902621722846	0.025280898876404494	0.039794007490636704	55.83661048689139	0.04364142592155857	31	COMPLETE
32	0.07584269662921349	2020-05-23 02:14:41.211751	2020-05-23 02:21:51.088174	0.4316123718438254	13.229658688275407	128	128	2	85	0.00696026132787758	256	1.170950065859618	0.009831460674157303	0.07584269662921349	0.02247191011235955	0.03885767790262172	56.58637640449438	0.044465311543419477	0.009831460674157303	0.07584269662921349	0.02247191011235955	0.03885767790262172	56.5809925093633	0.04446676635334162	1426638880	200	0.009831460674157303	0.07584269662921349	0.02247191011235955	0.03885767790262172	56.59176029962547	0.04446389172161556	32	COMPLETE
33	0.07631086142322098	2020-05-23 02:21:51.205726	2020-05-23 02:29:35.581392	0.9294337892010655	15.588328689825104	256	128	1	40	0.0023912698445830716	128	1.1982270030536748	0.007958801498127341	0.07631086142322098	0.02247191011235955	0.03885767790262172	57.92439138576779	0.04338549662471237	0.007958801498127341	0.07631086142322098	0.02247191011235955	0.03885767790262172	57.92134831460674	0.04339203696696714	2608222213	200	0.007958801498127341	0.07631086142322098	0.02247191011235955	0.03885767790262172	57.927434456928836	0.043379821558724	33	COMPLETE
34	0.07584269662921349	2020-05-23 02:29:35.722940	2020-05-23 02:34:30.790427	0.3720561653890395	19.089459378801493	128	128	2	62	0.05314571487014629	512	1.1802006605410886	0.004213483146067416	0.07584269662921349	0.02247191011235955	0.041666666666666664	57.0060861423221	0.04100706823797874	0.004213483146067416	0.07584269662921349	0.02247191011235955	0.041666666666666664	57.00187265917603	0.04100780855515645	4102126088	200	0.004213483146067416	0.07584269662921349	0.02247191011235955	0.041666666666666664	57.010299625468164	0.04100633805999429	34	COMPLETE
35	0.08146067415730338	2020-05-23 02:34:30.899811	2020-05-23 02:43:15.568435	0.818771898057947	29.41369504148046	128	256	2	55	0.0859942319775884	256	1.1565252659878997	0.008426966292134831	0.08146067415730338	0.024344569288389514	0.04073033707865169	55.83263108614232	0.04473583659870273	0.008426966292134831	0.08146067415730338	0.024344569288389514	0.04073033707865169	55.83052434456929	0.04473631375275688	3348225363	200	0.008426966292134831	0.08146067415730338	0.024344569288389514	0.04073033707865169	55.83473782771536	0.04473536714114138	35	COMPLETE
36	0.08146067415730338	2020-05-23 02:43:15.684157	2020-05-23 02:47:42.528939	0.3282151367705495	8.35757878298981	64	128	2	5	0.026928359297261988	128	1.096827271728417	0.008426966292134831	0.08146067415730338	0.02247191011235955	0.042134831460674156	52.97799625468165	0.045114167233179736	0.008426966292134831	0.08146067415730338	0.02247191011235955	0.042134831460674156	52.97799625468165	0.045114167233179736	336107777	300	0.008426966292134831	0.08146067415730338	0.02247191011235955	0.042134831460674156	52.97799625468165	0.045114167233179736	36	COMPLETE
37	0.07724719101123595	2020-05-23 02:47:42.637092	2020-05-23 02:57:39.394911	0.5088792600344514	26.58930559772765	64	128	2	86	0.001061619114578235	128	1.1746159932909233	0.0046816479400749065	0.07724719101123595	0.020599250936329586	0.04073033707865169	56.72565543071161	0.041345096237824945	0.0046816479400749065	0.07771535580524344	0.021067415730337078	0.04119850187265917	56.66338951310861	0.0414127843895628	2193740640	350	0.0046816479400749065	0.07724719101123595	0.020599250936329586	0.04073033707865169	56.787921348314605	0.04128694809115093	37	COMPLETE
38	0.6451310861423221	2020-05-23 02:57:39.493844	2020-05-23 03:02:45.140854	0.748361282441208	1.4539041127955628	64	64	1	78	0.0905605803301215	512	0.2267454130756442	0.10908239700374532	0.6451310861423221	0.27715355805243447	0.41198501872659177	10.840355805243446	0.26216052358510084	0.10908239700374532	0.6451310861423221	0.27715355805243447	0.41198501872659177	10.840355805243446	0.26216052358510084	2008702621	400	0.10908239700374532	0.6451310861423221	0.27715355805243447	0.41198501872659177	10.840355805243446	0.26216052358510084	38	COMPLETE
39	0.5730337078651685	2020-05-23 03:02:45.241034	2020-05-23 03:38:54.381568	0.48988043740647047	2.482873131488062	256	256	1	73	0.03629929872757	512	0.26865791033060477	0.03136704119850187	0.5730337078651685	0.16151685393258428	0.2949438202247191	12.84691011235955	0.1759966813588948	0.03136704119850187	0.5730337078651685	0.16151685393258428	0.2949438202247191	12.84691011235955	0.1759966813588948	2953743421	300	0.03136704119850187	0.5730337078651685	0.16151685393258428	0.2949438202247191	12.84691011235955	0.1759966813588948	39	COMPLETE
40	0.06694756554307116	2020-05-23 03:38:54.488326	2020-05-23 03:42:16.910446	0.6410905953450354	26.982677530875595	64	64	1	48	0.02824816152149556	256	1.1662540224839477	0.006554307116104869	0.06694756554307116	0.019662921348314606	0.033707865168539325	56.3691479400749	0.041545351004254424	0.006554307116104869	0.06694756554307116	0.019662921348314606	0.033707865168539325	56.36610486891386	0.041546052223191736	3783130775	300	0.006554307116104869	0.06694756554307116	0.019662921348314606	0.033707865168539325	56.372191011235955	0.04154466213789119	40	COMPLETE
41	0.07162921348314606	2020-05-23 03:42:17.053652	2020-05-23 03:51:00.468063	0.5103570019784633	19.04968804959702	256	128	1	56	0.04888963006961872	256	1.1626818102883865	0.00749063670411985	0.07162921348314606	0.02153558052434457	0.03464419475655431	56.16034644194757	0.042017595977687505	0.00749063670411985	0.07162921348314606	0.02153558052434457	0.03464419475655431	56.15823970037453	0.042018327034405195	2467330383	200	0.00749063670411985	0.07162921348314606	0.02153558052434457	0.03464419475655431	56.1624531835206	0.042016885386182506	41	COMPLETE
42	0.09550561797752809	2020-05-23 03:51:00.576112	2020-05-23 03:55:53.829394	0.13365132422218515	10.314286156435294	128	128	1	24	0.0015879854002099248	128	1.0987785948067206	0.010767790262172285	0.09550561797752809	0.030430711610486893	0.04728464419475655	53.10299625468165	0.04977275042606854	0.010767790262172285	0.09550561797752809	0.030430711610486893	0.04728464419475655	53.10299625468165	0.04977275042606854	2648813194	250	0.010767790262172285	0.09550561797752809	0.030430711610486893	0.04728464419475655	53.10299625468165	0.04977275042606854	42	COMPLETE
43	0.07677902621722846	2020-05-23 03:55:53.948259	2020-05-23 04:02:47.632665	0.2414024765340727	16.87239579815606	128	128	2	81	0.00334837597202511	256	1.1683796298374467	0.007022471910112359	0.07677902621722846	0.024812734082397005	0.04260299625468165	56.43328651685393	0.04350390538003063	0.007022471910112359	0.07677902621722846	0.024812734082397005	0.04260299625468165	56.39466292134831	0.043531288447480505	2988498397	200	0.007022471910112359	0.07677902621722846	0.024812734082397005	0.04260299625468165	56.47191011235955	0.04347899968543656	43	COMPLETE
44	0.1404494382022472	2020-05-23 04:02:47.750620	2020-05-23 04:08:24.983778	0.9242547896838249	6.991217910631342	64	128	1	37	0.0229396343632693	128	0.8934304773596495	0.017322097378277154	0.1404494382022472	0.05102996254681648	0.07911985018726592	43.20177902621723	0.06901815043514607	0.017322097378277154	0.1404494382022472	0.05102996254681648	0.07911985018726592	43.20177902621723	0.06901815043514607	97036507	300	0.017322097378277154	0.1404494382022472	0.05102996254681648	0.07911985018726592	43.20177902621723	0.06901815043514607	44	COMPLETE
45	0.224250936329588	2020-05-23 04:08:25.158715	2020-05-23 04:17:35.085568	0.40738269352836454	5.416450434668851	64	256	1	45	0.00347043295647524	512	0.6150206210900949	0.021067415730337078	0.224250936329588	0.0702247191011236	0.12172284644194757	29.807116104868914	0.09488460246439456	0.021067415730337078	0.224250936329588	0.0702247191011236	0.12172284644194757	29.807116104868914	0.09488460246439456	1344834017	400	0.021067415730337078	0.224250936329588	0.0702247191011236	0.12172284644194757	29.807116104868914	0.09488460246439456	45	COMPLETE
46	0.08801498127340825	2020-05-23 04:17:35.191738	2020-05-23 04:30:51.334841	0.11982278337787704	21.189996456586666	256	64	1	81	0.0033893241930691505	128	1.1819894945611724	0.006554307116104869	0.08801498127340825	0.02294007490636704	0.0449438202247191	57.146067415730336	0.04380863540367771	0.006554307116104869	0.08801498127340825	0.02294007490636704	0.0449438202247191	57.14138576779026	0.04380980879889851	3875989	300	0.006554307116104869	0.08801498127340825	0.02294007490636704	0.0449438202247191	57.15074906367041	0.043807487334295535	46	COMPLETE
47	0.6259363295880149	2020-05-23 04:30:51.426034	2020-05-23 04:37:07.838107	0.5236563297125907	1.8995007823201315	128	128	2	62	0.017806277243994154	128	0.23286625248212578	0.11142322097378277	0.6259363295880149	0.27153558052434457	0.39747191011235955	11.13623595505618	0.2597468714685141	0.11142322097378277	0.6259363295880149	0.27153558052434457	0.39747191011235955	11.13623595505618	0.2597468714685141	2250288578	200	0.11142322097378277	0.6259363295880149	0.27153558052434457	0.39747191011235955	11.13623595505618	0.2597468714685141	47	COMPLETE
48	0.29681647940074907	2020-05-23 04:37:07.961369	2020-05-23 04:50:22.738763	0.9868942743325577	4.588722296798193	128	128	1	100	0.003605908964077805	256	0.4726864330754842	0.015917602996254682	0.29681647940074907	0.07865168539325842	0.14325842696629212	22.894194756554306	0.1075287246812937	0.015917602996254682	0.29681647940074907	0.07865168539325842	0.14325842696629212	22.894194756554306	0.1075287246812937	2641118428	300	0.015917602996254682	0.29681647940074907	0.07865168539325842	0.14325842696629212	22.894194756554306	0.1075287246812937	48	COMPLETE
