number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.5777153558052435	2020-03-16 15:54:07.559048	2020-03-16 15:54:40.331895	128	64	2	0.03100980491127349	128	0.03222003835959765	0.301830356341546	0.1348314606741573	0.5777153558052435	0.29353932584269665	0.39325842696629215	14.534644194756554	0.26869107369184686	0.1348314606741573	0.5777153558052435	0.29353932584269665	0.39325842696629215	14.534644194756554	0.26869107369184686	1563235239	200	0.1348314606741573	0.5777153558052435	0.29353932584269665	0.39325842696629215	14.534644194756554	0.26869107369184686	0	COMPLETE
1	0.5926966292134831	2020-03-16 15:54:40.364417	2020-03-16 15:55:13.343098	128	64	2	0.003292768333597727	128	0.004705202010941347	0.2882015542231835	0.16104868913857678	0.5926966292134831	0.31741573033707865	0.41619850187265917	13.893258426966293	0.294037491185458	0.16104868913857678	0.5926966292134831	0.31741573033707865	0.41619850187265917	13.893258426966293	0.294037491185458	1181363698	200	0.16104868913857678	0.5926966292134831	0.31741573033707865	0.41619850187265917	13.893258426966293	0.294037491185458	1	COMPLETE
2	0.6170411985018727	2020-03-16 15:55:13.375744	2020-03-16 15:56:06.498560	64	128	2	0.0015809147661508187	128	0.09861585899597314	0.2670921670876388	0.16666666666666666	0.6170411985018727	0.3202247191011236	0.43913857677902624	12.864232209737828	0.30170134928976433	0.16666666666666666	0.6170411985018727	0.3202247191011236	0.43913857677902624	12.864232209737828	0.30170134928976433	2259234847	300	0.16666666666666666	0.6170411985018727	0.3202247191011236	0.43913857677902624	12.864232209737828	0.30170134928976433	2	COMPLETE
3	0.5955056179775281	2020-03-16 15:56:06.530839	2020-03-16 15:56:26.641089	64	128	2	0.009751202340435642	256	0.0019567067996770974	0.285662091990291	0.17181647940074907	0.5955056179775281	0.32069288389513106	0.4147940074906367	13.783239700374532	0.30051198420534936	0.17181647940074907	0.5955056179775281	0.32069288389513106	0.4147940074906367	13.783239700374532	0.30051198420534936	4021439066	200	0.17181647940074907	0.5955056179775281	0.32069288389513106	0.4147940074906367	13.783239700374532	0.30051198420534936	3	COMPLETE
4	0.6142322097378277	2020-03-16 15:56:26.679125	2020-03-16 15:57:05.745546	64	128	1	0.001997221467715082	512	0.005633562519652484	0.26618535616278144	0.17790262172284643	0.6142322097378277	0.32397003745318353	0.42837078651685395	12.816947565543071	0.30762152058109665	0.17790262172284643	0.6142322097378277	0.32397003745318353	0.42837078651685395	12.816947565543071	0.30762152058109665	3488593381	400	0.17790262172284643	0.6142322097378277	0.32397003745318353	0.42837078651685395	12.816947565543071	0.30762152058109665	4	COMPLETE
5	0.6324906367041199	2020-03-16 15:57:05.772380	2020-03-16 15:57:57.461179	64	256	2	0.0015770881089232588	512	0.4907221789046151	0.2531079524606536	0.15589887640449437	0.6324906367041199	0.32162921348314605	0.4419475655430712	12.14747191011236	0.2973124823765603	0.15589887640449437	0.6324906367041199	0.32162921348314605	0.4419475655430712	12.14747191011236	0.2973124823765603	3404968434	450	0.15589887640449437	0.6324906367041199	0.32162921348314605	0.4419475655430712	12.14747191011236	0.2973124823765603	5	COMPLETE
6	0.5950374531835206	2020-03-16 15:57:57.487864	2020-03-16 15:58:29.848479	256	64	2	0.0018213854321513072	128	0.004946549564218545	0.29192247793552806	0.15589887640449437	0.5950374531835206	0.3136704119850187	0.42134831460674155	14.08052434456929	0.2891416628394631	0.15589887640449437	0.5950374531835206	0.3136704119850187	0.42134831460674155	14.08052434456929	0.2891416628394631	1217489306	200	0.15589887640449437	0.5950374531835206	0.3136704119850187	0.42134831460674155	14.08052434456929	0.2891416628394631	6	COMPLETE
7	0.6137640449438202	2020-03-16 15:58:29.875235	2020-03-16 15:58:58.953019	128	128	1	0.001954404920290067	512	0.0036667155556241423	0.2702733380772341	0.17837078651685392	0.6137640449438202	0.3267790262172285	0.42930711610486894	13.02247191011236	0.3093611640268491	0.17837078651685392	0.6137640449438202	0.3267790262172285	0.42930711610486894	13.02247191011236	0.3093611640268491	3682019727	300	0.17837078651685392	0.6137640449438202	0.3267790262172285	0.42930711610486894	13.02247191011236	0.3093611640268491	7	COMPLETE
8	0.6118913857677902	2020-03-16 15:58:58.981969	2020-03-16 15:59:53.589580	64	64	2	0.0016864564607438728	128	0.016834786551463934	0.26879354826373497	0.17696629213483145	0.6118913857677902	0.3342696629213483	0.4405430711610487	12.952715355805243	0.3105609022730967	0.17696629213483145	0.6118913857677902	0.3342696629213483	0.4405430711610487	12.952715355805243	0.3105609022730967	740501881	300	0.17696629213483145	0.6118913857677902	0.3342696629213483	0.4405430711610487	12.952715355805243	0.3105609022730967	8	COMPLETE
9	0.6217228464419475	2020-03-16 15:59:53.616392	2020-03-16 16:00:42.367083	64	128	1	0.0017626582362189397	512	0.0016867337439164102	0.26380491558783287	0.16760299625468164	0.6217228464419475	0.3197565543071161	0.43258426966292135	12.700842696629213	0.3022325060154993	0.16760299625468164	0.6217228464419475	0.3197565543071161	0.43258426966292135	12.700842696629213	0.3022325060154993	1543234806	400	0.16760299625468164	0.6217228464419475	0.3197565543071161	0.43258426966292135	12.700842696629213	0.3022325060154993	9	COMPLETE
