number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.13717228464419476	2020-04-07 20:20:57.690528	2020-04-07 20:25:19.567052	5.467500857404422	0.03201031680884863	128	90	256	0.8814237941386115	0.013108614232209739	0.13717228464419476	0.04260299625468165	0.06741573033707865	42.33052434456929	0.06489994381391154	0.013108614232209739	0.13717228464419476	0.04260299625468165	0.06741573033707865	42.33005617977528	0.06490029755860915	3622850605	300.0	0.013108614232209739	0.13717228464419476	0.04260299625468165	0.06741573033707865	42.3309925093633	0.06489960114312289	10	COMPLETE
11	0.11329588014981273	2020-04-07 20:25:19.592414	2020-04-07 20:29:49.562697	7.417049760342908	0.011296078499826005	64	91	128	0.9330281366329041	0.009831460674157303	0.11329588014981273	0.03464419475655431	0.05571161048689138	44.81554307116105	0.05701635637632743	0.009831460674157303	0.11329588014981273	0.03464419475655431	0.05571161048689138	44.81554307116105	0.05701635637632743	1489602305	200.0	0.009831460674157303	0.11329588014981273	0.03464419475655431	0.05571161048689138	44.81554307116105	0.05701635637632743	11	COMPLETE
12	0.13717228464419476	2020-04-07 20:29:49.585523	2020-04-07 20:36:11.891739	3.2763283230777507	0.020628227358364417	256	72	128	0.833875588990734	0.015917602996254682	0.13717228464419476	0.04353932584269663	0.06320224719101124	39.872425093632955	0.06848424857435537	0.015917602996254682	0.13717228464419476	0.04353932584269663	0.06320224719101124	39.872191011235955	0.06848431305986419	3366394865	250.0	0.015917602996254682	0.13717228464419476	0.04353932584269663	0.06320224719101124	39.87265917602996	0.06848418514598605	12	COMPLETE
13	0.7968164794007491	2020-04-07 20:36:11.918894	2020-04-07 21:01:15.341772	2.9759150954332103	0.03261338016751637	64	34	128	0.15260933989341535	0.2308052434456929	0.7968164794007491	0.4892322097378277	0.6161048689138576	7.342228464419476	0.40782627516019315	0.2308052434456929	0.7968164794007491	0.4892322097378277	0.6161048689138576	7.341760299625468	0.4078272178260507	2982692126	800.0	0.2308052434456929	0.7968164794007491	0.4892322097378277	0.6161048689138576	7.342696629213483	0.40782537698282767	13	COMPLETE
14	0.09878277153558053	2020-04-07 21:01:15.380385	2020-04-07 21:02:15.780260	4.578713650264467	0.07351586688507776	64	57	512	0.9884481516759145	0.007958801498127341	0.09878277153558053	0.032303370786516857	0.05196629213483146	47.613529962546814	0.05212369201568222	0.007958801498127341	0.09878277153558053	0.032303370786516857	0.05196629213483146	47.61329588014981	0.05212375869632515	4175181923	150.0	0.007958801498127341	0.09878277153558053	0.032303370786516857	0.05196629213483146	47.61376404494382	0.05212362644638333	14	COMPLETE
15	0.11470037453183521	2020-04-07 21:02:15.850695	2020-04-07 21:05:01.024159	5.317459985501745	0.03855701550680584	64	88	256	0.9190546571815993	0.007022471910112359	0.11470037453183521	0.031835205992509365	0.054775280898876406	44.19686329588015	0.05429168485306146	0.007022471910112359	0.11470037453183521	0.031835205992509365	0.054775280898876406	44.19662921348315	0.05429171560280162	2021620711	200.0	0.007022471910112359	0.11470037453183521	0.031835205992509365	0.054775280898876406	44.19709737827716	0.05429165445275015	15	COMPLETE
16	0.10720973782771535	2020-04-07 21:05:01.051214	2020-04-07 21:06:51.681797	7.681400589921103	0.06874908208340506	64	73	256	0.9555051898172174	0.009831460674157303	0.10720973782771535	0.02762172284644195	0.04915730337078652	45.98946629213483	0.05384849428213255	0.009831460674157303	0.10720973782771535	0.02762172284644195	0.04915730337078652	45.98923220973783	0.05384852574904973	3859250725	150.0	0.009831460674157303	0.10720973782771535	0.02762172284644195	0.04915730337078652	45.989700374531836	0.05384846317690405	16	COMPLETE
17	0.10720973782771535	2020-04-07 21:06:51.713522	2020-04-07 21:08:00.525183	6.880971300186448	0.0316412436133564	128	69	512	0.9740373148043965	0.013108614232209739	0.10720973782771535	0.037921348314606744	0.05664794007490637	46.83450374531835	0.05802341293550854	0.013108614232209739	0.10720973782771535	0.037921348314606744	0.05664794007490637	46.83426966292135	0.05802355743081533	2050842415	150.0	0.013108614232209739	0.10720973782771535	0.037921348314606744	0.05664794007490637	46.83473782771536	0.05802327196447752	17	COMPLETE
18	0.10486891385767791	2020-04-07 21:08:00.552054	2020-04-07 21:11:27.968898	9.817274968157381	0.026656388669428037	64	79	128	0.9472234628158046	0.006554307116104869	0.10486891385767791	0.033707865168539325	0.056179775280898875	45.52785580524345	0.053521364609514004	0.006554307116104869	0.10486891385767791	0.033707865168539325	0.056179775280898875	45.52762172284644	0.05352144414821499	2608532005	150.0	0.006554307116104869	0.10486891385767791	0.033707865168539325	0.056179775280898875	45.52808988764045	0.05352128651697122	18	COMPLETE
19	0.10720973782771535	2020-04-07 21:11:28.036939	2020-04-07 21:13:04.529369	1.296127861589399	0.06472911022919985	128	53	512	0.9458268640078046	0.010299625468164793	0.10720973782771535	0.03323970037453183	0.05852059925093633	45.497425093632955	0.057164427424201	0.010299625468164793	0.10720973782771535	0.03323970037453183	0.05852059925093633	45.497191011235955	0.05716448783256152	486512905	200.0	0.010299625468164793	0.10720973782771535	0.03323970037453183	0.05852059925093633	45.49765917602996	0.05716436797470334	19	COMPLETE
20	0.12406367041198502	2020-04-07 21:13:04.569316	2020-04-07 21:14:58.174515	9.020307291682888	0.06797544643286155	256	52	512	0.941341841916034	0.009831460674157303	0.12406367041198502	0.04260299625468165	0.06694756554307116	45.302200374531836	0.06049806559429842	0.009831460674157303	0.12406367041198502	0.04260299625468165	0.06694756554307116	45.30196629213483	0.06049813007980723	3527518264	200.0	0.009831460674157303	0.12406367041198502	0.04260299625468165	0.06694756554307116	45.302434456928836	0.0604980021659291	20	COMPLETE
21	0.5004681647940075	2020-04-07 21:14:58.203005	2020-04-07 21:33:17.997502	4.472500681765798	0.034230363183811896	64	10	128	0.2891777057675052	0.06413857677902622	0.5004681647940075	0.18071161048689138	0.2696629213483146	13.874297752808989	0.19019800508728932	0.06413857677902622	0.5004681647940075	0.18071161048689138	0.2696629213483146	13.874063670411985	0.19019813023158066	296249559	650.0	0.06413857677902622	0.5004681647940075	0.18071161048689138	0.2696629213483146	13.874531835205993	0.19019788278718638	21	COMPLETE
22	0.5252808988764045	2020-04-07 21:33:18.023640	2020-04-07 21:52:48.818980	2.4881804767565403	0.09957502882478139	128	12	128	0.27410591698307474	0.07209737827715355	0.5252808988764045	0.19850187265917604	0.30337078651685395	13.146067415730338	0.20362090751282025	0.07209737827715355	0.5252808988764045	0.19850187265917604	0.30337078651685395	13.146067415730338	0.20362090751282025	1224535548	700.0	0.07209737827715355	0.5252808988764045	0.19850187265917604	0.30337078651685395	13.146067415730338	0.20362090751282025	22	COMPLETE
23	0.14232209737827714	2020-04-07 21:52:48.872732	2020-04-07 21:59:46.898101	5.415332745236077	0.0948525057164213	256	73	128	0.8427422076161979	0.011235955056179775	0.14232209737827714	0.04260299625468165	0.07116104868913857	40.330290262172284	0.06671217828337073	0.011235955056179775	0.14232209737827714	0.04260299625468165	0.07162921348314606	40.32911985018727	0.0667247823338314	3313841761	250.0	0.011235955056179775	0.14232209737827714	0.04260299625468165	0.07116104868913857	40.331460674157306	0.06670139526875156	23	COMPLETE
24	0.11376404494382023	2020-04-07 21:59:46.919965	2020-04-07 22:01:02.429666	3.349641672338187	0.051386035419817754	256	53	512	0.9502567836617151	0.012172284644194757	0.11376404494382023	0.03932584269662921	0.0599250936329588	45.76989700374532	0.05989523068481208	0.012172284644194757	0.11376404494382023	0.03932584269662921	0.0599250936329588	45.76966292134831	0.059895524021149185	1134838649	150.0	0.012172284644194757	0.11376404494382023	0.03932584269662921	0.0599250936329588	45.77013108614232	0.0598949474635211	24	COMPLETE
25	0.7691947565543071	2020-04-07 22:01:02.455992	2020-04-07 22:24:26.714959	5.159140892627244	0.02930018472871608	64	23	128	0.17129726196579942	0.22846441947565543	0.7691947565543071	0.46629213483146065	0.596441947565543	8.194756554307116	0.3978428438387846	0.22846441947565543	0.7691947565543071	0.46629213483146065	0.596441947565543	8.194756554307116	0.3978428438387846	4083420502	850.0	0.22846441947565543	0.7691947565543071	0.46629213483146065	0.596441947565543	8.194756554307116	0.3978428438387846	25	COMPLETE
26	0.799625468164794	2020-04-07 22:24:26.737630	2020-04-07 22:53:24.928776	9.360132257233806	0.04202014908939362	64	57	128	0.15055174047078532	0.23314606741573032	0.799625468164794	0.4854868913857678	0.6161048689138576	7.243211610486892	0.408873912297963	0.23314606741573032	0.799625468164794	0.4854868913857678	0.6161048689138576	7.242977528089888	0.40892072877736374	1397260069		0.23314606741573032	0.799625468164794	0.4854868913857678	0.6161048689138576	7.2434456928838955	0.40884270131169587	26	COMPLETE
27	0.7808988764044944	2020-04-07 22:53:24.962064	2020-04-07 23:15:03.924891	3.3981354950474643	0.02327894956920069	128	23	128	0.16535168964405325	0.2205056179775281	0.7808988764044944	0.475187265917603	0.6048689138576779	7.926498127340824	0.3965741297711827	0.2205056179775281	0.7808988764044944	0.475187265917603	0.6048689138576779	7.926498127340824	0.3965741297711827	1398589789	800.0	0.2205056179775281	0.7808988764044944	0.475187265917603	0.6048689138576779	7.926498127340824	0.3965741297711827	27	COMPLETE
28	0.2209737827715356	2020-04-07 23:15:03.951682	2020-04-07 23:16:38.322818	3.191848869092273	0.014043099952496526	64	1	512	0.7043995479067738	0.04260299625468165	0.2209737827715356	0.08426966292134831	0.125	33.72823033707865	0.10816012463329909	0.04260299625468165	0.2209737827715356	0.08426966292134831	0.125	33.72799625468165	0.10816069556597471	1539839421	300.0	0.04260299625468165	0.2209737827715356	0.08426966292134831	0.125	33.72846441947566	0.10815958088789374	28	COMPLETE
29	0.475187265917603	2020-04-07 23:16:38.349774	2020-04-07 23:24:02.552443	2.7309268770343578	0.016436798430194733	128	8	512	0.3087768539784595	0.06741573033707865	0.475187265917603	0.17134831460674158	0.2663857677902622	14.809925093632959	0.18735178685626142	0.06741573033707865	0.475187265917603	0.17134831460674158	0.2663857677902622	14.809456928838951	0.18736485383088647	2937404187	900.0	0.06741573033707865	0.475187265917603	0.17134831460674158	0.2663857677902622	14.810393258426966	0.18734132180356208	29	COMPLETE
30	0.1605805243445693	2020-04-07 23:24:02.580541	2020-04-07 23:35:27.691819	2.5758698081461104	0.018365295226380755	128	67	256	0.7537236701834891	0.01451310861423221	0.1605805243445693	0.042134831460674156	0.075374531835206	36.015215355805246	0.0723819602582136	0.01451310861423221	0.1605805243445693	0.042134831460674156	0.075374531835206	36.01498127340824	0.0723820316792348	509215552	700.0	0.01451310861423221	0.1605805243445693	0.042134831460674156	0.075374531835206	36.015449438202246	0.0723818900685893	30	COMPLETE
31	0.4756554307116105	2020-04-07 23:35:27.718527	2020-04-07 23:49:29.161847	9.724621666297613	0.06002275086064768	256	4	128	0.3349015406343374	0.06928838951310862	0.4756554307116105	0.16666666666666666	0.2612359550561798	16.0751404494382	0.1852748294968462	0.06928838951310862	0.4756554307116105	0.16666666666666666	0.2612359550561798	16.07443820224719	0.18528909379977546	2271996642	750.0	0.06928838951310862	0.4756554307116105	0.16666666666666666	0.2612359550561798	16.075842696629213	0.1852632303829022	31	COMPLETE
32	0.5117041198501873	2020-04-07 23:49:29.185420	2020-04-08 00:18:27.015521	6.101282353312553	0.0266333170627113	128	53	128	0.2762573653900096	0.06835205992509363	0.5117041198501873	0.19147940074906367	0.29634831460674155	13.24180711610487	0.19872284117619357	0.06835205992509363	0.5117041198501873	0.19194756554307116	0.29634831460674155	13.241573033707866	0.19874513473781297	381023473		0.06835205992509363	0.5117041198501873	0.19147940074906367	0.29634831460674155	13.242041198501873	0.19870612100497903	32	COMPLETE
33	0.10720973782771535	2020-04-08 00:18:27.054763	2020-04-08 00:21:32.682605	2.8482485989492305	0.07922515466859895	256	95	256	0.956949759867698	0.011235955056179775	0.10720973782771535	0.031835205992509365	0.050093632958801496	46.04283707865169	0.05563426145147841	0.011235955056179775	0.10720973782771535	0.031835205992509365	0.050093632958801496	46.04260299625468	0.05563441340369977	2730839267	200.0	0.011235955056179775	0.10720973782771535	0.031835205992509365	0.050093632958801496	46.04307116104869	0.05563411329806258	33	COMPLETE
34	0.15121722846441948	2020-04-08 00:21:32.709560	2020-04-08 00:26:59.318139	8.92568139699184	0.06378831719086929	256	63	256	0.8452948556396733	0.013108614232209739	0.15121722846441948	0.04447565543071161	0.0800561797752809	40.47003745318352	0.06911318482809757	0.013108614232209739	0.15121722846441948	0.04447565543071161	0.0800561797752809	40.469569288389515	0.06911509767884255	943777170	350.0	0.013108614232209739	0.15121722846441948	0.04447565543071161	0.0800561797752809	40.47050561797753	0.06911142718823363	34	COMPLETE
35	0.37734082397003743	2020-04-08 00:26:59.339650	2020-04-08 01:00:58.921344	2.9106624083312145	0.024079405917410115	128	91	128	0.5000390336275004	0.04307116104868914	0.37734082397003743	0.12453183520599251	0.19756554307116106	23.82701310861423	0.14268742129278889	0.04307116104868914	0.37734082397003743	0.12453183520599251	0.19756554307116106	23.826779026217228	0.14268769491335817	2455209814		0.04307116104868914	0.37734082397003743	0.12453183520599251	0.19756554307116106	23.827247191011235	0.14268715679290528	35	COMPLETE
36	0.499063670411985	2020-04-08 01:00:58.948716	2020-04-08 01:22:28.178406	2.823498129847527	0.015908307532549956	64	39	128	0.2920343171105779	0.06741573033707865	0.499063670411985	0.1858614232209738	0.2883895131086142	14.00374531835206	0.19605134550197612	0.06741573033707865	0.499063670411985	0.1858614232209738	0.2883895131086142	14.00374531835206	0.19605134550197612	3818908340	800.0	0.06741573033707865	0.499063670411985	0.1858614232209738	0.2883895131086142	14.00374531835206	0.19605134550197612	36	COMPLETE
37	0.13857677902621723	2020-04-08 01:22:28.205163	2020-04-08 01:25:54.369254	5.925605250795148	0.014587676943268865	256	55	512	0.9023763934893303	0.017790262172284643	0.13857677902621723	0.04119850187265917	0.07397003745318352	43.333333333333336	0.06738725931322621	0.017790262172284643	0.13857677902621723	0.04119850187265917	0.07397003745318352	43.33286516853933	0.06738747917643878	3164836213	350.0	0.017790262172284643	0.13857677902621723	0.04119850187265917	0.07397003745318352	43.33380149812734	0.06738704504493279	37	COMPLETE
38	0.5360486891385767	2020-04-08 01:25:54.408047	2020-04-08 01:54:43.567725	8.016846480541247	0.05342029819173458	128	38	128	0.26557291754476087	0.07116104868913857	0.5360486891385767	0.20926966292134833	0.3146067415730337	12.719569288389513	0.20750389632267363	0.07116104868913857	0.5360486891385767	0.20926966292134833	0.3146067415730337	12.719569288389513	0.20750389632267363	1331330505		0.07116104868913857	0.5360486891385767	0.20926966292134833	0.3146067415730337	12.719569288389513	0.20750389632267363	38	COMPLETE
39	0.16151685393258428	2020-04-08 01:54:43.595000	2020-04-08 02:08:53.378724	7.049060476352239	0.03826321872321687	64	83	128	0.7506572380810209	0.017790262172284643	0.16151685393258428	0.042134831460674156	0.07116104868913857	35.83801498127341	0.07364414576880833	0.017790262172284643	0.16151685393258428	0.042134831460674156	0.07116104868913857	35.83801498127341	0.07364414576880833	3485342630	500.0	0.017790262172284643	0.16151685393258428	0.042134831460674156	0.07116104868913857	35.83801498127341	0.07364414576880833	39	COMPLETE
40	0.10486891385767791	2020-04-08 02:08:53.423113	2020-04-08 02:09:51.821778	4.890673567013791	0.03315017681346301	64	89	512	0.9720264197735304	0.011704119850187267	0.10486891385767791	0.032303370786516857	0.05758426966292135	46.77340823970037	0.05616525808619512	0.011704119850187267	0.10486891385767791	0.032303370786516857	0.05758426966292135	46.77340823970037	0.05616525808619512	4139534504	150.0	0.011704119850187267	0.10486891385767791	0.032303370786516857	0.05758426966292135	46.77340823970037	0.05616525808619512	40	COMPLETE
41	0.12406367041198502	2020-04-08 02:09:51.865049	2020-04-08 02:13:20.398565	8.684731844218863	0.03166014960314389	256	89	512	0.948380091997589	0.009831460674157303	0.12406367041198502	0.033707865168539325	0.05664794007490637	45.57186329588015	0.05778988420431498	0.009831460674157303	0.12406367041198502	0.033707865168539325	0.05664794007490637	45.570692883895134	0.05779246466337955	2152537982	300.0	0.009831460674157303	0.12406367041198502	0.033707865168539325	0.05664794007490637	45.57303370786517	0.05778748224837281	41	COMPLETE
42	0.16900749063670412	2020-04-08 02:13:20.449431	2020-04-08 02:22:10.150843	5.26365736983341	0.024902792483348653	128	50	256	0.7198109712507506	0.015917602996254682	0.16900749063670412	0.0552434456928839	0.08895131086142322	34.4190074906367	0.07890504170657768	0.015917602996254682	0.16900749063670412	0.0552434456928839	0.08895131086142322	34.4190074906367	0.07890504170657768	2950151724	600.0	0.015917602996254682	0.16900749063670412	0.0552434456928839	0.08895131086142322	34.4190074906367	0.07890504170657768	42	COMPLETE
43	0.10767790262172285	2020-04-08 02:22:10.177111	2020-04-08 02:23:07.346116	1.9655637412083258	0.019004406875203717	64	88	512	0.9756570358469399	0.011704119850187267	0.10767790262172285	0.03745318352059925	0.05945692883895131	46.9625468164794	0.057101092329362196	0.011704119850187267	0.10767790262172285	0.03745318352059925	0.05945692883895131	46.9625468164794	0.057101092329362196	3841036671	150.0	0.011704119850187267	0.10767790262172285	0.03745318352059925	0.05945692883895131	46.9625468164794	0.057101092329362196	43	COMPLETE
44	0.13576779026217228	2020-04-08 02:23:07.372451	2020-04-08 02:25:40.657166	6.576128088445488	0.029491216343386695	64	27	512	0.8319021140631595	0.008895131086142321	0.13576779026217228	0.033707865168539325	0.06788389513108614	39.83614232209738	0.06243552072424715	0.008895131086142321	0.13576779026217228	0.033707865168539325	0.06788389513108614	39.83614232209738	0.06243552072424715	1366123743	350.0	0.008895131086142321	0.13576779026217228	0.033707865168539325	0.06788389513108614	39.83614232209738	0.06243552072424715	44	COMPLETE
45	0.12406367041198502	2020-04-08 02:25:40.679922	2020-04-08 02:28:23.347954	9.820068459867493	0.022794558088887234	128	95	512	0.9460373416478477	0.013576779026217229	0.12406367041198502	0.03651685393258427	0.06320224719101124	45.482911985018724	0.06060121983235327	0.013576779026217229	0.12406367041198502	0.03651685393258427	0.06320224719101124	45.482677902621724	0.060601559574584046	3506179551	300.0	0.013576779026217229	0.12406367041198502	0.03651685393258427	0.06320224719101124	45.48314606741573	0.06060089267316807	45	COMPLETE
46	0.09784644194756555	2020-04-08 02:28:23.370254	2020-04-08 02:29:16.789401	2.543683546823619	0.07070139875211319	64	58	512	0.977390246773627	0.011704119850187267	0.09784644194756555	0.032303370786516857	0.054307116104868915	47.02247191011236	0.05482745046535922	0.011704119850187267	0.09784644194756555	0.032303370786516857	0.054307116104868915	47.02247191011236	0.05482745046535922	1868788284	150.0	0.011704119850187267	0.09784644194756555	0.032303370786516857	0.054307116104868915	47.02247191011236	0.05482745046535922	46	COMPLETE
47	0.15262172284644196	2020-04-08 02:29:16.816439	2020-04-08 02:39:27.403205	3.777810357887501	0.09814785194581073	64	71	256	0.7530343729988689	0.012640449438202247	0.15262172284644196	0.0449438202247191	0.07350187265917603	36.00187265917603	0.07100256918846837	0.012640449438202247	0.15262172284644196	0.0449438202247191	0.07350187265917603	36.00187265917603	0.07100256918846837	419635554	700.0	0.012640449438202247	0.15262172284644196	0.0449438202247191	0.07350187265917603	36.00187265917603	0.07100256918846837	47	COMPLETE
48	0.7635767790262172	2020-04-08 02:39:27.429930	2020-04-08 02:57:02.683054	5.663865121775852	0.08916730305138473	128	16	128	0.1631199727872603	0.21161048689138576	0.7635767790262172	0.45365168539325845	0.5898876404494382	7.851123595505618	0.3852368289015356	0.21161048689138576	0.7635767790262172	0.45365168539325845	0.5898876404494382	7.851123595505618	0.3852368289015356	298062203	650.0	0.21161048689138576	0.7635767790262172	0.45365168539325845	0.5898876404494382	7.851123595505618	0.3852368289015356	48	COMPLETE
49	0.16900749063670412	2020-04-08 02:57:02.710074	2020-04-08 03:06:11.628376	3.671800921924784	0.04102823039333081	64	61	256	0.7384930137816942	0.01544943820224719	0.16900749063670412	0.04728464419475655	0.07818352059925093	35.31273408239701	0.07545245960521753	0.01544943820224719	0.16900749063670412	0.04728464419475655	0.07818352059925093	35.31273408239701	0.07545245960521753	1208259827	600.0	0.01544943820224719	0.16900749063670412	0.04728464419475655	0.07818352059925093	35.31273408239701	0.07545245960521753	49	COMPLETE
50	0.13155430711610486	2020-04-08 03:06:11.664699	2020-04-08 03:10:08.387177	9.906176862263896	0.01046686480776234	256	40	512	0.8811218807716201	0.013108614232209739	0.13155430711610486	0.03604868913857678	0.06694756554307116	42.23244382022472	0.06314270778921124	0.013108614232209739	0.13155430711610486	0.03604868913857678	0.06694756554307116	42.23174157303371	0.06314294223890951	1674211991	400.0	0.013108614232209739	0.13155430711610486	0.03604868913857678	0.06694756554307116	42.23314606741573	0.06314247776284207	50	COMPLETE
51	0.11189138576779026	2020-04-08 03:10:08.414409	2020-04-08 03:11:36.484737	4.138793207054909	0.05317843184721687	64	55	512	0.9699096596016713	0.017790262172284643	0.11189138576779026	0.04119850187265917	0.05571161048689138	46.65215355805243	0.06180817034299703	0.017790262172284643	0.11189138576779026	0.04119850187265917	0.05571161048689138	46.65215355805243	0.06180817034299703	189888890	200.0	0.017790262172284643	0.11189138576779026	0.04119850187265917	0.05571161048689138	46.65215355805243	0.06180817034299703	51	COMPLETE
