number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.09222846441947566	2020-03-16 11:58:31.014051	2020-03-16 11:58:52.656517	64	256	1	0.006846531378090184	256	0.0471610882719081	1.003264549469108	0.0	0.09222846441947566	0.023876404494382022	0.04073033707865169	48.42579588014981	0.04368466122698222	0.0	0.09222846441947566	0.023876404494382022	0.04073033707865169	48.425561797752806	0.04368500096921299	2198448565	150.0	0.0	0.09222846441947566	0.023876404494382022	0.04073033707865169	48.426029962546814	0.04368433406779703	10	COMPLETE
11	0.23735955056179775	2020-03-16 11:58:52.683396	2020-03-16 12:03:38.161065	64	256	2	0.09305659009475742	128	0.003498928175680058	0.6691380213808324	0.006086142322097378	0.23735955056179775	0.0749063670411985	0.12359550561797752	31.557116104868914	0.08814286214040672	0.006086142322097378	0.23735955056179775	0.0749063670411985	0.12359550561797752	31.557116104868914	0.08814286214040672	1251290936		0.006086142322097378	0.23735955056179775	0.0749063670411985	0.12359550561797752	31.557116104868914	0.08814286214040672	11	COMPLETE
12	0.18867041198501872	2020-03-16 12:03:38.187763	2020-03-16 12:05:45.550908	64	128	1	0.04676719662249123	512	0.013089603858996882	0.7391579303007978	0.0	0.18867041198501872	0.04915730337078652	0.09644194756554307	35.01310861423221	0.07084295870514903	0.0	0.18867041198501872	0.04915730337078652	0.09644194756554307	35.01310861423221	0.07084295870514903	3815548924	850.0	0.0	0.18867041198501872	0.04915730337078652	0.09644194756554307	35.01310861423221	0.07084295870514903	12	COMPLETE
13	0.10065543071161048	2020-03-16 12:05:45.577637	2020-03-16 12:06:14.142362	64	64	1	0.0019326620152325467	128	0.05977046278976142	1.0146202250150091	0.0	0.10065543071161048	0.023408239700374533	0.04541198501872659	48.914794007490634	0.04439942310294884	0.0	0.10065543071161048	0.023408239700374533	0.04541198501872659	48.914794007490634	0.04439942310294884	4149934615	150.0	0.0	0.10065543071161048	0.023408239700374533	0.04541198501872659	48.914794007490634	0.04439942310294884	13	COMPLETE
14	0.43258426966292135	2020-03-16 12:06:14.169363	2020-03-16 12:09:32.230707	128	64	2	0.09971820322466532	256	0.04093445836729742	0.4298066920365385	0.03838951310861423	0.43258426966292135	0.16151685393258428	0.24531835205992508	20.178370786516854	0.1590596492343836	0.03838951310861423	0.43258426966292135	0.16151685393258428	0.24531835205992508	20.178370786516854	0.1590596492343836	2002492931		0.03838951310861423	0.43258426966292135	0.16151685393258428	0.24531835205992508	20.178370786516854	0.1590596492343836	14	COMPLETE
15	0.32209737827715357	2020-03-16 12:09:32.251552	2020-03-16 12:14:30.922678	256	64	2	0.007707351210012265	128	0.0015274596676878006	0.5630191382568344	0.0014044943820224719	0.32209737827715357	0.10674157303370786	0.1797752808988764	26.513576779026216	0.10846066121862954	0.0014044943820224719	0.32209737827715357	0.10674157303370786	0.1797752808988764	26.513576779026216	0.10846066121862954	964261828		0.0014044943820224719	0.32209737827715357	0.10674157303370786	0.1797752808988764	26.513576779026216	0.10846066121862954	15	COMPLETE
16	0.12125468164794008	2020-03-16 12:14:30.949655	2020-03-16 12:17:15.381739	128	64	2	0.005790425681366857	256	0.1498443702554509	0.8944545509677366	0.0	0.12125468164794008	0.03136704119850187	0.05571161048689138	42.877808988764045	0.05267111983201839	0.0	0.12125468164794008	0.03136704119850187	0.05571161048689138	42.877808988764045	0.05267111983201839	1282078689	850.0	0.0	0.12125468164794008	0.03136704119850187	0.05571161048689138	42.877808988764045	0.05267111983201839	16	COMPLETE
17	0.09176029962546817	2020-03-16 12:17:15.408895	2020-03-16 12:17:37.826319	256	256	2	0.003163081582154009	512	0.0034084048392917254	1.0158363486385524	0.0	0.09176029962546817	0.019194756554307114	0.0449438202247191	48.99602059925093	0.04310123707814203	0.0	0.09176029962546817	0.019194756554307114	0.0449438202247191	48.99578651685393	0.04310131963232895	1287155009	150.0	0.0	0.09176029962546817	0.019194756554307114	0.0449438202247191	48.99625468164794	0.04310115605273635	17	COMPLETE
18	0.09222846441947566	2020-03-16 12:17:37.858174	2020-03-16 12:18:00.637208	256	256	1	0.001161151054991564	512	0.0541270934172233	1.0045276412754303	0.0	0.09222846441947566	0.02247191011235955	0.041666666666666664	48.425561797752806	0.04425059624885562	0.0	0.09222846441947566	0.02247191011235955	0.041666666666666664	48.425561797752806	0.04425059624885562	4090295065	150.0	0.0	0.09222846441947566	0.02247191011235955	0.041666666666666664	48.425561797752806	0.04425059624885562	18	COMPLETE
19	0.0898876404494382	2020-03-16 12:18:00.663996	2020-03-16 12:18:24.032884	128	256	2	0.0037277466555659766	256	0.016437463023783735	1.0099725498301622	0.0	0.0898876404494382	0.023408239700374533	0.048220973782771535	48.66338951310861	0.04489603029885899	0.0	0.0898876404494382	0.023408239700374533	0.048220973782771535	48.66338951310861	0.04489603029885899	1624205	150.0	0.0	0.0898876404494382	0.023408239700374533	0.048220973782771535	48.66338951310861	0.04489603029885899	19	COMPLETE
20	0.0997191011235955	2020-03-16 12:18:24.057248	2020-03-16 12:18:56.045644	128	128	2	0.001744106437752126	128	0.06648908155106965	0.9756251255378183	0.0	0.0997191011235955	0.028089887640449437	0.05056179775280899	47.076310861423224	0.04705621073842023	0.0	0.0997191011235955	0.028089887640449437	0.05056179775280899	47.076310861423224	0.04705621073842023	2015788811	150.0	0.0	0.0997191011235955	0.028089887640449437	0.05056179775280899	47.076310861423224	0.04705621073842023	20	COMPLETE
21	0.10627340823970037	2020-03-16 12:18:56.073928	2020-03-16 12:19:13.585918	64	64	2	0.012855238721042205	512	0.02436918503934734	0.9942159240120108	0.0	0.10627340823970037	0.02762172284644195	0.04868913857677903	47.911048689138575	0.04695338554239945	0.0	0.10627340823970037	0.02762172284644195	0.04868913857677903	47.911048689138575	0.04695338554239945	3595319256	150.0	0.0	0.10627340823970037	0.02762172284644195	0.04868913857677903	47.911048689138575	0.04695338554239945	21	COMPLETE
22	0.08661048689138577	2020-03-16 12:19:13.612848	2020-03-16 12:20:13.248985	128	128	1	0.004656657842313619	256	0.026738621225489808	1.0118837210468334	0.0	0.08661048689138577	0.018258426966292134	0.039794007490636704	48.782303370786515	0.0415906109553006	0.0	0.08661048689138577	0.018258426966292134	0.039794007490636704	48.782303370786515	0.0415906109553006	4281547942	300.0	0.0	0.08661048689138577	0.018258426966292134	0.039794007490636704	48.782303370786515	0.0415906109553006	22	COMPLETE
23	0.27153558052434457	2020-03-16 12:20:13.275429	2020-03-16 12:26:39.367960	256	256	2	0.020380493182916355	128	0.0010772411324633405	0.6189412454863459	0.0018726591760299626	0.27153558052434457	0.09550561797752809	0.14747191011235955	29.157771535580526	0.0960034768833606	0.0018726591760299626	0.27153558052434457	0.09550561797752809	0.14747191011235955	29.157771535580526	0.0960034768833606	1488782666		0.0018726591760299626	0.27153558052434457	0.09550561797752809	0.14747191011235955	29.157771535580526	0.0960034768833606	23	COMPLETE
24	0.09082397003745318	2020-03-16 12:26:39.395144	2020-03-16 12:27:17.844607	64	64	1	0.0015486703904026193	128	0.0025236312495036557	1.0072551913548973	0.0	0.09082397003745318	0.023876404494382022	0.04400749063670412	48.59550561797753	0.04428489998025373	0.0	0.09082397003745318	0.023876404494382022	0.04400749063670412	48.59550561797753	0.04428489998025373	581435322	150.0	0.0	0.09082397003745318	0.023876404494382022	0.04400749063670412	48.59550561797753	0.04428489998025373	24	COMPLETE
25	0.08239700374531835	2020-03-16 12:27:17.871522	2020-03-16 12:27:58.716016	128	256	2	0.004505522377377111	128	0.21069617307309518	0.9950158528352246	0.0	0.08239700374531835	0.01544943820224719	0.02855805243445693	47.948970037453186	0.040696313598299026	0.0	0.08239700374531835	0.01544943820224719	0.02855805243445693	47.948970037453186	0.040696313598299026	1804829536	150.0	0.0	0.08239700374531835	0.01544943820224719	0.02855805243445693	47.948970037453186	0.040696313598299026	25	COMPLETE
26	0.23735955056179775	2020-03-16 12:27:58.743250	2020-03-16 12:34:13.137768	64	128	1	0.035481959784679586	128	0.0013413880208472317	0.6641724878008223	0.006554307116104869	0.23735955056179775	0.06367041198501873	0.12265917602996254	31.321161048689138	0.08679685683599982	0.006554307116104869	0.23735955056179775	0.06367041198501873	0.12265917602996254	31.321161048689138	0.08679685683599982	3518036024		0.006554307116104869	0.23735955056179775	0.06367041198501873	0.12265917602996254	31.321161048689138	0.08679685683599982	26	COMPLETE
27	0.24531835205992508	2020-03-16 12:34:13.164543	2020-03-16 12:40:40.287119	128	256	1	0.03484224781866439	128	0.022550201015626197	0.6694866028162634	0.0023408239700374533	0.24531835205992508	0.07256554307116105	0.12453183520599251	31.56928838951311	0.08711708882981421	0.0023408239700374533	0.24531835205992508	0.07256554307116105	0.12453183520599251	31.56928838951311	0.08711708882981421	481577059		0.0023408239700374533	0.24531835205992508	0.07256554307116105	0.12453183520599251	31.56928838951311	0.08711708882981421	27	COMPLETE
28	0.09222846441947566	2020-03-16 12:40:40.313380	2020-03-16 12:41:04.640971	64	128	1	0.008886839269497215	256	0.09018962531925968	1.0129695932837797	0.0	0.09222846441947566	0.021067415730337078	0.03604868913857678	48.84222846441948	0.043463435637217204	0.0	0.09222846441947566	0.021067415730337078	0.03604868913857678	48.84222846441948	0.043463435637217204	3057089164	150.0	0.0	0.09222846441947566	0.021067415730337078	0.03604868913857678	48.84222846441948	0.043463435637217204	28	COMPLETE
29	0.2397003745318352	2020-03-16 12:41:04.662190	2020-03-16 12:47:12.261021	128	128	2	0.014207600218293818	128	0.028239969301825492	0.6719009043118648	0.0009363295880149813	0.2397003745318352	0.0650749063670412	0.11797752808988764	31.725655430711612	0.0834344400931412	0.0009363295880149813	0.2397003745318352	0.0650749063670412	0.11797752808988764	31.725655430711612	0.0834344400931412	1329729678		0.0009363295880149813	0.2397003745318352	0.0650749063670412	0.11797752808988764	31.725655430711612	0.0834344400931412	29	COMPLETE
30	0.08239700374531835	2020-03-16 12:47:12.287400	2020-03-16 12:47:51.527802	128	256	2	0.0032140059300316145	128	0.0011998711401476209	1.0313712332889522	0.0	0.08239700374531835	0.017790262172284643	0.04073033707865169	49.710440074906366	0.041450276526965237	0.0	0.08239700374531835	0.017790262172284643	0.04073033707865169	49.710205992509366	0.041450454671864014	2079800782	150.0	0.0	0.08239700374531835	0.017790262172284643	0.04073033707865169	49.71067415730337	0.04145010319679344	30	COMPLETE
31	0.10861423220973783	2020-03-16 12:47:51.555087	2020-03-16 12:48:45.950779	64	256	2	0.0046292423329806105	256	0.011386880447058198	0.9916017518347401	0.0	0.10861423220973783	0.02153558052434457	0.04447565543071161	47.81554307116105	0.045836476526958686	0.0	0.10861423220973783	0.02153558052434457	0.04447565543071161	47.81554307116105	0.045836476526958686	2379386464	250.0	0.0	0.10861423220973783	0.02153558052434457	0.04447565543071161	47.81554307116105	0.045836476526958686	31	COMPLETE
32	0.1104868913857678	2020-03-16 12:48:45.977562	2020-03-16 12:49:31.901596	64	64	1	0.00613049471233038	256	0.012819622933351019	0.9851855819308886	0.0	0.1104868913857678	0.018726591760299626	0.03932584269662921	47.493445692883896	0.04511541508827086	0.0	0.1104868913857678	0.018726591760299626	0.03932584269662921	47.493445692883896	0.04511541508827086	3499350207	250.0	0.0	0.1104868913857678	0.018726591760299626	0.03932584269662921	47.493445692883896	0.04511541508827086	32	COMPLETE
33	0.10346441947565543	2020-03-16 12:49:31.928756	2020-03-16 12:50:02.761882	64	64	1	0.001366978631030289	128	0.02047245416918444	1.011287464381785	0.0	0.10346441947565543	0.020599250936329586	0.04353932584269663	48.80945692883895	0.04417059731463266	0.0	0.10346441947565543	0.020599250936329586	0.04353932584269663	48.80945692883895	0.04417059731463266	2491193683	150.0	0.0	0.10346441947565543	0.020599250936329586	0.04353932584269663	48.80945692883895	0.04417059731463266	33	COMPLETE
34	0.3080524344569288	2020-03-16 12:50:02.789333	2020-03-16 12:55:10.788572	64	64	2	0.039927122281602584	128	0.003003472327144694	0.5738929664831232	0.01638576779026217	0.3080524344569288	0.10252808988764045	0.17368913857677903	26.988295880149813	0.11286879914379003	0.01638576779026217	0.3080524344569288	0.10252808988764045	0.17368913857677903	26.988295880149813	0.11286879914379003	2178722390		0.01638576779026217	0.3080524344569288	0.10252808988764045	0.17368913857677903	26.988295880149813	0.11286879914379003	34	COMPLETE
35	0.10299625468164794	2020-03-16 12:55:10.809424	2020-03-16 12:55:34.808335	64	128	2	0.0032545821137534314	256	0.2056679560869589	0.990389657301012	0.0	0.10299625468164794	0.02855805243445693	0.047752808988764044	47.74110486891386	0.046813644436138994	0.0	0.10299625468164794	0.02855805243445693	0.047752808988764044	47.74110486891386	0.046813644436138994	1747915049	150.0	0.0	0.10299625468164794	0.02855805243445693	0.047752808988764044	47.74110486891386	0.046813644436138994	35	COMPLETE
36	0.0997191011235955	2020-03-16 12:55:34.852976	2020-03-16 12:56:33.577676	128	256	1	0.010464002767171928	512	0.0014843497301511954	0.9921581330482433	0.0	0.0997191011235955	0.024344569288389514	0.0449438202247191	47.75	0.04579009094134816	0.0	0.0997191011235955	0.024344569288389514	0.0449438202247191	47.75	0.04579009094134816	2568711571	300.0	0.0	0.0997191011235955	0.024344569288389514	0.0449438202247191	47.75	0.04579009094134816	36	COMPLETE
37	0.08099250936329588	2020-03-16 12:56:33.604568	2020-03-16 12:57:11.252909	128	128	2	0.0017204317475569444	128	0.0037076615547813534	1.0178339633277935	0.0	0.08099250936329588	0.017322097378277154	0.03745318352059925	49.06203183520599	0.04148660240964205	0.0	0.08099250936329588	0.017322097378277154	0.03745318352059925	49.061797752808985	0.04148669891856681	195633963	150.0	0.0	0.08099250936329588	0.017322097378277154	0.03745318352059925	49.06226591760299	0.04148650783089579	37	COMPLETE
38	0.08426966292134831	2020-03-16 12:57:11.279507	2020-03-16 12:57:34.507160	64	256	2	0.0010597534528463874	512	0.4525606064783391	1.047183589324397	0.0	0.08426966292134831	0.018726591760299626	0.03698501872659176	50.519194756554306	0.04073699649784891	0.0	0.08426966292134831	0.018726591760299626	0.03698501872659176	50.519194756554306	0.04073699649784891	1533907119	150.0	0.0	0.08426966292134831	0.018726591760299626	0.03698501872659176	50.519194756554306	0.04073699649784891	38	COMPLETE
39	0.09363295880149813	2020-03-16 12:57:34.530884	2020-03-16 12:58:09.178204	128	64	2	0.0010182645419720402	256	0.1276654250275101	0.9985333272510588	0.0	0.09363295880149813	0.018726591760299626	0.03932584269662921	48.1376404494382	0.04350430417320685	0.0	0.09363295880149813	0.018726591760299626	0.03932584269662921	48.1376404494382	0.04350430417320685	2445718215	200.0	0.0	0.09363295880149813	0.018726591760299626	0.03932584269662921	48.1376404494382	0.04350430417320685	39	COMPLETE
40	0.08801498127340825	2020-03-16 12:58:09.212010	2020-03-16 12:58:37.114110	64	256	2	0.0011888648960018972	256	0.0370616875171549	1.0390229639789084	0.0	0.08801498127340825	0.020131086142322098	0.04260299625468165	50.15823970037453	0.04205955741163406	0.0	0.08801498127340825	0.020131086142322098	0.04260299625468165	50.15823970037453	0.04205955741163406	1426149684	150.0	0.0	0.08801498127340825	0.020131086142322098	0.04260299625468165	50.15823970037453	0.04205955741163406	40	COMPLETE
41	0.10159176029962547	2020-03-16 12:58:37.140763	2020-03-16 12:59:02.870261	256	128	2	0.011426772549114082	256	0.9917992583221119	0.9898299264637858	0.0	0.10159176029962547	0.02200374531835206	0.04541198501872659	47.704588014981276	0.045635815075313134	0.0	0.10159176029962547	0.02200374531835206	0.04541198501872659	47.704588014981276	0.045635815075313134	1860578871	150.0	0.0	0.10159176029962547	0.02200374531835206	0.04541198501872659	47.704588014981276	0.045635815075313134	41	COMPLETE
42	0.27668539325842695	2020-03-16 12:59:02.896200	2020-03-16 13:05:11.232414	256	128	1	0.00957789184426147	128	0.0013996785896248348	0.6046555904368085	0.0009363295880149813	0.27668539325842695	0.10112359550561797	0.15355805243445692	28.473314606741575	0.09962131468142561	0.0009363295880149813	0.27668539325842695	0.10112359550561797	0.15355805243445692	28.473314606741575	0.09962131468142561	3642888140		0.0009363295880149813	0.27668539325842695	0.10112359550561797	0.15355805243445692	28.473314606741575	0.09962131468142561	42	COMPLETE
43	0.10393258426966293	2020-03-16 13:05:11.253805	2020-03-16 13:05:50.522164	256	256	2	0.007400208953280903	512	0.11001005144482945	0.994817164925377	0.0	0.10393258426966293	0.02294007490636704	0.04541198501872659	47.97425093632959	0.045423947968386974	0.0	0.10393258426966293	0.02294007490636704	0.04541198501872659	47.97425093632959	0.045423947968386974	617942693	200.0	0.0	0.10393258426966293	0.02294007490636704	0.04541198501872659	47.97425093632959	0.045423947968386974	43	COMPLETE
44	0.0997191011235955	2020-03-16 13:05:50.548908	2020-03-16 13:06:12.848070	64	128	1	0.037745697058540736	256	0.3974604114903413	0.9937154365082582	0.0	0.0997191011235955	0.02247191011235955	0.04681647940074907	47.7560861423221	0.04601713135590897	0.0	0.0997191011235955	0.02247191011235955	0.04681647940074907	47.7560861423221	0.04601713135590897	549860214	150.0	0.0	0.0997191011235955	0.02247191011235955	0.04681647940074907	47.7560861423221	0.04601713135590897	44	COMPLETE
45	0.26264044943820225	2020-03-16 13:06:12.875250	2020-03-16 13:11:55.006992	64	64	1	0.018428843804262535	128	0.03664602467318697	0.6503624166736959	0.0028089887640449437	0.26264044943820225	0.0702247191011236	0.1301498127340824	30.720973782771537	0.08856467319825621	0.0028089887640449437	0.26264044943820225	0.0702247191011236	0.1301498127340824	30.720973782771537	0.08856467319825621	2618290727		0.0028089887640449437	0.26264044943820225	0.0702247191011236	0.1301498127340824	30.720973782771537	0.08856467319825621	45	COMPLETE
46	0.17462546816479402	2020-03-16 13:11:55.044409	2020-03-16 13:15:05.106222	64	256	2	0.050048330937776594	512	0.5652245010553182	0.7746755626185166	0.0	0.17462546816479402	0.03651685393258427	0.07116104868913857	36.77715355805243	0.0645565193575488	0.0	0.17462546816479402	0.03651685393258427	0.07116104868913857	36.77715355805243	0.0645565193575488	2710214711	950.0	0.0	0.17462546816479402	0.03651685393258427	0.07116104868913857	36.77715355805243	0.0645565193575488	46	COMPLETE
47	0.10627340823970037	2020-03-16 13:15:05.133691	2020-03-16 13:15:50.757495	64	256	2	0.007308162848604731	128	0.0016660156888175623	0.9804619874697081	0.0	0.10627340823970037	0.017322097378277154	0.04588014981273408	47.22097378277154	0.04499056787242572	0.0	0.10627340823970037	0.017322097378277154	0.04588014981273408	47.22097378277154	0.04499056787242572	2859721120	200.0	0.0	0.10627340823970037	0.017322097378277154	0.04588014981273408	47.22097378277154	0.04499056787242572	47	COMPLETE
48	0.0997191011235955	2020-03-16 13:15:50.785104	2020-03-16 13:16:08.284963	64	64	2	0.01066161986154104	512	0.30337399497936857	0.9897383063027029	0.0	0.0997191011235955	0.017790262172284643	0.04073033707865169	47.74063670411985	0.04369425384431715	0.0	0.0997191011235955	0.017790262172284643	0.04073033707865169	47.74063670411985	0.04369425384431715	4162922931	150.0	0.0	0.0997191011235955	0.017790262172284643	0.04073033707865169	47.74063670411985	0.04369425384431715	48	COMPLETE
49	0.09269662921348315	2020-03-16 13:16:08.311612	2020-03-16 13:16:30.571800	128	128	1	0.007982499325375782	256	0.6001115627997939	1.0135235887889362	0.0	0.09269662921348315	0.019662921348314606	0.041666666666666664	48.90074906367041	0.04321412217316784	0.0	0.09269662921348315	0.019662921348314606	0.041666666666666664	48.90074906367041	0.04321412217316784	2248165738	150.0	0.0	0.09269662921348315	0.019662921348314606	0.041666666666666664	48.90074906367041	0.04321412217316784	49	COMPLETE
50	0.20926966292134833	2020-03-16 13:16:30.598176	2020-03-16 13:20:39.429073	64	256	1	0.08733196986010952	256	0.04490093004209509	0.6966341282424172	0.0028089887640449437	0.20926966292134833	0.06835205992509363	0.11235955056179775	32.89934456928839	0.07992284849134335	0.0028089887640449437	0.20926966292134833	0.06835205992509363	0.11235955056179775	32.89934456928839	0.07992284849134335	3306134507		0.0028089887640449437	0.20926966292134833	0.06835205992509363	0.11235955056179775	32.89934456928839	0.07992284849134335	50	COMPLETE
51	0.09878277153558053	2020-03-16 13:20:39.456590	2020-03-16 13:21:26.157693	64	256	2	0.021439472630625483	512	0.5977343119658739	0.9916675074692216	0.0	0.09878277153558053	0.02294007490636704	0.04119850187265917	47.76685393258427	0.04482022802106516	0.0	0.09878277153558053	0.02294007490636704	0.04119850187265917	47.76685393258427	0.04482022802106516	2180360827	250.0	0.0	0.09878277153558053	0.02294007490636704	0.04119850187265917	47.76685393258427	0.04482022802106516	51	COMPLETE
52	0.16245318352059926	2020-03-16 13:21:26.186144	2020-03-16 13:22:45.113606	64	256	1	0.08267166038458111	512	0.028518905603720713	0.787554264401717	0.0	0.16245318352059926	0.0449438202247191	0.07818352059925093	37.38576779026217	0.06397308671932336	0.0	0.16245318352059926	0.0449438202247191	0.07818352059925093	37.38576779026217	0.06397308671932336	1832151294	450.0	0.0	0.16245318352059926	0.0449438202247191	0.07818352059925093	37.38576779026217	0.06397308671932336	52	COMPLETE
