number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.36891385767790263	2020-03-09 08:25:12.542765	2020-03-09 08:26:39.011308	3.98636086353993	128	2	38	0.036328740017850795	0.03454169434606282	512	0.5493993596653437	0.05056179775280899	0.36891385767790263	0.1549625468164794	0.22659176029962547	26.51685393258427	0.15288113525068123	0.05056179775280899	0.36891385767790263	0.1549625468164794	0.22659176029962547	26.51685393258427	0.15288113525068123	2478973020	350	0.05056179775280899	0.36891385767790263	0.1549625468164794	0.22659176029962547	26.51685393258427	0.15288113525068123	0	COMPLETE
1	0.18867041198501872	2020-03-09 08:26:39.030326	2020-03-09 08:28:59.473911	0.8959362918537572	128	2	54	0.04701793378842604	0.0653881350787918	128	0.7420644247477127	0.024344569288389514	0.18867041198501872	0.06601123595505617	0.10065543071161048	35.72003745318352	0.08907143863901688	0.024344569288389514	0.18867041198501872	0.06601123595505617	0.10065543071161048	35.719569288389515	0.08907206627769954	452962896	200	0.024344569288389514	0.18867041198501872	0.06601123595505617	0.10065543071161048	35.72050561797753	0.08907083906000463	1	COMPLETE
2	0.299625468164794	2020-03-09 08:28:59.486511	2020-03-09 08:31:57.565125	0.5795985283835937	128	1	76	0.022332754343281032	0.09102332176337434	128	0.5352639234930012	0.03698501872659176	0.299625468164794	0.1151685393258427	0.1750936329588015	25.558520599250937	0.1271379078646196	0.03698501872659176	0.299625468164794	0.1151685393258427	0.1750936329588015	25.558520599250937	0.1271379078646196	1112093673	250	0.03698501872659176	0.299625468164794	0.1151685393258427	0.1750936329588015	25.558520599250937	0.1271379078646196	2	COMPLETE
3	0.20833333333333334	2020-03-09 08:31:57.577657	2020-03-09 08:33:43.514352	6.37421296007001	256	1	70	0.05930560919098182	0.025681319243322447	256	0.7140401355261228	0.02949438202247191	0.20833333333333334	0.07818352059925093	0.12172284644194757	34.36516853932584	0.09774950953541485	0.02949438202247191	0.20833333333333334	0.07818352059925093	0.12172284644194757	34.36516853932584	0.09774950953541485	804944556	250	0.02949438202247191	0.20833333333333334	0.07818352059925093	0.12172284644194757	34.36516853932584	0.09774950953541485	3	COMPLETE
4	0.1956928838951311	2020-03-09 08:33:43.526682	2020-03-09 08:34:53.879878	2.067141294951332	128	2	62	0.08664086922217942	0.03835938315842266	512	0.731257316564848	0.02949438202247191	0.1956928838951311	0.0749063670411985	0.11423220973782772	35.203183520599254	0.09463185839379226	0.02949438202247191	0.1956928838951311	0.0749063670411985	0.11423220973782772	35.203183520599254	0.09463185839379226	2273837524	300	0.02949438202247191	0.1956928838951311	0.0749063670411985	0.11423220973782772	35.203183520599254	0.09463185839379226	4	COMPLETE
5	0.3389513108614232	2020-03-09 08:34:53.892219	2020-03-09 08:37:51.222410	9.261557501788152	64	2	94	0.008008515241686833	0.12296957388012515	128	0.5623221665669638	0.04353932584269663	0.3389513108614232	0.11797752808988764	0.19288389513108614	27.163857677902623	0.13684216759646967	0.04353932584269663	0.3389513108614232	0.11797752808988764	0.19288389513108614	27.163857677902623	0.13684216759646967	93505867	250	0.04353932584269663	0.3389513108614232	0.11797752808988764	0.19288389513108614	27.163857677902623	0.13684216759646967	5	COMPLETE
6	0.38717228464419473	2020-03-09 08:37:51.234768	2020-03-09 08:45:30.541549	2.2591392187046555	256	2	97	0.0010018918563450387	0.12499433025148361	128	0.5226537036824594	0.05337078651685393	0.38717228464419473	0.14700374531835206	0.22144194756554308	25.197799625468164	0.155182062954913	0.05337078651685393	0.38717228464419473	0.14700374531835206	0.22144194756554308	25.19756554307116	0.15518223166294687	552378666	500	0.05337078651685393	0.38717228464419473	0.14700374531835206	0.22144194756554308	25.198033707865168	0.15518189868656423	6	COMPLETE
7	0.3497191011235955	2020-03-09 08:45:30.559595	2020-03-09 08:50:32.401411	1.1667791426145944	64	1	18	0.03691921395947873	0.014423587203935802	128	0.5253413686509617	0.04915730337078652	0.3497191011235955	0.13249063670411984	0.20411985018726592	25.268024344569287	0.14600658774816205	0.04915730337078652	0.3497191011235955	0.13249063670411984	0.20411985018726592	25.267790262172284	0.14600663950767492	448599734	400	0.04915730337078652	0.3497191011235955	0.13249063670411984	0.20411985018726592	25.26825842696629	0.14600653674981848	7	COMPLETE
8	0.4737827715355805	2020-03-09 08:50:32.413838	2020-03-09 08:54:58.924070	0.8901224234259905	128	1	44	0.0014559078984247647	0.010544257660779195	128	0.39181020634147695	0.10065543071161048	0.4737827715355805	0.22378277153558052	0.3103932584269663	18.76123595505618	0.21688199722919965	0.10065543071161048	0.4737827715355805	0.22378277153558052	0.3103932584269663	18.76123595505618	0.21688199722919965	2563435484	350	0.10065543071161048	0.4737827715355805	0.22378277153558052	0.3103932584269663	18.76123595505618	0.21688199722919965	8	COMPLETE
9	0.34784644194756553	2020-03-09 08:54:58.942697	2020-03-09 09:02:09.940757	4.657499645273836	128	2	28	0.001025852414576348	0.026583765556229898	128	0.4934141524659281	0.03604868913857678	0.34784644194756553	0.1198501872659176	0.18726591760299627	23.73923220973783	0.1347045647996984	0.03604868913857678	0.34784644194756553	0.1198501872659176	0.18726591760299627	23.73923220973783	0.1347045647996984	3938125330	550	0.03604868913857678	0.34784644194756553	0.1198501872659176	0.18726591760299627	23.73923220973783	0.1347045647996984	9	COMPLETE
