number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.4235706949674769	2020-03-07 01:24:00.888693	2020-03-07 03:26:36.032844	256	0.005841321430550474	256	0.02664407115290725	0.061033796568249886	0.18121647837498572	0.4235706949674769	0.2844916124614858	0.3424055688691088	422.8451586214767	0.2605529307958675	0.18121647837498572	0.4235706949674769	0.2844916124614858	0.3424055688691088	422.8446023051466	0.2605529533522099	2404320710	200	0.18121647837498572	0.4235706949674769	0.2844916124614858	0.3424055688691088	422.8457149378067	0.2605529087878147	0	COMPLETE
1	0.3573262581307771	2020-03-07 03:26:36.087108	2020-03-07 04:38:54.295192	128	0.008512004932845504	128	0.31263324494121697	0.165803326644687	0.1629864201757389	0.3573262581307771	0.2455494693598083	0.291566815017688	1146.6485364601165	0.2266477214471546	0.1629864201757389	0.3573262581307771	0.2455494693598083	0.291566815017688	1146.6468389820839	0.22664774043825836	2786066740	200	0.1629864201757389	0.3573262581307771	0.2455494693598083	0.291566815017688	1146.650233938149	0.22664770293745187	1	COMPLETE
2	0.3399235421659249	2020-03-07 04:38:54.330424	2020-03-07 05:23:53.006008	64	0.00340401798898551	256	0.04401472583184998	0.08536689459156133	0.14703868538171858	0.3399235421659249	0.22666324318155884	0.2717391304347826	592.2528101106927	0.21122287231575804	0.14703868538171858	0.3399235421659249	0.22666324318155884	0.2717391304347826	592.2520255620221	0.2112228747007422	4018622262	200	0.14703868538171858	0.3399235421659249	0.22666324318155884	0.2717391304347826	592.2535946593632	0.2112228699441459	2	COMPLETE
3	0.3318498231199361	2020-03-07 05:23:53.037728	2020-03-07 06:10:35.245129	64	0.003588729649577357	128	0.11460875632215439	0.13900029645606257	0.14755220814789455	0.3318498231199361	0.22512267488303092	0.26917151660390276	962.0329225151204	0.20864723511223038	0.14755220814789455	0.3318498231199361	0.22512267488303092	0.26917151660390276	962.0317242953327	0.20864723810609365	408422555	200	0.14755220814789455	0.3318498231199361	0.22512267488303092	0.26917151660390276	962.0341207349081	0.20864723213659597	3	COMPLETE
4	0.2792137395868995	2020-03-07 06:10:35.282920	2020-03-07 08:55:54.848284	256	0.0419617952496714	128	0.008436669875076339	0.1518793340828558	0.12675453611776788	0.2792137395868995	0.18971813305945454	0.2252082620107269	1072.8524335273307	0.1780202892320835	0.12675453611776788	0.2792137395868995	0.18971813305945454	0.2252082620107269	1072.850821636426	0.17802029888302953	1859733758	250	0.12675453611776788	0.2792137395868995	0.18971813305945454	0.2252082620107269	1072.8540454182357	0.1780202797594565	4	COMPLETE
5	0.3863688234622846	2020-03-07 08:55:54.886817	2020-03-07 10:05:31.895209	128	0.005309598492492816	512	0.18320288846810545	0.09607523901463995	0.16971927422115715	0.3863688234622846	0.2585016546844688	0.31299212598425197	664.0539198904485	0.24043353046362959	0.16971927422115715	0.3863688234622846	0.2585016546844688	0.31299212598425197	664.052835786831	0.24043355188784804	906166460	200	0.16971927422115715	0.3863688234622846	0.2585016546844688	0.31299212598425197	664.0550039940659	0.24043350967485588	5	COMPLETE
6	0.4046559397466621	2020-03-07 10:05:31.931512	2020-03-07 11:38:07.016711	128	0.001615303172636089	512	0.431394719034987	0.08676550056369134	0.17630948305374872	0.4046559397466621	0.27196736277530525	0.328055460458747	596.3526902887139	0.2513987642826308	0.17630948305374872	0.4046559397466621	0.27196736277530525	0.328055460458747	596.3516775077028	0.25139876734999994	2359294693	250	0.17630948305374872	0.4046559397466621	0.27196736277530525	0.328055460458747	596.3537030697249	0.25139876123423227	6	COMPLETE
7	0.39410019399748947	2020-03-07 11:38:07.054463	2020-03-07 13:10:39.512935	128	0.002134796846011874	512	0.2149334905485915	0.08734121644495574	0.171944539541253	0.39410019399748947	0.2645498117083191	0.317471185667009	602.0430788542736	0.2444427660563164	0.171944539541253	0.39410019399748947	0.2645498117083191	0.317471185667009	602.0420518087413	0.244442768778611	4175432217	250	0.171944539541253	0.39410019399748947	0.2645498117083191	0.317471185667009	602.044105899806	0.244442763356392	7	COMPLETE
8	0.3406367682300582	2020-03-07 13:10:39.557277	2020-03-07 13:54:43.760764	64	0.007657468115543636	512	0.5280450367171107	0.19078016230236827	0.1559112176195367	0.3406367682300582	0.23619194339837954	0.27767317128837155	1328.3619479630263	0.2168540287817389	0.1559112176195367	0.3406367682300582	0.23619194339837954	0.27767317128837155	1328.360664156111	0.2168540336738842	2997772792	200	0.1559112176195367	0.3406367682300582	0.23619194339837954	0.27767317128837155	1328.3632317699419	0.21685402394013198	8	COMPLETE
9	0.35498687664041995	2020-03-07 13:54:43.794534	2020-03-07 14:53:16.145918	64	0.002495133700220559	512	0.04788612454548849	0.08401002463248201	0.15377153942713684	0.35498687664041995	0.23616341435581423	0.28426338012096314	582.7517973296816	0.2200300657407876	0.15377153942713684	0.35498687664041995	0.23616341435581423	0.28426338012096314	582.7513408650005	0.2200300998021249	2896280744	250	0.15377153942713684	0.35498687664041995	0.23616341435581423	0.28426338012096314	582.7522537943627	0.22003003297974683	9	COMPLETE
