number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					loss.adversarial_temperature	loss.margin	model.c_max	model.c_min	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.2321693483966678	2020-01-20 11:45:08.139029	2020-01-20 21:32:12.060937	0.43470131577414567	19.266712681030747	7.196259000004945	0.02385744849362662	450.0	20.0	0.036417600729069216	1400.0	0.17977582468332629	0.07006732854045418	0.2321693483966678	0.13402944197192743	0.16929133858267717	1276.4045275590552	0.12410429180711098	0.07006732854045418	0.2321693483966678	0.13405797101449277	0.16929133858267717	1276.399178363574	0.12410657301781929	1798732425	0.07006732854045418	0.2321693483966678	0.13402944197192743	0.16929133858267717	1276.409876754536	0.1241025130048402	0
1	TrialState.COMPLETE	0.08005249343832022	2020-01-20 21:32:12.061851	2020-01-21 04:27:34.431462	0.7575108355763988	8.63319170317082	1.057139401956125	0.02910583023096238	250.0	90.0	0.0037898134283947285	900.0	0.45394158154003406	0.03854273650576286	0.08005249343832022	0.05682985279014036	0.06553121077256648	3209.616027616113	0.05510943188806571	0.03854273650576286	0.08005249343832022	0.05682985279014036	0.0655597398151318	3209.610264749515	0.05511018358369621	1093977458	0.03854273650576286	0.08005249343832022	0.05682985279014036	0.06553121077256648	3209.6217904827113	0.055108778674340775	1
2	TrialState.COMPLETE	0.13365856441857812	2020-01-21 04:27:34.432335	2020-01-21 18:03:15.446668	0.6087556248255553	4.344919533107566	9.092427878021372	0.03149890348650283	350.0	70.0	0.0016983587484344443	1700.0	0.4570514526327817	0.07822663471413899	0.13365856441857812	0.1031324888736734	0.11465822207006733	3232.1682214994867	0.09863357853428872	0.07822663471413899	0.13365856441857812	0.1031324888736734	0.11465822207006733	3232.1641275818783	0.09863396428763242	3499412542	0.07822663471413899	0.13365856441857812	0.1031324888736734	0.11465822207006733	3232.1723154170945	0.09863324557067484	2
