number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					model.embedding_dim	model.relation_dim	model.scoring_fct_norm	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.014435695538057743	2020-01-18 01:41:23.387220	2020-01-19 09:14:53.359097	100.0	200.0	1	81.0	0.041051529466046704	900.0	0.443361417952937	0.005991098938719616	0.014435695538057743	0.00775989957777017	0.009671345429647382	3179.7873873102817	0.011074140770673794	0.005991098938719616	0.014435695538057743	0.00775989957777017	0.009671345429647382	3179.786174825973	0.011074142475138117	2867738809	0.005991098938719616	0.014435695538057743	0.00775989957777017	0.009671345429647382	3179.788599794591	0.011074139078423284	0
