number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
19	TrialState.COMPLETE	0.0003541076487252125	2020-01-10 02:14:03.138145	2020-01-10 03:00:34.367472	0.8654846676978727	24.530791028843613	450.0	150.0	0.005190729779395537	500.0	0.9983612569626182	0.0	0.0003541076487252125	0.0	0.0	20239.995728576487	0.00029412507248058263	0.0	0.0003541076487252125	0.0	0.0	20239.995263810197	0.00029412507662243095	0.0	0.0003541076487252125	0.0	0.0	20239.996193342777	0.0002941250683392978	19	0.0003541076487252125	0.0003541076487252125
20	TrialState.COMPLETE	0.0008852691218130312	2020-01-10 03:00:34.373033	2020-01-10 03:32:50.511736	0.12022740026247489	2.854479272076559	350.0	70.0	0.005060350888438597	1000.0	0.9958525462956274	0.00017705382436260624	0.0008852691218130312	0.00017705382436260624	0.0005311614730878187	20189.319714943344	0.0005023749108586956	0.00017705382436260624	0.0008852691218130312	0.00017705382436260624	0.0005311614730878187	20189.319449362607	0.0005023749156750051	0.00017705382436260624	0.0008852691218130312	0.00017705382436260624	0.0005311614730878187	20189.31998052408	0.0005023749060433677	20	0.0008852691218130312	0.0008852691218130312
21	TrialState.COMPLETE	0.0005311614730878187	2020-01-10 03:32:50.513840	2020-01-10 03:57:26.903982	0.24310137444049107	9.459380804501908	50.0	170.0	0.0019745841708081486	1000.0	1.0004898857065694	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20283.12101628895	0.0003184870256726035	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20283.12079497167	0.0003184870275731297	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20283.121237606232	0.00031848702377233675	21	0.0005311614730878187	0.0005311614730878187
22	TrialState.COMPLETE	0.0	2020-01-10 03:57:26.905185	2020-01-10 04:22:17.937320	0.4590133115985363	14.274544875609381	150.0	10.0	0.001989101479759976	800.0	1.0011562552502618	0.0	0.0	0.0	0.0	20296.994732648724	0.00022456218251014167	0.0	0.0	0.0	0.0	20296.99433427762	0.00022456220016814693	0.0	0.0	0.0	0.0	20296.99513101983	0.00022456216485876825	22	0.0	0.0
23	TrialState.COMPLETE	0.0	2020-01-10 04:22:17.938363	2020-01-10 04:54:36.129537	0.887318994327324	1.4178312734412697	250.0	130.0	0.05955636690241526	1000.0	0.974326783331279	0.0	0.0	0.0	0.0	19752.508985481585	0.00021942283315188794	0.0	0.0	0.0	0.0	19752.50871990085	0.00021942283776213174	0.0	0.0	0.0	0.0	19752.50925106232	0.00021942282854255825	23	0.0	0.0
24	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 04:54:36.130814	2020-01-10 05:27:43.468984	0.6851217731443736	6.12271010579831	150.0	90.0	0.0014657530089436813	500.0	0.9956951366801757	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20185.97919617564	0.00023625291305844333	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20185.978886331446	0.00023625291458600602	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20185.97950601983	0.00023625291153103213	24	0.00017705382436260624	0.00017705382436260624
25	TrialState.COMPLETE	0.0	2020-01-10 05:27:43.470402	2020-01-10 07:10:39.877881	0.610388893734869	9.09441391118115	350.0	200.0	0.013475429754743083	800.0	0.9988028123470657	0.0	0.0	0.0	0.0	20248.89153240085	0.00021653148749776102	0.0	0.0	0.0	0.0	20248.891156161473	0.00021653149323927522	0.0	0.0	0.0	0.0	20248.891908640227	0.00021653148175829065	25	0.0	0.0
26	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 07:10:39.890372	2020-01-10 08:41:59.478400	0.7420166738473006	6.8359865235843165	450.0	80.0	0.0014419157526350387	500.0	1.0005009194109393	0.0	0.00017705382436260624	0.0	0.0	20283.312522131728	0.00022912849795482716	0.0	0.00017705382436260624	0.0	0.0	20283.312190155808	0.00022912850134133812	0.0	0.00017705382436260624	0.0	0.0	20283.312854107648	0.00022912849456883428	26	0.00017705382436260624	0.00017705382436260624
27	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 08:41:59.488015	2020-01-10 09:36:03.798322	0.6287834943386803	27.359660996910268	50.0	20.0	0.0024324005105583295	600.0	1.0058042769799718	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20391.12785499292	0.00029365411443246276	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20391.12739022663	0.0002936541271115194	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20391.128319759206	0.0002936541017598304	27	0.00017705382436260624	0.00017705382436260624
28	TrialState.COMPLETE	0.0	2020-01-10 09:36:03.799634	2020-01-10 09:56:16.631179	0.17423484468932032	2.186953305563439	50.0	30.0	0.01454915930428209	800.0	1.0095604168743397	0.0	0.0	0.0	0.0	20466.912734596317	0.00020537326285188006	0.0	0.0	0.0	0.0	20466.912314093486	0.00020537331455115255	0.0	0.0	0.0	0.0	20466.91315509915	0.0002053732112047191	28	0.0	0.0
29	TrialState.COMPLETE	0.0005311614730878187	2020-01-10 09:56:16.632277	2020-01-10 10:17:37.103476	0.5862856726626426	16.28344525265698	150.0	50.0	0.001417379698600673	1000.0	0.9886774860220411	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20043.852514164308	0.0002958858948982375	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20043.8521157932	0.00029588589746250694	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20043.85291253541	0.0002958858923342811	29	0.0005311614730878187	0.0005311614730878187
30	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 10:17:37.104636	2020-01-10 10:47:07.302432	0.21292125554532376	5.930852938047086	450.0	30.0	0.030624615438813445	600.0	0.9833865116230898	0.0	0.00017705382436260624	0.0	0.0	19936.768125885268	0.00023818270907641486	0.0	0.00017705382436260624	0.0	0.0	19936.76779390935	0.00023818271633726227	0.0	0.00017705382436260624	0.0	0.0	19936.76845786119	0.00023818270181793857	30	0.00017705382436260624	0.00017705382436260624
31	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 10:47:07.303932	2020-01-10 11:19:26.850770	0.5805146288240766	15.967028309444247	450.0	60.0	0.012975265878464077	500.0	1.0041667546620052	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20357.77843927054	0.0003680311441543429	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20357.77797450425	0.0003680311506947444	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	20357.778904036826	0.0003680311376153408	31	0.00017705382436260624	0.00017705382436260624
32	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 11:19:26.851913	2020-01-10 11:47:10.933407	0.6438289033233838	29.095591132787742	150.0	200.0	0.0242880140408508	600.0	0.99732454885143	0.0	0.00017705382436260624	0.0	0.0	20219.268369334277	0.0002503735724800227	0.0	0.00017705382436260624	0.0	0.0	20219.26801522663	0.00025037369547349056	0.0	0.00017705382436260624	0.0	0.0	20219.268723441928	0.00025037344968350205	32	0.00017705382436260624	0.00017705382436260624
33	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 11:47:10.941237	2020-01-10 12:53:08.178157	0.9963584208347819	10.036887032831862	250.0	190.0	0.007951338168538635	900.0	0.9979159900065203	0.0	0.00017705382436260624	0.0	0.0	20231.293621635978	0.0002071418997121167	0.0	0.00017705382436260624	0.0	0.0	20231.29359950425	0.0002071418997496116	0.0	0.00017705382436260624	0.0	0.0	20231.293643767705	0.00020714189967462328	33	0.00017705382436260624	0.00017705382436260624
