number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
					loss.adversarial_temperature	loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101
0	TrialState.COMPLETE	0.0	2020-01-07 11:30:25.698272	2020-01-07 11:44:26.900049	0.8815538311677316	5.622544660219292	350.0	90.0	0.0614066316014088	700.0	0.9913159575501649	0.0	0.0	0.0	0.0	20097.355811791786	0.00016990942864018863	0.0	0.0	0.0	0.0	20097.355568342777	0.00016990943100289937	0.0	0.0	0.0	0.0	20097.356055240794	0.00016990942627789212	0	0.0	0.0
1	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 11:44:26.901133	2020-01-07 11:52:56.400402	0.8802950421608657	11.24807785153465	50.0	80.0	0.010265810004871513	600.0	0.9949997576084844	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20171.722313208214	0.0002635167427667267	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20171.721848441928	0.0002635167507723533	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20171.722777974504	0.0002635167347629671	1	0.00017705382436260624	0.00017705382436260624
2	TrialState.COMPLETE	0.0003541076487252125	2020-01-07 11:52:56.401586	2020-01-07 12:11:15.921183	0.24674763238107567	20.92999192475288	350.0	170.0	0.04342988663270256	700.0	1.0032845698707689	0.0	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20340.28532223796	0.00029295670713061375	0.0	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20340.285012393768	0.0002929567120753463	0.0	0.0003541076487252125	0.0003541076487252125	0.0003541076487252125	20340.285632082152	0.00029295670218710396	2	0.0003541076487252125	0.0003541076487252125
3	TrialState.COMPLETE	0.0	2020-01-07 12:11:15.922288	2020-01-07 12:20:12.612101	0.8819048420662832	17.570228578190406	50.0	200.0	0.016333740509177207	1000.0	0.9971789777953812	0.0	0.0	0.0	0.0	20216.640757790366	0.00016876457775371747	0.0	0.0	0.0	0.0	20216.640492209634	0.0001687645862687759	0.0	0.0	0.0	0.0	20216.641023371103	0.00016876456924160875	3	0.0	0.0
4	TrialState.COMPLETE	0.0	2020-01-07 12:20:12.616705	2020-01-07 12:33:48.740937	0.48250572113319656	22.40387020497879	250.0	140.0	0.0029644072042215464	1000.0	1.0040299707130704	0.0	0.0	0.0	0.0	20355.058405630312	0.000223745340686953	0.0	0.0	0.0	0.0	20355.058029390933	0.00022374547767817484	0.0	0.0	0.0	0.0	20355.058781869688	0.0002237452039272887	4	0.0	0.0
5	TrialState.COMPLETE	0.00017705382436260624	2020-01-07 12:33:48.742155	2020-01-07 12:42:39.018327	0.19886447922488276	22.63317498485095	150.0	10.0	0.010696436776909733	900.0	0.9917568847209808	0.0	0.00017705382436260624	0.0	0.0	20106.24752124646	0.00019288682161635977	0.0	0.00017705382436260624	0.0	0.0	20106.247211402268	0.00019288682546742054	0.0	0.00017705382436260624	0.0	0.0	20106.24783109065	0.0001928868177660425	5	0.00017705382436260624	0.00017705382436260624
6	TrialState.COMPLETE	0.0	2020-01-07 12:42:39.019434	2020-01-07 12:53:18.218027	0.4475640666042713	14.40915524657121	150.0	140.0	0.0016541733797630525	900.0	1.0175926319801198	0.0	0.0	0.0	0.0	20629.971339412183	0.00017338553991241588	0.0	0.0	0.0	0.0	20629.970874645893	0.00017338556004695027	0.0	0.0	0.0	0.0	20629.97180417847	0.00017338551978676218	6	0.0	0.0
7	TrialState.COMPLETE	0.000708215297450425	2020-01-07 12:53:18.219563	2020-01-07 13:01:42.332918	0.1700389650058943	11.538063101759004	50.0	50.0	0.049393021757200894	600.0	0.9945722817288618	0.00017705382436260624	0.000708215297450425	0.0005311614730878187	0.0005311614730878187	20163.277133498585	0.0005773886330319994	0.00017705382436260624	0.000708215297450425	0.0005311614730878187	0.0005311614730878187	20163.276735127478	0.0005773887428726221	0.00017705382436260624	0.000708215297450425	0.0005311614730878187	0.0005311614730878187	20163.277531869688	0.0005773885233155536	7	0.000708215297450425	0.000708215297450425
8	TrialState.COMPLETE	0.0	2020-01-07 13:01:42.334035	2020-01-07 13:10:25.668295	0.5304775616393366	25.78283312714562	150.0	10.0	0.046508461444189415	1000.0	1.0097382908336199	0.0	0.0	0.0	0.0	20470.614753009915	0.0002001357966383995	0.0	0.0	0.0	0.0	20470.61437677054	0.00020013580277008296	0.0	0.0	0.0	0.0	20470.61512924929	0.0002001357905083422	8	0.0	0.0
