number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
					loss.margin	model.embedding_dim	model.relation_dim	model.scoring_fct_norm	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101	251	301	351	851	901
0	TrialState.COMPLETE	0.09143944759206799	2020-01-10 13:49:44.004061	2020-01-11 00:10:36.466032	7.57565541866363	150.0	200.0	2	21.0	0.08961583821368654	1000.0	0.3348963486904845	0.014341359773371105	0.09143944759206799	0.041297804532577906	0.06058781869688385	6788.241094192635	0.039768465954988466	0.014341359773371105	0.09143944759206799	0.041297804532577906	0.06058781869688385	6788.236694405099	0.03976852783492044	0.014341359773371105	0.09143944759206799	0.041297804532577906	0.06058781869688385	6788.24549398017	0.03976840865327211	0						0.08987448851117406	0.09069815118532876
1	TrialState.COMPLETE	0.00141643059490085	2020-01-11 00:10:36.467127	2020-01-11 00:49:04.149865	1.7362736983650526	50.0	50.0	1	6.0	0.0011080445472105144	700.0	0.9858089495804441	0.000708215297450425	0.00141643059490085	0.0008852691218130312	0.0009737960339943342	19985.503430417848	0.0010947719268582028	0.000708215297450425	0.00141643059490085	0.0008852691218130312	0.0009737960339943342	19985.497654036826	0.0010947719896323529	0.000708215297450425	0.00141643059490085	0.0008852691218130312	0.0009737960339943342	19985.509206798866	0.001094771864103485	1	0.00141643059490085	0.00141643059490085					
2	TrialState.COMPLETE	0.018723441926345608	2020-01-11 00:49:04.150960	2020-01-11 03:37:21.323891	0.8873117264073676	100.0	100.0	1	36.0	0.016908525894894118	700.0	0.7297034080492473	0.00099592776203966	0.018723441926345608	0.0084985835694051	0.012371635977337111	14791.848065686969	0.007786904225410993	0.00099592776203966	0.018723441926345608	0.0084985835694051	0.012371635977337111	14791.84171388102	0.007786904616673456	0.00099592776203966	0.018723441926345608	0.0084985835694051	0.012371635977337111	14791.854417492917	0.0077869038354769745	2			0.017292256846081207	0.018110076891946582			
3	TrialState.COMPLETE	0.030787692791942083	2020-01-11 03:37:21.324675	2020-01-11 07:13:32.625752	8.705902612498077	200.0	50.0	1	36.0	0.09138768183891212	500.0	0.483109677334368	0.00539030531948379	0.030787692791942083	0.013554453887315077	0.01961362920994649	9792.529174535726	0.014581790050520098	0.00539030531948379	0.030787692791942083	0.013554453887315077	0.01961362920994649	9792.52500393453	0.014581790538092347	0.00539030531948379	0.030787692791942083	0.013554453887315077	0.01961362920994649	9792.533345136922	0.01458178956467781	3				0.029466815054633753	0.030209808781869688		
4	TrialState.COMPLETE	0.0011951133144475921	2020-01-11 07:13:32.626752	2020-01-11 08:20:02.783528	1.1710126763154718	150.0	100.0	2	36.0	0.0013172164783675387	500.0	0.9707937342245211	0.000708215297450425	0.0011951133144475921	0.0008852691218130312	0.0009737960339943342	19681.042603576487	0.001169682111489592	0.000708215297450425	0.0011951133144475921	0.0008852691218130312	0.0009737960339943342	19681.032666430594	0.001169682276035788	0.000708215297450425	0.0011951133144475921	0.0008852691218130312	0.0009737960339943342	19681.05254072238	0.0011696819470239433	4	0.000796742209631728	0.0010623229461756375					
5	TrialState.COMPLETE	0.017904567988668556	2020-01-11 08:20:02.784378	2020-01-11 11:52:50.618487	0.6920603048071712	200.0	100.0	2	31.0	0.0076731757633866455	500.0	0.7721850957368124	0.000708215297450425	0.017904567988668556	0.006860835694050991	0.0106453611898017	15653.357770449717	0.006546814365447729	0.000708215297450425	0.017904567988668556	0.006860835694050991	0.0106453611898017	15653.348464058074	0.006546837039930305	0.000708215297450425	0.017904567988668556	0.006860835694050991	0.0106453611898017	15653.36707684136	0.006546792663560589	5			0.016554532577903684	0.01732598138405504			
6	TrialState.COMPLETE	0.07966241737488196	2020-01-11 11:52:50.619264	2020-01-11 18:10:10.800646	2.7586917538112123	50.0	200.0	1	36.0	0.061777181683301534	700.0	0.49305919134549564	0.00541784702549575	0.07966241737488196	0.031126062322946176	0.05159348441926346	9994.251493153919	0.02891228053633764	0.00541784702549575	0.07966241737488196	0.031126062322946176	0.05159348441926346	9994.247214353163	0.028912281137988126	0.00541784702549575	0.07966241737488196	0.031126062322946176	0.05159348441926346	9994.255771954675	0.02891227993721506	6							
