number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10018726591760299	2020-03-07 01:37:35.824314	2020-03-07 01:37:49.908927	256	2	0.004249569821812724	128	0.9061366887444782	1.0202912741100019	0.0	0.10018726591760299	0.019662921348314606	0.042134831460674156	49.1999063670412	0.04347694300864533	0.0	0.10018726591760299	0.019662921348314606	0.042134831460674156	49.1999063670412	0.04347694300864533	1605992340	150	0.0	0.10018726591760299	0.019662921348314606	0.042134831460674156	49.1999063670412	0.04347694300864533	0	COMPLETE
1	0.10440074906367042	2020-03-07 01:37:49.927017	2020-03-07 01:38:03.819202	128	2	0.025841616540338785	128	0.009071066861371985	1.0119763118971823	0.0	0.10440074906367042	0.025280898876404494	0.048220973782771535	48.791666666666664	0.04606341256915492	0.0	0.10440074906367042	0.025280898876404494	0.048220973782771535	48.791666666666664	0.04606341256915492	3690395531	150	0.0	0.10440074906367042	0.025280898876404494	0.048220973782771535	48.791666666666664	0.04606341256915492	1	COMPLETE
2	0.10018726591760299	2020-03-07 01:38:03.840880	2020-03-07 01:38:17.849462	64	2	0.007018731315674845	128	0.001790123111710032	0.9932370022678755	0.0	0.10018726591760299	0.024812734082397005	0.047752808988764044	47.86938202247191	0.045541612674525944	0.0	0.10018726591760299	0.024812734082397005	0.047752808988764044	47.86938202247191	0.045541612674525944	1646995452	150	0.0	0.10018726591760299	0.024812734082397005	0.047752808988764044	47.86938202247191	0.045541612674525944	2	COMPLETE
3	0.09691011235955056	2020-03-07 01:38:17.860461	2020-03-07 01:38:28.647657	256	2	0.006178632323290563	256	0.00371251963900741	1.010114863291662	0.0	0.09691011235955056	0.02247191011235955	0.047752808988764044	48.67322097378277	0.04496437511213647	0.0	0.09691011235955056	0.02247191011235955	0.047752808988764044	48.67322097378277	0.04496437511213647	1517604894	150	0.0	0.09691011235955056	0.02247191011235955	0.047752808988764044	48.67322097378277	0.04496437511213647	3	COMPLETE
4	0.09082397003745318	2020-03-07 01:38:28.659503	2020-03-07 01:38:39.511192	128	1	0.0010049463369056844	256	0.4049223145614051	1.0268873317055545	0.0	0.09082397003745318	0.023408239700374533	0.04260299625468165	49.51685393258427	0.043704303705798614	0.0	0.09082397003745318	0.023408239700374533	0.04260299625468165	49.51685393258427	0.043704303705798614	3719889349	150	0.0	0.09082397003745318	0.023408239700374533	0.04260299625468165	49.51685393258427	0.043704303705798614	4	COMPLETE
5	0.10065543071161048	2020-03-07 01:38:39.523634	2020-03-07 01:38:53.443440	64	2	0.07417819886545667	128	0.01408002880719338	0.9901116173330708	0.0	0.10065543071161048	0.028089887640449437	0.046348314606741575	47.798689138576776	0.046233168921179485	0.0	0.10065543071161048	0.028089887640449437	0.046348314606741575	47.798689138576776	0.046233168921179485	3243839400	150	0.0	0.10065543071161048	0.028089887640449437	0.046348314606741575	47.798689138576776	0.046233168921179485	5	COMPLETE
6	0.10720973782771535	2020-03-07 01:38:53.455574	2020-03-07 01:39:13.825754	128	1	0.006651484714156076	128	0.11909490657702165	0.9763854939842854	0.0	0.10720973782771535	0.02294007490636704	0.04728464419475655	47.125	0.04633331435139914	0.0	0.10720973782771535	0.02294007490636704	0.04728464419475655	47.125	0.04633331435139914	850366271	200	0.0	0.10720973782771535	0.02294007490636704	0.04728464419475655	47.125	0.04633331435139914	6	COMPLETE
7	0.09925093632958802	2020-03-07 01:39:13.843481	2020-03-07 01:39:27.378833	64	1	0.0019438160966537864	128	0.03383402331778092	1.0090839810972887	0.0	0.09925093632958802	0.02153558052434457	0.04307116104868914	48.72284644194757	0.04484713643385167	0.0	0.09925093632958802	0.02153558052434457	0.04307116104868914	48.72284644194757	0.04484713643385167	655490601	150	0.0	0.09925093632958802	0.02153558052434457	0.04307116104868914	48.72284644194757	0.04484713643385167	7	COMPLETE
8	0.10908239700374532	2020-03-07 01:39:27.390700	2020-03-07 01:39:43.447252	128	2	0.05147236985960101	256	0.013832872730112042	1.0022985167916487	0.0	0.10908239700374532	0.023876404494382022	0.04868913857677903	48.368445692883896	0.04630578987202046	0.0	0.10908239700374532	0.023876404494382022	0.04868913857677903	48.368445692883896	0.04630578987202046	2263623979	200	0.0	0.10908239700374532	0.023876404494382022	0.04868913857677903	48.368445692883896	0.04630578987202046	8	COMPLETE
9	0.08239700374531835	2020-03-07 01:39:43.464994	2020-03-07 01:39:54.333244	128	2	0.0026703749119364657	256	0.009538131773083896	1.0534822178153453	0.0	0.08239700374531835	0.018726591760299626	0.03698501872659176	50.84691011235955	0.04060906414883482	0.0	0.08239700374531835	0.018726591760299626	0.03698501872659176	50.84691011235955	0.04060906414883482	1151693022	150	0.0	0.08239700374531835	0.018726591760299626	0.03698501872659176	50.84691011235955	0.04060906414883482	9	COMPLETE
