number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.1140876412187607	2020-03-13 23:29:18.388050	2020-03-14 03:01:36.045899	256	33	0.0020092423786710898	128	0.6133150406579456	0.05075316672372475	0.1140876412187607	0.07882574460801095	0.09229145269884742	4350.4756789912135	0.07302702426860694	0.05075316672372475	0.1140876412187607	0.07882574460801095	0.09229145269884742	4350.474694739244	0.07302702508155604	233096471	850.0	0.05075316672372475	0.1140876412187607	0.07882574460801095	0.09229145269884742	4350.476663243182	0.07302702346106428	0	COMPLETE
1	0.10918064589752367	2020-03-14 03:01:36.092981	2020-03-14 03:36:54.396231	256	13	0.008644225007055507	512	0.5960153460025833	0.044904712997831796	0.10918064589752367	0.07152230971128609	0.08561565673855985	4224.150775989958	0.06703953264084206	0.044904712997831796	0.10918064589752367	0.07152230971128609	0.08561565673855985	4224.149549241128	0.06703953381920214	2039515676	400.0	0.044904712997831796	0.10918064589752367	0.07152230971128609	0.08561565673855985	4224.152002738788	0.06703953146963597	1	COMPLETE
2	0.10652744493894785	2020-03-14 03:36:54.428273	2020-03-14 05:09:48.579036	256	35	0.007862050035512946	128	0.5494056687923873	0.04367796416752254	0.10652744493894785	0.06906881205066757	0.08267716535433071	3891.558284833961	0.06589567792925514	0.04367796416752254	0.10652744493894785	0.06906881205066757	0.08267716535433071	3891.5569439689602	0.06589568270113787	2924468143	400.0	0.04367796416752254	0.10652744493894785	0.06906881205066757	0.08267716535433071	3891.5596256989616	0.06589567322009936	2	COMPLETE
3	0.08239187492867739	2020-03-14 05:09:48.610584	2020-03-14 06:01:18.157163	128	52	0.03619169604642973	128	0.6105690429667574	0.04022595001711743	0.08239187492867739	0.05942599566358553	0.06755677279470501	4327.712598425197	0.056609931448265524	0.04022595001711743	0.08239187492867739	0.05942599566358553	0.06755677279470501	4327.711571379665	0.05660993152475383	3715207374	250.0	0.04022595001711743	0.08239187492867739	0.05942599566358553	0.06755677279470501	4327.713625470729	0.05660993137181631	3	COMPLETE
4	0.08689946365399977	2020-03-14 06:01:18.189568	2020-03-14 06:38:53.960742	128	35	0.036602686352597454	256	0.6120267553121171	0.042251512039255965	0.08689946365399977	0.06299212598425197	0.07115143215793678	4339.495421088668	0.059401573341709556	0.042251512039255965	0.08689946365399977	0.06299212598425197	0.07115143215793678	4339.494351249572	0.05940157355108085	2193135577	300.0	0.042251512039255965	0.08689946365399977	0.06299212598425197	0.07115143215793678	4339.496490927764	0.05940157313261495	4	COMPLETE
5	0.002367910532922515	2020-03-14 06:38:53.994055	2020-03-14 06:54:27.255837	128	57	0.0011909297593881815	256	0.9332254843312403	0.0002567613830879836	0.002367910532922515	0.0007417551066986192	0.0010555745749172658	6662.648279698733	0.001522385437107268	0.0002567613830879836	0.002367910532922515	0.0007417551066986192	0.0010555745749172658	6662.64646810453	0.0015223855876643853	2668581428	150.0	0.0002567613830879836	0.002367910532922515	0.0007417551066986192	0.0010555745749172658	6662.650091292936	0.0015223852867532262	5	COMPLETE
6	0.0020540910647038686	2020-03-14 06:54:27.289307	2020-03-14 07:04:37.832659	128	39	0.002731667752210752	512	0.8940765866914872	0.00019970329795732054	0.0020540910647038686	0.0006561679790026247	0.0011696907451785917	6376.366284377496	0.0015323800885487546	0.00019970329795732054	0.0020540910647038686	0.0006561679790026247	0.0011696907451785917	6376.36488645441	0.0015323802593970731	3135650042	150.0	0.00019970329795732054	0.0020540910647038686	0.0006561679790026247	0.0011696907451785917	6376.367682300582	0.001532379917857881	6	COMPLETE
7	0.10490128951272396	2020-03-14 07:04:37.865885	2020-03-14 09:02:20.033527	256	45	0.0062662346083428135	512	0.6522930515787473	0.050439347255506105	0.10490128951272396	0.0772281182243524	0.0880120963140477	4630.332905397695	0.07044427620483146	0.050439347255506105	0.10490128951272396	0.0772281182243524	0.0880120963140477	4630.331878352163	0.07044427648529869	2991211486		0.050439347255506105	0.10490128951272396	0.0772281182243524	0.0880120963140477	4630.333932443227	0.0704442759249806	7	COMPLETE
8	0.08196393929019742	2020-03-14 09:02:20.068498	2020-03-14 09:42:35.857598	256	28	0.05435808926978017	128	0.40759056239947283	0.033578683099395185	0.08196393929019742	0.05454752938491384	0.0641047586442999	2884.095130092434	0.0530630063251768	0.033578683099395185	0.08196393929019742	0.05454752938491384	0.0641047586442999	2884.094773479402	0.05306300638686581	142147369	200.0	0.033578683099395185	0.08196393929019742	0.05454752938491384	0.0641047586442999	2884.095486705466	0.05306300626353705	8	COMPLETE
9	0.0015405682985279014	2020-03-14 09:42:35.892876	2020-03-14 09:59:00.287129	128	92	0.002590983064262601	256	0.9262508757737309	0.00011411617026132602	0.0015405682985279014	0.0003708775533493096	0.0005991098938719617	6610.6135170603675	0.0011295275209208015	0.00011411617026132602	0.0015405682985279014	0.0003708775533493096	0.0005991098938719617	6610.6115485564305	0.0011295276616473495	151847021	150.0	0.00011411617026132602	0.0015405682985279014	0.0003708775533493096	0.0005991098938719617	6610.615485564304	0.0011295273802670448	9	COMPLETE
