number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.1549625468164794	2020-04-09 12:39:34.294542	2020-04-09 12:41:19.426312	64	128	256	0.07155417087857201	0.7745688779842917	0.00046816479400749064	0.1549625468164794	0.031835205992509365	0.06320224719101124	37.11329588014981	0.06014030810780832	0.00046816479400749064	0.1549625468164794	0.031835205992509365	0.06320224719101124	37.11329588014981	0.06014030810780832	2224706688	550.0	0.00046816479400749064	0.1549625468164794	0.031835205992509365	0.06320224719101124	37.11329588014981	0.06014030810780832	10	COMPLETE
11	0.09691011235955056	2020-04-09 12:41:19.483483	2020-04-09 12:42:06.586925	64	256	512	0.8590967615719918	0.9977808204664385	0.0	0.09691011235955056	0.015917602996254682	0.03745318352059925	48.11750936329588	0.0428068772556471	0.0	0.09691011235955056	0.015917602996254682	0.03745318352059925	48.11750936329588	0.0428068772556471	576114566	300.0	0.0	0.09691011235955056	0.015917602996254682	0.03745318352059925	48.11750936329588	0.0428068772556471	11	COMPLETE
12	0.1399812734082397	2020-04-09 12:42:06.614862	2020-04-09 12:43:01.243109	128	64	256	0.0014911126173867573	0.7946880785975089	0.0	0.1399812734082397	0.03464419475655431	0.06367041198501873	38.14513108614232	0.0596871906224938	0.0	0.1399812734082397	0.03464419475655431	0.06367041198501873	38.14513108614232	0.0596871906224938	2430462524	300.0	0.0	0.1399812734082397	0.03464419475655431	0.06367041198501873	38.14513108614232	0.0596871906224938	12	COMPLETE
13	0.25280898876404495	2020-04-09 12:43:01.276064	2020-04-09 12:47:08.253508	128	64	128	0.1918626518527919	0.584036899972114	0.0014044943820224719	0.25280898876404495	0.06975655430711611	0.12078651685393259	28.180243445692884	0.0888041427850896	0.0014044943820224719	0.25280898876404495	0.06975655430711611	0.12078651685393259	28.180243445692884	0.0888041427850896	1153838822	850.0	0.0014044943820224719	0.25280898876404495	0.06975655430711611	0.12078651685393259	28.180243445692884	0.0888041427850896	13	COMPLETE
14	0.2602996254681648	2020-04-09 12:47:08.274904	2020-04-09 12:51:40.420086	128	64	128	0.04487737900367326	0.5822559530246821	0.0023408239700374533	0.2602996254681648	0.06835205992509363	0.12219101123595505	27.664794007490638	0.0902906494975748	0.0023408239700374533	0.2602996254681648	0.06835205992509363	0.12219101123595505	27.664794007490638	0.0902906494975748	2586173737	950.0	0.0023408239700374533	0.2602996254681648	0.06835205992509363	0.12219101123595505	27.664794007490638	0.0902906494975748	14	COMPLETE
15	0.36235955056179775	2020-04-09 12:51:40.441312	2020-04-09 12:56:33.418552	256	256	128	0.030924579454468717	0.49539769969249237	0.01638576779026217	0.36235955056179775	0.12312734082397003	0.20926966292134833	23.724719101123597	0.12776960403010604	0.01638576779026217	0.36235955056179775	0.12312734082397003	0.20926966292134833	23.724719101123597	0.12776960403010604	2081752867	1000.0	0.01638576779026217	0.36235955056179775	0.12312734082397003	0.20926966292134833	23.724719101123597	0.12776960403010604	15	COMPLETE
16	0.24110486891385768	2020-04-09 12:56:33.451594	2020-04-09 12:58:36.689449	256	64	128	0.011547428918253546	0.5841251609058639	0.0023408239700374533	0.24110486891385768	0.06367041198501873	0.11470037453183521	27.798220973782772	0.08622073766048885	0.0023408239700374533	0.24110486891385768	0.06367041198501873	0.11470037453183521	27.798220973782772	0.08622073766048885	2219874068	450.0	0.0023408239700374533	0.24110486891385768	0.06367041198501873	0.11470037453183521	27.798220973782772	0.08622073766048885	16	COMPLETE
17	0.27808988764044945	2020-04-09 12:58:36.716328	2020-04-09 13:02:01.642232	128	128	256	0.06686205899451185	0.6073279929738004	0.00046816479400749064	0.27808988764044945	0.075374531835206	0.13717228464419476	29.235955056179776	0.09164718932789882	0.00046816479400749064	0.27808988764044945	0.075374531835206	0.13717228464419476	29.235955056179776	0.09164718932789882	2474281780		0.00046816479400749064	0.27808988764044945	0.075374531835206	0.13717228464419476	29.235955056179776	0.09164718932789882	17	COMPLETE
18	0.25702247191011235	2020-04-09 13:02:01.688861	2020-04-09 13:05:28.192177	64	64	256	0.011702384859633564	0.5831300023095578	0.0023408239700374533	0.25702247191011235	0.07303370786516854	0.13202247191011235	27.761704119850187	0.09213440036469635	0.0023408239700374533	0.25702247191011235	0.07303370786516854	0.13202247191011235	27.761704119850187	0.09213440036469635	4065739883		0.0023408239700374533	0.25702247191011235	0.07303370786516854	0.13202247191011235	27.761704119850187	0.09213440036469635	18	COMPLETE
19	0.14794007490636704	2020-04-09 13:05:28.212881	2020-04-09 13:06:30.510181	64	128	128	0.1090407835205567	0.8116105442294634	0.0	0.14794007490636704	0.02855805243445693	0.05898876404494382	38.99297752808989	0.05679308038811961	0.0	0.14794007490636704	0.02855805243445693	0.05898876404494382	38.99297752808989	0.05679308038811961	3268055863	250.0	0.0	0.14794007490636704	0.02855805243445693	0.05898876404494382	38.99297752808989	0.05679308038811961	19	COMPLETE
20	0.20037453183520598	2020-04-09 13:06:30.551940	2020-04-09 13:09:13.011824	256	64	512	0.21431730872242516	0.753585605489697	0.0	0.20037453183520598	0.054307116104868915	0.10018726591760299	36.280430711610485	0.07285993431088075	0.0	0.20037453183520598	0.054307116104868915	0.10018726591760299	36.280430711610485	0.07285993431088075	881888272		0.0	0.20037453183520598	0.054307116104868915	0.10018726591760299	36.280430711610485	0.07285993431088075	20	COMPLETE
21	0.2663857677902622	2020-04-09 13:09:13.036791	2020-04-09 13:12:02.115394	256	128	256	0.005205813650050889	0.5901368152714693	0.006554307116104869	0.2663857677902622	0.07209737827715355	0.13202247191011235	28.36563670411985	0.09359078071589903	0.006554307116104869	0.2663857677902622	0.07209737827715355	0.13202247191011235	28.36563670411985	0.09359078071589903	3309942712	850.0	0.006554307116104869	0.2663857677902622	0.07209737827715355	0.13202247191011235	28.36563670411985	0.09359078071589903	21	COMPLETE
22	0.28136704119850187	2020-04-09 13:12:02.152355	2020-04-09 13:17:11.026171	64	64	128	0.29979453120767674	0.5537303193046778	0.0018726591760299626	0.28136704119850187	0.08286516853932584	0.1409176029962547	26.644662921348313	0.09563501037646507	0.0018726591760299626	0.28136704119850187	0.08286516853932584	0.1409176029962547	26.644662921348313	0.09563501037646507	1630310766		0.0018726591760299626	0.28136704119850187	0.08286516853932584	0.1409176029962547	26.644662921348313	0.09563501037646507	22	COMPLETE
23	0.15168539325842698	2020-04-09 13:17:11.047575	2020-04-09 13:18:14.399269	64	256	128	0.023671221905933126	0.7943165197197612	0.0	0.15168539325842698	0.03698501872659176	0.0702247191011236	38.14185393258427	0.060470220950454796	0.0	0.15168539325842698	0.03698501872659176	0.0702247191011236	38.14185393258427	0.060470220950454796	602934652	250.0	0.0	0.15168539325842698	0.03698501872659176	0.0702247191011236	38.14185393258427	0.060470220950454796	23	COMPLETE
24	0.24719101123595505	2020-04-09 13:18:14.442464	2020-04-09 13:22:12.046933	128	128	128	0.15389080843798775	0.5912829730241151	0.0018726591760299626	0.24719101123595505	0.07209737827715355	0.12125468164794008	28.129213483146067	0.08837868542093463	0.0018726591760299626	0.24719101123595505	0.07209737827715355	0.12125468164794008	28.129213483146067	0.08837868542093463	3828082144	850.0	0.0018726591760299626	0.24719101123595505	0.07209737827715355	0.12125468164794008	28.129213483146067	0.08837868542093463	24	COMPLETE
25	0.1596441947565543	2020-04-09 13:22:12.085678	2020-04-09 13:23:30.949603	256	256	512	0.006435821570496714	0.7917761143858542	0.0	0.1596441947565543	0.039794007490636704	0.07818352059925093	38.06647940074907	0.06279648302400818	0.0	0.1596441947565543	0.039794007490636704	0.07818352059925093	38.06647940074907	0.06279648302400818	3830759394	450.0	0.0	0.1596441947565543	0.039794007490636704	0.07818352059925093	38.06647940074907	0.06279648302400818	25	COMPLETE
26	0.23923220973782772	2020-04-09 13:23:30.971062	2020-04-09 13:26:12.576549	128	64	512	0.002076812840290546	0.6113679849015974	0.0009363295880149813	0.23923220973782772	0.06647940074906367	0.11938202247191011	29.129213483146067	0.08483308941675716	0.0009363295880149813	0.23923220973782772	0.06647940074906367	0.11938202247191011	29.129213483146067	0.08483308941675716	424710800		0.0009363295880149813	0.23923220973782772	0.06647940074906367	0.11938202247191011	29.129213483146067	0.08483308941675716	26	COMPLETE
27	0.16151685393258428	2020-04-09 13:26:12.602183	2020-04-09 13:27:19.524651	128	64	512	0.09713013065746699	0.7749919945684572	0.0	0.16151685393258428	0.03838951310861423	0.07209737827715355	37.235955056179776	0.06256030555242405	0.0	0.16151685393258428	0.03838951310861423	0.07209737827715355	37.235955056179776	0.06256030555242405	1417948654	450.0	0.0	0.16151685393258428	0.03838951310861423	0.07209737827715355	37.235955056179776	0.06256030555242405	27	COMPLETE
28	0.2799625468164794	2020-04-09 13:27:19.545812	2020-04-09 13:29:58.221316	128	64	512	0.004010802150475316	0.5968630765678103	0.0032771535580524347	0.2799625468164794	0.09035580524344569	0.1544943820224719	28.79681647940075	0.09888794564517159	0.0032771535580524347	0.2799625468164794	0.09035580524344569	0.1544943820224719	28.79681647940075	0.09888794564517159	741304435		0.0032771535580524347	0.2799625468164794	0.09035580524344569	0.1544943820224719	28.79681647940075	0.09888794564517159	28	COMPLETE
29	0.1409176029962547	2020-04-09 13:29:58.242585	2020-04-09 13:31:04.995123	256	256	256	0.19654222758634624	0.8030147347076053	0.0	0.1409176029962547	0.03277153558052434	0.06320224719101124	38.61329588014981	0.058771967479219554	0.0	0.1409176029962547	0.03277153558052434	0.06320224719101124	38.61329588014981	0.058771967479219554	3277773149	350.0	0.0	0.1409176029962547	0.03277153558052434	0.06320224719101124	38.61329588014981	0.058771967479219554	29	COMPLETE
30	0.1900749063670412	2020-04-09 13:31:05.035877	2020-04-09 13:35:11.408976	64	128	128	0.3849423500769207	0.6614092118438152	0.0	0.1900749063670412	0.037921348314606744	0.08567415730337079	31.507022471910112	0.07015856588499612	0.0	0.1900749063670412	0.037921348314606744	0.08567415730337079	31.507022471910112	0.07015856588499612	1641510679	850.0	0.0	0.1900749063670412	0.037921348314606744	0.08567415730337079	31.507022471910112	0.07015856588499612	30	COMPLETE
31	0.25936329588014984	2020-04-09 13:35:11.448246	2020-04-09 13:37:45.488719	64	64	512	0.0010667475766603352	0.6387083168282812	0.006554307116104869	0.25936329588014984	0.07256554307116105	0.13342696629213482	30.775280898876403	0.09223857052901585	0.006554307116104869	0.25936329588014984	0.07256554307116105	0.13342696629213482	30.775280898876403	0.09223857052901585	3797164287	1000.0	0.006554307116104869	0.25936329588014984	0.07256554307116105	0.13342696629213482	30.775280898876403	0.09223857052901585	31	COMPLETE
32	0.20318352059925093	2020-04-09 13:37:45.511340	2020-04-09 13:40:31.630475	256	128	512	0.004911884389046079	0.7079382713549258	0.0	0.20318352059925093	0.06367041198501873	0.10814606741573034	33.94662921348315	0.0768935540469415	0.0	0.20318352059925093	0.06367041198501873	0.10814606741573034	33.94662921348315	0.0768935540469415	3886795199		0.0	0.20318352059925093	0.06367041198501873	0.10814606741573034	33.94662921348315	0.0768935540469415	32	COMPLETE
33	0.14372659176029962	2020-04-09 13:40:31.657425	2020-04-09 13:41:44.129338	256	128	256	0.35215333798421056	0.8013164608404459	0.0	0.14372659176029962	0.033707865168539325	0.0650749063670412	38.53183520599251	0.05851399946590236	0.0	0.14372659176029962	0.033707865168539325	0.0650749063670412	38.53183520599251	0.05851399946590236	2513944916	400.0	0.0	0.14372659176029962	0.033707865168539325	0.0650749063670412	38.53183520599251	0.05851399946590236	33	COMPLETE
34	0.1446629213483146	2020-04-09 13:41:44.166098	2020-04-09 13:42:58.997996	64	256	512	0.18611439076995162	0.8614029607889051	0.0	0.1446629213483146	0.03089887640449438	0.06554307116104868	41.504681647940075	0.05684581974425215	0.0	0.1446629213483146	0.03089887640449438	0.06554307116104868	41.504681647940075	0.05684581974425215	1793127069	450.0	0.0	0.1446629213483146	0.03089887640449438	0.06554307116104868	41.504681647940075	0.05684581974425215	34	COMPLETE
35	0.1601123595505618	2020-04-09 13:42:59.024736	2020-04-09 13:44:14.432085	128	64	512	0.045885669629009716	0.7824597473723696	0.0	0.1601123595505618	0.04073033707865169	0.07443820224719101	37.60299625468165	0.06311997787652754	0.0	0.1601123595505618	0.04073033707865169	0.07443820224719101	37.60299625468165	0.06311997787652754	2921619358	500.0	0.0	0.1601123595505618	0.04073033707865169	0.07443820224719101	37.60299625468165	0.06311997787652754	35	COMPLETE
36	0.14653558052434457	2020-04-09 13:44:14.454757	2020-04-09 13:45:37.009853	64	64	512	0.06540168500077825	0.7923782124647989	0.0	0.14653558052434457	0.031835205992509365	0.06741573033707865	38.10861423220974	0.05889129513351868	0.0	0.14653558052434457	0.031835205992509365	0.06741573033707865	38.10861423220974	0.05889129513351868	340282569	550.0	0.0	0.14653558052434457	0.031835205992509365	0.06741573033707865	38.10861423220974	0.05889129513351868	36	COMPLETE
37	0.13249063670411984	2020-04-09 13:45:37.031218	2020-04-09 13:46:40.607011	64	64	128	0.3842267704126066	0.8383621185030858	0.0	0.13249063670411984	0.023876404494382022	0.04962546816479401	40.30945692883895	0.053887302943021555	0.0	0.13249063670411984	0.023876404494382022	0.04962546816479401	40.30945692883895	0.053887302943021555	3564593128	250.0	0.0	0.13249063670411984	0.023876404494382022	0.04962546816479401	40.30945692883895	0.053887302943021555	37	COMPLETE
38	0.3815543071161049	2020-04-09 13:46:40.628687	2020-04-09 13:51:47.928297	256	64	128	0.004271006480907451	0.501854116740647	0.016853932584269662	0.3815543071161049	0.13717228464419476	0.2102059925093633	23.89138576779026	0.13255561556577394	0.016853932584269662	0.3815543071161049	0.13717228464419476	0.2102059925093633	23.89138576779026	0.13255561556577394	699395589		0.016853932584269662	0.3815543071161049	0.13717228464419476	0.2102059925093633	23.89138576779026	0.13255561556577394	38	COMPLETE
39	0.11938202247191011	2020-04-09 13:51:47.956514	2020-04-09 13:52:56.543790	256	128	512	0.7591455376865973	0.9179041067152267	0.0	0.11938202247191011	0.025280898876404494	0.05196629213483146	44.19311797752809	0.05052061928810955	0.0	0.11938202247191011	0.025280898876404494	0.05196629213483146	44.19288389513109	0.050521322238250704	305190953	450.0	0.0	0.11938202247191011	0.025280898876404494	0.05196629213483146	44.1933520599251	0.050519953335344245	39	COMPLETE
40	0.12968164794007492	2020-04-09 13:52:56.564894	2020-04-09 13:53:56.287782	256	256	512	0.021846901376718283	0.8292456536818895	0.0	0.12968164794007492	0.02902621722846442	0.06179775280898876	39.87265917602996	0.05610116633802238	0.0	0.12968164794007492	0.02902621722846442	0.06179775280898876	39.87265917602996	0.05610116633802238	4288197234	350.0	0.0	0.12968164794007492	0.02902621722846442	0.06179775280898876	39.87265917602996	0.05610116633802238	40	COMPLETE
41	0.2696629213483146	2020-04-09 13:53:56.315065	2020-04-09 13:59:02.282694	128	128	128	0.025344937870464573	0.58460980443256	0.0023408239700374533	0.2696629213483146	0.07958801498127341	0.1352996254681648	27.76825842696629	0.09449568056612376	0.0023408239700374533	0.2696629213483146	0.07958801498127341	0.1352996254681648	27.76825842696629	0.09449568056612376	3130318196		0.0023408239700374533	0.2696629213483146	0.07958801498127341	0.1352996254681648	27.76825842696629	0.09449568056612376	41	COMPLETE
42	0.2050561797752809	2020-04-09 13:59:02.303999	2020-04-09 14:01:50.630027	128	128	512	0.021733556710765205	0.6903849300136615	0.0	0.2050561797752809	0.052434456928838954	0.10065543071161048	32.98501872659176	0.07493153365471612	0.0	0.2050561797752809	0.052434456928838954	0.10065543071161048	32.98501872659176	0.07493153365471612	1868947537		0.0	0.2050561797752809	0.052434456928838954	0.10065543071161048	32.98501872659176	0.07493153365471612	42	COMPLETE
43	0.09644194756554307	2020-04-09 14:01:50.650752	2020-04-09 14:02:16.397496	128	64	512	0.7215580590863968	0.9787029978725013	0.0	0.09644194756554307	0.023876404494382022	0.042134831460674156	47.17649812734082	0.04498243682850049	0.0	0.09644194756554307	0.023876404494382022	0.042134831460674156	47.17649812734082	0.04498243682850049	1492634172	200.0	0.0	0.09644194756554307	0.023876404494382022	0.042134831460674156	47.17649812734082	0.04498243682850049	43	COMPLETE
44	0.15636704119850187	2020-04-09 14:02:16.424476	2020-04-09 14:03:35.923876	256	256	512	0.14157700703692255	0.7800327063998563	0.0	0.15636704119850187	0.04353932584269663	0.07958801498127341	37.52715355805243	0.06375237479977158	0.0	0.15636704119850187	0.04353932584269663	0.07958801498127341	37.52715355805243	0.06375237479977158	3861615796	450.0	0.0	0.15636704119850187	0.04353932584269663	0.07958801498127341	37.52715355805243	0.06375237479977158	44	COMPLETE
45	0.3609550561797753	2020-04-09 14:03:35.994584	2020-04-09 14:07:12.100152	256	128	256	0.003176529245059377	0.5299019155237293	0.013108614232209739	0.3609550561797753	0.12640449438202248	0.21161048689138576	25.195224719101123	0.12518258432370452	0.013108614232209739	0.3609550561797753	0.12640449438202248	0.21161048689138576	25.195224719101123	0.12518258432370452	1338588182		0.013108614232209739	0.3609550561797753	0.12640449438202248	0.21161048689138576	25.195224719101123	0.12518258432370452	45	COMPLETE
46	0.150749063670412	2020-04-09 14:07:12.127384	2020-04-09 14:08:27.921637	64	256	256	0.009177359282244458	0.7953009419805939	0.0	0.150749063670412	0.037921348314606744	0.06835205992509363	38.16619850187266	0.06087106351118006	0.0	0.150749063670412	0.037921348314606744	0.06835205992509363	38.16619850187266	0.06087106351118006	993269386	400.0	0.0	0.150749063670412	0.037921348314606744	0.06835205992509363	38.16619850187266	0.06087106351118006	46	COMPLETE
47	0.23689138576779026	2020-04-09 14:08:27.948734	2020-04-09 14:11:35.262075	128	64	128	0.1879093755995903	0.6010414525885693	0.0014044943820224719	0.23689138576779026	0.05571161048689138	0.10861423220973783	28.603932584269664	0.08167431409884178	0.0014044943820224719	0.23689138576779026	0.05571161048689138	0.10861423220973783	28.603932584269664	0.08167431409884178	2932021002	650.0	0.0014044943820224719	0.23689138576779026	0.05571161048689138	0.10861423220973783	28.603932584269664	0.08167431409884178	47	COMPLETE
48	0.14279026217228463	2020-04-09 14:11:35.283896	2020-04-09 14:13:03.134697	128	256	256	0.39782767071585173	0.8102954463991389	0.0	0.14279026217228463	0.03323970037453183	0.06554307116104868	38.93445692883895	0.05811799893573882	0.0	0.14279026217228463	0.03323970037453183	0.06554307116104868	38.93445692883895	0.05811799893573882	187135462	450.0	0.0	0.14279026217228463	0.03323970037453183	0.06554307116104868	38.93445692883895	0.05811799893573882	48	COMPLETE
49	0.22799625468164794	2020-04-09 14:13:03.156317	2020-04-09 14:16:27.547699	128	64	256	0.035695848153083104	0.6056769796593066	0.0014044943820224719	0.22799625468164794	0.05711610486891386	0.10112359550561797	28.824906367041198	0.08120814983013586	0.0014044943820224719	0.22799625468164794	0.05711610486891386	0.10112359550561797	28.824906367041198	0.08120814983013586	2519460382		0.0014044943820224719	0.22799625468164794	0.05711610486891386	0.10112359550561797	28.824906367041198	0.08120814983013586	49	COMPLETE
50	0.10955056179775281	2020-04-09 14:16:27.575302	2020-04-09 14:17:16.453358	64	128	512	0.735533047763185	0.9617043414575218	0.0	0.10955056179775281	0.032303370786516857	0.05805243445692884	46.37827715355805	0.05006644037635611	0.0	0.10955056179775281	0.032303370786516857	0.05805243445692884	46.37827715355805	0.05006644037635611	3606871305	350.0	0.0	0.10955056179775281	0.032303370786516857	0.05805243445692884	46.37827715355805	0.05006644037635611	50	COMPLETE
51	0.12453183520599251	2020-04-09 14:17:16.520737	2020-04-09 14:18:33.053911	256	128	512	0.6843311062306102	0.8993024115454168	0.0	0.12453183520599251	0.02902621722846442	0.05664794007490637	43.37453183520599	0.05272592650180453	0.0	0.12453183520599251	0.02902621722846442	0.05664794007490637	43.37453183520599	0.05272592650180453	1567555508	500.0	0.0	0.12453183520599251	0.02902621722846442	0.05664794007490637	43.37453183520599	0.05272592650180453	51	COMPLETE
52	0.32303370786516855	2020-04-09 14:18:33.081645	2020-04-09 14:23:34.739988	64	64	128	0.0011940524115879537	0.5503480095644778	0.006554307116104869	0.32303370786516855	0.1198501872659176	0.17462546816479402	26.61938202247191	0.11332289573027998	0.006554307116104869	0.32303370786516855	0.1198501872659176	0.17462546816479402	26.61938202247191	0.11332289573027998	2738326352		0.006554307116104869	0.32303370786516855	0.1198501872659176	0.17462546816479402	26.61938202247191	0.11332289573027998	52	COMPLETE
53	0.14138576779026218	2020-04-09 14:23:34.762857	2020-04-09 14:24:39.124829	64	128	256	0.016913961783551403	0.8100392367736147	0.0	0.14138576779026218	0.02902621722846442	0.06320224719101124	38.90823970037453	0.05732169956638531	0.0	0.14138576779026218	0.02902621722846442	0.06320224719101124	38.90823970037453	0.05732169956638531	973543852	350.0	0.0	0.14138576779026218	0.02902621722846442	0.06320224719101124	38.90823970037453	0.05732169956638531	53	COMPLETE
54	0.24250936329588016	2020-04-09 14:24:39.166553	2020-04-09 14:28:01.914434	256	64	128	0.052875716252303494	0.579008839066988	0.0028089887640449437	0.24250936329588016	0.06554307116104868	0.11891385767790262	27.52949438202247	0.08809014905522312	0.0028089887640449437	0.24250936329588016	0.06554307116104868	0.11891385767790262	27.52949438202247	0.08809014905522312	904665008	700.0	0.0028089887640449437	0.24250936329588016	0.06554307116104868	0.11891385767790262	27.52949438202247	0.08809014905522312	54	COMPLETE
55	0.3192883895131086	2020-04-09 14:28:01.936610	2020-04-09 14:33:12.302319	128	64	128	0.15712942423835086	0.5235212858520406	0.004213483146067416	0.3192883895131086	0.10299625468164794	0.16900749063670412	25.127808988764045	0.10851371313434924	0.004213483146067416	0.3192883895131086	0.10299625468164794	0.16900749063670412	25.127808988764045	0.10851371313434924	1324933274		0.004213483146067416	0.3192883895131086	0.10299625468164794	0.16900749063670412	25.127808988764045	0.10851371313434924	55	COMPLETE
