number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.11563670411985019	2020-03-13 21:15:50.117123	2020-03-13 21:16:33.374775	2.6081709441094625	0.06828306620266218	128	97	0.02493673050858073	256	0.9878866410646797	0.013108614232209739	0.11563670411985019	0.03417602996254682	0.0552434456928839	47.609550561797754	0.05666903012089487	0.013108614232209739	0.11563670411985019	0.03417602996254682	0.0552434456928839	47.609550561797754	0.05666903012089487	1091623557	150	0.013108614232209739	0.11563670411985019	0.03417602996254682	0.0552434456928839	47.609550561797754	0.05666903012089487	0	COMPLETE
1	0.10580524344569288	2020-03-13 21:16:33.392764	2020-03-13 21:16:58.202894	9.469915547295253	0.0357590375049304	64	89	0.0025122566066251395	512	0.9888949577290258	0.010767790262172285	0.10580524344569288	0.0351123595505618	0.05758426966292135	47.76123595505618	0.05522193024835574	0.010767790262172285	0.10580524344569288	0.0351123595505618	0.05758426966292135	47.76123595505618	0.05522193024835574	4176285103	150	0.010767790262172285	0.10580524344569288	0.0351123595505618	0.05758426966292135	47.76123595505618	0.05522193024835574	1	COMPLETE
2	0.11189138576779026	2020-03-13 21:16:58.214849	2020-03-13 21:17:32.851527	2.3964724285114367	0.0853212933161388	256	84	0.05165562391472054	512	0.9950669115934214	0.010767790262172285	0.11189138576779026	0.03464419475655431	0.05664794007490637	47.97284644194757	0.05622279993384196	0.010767790262172285	0.11189138576779026	0.03464419475655431	0.05664794007490637	47.97284644194757	0.05622279993384196	2456394255	150	0.010767790262172285	0.11189138576779026	0.03464419475655431	0.05664794007490637	47.97284644194757	0.05622279993384196	2	COMPLETE
3	0.10346441947565543	2020-03-13 21:17:32.861683	2020-03-13 21:17:57.918643	6.241448090418294	0.020151461578467676	128	60	0.03179408580054799	512	0.9812909427651794	0.005149812734082397	0.10346441947565543	0.024344569288389514	0.04868913857677903	47.34878277153558	0.04973563672172609	0.005149812734082397	0.10346441947565543	0.024344569288389514	0.04868913857677903	47.34878277153558	0.04973563672172609	2774877790	150	0.005149812734082397	0.10346441947565543	0.024344569288389514	0.04868913857677903	47.34878277153558	0.04973563672172609	3	COMPLETE
4	0.12172284644194757	2020-03-13 21:17:57.930706	2020-03-13 21:18:38.521314	9.834421741620854	0.060255273576355815	64	33	0.023585953014579882	256	0.9998362672616369	0.013576779026217229	0.12172284644194757	0.03932584269662921	0.06694756554307116	48.228932584269664	0.060124202303157404	0.013576779026217229	0.12172284644194757	0.03932584269662921	0.06694756554307116	48.228932584269664	0.060124202303157404	1000594101	150	0.013576779026217229	0.12172284644194757	0.03932584269662921	0.06694756554307116	48.228932584269664	0.060124202303157404	4	COMPLETE
5	0.11329588014981273	2020-03-13 21:18:38.540006	2020-03-13 21:19:57.616546	7.876574709606629	0.014938514865787103	256	84	0.0016287480748604138	128	0.9920671689385123	0.00749063670411985	0.11329588014981273	0.024344569288389514	0.04962546816479401	47.83052434456929	0.05174275898009341	0.00749063670411985	0.11329588014981273	0.024344569288389514	0.04962546816479401	47.83052434456929	0.05174275898009341	690440339	150	0.00749063670411985	0.11329588014981273	0.024344569288389514	0.04962546816479401	47.83052434456929	0.05174275898009341	5	COMPLETE
6	0.10580524344569288	2020-03-13 21:19:57.628100	2020-03-13 21:20:38.251997	9.798781994967579	0.01707306933195867	128	31	0.009539806929583136	256	1.0068447424991802	0.008895131086142321	0.10580524344569288	0.03277153558052434	0.05383895131086142	48.67088014981273	0.05338857643406208	0.008895131086142321	0.10580524344569288	0.03277153558052434	0.05383895131086142	48.67088014981273	0.05338857643406208	617820428	150	0.008895131086142321	0.10580524344569288	0.03277153558052434	0.05383895131086142	48.67088014981273	0.05338857643406208	6	COMPLETE
7	0.10440074906367042	2020-03-13 21:20:38.263788	2020-03-13 21:21:03.557922	7.385599038336444	0.01082251019144685	64	82	0.002019343559499194	512	0.9890220425299225	0.005149812734082397	0.10440074906367042	0.028089887640449437	0.046348314606741575	47.71161048689139	0.04986441710132982	0.005149812734082397	0.10440074906367042	0.028089887640449437	0.046348314606741575	47.71161048689139	0.04986441710132982	972776966	150	0.005149812734082397	0.10440074906367042	0.028089887640449437	0.046348314606741575	47.71161048689139	0.04986441710132982	7	COMPLETE
8	0.11282771535580524	2020-03-13 21:21:03.570584	2020-03-13 21:21:46.026295	2.668311589213435	0.012394463489736742	64	42	0.0016251939590230927	256	0.9668694313062697	0.011704119850187267	0.11282771535580524	0.035580524344569285	0.05945692883895131	46.63483146067416	0.05720872489125757	0.011704119850187267	0.11282771535580524	0.035580524344569285	0.05945692883895131	46.63483146067416	0.05720872489125757	3371032151	150	0.011704119850187267	0.11282771535580524	0.035580524344569285	0.05945692883895131	46.63483146067416	0.05720872489125757	8	COMPLETE
9	0.10674157303370786	2020-03-13 21:21:46.038449	2020-03-13 21:23:02.281279	6.81245175525025	0.019352478530255252	64	15	0.056667762320582786	128	1.0012998459197944	0.008426966292134831	0.10674157303370786	0.03277153558052434	0.04962546816479401	48.22565543071161	0.052289466675966	0.008426966292134831	0.10674157303370786	0.03277153558052434	0.04962546816479401	48.22565543071161	0.052289466675966	1667882642	150	0.008426966292134831	0.10674157303370786	0.03277153558052434	0.04962546816479401	48.22565543071161	0.052289466675966	9	COMPLETE
10	0.08567415730337079	2020-03-13 21:23:02.291982	2020-03-13 21:23:25.418522	3.605842117351678	0.062186838544293764	64	54	0.0015538771771979013	512	1.008074831094572	0.009831460674157303	0.08567415730337079	0.024344569288389514	0.03651685393258427	48.64700374531835	0.04899388156008757	0.009831460674157303	0.08567415730337079	0.024344569288389514	0.03651685393258427	48.64700374531835	0.04899388156008757	290408984	150	0.009831460674157303	0.08567415730337079	0.024344569288389514	0.03651685393258427	48.64700374531835	0.04899388156008757	10	COMPLETE
11	0.10112359550561797	2020-03-13 21:23:25.430705	2020-03-13 21:24:09.187626	8.934292983961523	0.06522157484066256	64	97	0.00219888842367625	256	0.9787771597989462	0.011235955056179775	0.10112359550561797	0.026685393258426966	0.04400749063670412	47.15964419475655	0.0522091677607012	0.011235955056179775	0.10112359550561797	0.026685393258426966	0.04400749063670412	47.15964419475655	0.0522091677607012	314802259	150	0.011235955056179775	0.10112359550561797	0.026685393258426966	0.04400749063670412	47.15964419475655	0.0522091677607012	11	COMPLETE
12	0.10720973782771535	2020-03-13 21:24:09.199737	2020-03-13 21:24:49.873172	7.463634394595103	0.020341524181833902	64	60	0.0023836731738692634	256	1.0032284743456024	0.007022471910112359	0.10720973782771535	0.03277153558052434	0.05711610486891386	48.41058052434457	0.05360863662844274	0.007022471910112359	0.10720973782771535	0.03277153558052434	0.05711610486891386	48.41058052434457	0.05360863662844274	989301455	150	0.007022471910112359	0.10720973782771535	0.03277153558052434	0.05711610486891386	48.41058052434457	0.05360863662844274	12	COMPLETE
