number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
					model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101
0	TrialState.COMPLETE	0.0003541076487252125	2020-01-01 03:07:18.853387	2020-01-01 03:19:00.751932	150.0	31.0	0.0011615492298318604	600.0	0.9992823477132475	0.0	0.0003541076487252125	0.0	0.0	20258.79211667847	0.00022413275446319953	0.0	0.0003541076487252125	0.0	0.0	20258.791828966005	0.00022413275656443527	0.0	0.0003541076487252125	0.0	0.0	20258.792404390933	0.00022413275236226845	0	0.0003541076487252125	0.0003541076487252125
1	TrialState.COMPLETE	0.0003098441926345609	2020-01-01 03:19:00.752871	2020-01-01 03:36:17.211749	250.0	91.0	0.05965184922418278	900.0	0.9974536243184764	0.0	0.0003098441926345609	0.0	0.0	20221.6887615085	0.0002456929783496851	0.0	0.0003098441926345609	0.0	0.0	20221.688429532576	0.0002456929814014162	0.0	0.0003098441926345609	0.0	0.0	20221.68909348442	0.0002456929752984779	1	0.0002655807365439094	0.0002950897072710104
2	TrialState.COMPLETE	0.000398371104815864	2020-01-01 03:36:17.212674	2020-01-01 03:46:47.788689	50.0	1.0	0.062112152742764534	500.0	0.9828519433406213	0.0	0.000398371104815864	0.0	0.00017705382436260624	19925.278815509915	0.0002650565697272691	0.0	0.000398371104815864	0.0	0.00017705382436260624	19925.278461402268	0.0002650565710950916	0.0	0.000398371104815864	0.0	0.00017705382436260624	19925.279169617563	0.0002650565683595862	2	0.0004426345609065156	0.00041312559017941453
3	TrialState.COMPLETE	0.00017705382436260624	2020-01-01 03:46:47.789507	2020-01-01 03:58:25.320549	50.0	91.0	0.0018678661213928458	1000.0	0.995244417177614	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20176.63090917139	0.0002378992951388148	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20176.630488668554	0.00023789930125689844	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20176.63132967422	0.0002378992890218784	3	0.00017705382436260624	0.00017705382436260624
4	TrialState.COMPLETE	0.0005311614730878187	2020-01-01 03:58:25.321307	2020-01-01 04:10:54.270515	150.0	61.0	0.002375529290129855	700.0	0.9938906256507067	0.0	0.0005311614730878187	0.0	0.0	20149.644719369688	0.0002665513589581733	0.0	0.0005311614730878187	0.0	0.0	20149.644431657223	0.00026655136955225204	0.0	0.0005311614730878187	0.0	0.0	20149.645007082152	0.00026655134836964494	4	0.0005311614730878187	0.0005311614730878187
5	TrialState.COMPLETE	0.000708215297450425	2020-01-01 04:10:54.271314	2020-01-01 04:22:57.281347	150.0	41.0	0.011869197039552205	600.0	1.0055694964679731	0.00017705382436260624	0.000708215297450425	0.00017705382436260624	0.0003098441926345609	20386.108644652973	0.0004699359218959496	0.00017705382436260624	0.000708215297450425	0.00017705382436260624	0.0003098441926345609	20386.108224150143	0.00046993592405924464	0.00017705382436260624	0.000708215297450425	0.00017705382436260624	0.0003098441926345609	20386.109065155808	0.0004699359197329625	5	0.000708215297450425	0.000708215297450425
6	TrialState.COMPLETE	8.852691218130312e-05	2020-01-01 04:22:57.282152	2020-01-01 04:34:33.539793	50.0	91.0	0.007322568472761557	800.0	0.9966733360632934	0.0	8.852691218130312e-05	0.0	0.0	20205.959609596317	0.00022336317761499074	0.0	8.852691218130312e-05	0.0	0.0	20205.95923335694	0.00022336318165764834	0.0	8.852691218130312e-05	0.0	0.0	20205.959985835692	0.00022336317357324906	6	0.00017705382436260624	0.00011803588290840416
7	TrialState.COMPLETE	0.0003541076487252125	2020-01-01 04:34:33.540692	2020-01-01 04:50:08.548738	350.0	11.0	0.009245213017455109	600.0	1.0213516010447927	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20705.99738845609	0.00042048599020703205	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20705.996990084986	0.0004204859929968931	0.00017705382436260624	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20705.997786827196	0.0004204859874176356	7	0.0003541076487252125	0.0003541076487252125
8	TrialState.COMPLETE	0.30282105760151085	2020-01-01 04:50:08.549696	2020-01-01 06:38:53.726175	450.0	1.0	0.097772717624853	700.0	0.6233698944739776	0.26578139754485364	0.30282105760151085	0.28964825306893294	0.29549102927289894	12636.46429414542	0.2800656512963801	0.26578139754485364	0.30282105760151085	0.28964825306893294	0.29549102927289894	12636.463833805477	0.2800656513075875	0.26578139754485364	0.30282105760151085	0.28964825306893294	0.29549102927289894	12636.464754485363	0.2800656512851794	8		
9	TrialState.COMPLETE	0.0	2020-01-01 06:38:53.726950	2020-01-01 06:54:14.646130	250.0	61.0	0.002255647663824515	900.0	1.0031910052239204	0.0	0.0	0.0	0.0	20337.993050637393	0.0002086306337480845	0.0	0.0	0.0	0.0	20337.9927407932	0.00020863063421904557	0.0	0.0	0.0	0.0	20337.993360481585	0.00020863063327714404	9	0.0	0.0
10	TrialState.COMPLETE	0.0003541076487252125	2020-01-01 06:54:14.647074	2020-01-01 07:16:03.180239	350.0	91.0	0.0023410013636653835	900.0	0.989361451033711	0.0	0.0003541076487252125	0.0	0.0	20057.76675371813	0.0002766866041302124	0.0	0.0003541076487252125	0.0	0.0	20057.766377478754	0.0002766866074718207	0.0	0.0003541076487252125	0.0	0.0	20057.76712995751	0.00027668660078908417	10	0.0003541076487252125	0.0003541076487252125
11	TrialState.COMPLETE	0.0003541076487252125	2020-01-01 07:16:03.180986	2020-01-01 07:38:36.360163	450.0	61.0	0.0073228592066237235	800.0	0.9854948217111236	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	19979.288243626062	0.0002775794200602977	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	19979.287889518415	0.000277579428028161	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	19979.28859773371	0.0002775794120939617	11	0.0003541076487252125	0.0003541076487252125
