number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10018726591760299	2020-03-13 23:44:59.750341	2020-03-13 23:47:29.963293	2.643812607989785	0.01366348440659691	64	22	0.004418739519253422	128	1.003055642898742	0.005149812734082397	0.10018726591760299	0.024812734082397005	0.046348314606741575	48.39747191011236	0.04789244828501085	0.005149812734082397	0.10018726591760299	0.024812734082397005	0.046348314606741575	48.39747191011236	0.04789244828501085	2766270345	200	0.005149812734082397	0.10018726591760299	0.024812734082397005	0.046348314606741575	48.39747191011236	0.04789244828501085	0	COMPLETE
1	0.13623595505617977	2020-03-13 23:47:29.982093	2020-03-13 23:48:52.837015	8.33836332625505	0.01521248358738597	256	69	0.0922786715574951	512	0.8913982418289038	0.009831460674157303	0.13623595505617977	0.02762172284644195	0.06460674157303371	42.88014981273408	0.058654902326238094	0.009831460674157303	0.13623595505617977	0.02762172284644195	0.06460674157303371	42.88014981273408	0.058654902326238094	2929892253	250	0.009831460674157303	0.13623595505617977	0.02762172284644195	0.06460674157303371	42.88014981273408	0.058654902326238094	1	COMPLETE
2	0.11891385767790262	2020-03-13 23:48:52.854732	2020-03-13 23:50:13.677590	4.305573624096512	0.08724131198891963	128	36	0.07964572280233513	256	0.9380571539478886	0.012640449438202247	0.11891385767790262	0.035580524344569285	0.05290262172284644	45.145833333333336	0.05900796309962013	0.012640449438202247	0.11891385767790262	0.035580524344569285	0.05290262172284644	45.14559925093633	0.059008174843081906	3892323079	200	0.012640449438202247	0.11891385767790262	0.035580524344569285	0.05290262172284644	45.146067415730336	0.059007757583907215	2	COMPLETE
3	0.11376404494382023	2020-03-13 23:50:13.689782	2020-03-13 23:51:56.066997	3.6180608277677173	0.023335259622579145	128	69	0.053829687916416485	128	0.9916129611059326	0.016853932584269662	0.11376404494382023	0.04119850187265917	0.05852059925093633	47.7687265917603	0.06136865335333813	0.016853932584269662	0.11376404494382023	0.04119850187265917	0.05852059925093633	47.7687265917603	0.06136865335333813	865397675	150	0.016853932584269662	0.11376404494382023	0.04119850187265917	0.05852059925093633	47.7687265917603	0.06136865335333813	3	COMPLETE
4	0.13717228464419476	2020-03-13 23:51:56.079573	2020-03-13 23:53:27.429813	5.827476765691595	0.028751064440549964	256	44	0.01576335444399404	512	0.9174454221039773	0.01544943820224719	0.13717228464419476	0.03838951310861423	0.07256554307116105	44.17134831460674	0.06496693975928138	0.01544943820224719	0.13717228464419476	0.03838951310861423	0.07256554307116105	44.17134831460674	0.06496693975928138	1773508477	300	0.01544943820224719	0.13717228464419476	0.03838951310861423	0.07256554307116105	44.17134831460674	0.06496693975928138	4	COMPLETE
5	0.09644194756554307	2020-03-13 23:53:27.446042	2020-03-13 23:54:22.380760	4.187105536595542	0.011821578709073712	64	36	0.06332046618574347	256	0.9673981736030444	0.008895131086142321	0.09644194756554307	0.026217228464419477	0.04541198501872659	46.640917602996254	0.05110662685602483	0.008895131086142321	0.09644194756554307	0.026217228464419477	0.04541198501872659	46.640917602996254	0.05110662685602483	3674110793	150	0.008895131086142321	0.09644194756554307	0.026217228464419477	0.04541198501872659	46.640917602996254	0.05110662685602483	5	COMPLETE
6	0.1104868913857678	2020-03-13 23:54:22.392730	2020-03-13 23:55:34.212174	1.066498652555492	0.02824796255103701	256	2	0.033229509114473844	128	0.9601686617903663	0.008895131086142321	0.1104868913857678	0.03323970037453183	0.05383895131086142	46.31788389513109	0.054602967189011586	0.008895131086142321	0.1104868913857678	0.03323970037453183	0.05383895131086142	46.31788389513109	0.054602967189011586	1894014280	150	0.008895131086142321	0.1104868913857678	0.03323970037453183	0.05383895131086142	46.31788389513109	0.054602967189011586	6	COMPLETE
7	0.12734082397003746	2020-03-13 23:55:34.224516	2020-03-13 23:56:37.198653	3.794164349205135	0.04050316622132096	256	70	0.006070353260335947	512	0.9448305939809046	0.010767790262172285	0.12734082397003746	0.04073033707865169	0.06460674157303371	45.46371722846442	0.06050980148529113	0.010767790262172285	0.12734082397003746	0.04073033707865169	0.06460674157303371	45.46348314606742	0.06051002656451902	3080704005	200	0.010767790262172285	0.12734082397003746	0.04073033707865169	0.06460674157303371	45.463951310861425	0.0605095832266459	7	COMPLETE
8	0.12406367041198502	2020-03-13 23:56:37.210980	2020-03-13 23:57:24.379872	7.710113963759005	0.01131868598415122	256	16	0.009173622565317494	512	0.9355906034673281	0.011235955056179775	0.12406367041198502	0.03323970037453183	0.06320224719101124	45.048689138576776	0.058983770584690884	0.011235955056179775	0.12406367041198502	0.03323970037453183	0.06320224719101124	45.048689138576776	0.058983770584690884	1697640726	200	0.011235955056179775	0.12406367041198502	0.03323970037453183	0.06320224719101124	45.048689138576776	0.058983770584690884	8	COMPLETE
9	0.11189138576779026	2020-03-13 23:57:24.392322	2020-03-13 23:59:55.935056	4.031269921880277	0.03723502286588974	64	36	0.007137267931960966	128	0.9733526704925346	0.012172284644194757	0.11189138576779026	0.0299625468164794	0.054775280898876406	46.965823970037455	0.056195053797315715	0.012172284644194757	0.11189138576779026	0.0299625468164794	0.054775280898876406	46.965823970037455	0.056195053797315715	2693566728	200	0.012172284644194757	0.11189138576779026	0.0299625468164794	0.054775280898876406	46.965823970037455	0.056195053797315715	9	COMPLETE
