number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.2742782152230971	2020-03-02 16:46:11.910490	2020-03-02 17:47:11.126872	128	83	0.0016898943039874916	128	0.10657470862495251	0.050810224808855414	0.2742782152230971	0.12592719388337328	0.18133059454524705	744.3186551409335	0.1204082051975504	0.050810224808855414	0.2742782152230971	0.12592719388337328	0.18133059454524705	744.3185552892845	0.1204082055569789	1891759760	150	0.050810224808855414	0.2742782152230971	0.12592719388337328	0.18133059454524705	744.3187549925824	0.12040820483930162	0	COMPLETE
1	0.22557913956407624	2020-03-02 17:47:11.172426	2020-03-02 18:46:17.757040	256	26	0.00270366152039507	128	0.13324023561565768	0.0427365057628666	0.22557913956407624	0.10473011525733196	0.1502054091064704	932.3362005021112	0.10165592620863041	0.0427365057628666	0.22557913956407624	0.10473011525733196	0.1502054091064704	932.3361291795047	0.10165592621191008	3495125277	150	0.0427365057628666	0.22557913956407624	0.10473011525733196	0.1502054091064704	932.3362718247175	0.10165592620535158	1	COMPLETE
2	0.21145726349423713	2020-03-02 18:46:17.788985	2020-03-02 19:37:37.511379	256	16	0.07179675858747844	256	0.18018799470705327	0.047614972041538285	0.21145726349423713	0.10433070866141732	0.14564076229601736	1260.5378865685268	0.10029501374909722	0.047614972041538285	0.21145726349423713	0.10433070866141732	0.14564076229601736	1260.5378295104417	0.10029501375167896	2420557761	200	0.047614972041538285	0.21145726349423713	0.10433070866141732	0.14564076229601736	1260.5379436266119	0.10029501374651606	2	COMPLETE
3	0.22343946137167636	2020-03-02 19:37:37.542843	2020-03-02 20:37:59.489572	128	78	0.008140365017861546	128	0.13069303551333233	0.04852790140362889	0.22343946137167636	0.10803948419491041	0.1517459774049983	917.4029727262354	0.1047150595529817	0.04852790140362889	0.22343946137167636	0.10803948419491041	0.1517459774049983	917.4028300810224	0.10471506079857605	2764082608	150	0.04852790140362889	0.22343946137167636	0.10803948419491041	0.1517459774049983	917.4031153714482	0.10471505831764504	3	COMPLETE
4	0.25085587127695996	2020-03-02 20:37:59.520937	2020-03-02 22:30:26.471176	64	57	0.010287553795875912	128	0.12889106368311457	0.048356727148236904	0.25085587127695996	0.1160846741983339	0.16538285975122674	905.0836899463654	0.11177415781388994	0.048356727148236904	0.25085587127695996	0.1160846741983339	0.16538285975122674	905.0836471528015	0.11177416929691202	2177164323	250	0.048356727148236904	0.25085587127695996	0.1160846741983339	0.16538285975122674	905.0837327399292	0.1117741466497716	4	COMPLETE
5	0.2420403971242725	2020-03-02 22:30:26.505603	2020-03-02 23:10:48.431748	64	17	0.025613682586384114	512	0.12455326362771307	0.05272167066073263	0.2420403971242725	0.11636996462398722	0.16401346570809083	872.4672343946137	0.11376117469852413	0.05272167066073263	0.2420403971242725	0.11636996462398722	0.16401346570809083	872.4671630720073	0.11376117475580917	182820132	250	0.05272167066073263	0.2420403971242725	0.11636996462398722	0.16401346570809083	872.4673057172201	0.1137611746413365	5	COMPLETE
6	0.2774734679904142	2020-03-02 23:10:48.477053	2020-03-03 00:06:36.280830	128	63	0.00115829589818213	256	0.10594302263669128	0.04787173342462627	0.2774734679904142	0.12547072920232796	0.18150176880063906	744.2119137281753	0.1191835898927199	0.04787173342462627	0.2774734679904142	0.12547072920232796	0.18150176880063906	744.211799612005	0.11918358990850049	4142859074	200	0.04787173342462627	0.2774734679904142	0.12547072920232796	0.18150176880063906	744.2120278443456	0.11918358987694656	6	COMPLETE
7	0.2112575601962798	2020-03-03 00:06:36.330217	2020-03-03 01:03:09.319257	128	10	0.0019372226969722023	128	0.10589093754079734	0.040625356613032064	0.2112575601962798	0.09445965993381263	0.13576971356841264	741.4153685952299	0.09584176125166696	0.040625356613032064	0.2112575601962798	0.09445965993381263	0.13576971356841264	741.4152972726235	0.09584176126726203	1128596801	150	0.040625356613032064	0.2112575601962798	0.09445965993381263	0.13576971356841264	741.4154399178364	0.09584176123608276	7	COMPLETE
8	0.21003081136597057	2020-03-03 01:03:09.362919	2020-03-03 02:10:22.383074	64	74	0.023743033539185332	256	0.15239722575187636	0.03919890448476549	0.21003081136597057	0.09657080908364715	0.13830879835672716	1069.9239843660846	0.09448343950256982	0.03919890448476549	0.21003081136597057	0.09657080908364715	0.13830879835672716	1069.9239415725208	0.09448343951326502	3245568603	250	0.03919890448476549	0.21003081136597057	0.09657080908364715	0.13830879835672716	1069.9240271596486	0.09448343949188186	8	COMPLETE
9	0.22055802807257788	2020-03-03 02:10:22.419562	2020-03-03 03:09:20.411332	256	24	0.006565763158107635	128	0.15747548158860883	0.04596028757274906	0.22055802807257788	0.10861006504621705	0.15054775761725436	1105.775276731713	0.1019306997165005	0.04596028757274906	0.22055802807257788	0.10861006504621705	0.15054775761725436	1105.7751055574574	0.10193069979118474	3564478989	150	0.04596028757274906	0.22055802807257788	0.10861006504621705	0.15054775761725436	1105.7754479059683	0.10193069964191617	9	COMPLETE
10	0.2338810909505877	2020-03-03 03:09:20.447381	2020-03-03 03:41:55.713045	128	5	0.00924125883478061	256	0.12924753400704903	0.046017345657879724	0.2338810909505877	0.11074974323861692	0.1558256304918407	902.7144956065274	0.10669744009856275	0.046017345657879724	0.2338810909505877	0.11074974323861692	0.1558256304918407	902.7143957548784	0.10669744011825097	337499579	150	0.046017345657879724	0.2338810909505877	0.11074974323861692	0.1558256304918407	902.7145954581764	0.10669744007888987	10	COMPLETE
11	0.2634942371334018	2020-03-03 03:41:55.748288	2020-03-03 04:23:40.079374	128	89	0.00668665304135319	256	0.10840961978149895	0.04861348853132489	0.2634942371334018	0.11916581079538971	0.17633801209631406	760.7557058085131	0.11573913592722972	0.04861348853132489	0.2634942371334018	0.11916581079538971	0.17633801209631406	760.7556202213854	0.11573913597008272	1481057815	150	0.04861348853132489	0.2634942371334018	0.11916581079538971	0.17633801209631406	760.7557913956408	0.11573913588444305	11	COMPLETE
12	0.20458176423599225	2020-03-03 04:23:40.114290	2020-03-03 05:13:49.663706	256	99	0.01859625692246386	512	0.16381699547651196	0.04430560310395983	0.20458176423599225	0.09916695195709233	0.13910761154855644	1153.1905597398152	0.09572054382899725	0.04430560310395983	0.20458176423599225	0.09916695195709233	0.13910761154855644	1153.1904884172088	0.09572054537042311	2141889757	150	0.04430560310395983	0.20458176423599225	0.09916695195709233	0.13910761154855644	1153.1906310624215	0.09572054230344573	12	COMPLETE
13	0.21393929019742097	2020-03-03 05:13:49.698911	2020-03-03 07:35:49.637691	128	34	0.001315929322881302	128	0.11919909618369641	0.030640191715166038	0.21393929019742097	0.08364715280155198	0.12926509186351706	833.6648265434212	0.08795838835796788	0.030640191715166038	0.21393929019742097	0.08364715280155198	0.12926509186351706	833.6646696336871	0.08795840379629367	1097690483	300	0.030640191715166038	0.21393929019742097	0.08364715280155198	0.12926509186351706	833.6649834531553	0.08795837337990166	13	COMPLETE
