number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
14	0.1203183520599251	2020-03-16 09:53:53.345122	2020-03-16 09:56:01.990357	0.4811118367487993	1.1014084730094167	7.309801058065702	0.01956289160354424	64	63	0.03674197817232289	256	0.9455838879554669	0.009831460674157303	0.1203183520599251	0.03651685393258427	0.05898876404494382	45.55337078651685	0.057519384057070355	0.009831460674157303	0.1203183520599251	0.03651685393258427	0.05898876404494382	45.55337078651685	0.057519384057070355	3598667506	200	0.009831460674157303	0.1203183520599251	0.03651685393258427	0.05898876404494382	45.55337078651685	0.057519384057070355	14	COMPLETE
15	0.13717228464419476	2020-03-16 09:56:02.002384	2020-03-16 10:01:24.329483	0.29096149013572414	15.461198039201426	8.991811872066231	0.08284932469493937	64	85	0.027721251407953198	128	0.8396389218158881	0.012172284644194757	0.13717228464419476	0.04447565543071161	0.07209737827715355	40.13576779026217	0.06613679825503815	0.012172284644194757	0.13717228464419476	0.04447565543071161	0.07209737827715355	40.13576779026217	0.06613679825503815	3176007135	250	0.012172284644194757	0.13717228464419476	0.04447565543071161	0.07209737827715355	40.13576779026217	0.06613679825503815	15	COMPLETE
16	0.11938202247191011	2020-03-16 10:01:24.341643	2020-03-16 10:03:46.594109	0.6248988315506107	23.20393223276665	7.324865823426337	0.034499263833453434	256	71	0.003153968991308698	512	0.9274481569969685	0.008426966292134831	0.11938202247191011	0.03651685393258427	0.060393258426966294	44.63014981273408	0.058185470457036696	0.008426966292134831	0.11938202247191011	0.03651685393258427	0.060393258426966294	44.63014981273408	0.058185470457036696	2601357925	250	0.008426966292134831	0.11938202247191011	0.03651685393258427	0.060393258426966294	44.63014981273408	0.058185470457036696	16	COMPLETE
17	0.11938202247191011	2020-03-16 10:03:46.606023	2020-03-16 10:05:52.913359	0.3762189172906659	17.479554402017513	2.8518235117272033	0.0509258823644	64	52	0.0013207297691577907	512	0.9337195318300374	0.01451310861423221	0.11938202247191011	0.03838951310861423	0.06413857677902622	45.02949438202247	0.061519121795274884	0.01451310861423221	0.11938202247191011	0.03838951310861423	0.06413857677902622	45.02949438202247	0.061519121795274884	4006584729	300	0.01451310861423221	0.11938202247191011	0.03838951310861423	0.06413857677902622	45.02949438202247	0.061519121795274884	17	COMPLETE
18	0.09737827715355805	2020-03-16 10:05:52.925532	2020-03-16 10:07:59.914695	0.7730181316780125	4.337647395443815	4.054761229445741	0.014060238394864595	256	1	0.001784779230522112	128	0.9780701537946176	0.003745318352059925	0.09737827715355805	0.018726591760299626	0.04260299625468165	47.088951310861425	0.04631350611587317	0.003745318352059925	0.09737827715355805	0.018726591760299626	0.04260299625468165	47.088951310861425	0.04631350611587317	2137195379	150	0.003745318352059925	0.09737827715355805	0.018726591760299626	0.04260299625468165	47.088951310861425	0.04631350611587317	18	COMPLETE
19	0.10720973782771535	2020-03-16 10:07:59.927280	2020-03-16 10:14:44.613287	0.9556792999521427	23.539727327012304	5.314036430719179	0.017546677550973687	64	78	0.0016001598625859674	128	0.8856203161260245	0.007022471910112359	0.10720973782771535	0.026217228464419477	0.05290262172284644	42.33941947565543	0.05449843757769591	0.007022471910112359	0.10720973782771535	0.026217228464419477	0.05290262172284644	42.33941947565543	0.05449843757769591	691296448	300	0.007022471910112359	0.10720973782771535	0.026217228464419477	0.05290262172284644	42.33941947565543	0.05449843757769591	19	COMPLETE
20	0.13155430711610486	2020-03-16 10:14:44.625445	2020-03-16 10:16:33.108367	0.913622654562085	23.209049416453198	8.98908625845291	0.019155057365205615	128	69	0.013295863830088557	512	0.9331119805888346	0.01544943820224719	0.13155430711610486	0.04681647940074907	0.06741573033707865	45.02200374531835	0.06459414648236414	0.01544943820224719	0.13155430711610486	0.04681647940074907	0.06741573033707865	45.02200374531835	0.06459414648236414	3420613198	250	0.01544943820224719	0.13155430711610486	0.04681647940074907	0.06741573033707865	45.02200374531835	0.06459414648236414	20	COMPLETE
21	0.6961610486891385	2020-03-16 10:16:33.120576	2020-03-16 10:29:45.492921	0.18868181086105784	21.21007024437256	3.7232143580467323	0.02801837267272224	64	13	0.02432151936190045	128	0.2017368854360118	0.07677902621722846	0.6961610486891385	0.26779026217228463	0.42228464419475653	9.719569288389513	0.2477604909536122	0.07677902621722846	0.6961610486891385	0.26779026217228463	0.42228464419475653	9.719569288389513	0.2477604909536122	3571990777	550	0.07677902621722846	0.6961610486891385	0.26779026217228463	0.42228464419475653	9.719569288389513	0.2477604909536122	21	COMPLETE
22	0.13295880149812733	2020-03-16 10:29:45.511262	2020-03-16 10:31:59.117588	0.43208452886795845	24.901580191524776	3.5277760083125016	0.04734846328706924	64	70	0.05719727355021304	256	0.8713416638531223	0.011704119850187267	0.13295880149812733	0.03932584269662921	0.06554307116104868	41.83052434456929	0.06331669070428737	0.011704119850187267	0.13295880149812733	0.03932584269662921	0.06554307116104868	41.83052434456929	0.06331669070428737	881799982	200	0.011704119850187267	0.13295880149812733	0.03932584269662921	0.06554307116104868	41.83052434456929	0.06331669070428737	22	COMPLETE
23	0.11282771535580524	2020-03-16 10:31:59.129741	2020-03-16 10:33:41.296433	0.4015806309949138	5.612657824368962	3.602762894711815	0.04102767413465564	64	1	0.08648641698172913	256	0.9502688011177205	0.012640449438202247	0.11282771535580524	0.03323970037453183	0.05571161048689138	45.79307116104869	0.0581398351312948	0.012640449438202247	0.11282771535580524	0.03323970037453183	0.05571161048689138	45.79307116104869	0.0581398351312948	3379833515	200	0.012640449438202247	0.11282771535580524	0.03323970037453183	0.05571161048689138	45.79307116104869	0.0581398351312948	23	COMPLETE
24	0.10065543071161048	2020-03-16 10:33:41.308679	2020-03-16 10:36:22.980591	0.4050354848556851	9.331360488153496	1.378041234477323	0.02032572911124025	128	58	0.0017129717263695296	128	0.9730443158631705	0.012640449438202247	0.10065543071161048	0.03464419475655431	0.04307116104868914	46.892790262172284	0.05558699566183951	0.012640449438202247	0.10065543071161048	0.03464419475655431	0.04307116104868914	46.892790262172284	0.05558699566183951	847010574	150	0.012640449438202247	0.10065543071161048	0.03464419475655431	0.04307116104868914	46.892790262172284	0.05558699566183951	24	COMPLETE
25	0.10720973782771535	2020-03-16 10:36:22.993074	2020-03-16 10:40:23.579762	0.7899697812332456	23.276490530902297	7.327450797425498	0.09087423732092662	256	41	0.0013328578692847393	128	0.9541887779927669	0.007958801498127341	0.10720973782771535	0.025749063670411985	0.052434456928838954	46.01825842696629	0.052367092919834574	0.007958801498127341	0.10720973782771535	0.025749063670411985	0.052434456928838954	46.01825842696629	0.052367092919834574	2932601573	200	0.007958801498127341	0.10720973782771535	0.025749063670411985	0.052434456928838954	46.01825842696629	0.052367092919834574	25	COMPLETE
26	0.6273408239700374	2020-03-16 10:40:23.591864	2020-03-16 10:50:59.369068	0.48984813245166103	19.869429820609177	5.354938395791166	0.017240972576135414	64	21	0.02257470737887485	128	0.24231376043566213	0.08239700374531835	0.6273408239700374	0.23127340823970038	0.3693820224719101	11.615402621722847	0.23208173695933093	0.08239700374531835	0.6273408239700374	0.23127340823970038	0.3693820224719101	11.615168539325843	0.23212855343873168	962859662	450	0.08239700374531835	0.6273408239700374	0.23127340823970038	0.3693820224719101	11.61563670411985	0.23205052597306375	26	COMPLETE
27	0.08239700374531835	2020-03-16 10:50:59.381371	2020-03-16 10:53:40.732972	0.4093591565388317	26.490900227740884	6.975930465696362	0.04361576654717207	128	33	0.008398024252877634	128	1.0021211318244412	0.00749063670411985	0.08239700374531835	0.019194756554307114	0.03651685393258427	48.22612359550562	0.04640682194581033	0.00749063670411985	0.08239700374531835	0.019194756554307114	0.03651685393258427	48.22612359550562	0.04640682194581033	282704131	150	0.00749063670411985	0.08239700374531835	0.019194756554307114	0.03651685393258427	48.22612359550562	0.04640682194581033	27	COMPLETE
28	0.11750936329588015	2020-03-16 10:53:40.745231	2020-03-16 10:55:49.819583	0.9865085738680529	16.540267112891183	9.816933986221192	0.030976386286948304	128	38	0.020160641910550437	256	0.9505809196968622	0.019194756554307114	0.11750936329588015	0.039794007490636704	0.060393258426966294	45.813436329588015	0.06339763785487412	0.019194756554307114	0.11750936329588015	0.039794007490636704	0.060393258426966294	45.813202247191015	0.06339777542901281	3389636153	200	0.019194756554307114	0.11750936329588015	0.039794007490636704	0.060393258426966294	45.81367041198502	0.06339750355631014	28	COMPLETE
29	0.11470037453183521	2020-03-16 10:55:49.834184	2020-03-16 10:57:22.513439	0.5933803308397686	21.34069404052614	6.1167229182583895	0.03461586862961649	256	47	0.004464340237931721	256	0.9303752807778226	0.009831460674157303	0.11470037453183521	0.035580524344569285	0.05337078651685393	44.791666666666664	0.05709410422038002	0.009831460674157303	0.11470037453183521	0.035580524344569285	0.05337078651685393	44.791666666666664	0.05709410422038002	4061422219	150	0.009831460674157303	0.11470037453183521	0.035580524344569285	0.05337078651685393	44.791666666666664	0.05709410422038002	29	COMPLETE
30	0.12359550561797752	2020-03-16 10:57:22.525783	2020-03-16 11:03:51.077868	0.6039475727997226	29.664795046561355	1.910366435093144	0.016500310823898783	64	37	0.002301064118172303	128	0.851881493268402	0.011235955056179775	0.12359550561797752	0.03838951310861423	0.06460674157303371	40.70411985018727	0.06302751640903596	0.011235955056179775	0.12359550561797752	0.03838951310861423	0.06460674157303371	40.70411985018727	0.06302751640903596	2323194473	300	0.011235955056179775	0.12359550561797752	0.03838951310861423	0.06460674157303371	40.70411985018727	0.06302751640903596	30	COMPLETE
31	0.11329588014981273	2020-03-16 11:03:51.089181	2020-03-16 11:05:49.718071	0.5169892057496559	29.657922488913265	4.1810692921419355	0.07856110448744574	256	16	0.04473427176886297	256	0.9239428181686066	0.010767790262172285	0.11329588014981273	0.025749063670411985	0.05102996254681648	44.52153558052434	0.05506776850642015	0.010767790262172285	0.11329588014981273	0.025749063670411985	0.05102996254681648	44.52153558052434	0.05506776850642015	1800078147	200	0.010767790262172285	0.11329588014981273	0.025749063670411985	0.05102996254681648	44.52153558052434	0.05506776850642015	31	COMPLETE
32	0.1306179775280899	2020-03-16 11:05:49.728699	2020-03-16 11:08:47.613403	0.6479755295252444	19.976921368771546	7.460416366158715	0.01688854818493298	256	100	0.004728218853400073	512	0.9331005210386526	0.016853932584269662	0.1306179775280899	0.04447565543071161	0.07209737827715355	44.859550561797754	0.06551116537734862	0.016853932584269662	0.1306179775280899	0.04447565543071161	0.07209737827715355	44.859550561797754	0.06551116537734862	3831323745	300	0.016853932584269662	0.1306179775280899	0.04447565543071161	0.07209737827715355	44.859550561797754	0.06551116537734862	32	COMPLETE
33	0.10861423220973783	2020-03-16 11:08:47.625501	2020-03-16 11:12:35.036125	0.4047160366471806	2.1255592504820355	1.6167710216383666	0.045144947517961824	256	57	0.027483925155389523	128	0.9735584426305016	0.012172284644194757	0.10861423220973783	0.03417602996254682	0.0552434456928839	46.944054307116104	0.05632989787298682	0.012172284644194757	0.10861423220973783	0.03417602996254682	0.0552434456928839	46.943820224719104	0.05632998042717374	2294555823	200	0.012172284644194757	0.10861423220973783	0.03417602996254682	0.0552434456928839	46.94428838951311	0.05632981684758114	33	COMPLETE
34	0.1100187265917603	2020-03-16 11:12:35.048308	2020-03-16 11:13:54.320419	0.8294105813803435	3.447907038979082	5.538228218062423	0.020971528771061947	256	12	0.02979336856977976	256	0.9434503830972821	0.018258426966292134	0.1100187265917603	0.03277153558052434	0.05571161048689138	45.44101123595506	0.061211152210807446	0.018258426966292134	0.1100187265917603	0.03277153558052434	0.05571161048689138	45.44101123595506	0.061211152210807446	900986424	150	0.018258426966292134	0.1100187265917603	0.03277153558052434	0.05571161048689138	45.44101123595506	0.061211152210807446	34	COMPLETE
35	0.11423220973782772	2020-03-16 11:13:54.332491	2020-03-16 11:15:02.152930	0.765506767607302	22.151000758109614	7.466843333197007	0.013657183583418027	128	17	0.006451316029941898	512	0.9496803540851544	0.011235955056179775	0.11423220973782772	0.03745318352059925	0.0599250936329588	45.76170411985019	0.058330162857269115	0.011235955056179775	0.11423220973782772	0.03745318352059925	0.0599250936329588	45.76170411985019	0.058330162857269115	1770549060	200	0.011235955056179775	0.11423220973782772	0.03745318352059925	0.0599250936329588	45.76170411985019	0.058330162857269115	35	COMPLETE
36	0.0945692883895131	2020-03-16 11:15:02.165387	2020-03-16 11:17:32.137967	0.9024912675206735	3.687803071118506	1.1148997335670487	0.05585502006432385	64	58	0.0028928845617019897	128	1.0160686040213436	0.007022471910112359	0.0945692883895131	0.02294007490636704	0.04260299625468165	48.96535580524345	0.04770637259825856	0.007022471910112359	0.0945692883895131	0.02294007490636704	0.04260299625468165	48.96535580524345	0.04770637259825856	2480964541	150	0.007022471910112359	0.0945692883895131	0.02294007490636704	0.04260299625468165	48.96535580524345	0.04770637259825856	36	COMPLETE
37	0.10627340823970037	2020-03-16 11:17:32.150380	2020-03-16 11:18:52.684620	0.9231454055213292	15.755781192677563	9.247613856605891	0.01797715892146099	128	35	0.009175332337902836	256	0.9702028740495653	0.013108614232209739	0.10627340823970037	0.031835205992509365	0.04962546816479401	46.706460674157306	0.0563870318128658	0.013108614232209739	0.10627340823970037	0.031835205992509365	0.04962546816479401	46.706460674157306	0.0563870318128658	3383961175	150	0.013108614232209739	0.10627340823970037	0.031835205992509365	0.04962546816479401	46.706460674157306	0.0563870318128658	37	COMPLETE
38	0.1306179775280899	2020-03-16 11:18:52.697038	2020-03-16 11:20:29.032222	0.3185734244683426	16.442171901004254	9.683192222874453	0.07132753303666635	256	29	0.007298865454277833	512	0.909198526490989	0.012640449438202247	0.1306179775280899	0.0351123595505618	0.0650749063670412	43.70505617977528	0.061379879537927715	0.012640449438202247	0.1306179775280899	0.0351123595505618	0.0650749063670412	43.70505617977528	0.061379879537927715	936906901	250	0.012640449438202247	0.1306179775280899	0.0351123595505618	0.0650749063670412	43.70505617977528	0.061379879537927715	38	COMPLETE
39	0.1441947565543071	2020-03-16 11:20:29.044561	2020-03-16 11:30:18.603312	0.8167349686645892	28.046452158467748	5.936800173562851	0.018558669910120857	128	17	0.055451553492593474	128	0.7252704266873834	0.010299625468164793	0.1441947565543071	0.03277153558052434	0.0599250936329588	34.72050561797753	0.06630780019796619	0.010299625468164793	0.1441947565543071	0.03277153558052434	0.0599250936329588	34.72050561797753	0.06630780019796619	3575279623	450	0.010299625468164793	0.1441947565543071	0.03277153558052434	0.0599250936329588	34.72050561797753	0.06630780019796619	39	COMPLETE
40	0.11095505617977527	2020-03-16 11:30:18.615896	2020-03-16 11:33:38.852944	0.18470601028996175	27.57769179406914	7.88390807151635	0.021318167188263237	256	27	0.0037752069327854723	256	0.9567310731118538	0.012172284644194757	0.11095505617977527	0.02902621722846442	0.05337078651685393	46.07303370786517	0.0557345528875239	0.012172284644194757	0.11095505617977527	0.02902621722846442	0.05337078651685393	46.07303370786517	0.0557345528875239	3207818131	300	0.012172284644194757	0.11095505617977527	0.02902621722846442	0.05337078651685393	46.07303370786517	0.0557345528875239	40	COMPLETE
41	0.12734082397003746	2020-03-16 11:33:38.865006	2020-03-16 11:36:13.537732	0.2771516652505938	17.01119029180921	5.3040738401052305	0.017552830800191863	256	74	0.006705448693776205	512	0.935242714593187	0.013576779026217229	0.12734082397003746	0.03745318352059925	0.06554307116104868	45.044709737827716	0.06218135065521007	0.013576779026217229	0.12734082397003746	0.03745318352059925	0.06554307116104868	45.04447565543071	0.06218148822934876	3226591100	300	0.013576779026217229	0.12734082397003746	0.03745318352059925	0.06554307116104868	45.04494382022472	0.06218121635664609	41	COMPLETE
42	0.12359550561797752	2020-03-16 11:36:13.549729	2020-03-16 11:38:26.741385	0.6882422824577108	19.74069666885666	8.142672947637546	0.01521454092469548	128	8	0.01012362339854927	512	0.9427121203629935	0.0149812734082397	0.12359550561797752	0.04119850187265917	0.06132958801498127	45.478932584269664	0.061873589993104265	0.0149812734082397	0.12359550561797752	0.04119850187265917	0.06132958801498127	45.478932584269664	0.061873589993104265	1758871689	350	0.0149812734082397	0.12359550561797752	0.04119850187265917	0.06132958801498127	45.478932584269664	0.061873589993104265	42	COMPLETE
43	0.15355805243445692	2020-03-16 11:38:26.753524	2020-03-16 11:41:03.660209	0.3581487005655529	23.028865794221268	7.055095858633284	0.09189819330895706	256	77	0.010408017553980195	512	0.8731036233682576	0.02153558052434457	0.15355805243445692	0.05758426966292135	0.08941947565543071	41.933052434456926	0.07658518035948156	0.02153558052434457	0.15355805243445692	0.05758426966292135	0.08941947565543071	41.933052434456926	0.07658518035948156	3794922036	300	0.02153558052434457	0.15355805243445692	0.05758426966292135	0.08941947565543071	41.933052434456926	0.07658518035948156	43	COMPLETE
44	0.09925093632958802	2020-03-16 11:41:03.672271	2020-03-16 11:43:32.763491	0.8424445653177483	11.770581451511728	4.241034308678267	0.044504213470567405	128	23	0.0037076542974674035	128	0.9834256170505888	0.0046816479400749065	0.09925093632958802	0.023876404494382022	0.04681647940074907	47.33239700374532	0.048396394329440096	0.0046816479400749065	0.09925093632958802	0.023876404494382022	0.04681647940074907	47.33239700374532	0.048396394329440096	233430321	150	0.0046816479400749065	0.09925093632958802	0.023876404494382022	0.04681647940074907	47.33239700374532	0.048396394329440096	44	COMPLETE
45	0.10955056179775281	2020-03-16 11:43:32.775599	2020-03-16 11:45:02.404496	0.9568374412500793	26.065033347230184	7.928904133242366	0.015078114650630952	128	13	0.0212000470213363	512	0.9637613888134071	0.009831460674157303	0.10955056179775281	0.0299625468164794	0.052434456928838954	46.37617041198502	0.05491722558679212	0.009831460674157303	0.10955056179775281	0.0299625468164794	0.052434456928838954	46.375936329588015	0.054917335022227835	218712416	250	0.009831460674157303	0.10955056179775281	0.0299625468164794	0.052434456928838954	46.37640449438202	0.05491711847976992	45	COMPLETE
46	0.12734082397003746	2020-03-16 11:45:02.416844	2020-03-16 11:47:13.268755	0.9949833812181064	15.469185383702134	9.236340370937478	0.09799181138334395	256	58	0.016788669532179265	256	0.9187976088896324	0.011235955056179775	0.12734082397003746	0.03885767790262172	0.06882022471910113	44.28323970037453	0.06126694361244047	0.011235955056179775	0.12734082397003746	0.03885767790262172	0.06882022471910113	44.28323970037453	0.06126694361244047	4190056268	200	0.011235955056179775	0.12734082397003746	0.03885767790262172	0.06882022471910113	44.28323970037453	0.06126694361244047	46	COMPLETE
