number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0	2020-04-27 21:49:15.085351	2020-04-27 22:01:50.389726	2.1883302565339173	0.010632447565314293	256	70	0.0018269648339416353	256	1.0001358878112823	0.0	0.0	0.0	0.0	20276.29187322946	0.00019229404540803763	0.0	0.0	0.0	0.0	20276.282223796035	0.00019229415777294344	698000400	150	0.0	0.0	0.0	0.0	20276.30152266289	0.00019229393308590743	0	COMPLETE
1	0.0003541076487252125	2020-04-27 22:01:50.437364	2020-04-27 22:19:48.245073	1.629819088851029	0.05788877148357768	128	22	0.05355737218899369	128	1.0150056002042507	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20577.271334985835	0.00027314387958242393	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20577.264518413598	0.00027314531024955524	616094629	150	0.0	0.0003541076487252125	0.00017705382436260624	0.00017705382436260624	20577.278151558072	0.0002731424542407288	1	COMPLETE
2	0.0005311614730878187	2020-04-27 22:19:48.300325	2020-04-27 22:26:50.061319	4.193802988999681	0.010009067671079222	256	41	0.05827012815520939	512	0.9749665315146174	0.0003541076487252125	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	19765.852071529745	0.0006020604828699828	0.0003541076487252125	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	19765.844723796035	0.0006020607134061834	2709838516	150	0.0003541076487252125	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	19765.859419263455	0.0006020602525484768	2	COMPLETE
3	0.0	2020-04-27 22:26:50.115583	2020-04-27 22:33:19.302620	3.0794600034193276	0.015948476085459615	256	12	0.00516764588108608	512	1.0020416126106737	0.0	0.0	0.0	0.0	20314.68413597734	0.00019636782715488034	0.0	0.0	0.0	0.0	20314.67705382436	0.0001963679841620062	1897501769	150	0.0	0.0	0.0	0.0	20314.691218130312	0.00019636767025648071	3	COMPLETE
4	0.0	2020-04-27 22:33:19.335610	2020-04-27 22:39:28.586348	6.182423699719743	0.014699512231156847	64	95	0.01916190896084803	512	1.0007301778290068	0.0	0.0	0.0	0.0	20288.27230878187	0.00024886414444973343	0.0	0.0	0.0	0.0	20288.268413597732	0.0002488641689060093	3504211596	150	0.0	0.0	0.0	0.0	20288.276203966005	0.00024886411999718136	4	COMPLETE
5	0.0005311614730878187	2020-04-27 22:39:28.618709	2020-04-27 22:57:32.415577	5.249305420876569	0.08125032021457033	128	37	0.0014183539968506053	128	0.993979205406393	0.0	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	20150.971494334277	0.00040918061635202056	0.0	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	20150.964412181303	0.00040918066271883834	4110912028	150	0.0	0.0005311614730878187	0.0003541076487252125	0.0003541076487252125	20150.97857648725	0.0004091805699916019	5	COMPLETE
6	0.0005311614730878187	2020-04-27 22:57:32.448620	2020-04-27 23:06:59.862154	7.00966474266369	0.09709843188107962	64	10	0.007868008557464858	256	0.9900632236297171	0.00017705382436260624	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	20071.630311614732	0.0005272431471767873	0.00017705382436260624	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	20071.625531161473	0.0005272433864694295	1246290770	150	0.00017705382436260624	0.0005311614730878187	0.0003541076487252125	0.0005311614730878187	20071.635092067987	0.0005272429082155739	6	COMPLETE
7	0.0	2020-04-27 23:06:59.895778	2020-04-27 23:27:08.509869	5.111788437015488	0.05488563123854428	256	10	0.0035521673140263927	128	0.9831628291278383	0.0	0.0	0.0	0.0	19931.884915014165	0.00017988440260630005	0.0	0.0	0.0	0.0	19931.8757082153	0.0001798845133340697	2266363619	150	0.0	0.0	0.0	0.0	19931.89412181303	0.00017988429191308325	7	COMPLETE
8	0.00017705382436260624	2020-04-27 23:27:08.544968	2020-04-27 23:33:56.641961	7.285618558769452	0.052438978680773844	128	82	0.013180681667046288	512	0.9963705653548196	0.0	0.00017705382436260624	0.0	0.0	20200.00478045326	0.00022161292375312113	0.0	0.00017705382436260624	0.0	0.0	20199.99716713881	0.00022161307075164497	1788100894	150	0.0	0.00017705382436260624	0.0	0.0	20200.012393767705	0.000221612776846402	8	COMPLETE
9	0.0005311614730878187	2020-04-27 23:33:56.676625	2020-04-27 23:40:00.699281	2.5268290155359243	0.010817889362910256	64	70	0.0019586603745132387	512	0.9969830516611015	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20211.734065155808	0.0003469738724856428	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20211.72928470255	0.00034697390222327736	1235970028	150	0.0	0.0005311614730878187	0.00017705382436260624	0.00017705382436260624	20211.738845609067	0.0003469738427518991	9	COMPLETE
10	0.00017705382436260624	2020-04-27 23:40:00.736864	2020-04-27 23:50:49.433073	9.593495757803977	0.02345222845621891	256	5	0.0022824641369029387	256	1.0113623300863614	0.0	0.00017705382436260624	0.0	0.0	20503.81099504249	0.00018969843974281513	0.0	0.00017705382436260624	0.0	0.0	20503.80116855524	0.00018969857955547013	2872621313	150	0.0	0.00017705382436260624	0.0	0.0	20503.820821529745	0.00018969829999082984	10	COMPLETE
11	0.00017705382436260624	2020-04-27 23:50:49.470671	2020-04-28 00:13:33.824763	6.724161267495621	0.021516403051176258	256	97	0.0211861615508536	128	0.9906113639406268	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20082.961667847027	0.00020739450260837532	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20082.952018413598	0.0002073945694662312	1338839604	150	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20082.971317280455	0.00020739443576285886	11	COMPLETE
12	0.0	2020-04-28 00:13:33.873881	2020-04-28 00:19:42.439815	2.454575726969015	0.022432905250549126	64	99	0.06451403032136882	512	1.008808238913426	0.0	0.0	0.0	0.0	20451.92448654391	0.00022470142383798834	0.0	0.0	0.0	0.0	20451.91926345609	0.0002247014933595738	2074319307	150	0.0	0.0	0.0	0.0	20451.929709631728	0.0002247013543410033	12	COMPLETE
13	0.0003541076487252125	2020-04-28 00:19:42.481668	2020-04-28 00:26:09.562400	3.618222068615674	0.034497842361287466	128	55	0.003623774766594986	512	1.0036196107517024	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20346.666519121813	0.00031494502713734214	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20346.660764872522	0.00031494509604008465	4268274321	150	0.0	0.0003541076487252125	0.00017705382436260624	0.0003541076487252125	20346.672273371103	0.00031494495825369205	13	COMPLETE
14	0.00017705382436260624	2020-04-28 00:26:09.599524	2020-04-28 00:36:34.313181	4.918624238931	0.06170950688435745	64	53	0.0296890691401855	256	0.9949172990360116	0.0	0.00017705382436260624	0.0	0.0	20170.295148725214	0.00023744464692373497	0.0	0.00017705382436260624	0.0	0.0	20170.289837110482	0.00023744470518391548	3512973359	150	0.0	0.00017705382436260624	0.0	0.0	20170.300460339942	0.00023744458867958637	14	COMPLETE
