number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.16713483146067415	2020-03-15 00:20:57.986471	2020-03-15 00:24:08.581878	3.1364360632934254	64	128	28	0.023205866224028603	512	0.7621558023649808	0.004213483146067416	0.16713483146067415	0.04353932584269663	0.0847378277153558	36.693820224719104	0.06797259850738226	0.004213483146067416	0.16713483146067415	0.04353932584269663	0.0847378277153558	36.693820224719104	0.06797259850738226	3643017679	600.0	0.004213483146067416	0.16713483146067415	0.04353932584269663	0.0847378277153558	36.693820224719104	0.06797259850738226	0	COMPLETE
1	0.10627340823970037	2020-03-15 00:24:08.600290	2020-03-15 00:25:23.355498	9.941579080984237	64	64	61	0.005945769569507121	512	0.9921451924536168	0.0	0.10627340823970037	0.025749063670411985	0.05337078651685393	47.815074906367045	0.04782548030563054	0.0	0.10627340823970037	0.025749063670411985	0.05337078651685393	47.815074906367045	0.04782548030563054	1947962274	250.0	0.0	0.10627340823970037	0.025749063670411985	0.05337078651685393	47.815074906367045	0.04782548030563054	1	COMPLETE
2	0.18398876404494383	2020-03-15 00:25:23.365951	2020-03-15 00:30:02.829858	4.903688434128887	128	256	25	0.047128056067596256	256	0.7348064939972808	0.02153558052434457	0.18398876404494383	0.06460674157303371	0.0997191011235955	35.21114232209738	0.08623065685526828	0.02153558052434457	0.18398876404494383	0.06460674157303371	0.0997191011235955	35.21114232209738	0.08623065685526828	2377641222	500.0	0.02153558052434457	0.18398876404494383	0.06460674157303371	0.0997191011235955	35.21114232209738	0.08623065685526828	2	COMPLETE
3	0.09222846441947566	2020-03-15 00:30:02.845818	2020-03-15 00:32:10.280727	4.086080409706881	64	64	97	0.002170409133776911	128	1.005799973282391	0.0	0.09222846441947566	0.016853932584269662	0.03464419475655431	48.49953183520599	0.04308845925847883	0.0	0.09222846441947566	0.016853932584269662	0.03464419475655431	48.49953183520599	0.04308845925847883	213127121	150.0	0.0	0.09222846441947566	0.016853932584269662	0.03464419475655431	48.49953183520599	0.04308845925847883	3	COMPLETE
4	0.21161048689138576	2020-03-15 00:32:10.293029	2020-03-15 00:35:00.821657	7.277715027638998	256	128	10	0.045598578762471045	512	0.7203672836248655	0.032303370786516857	0.21161048689138576	0.07584269662921349	0.11610486891385768	34.55360486891386	0.09794595082188766	0.032303370786516857	0.21161048689138576	0.07584269662921349	0.11610486891385768	34.55337078651685	0.09794599963481583	2864414108	550.0	0.032303370786516857	0.21161048689138576	0.07584269662921349	0.11610486891385768	34.55383895131086	0.09794590270628704	4	COMPLETE
5	0.23548689138576778	2020-03-15 00:35:00.836993	2020-03-15 00:54:29.781293	8.11594039287948	128	64	45	0.029642839552133343	128	0.6850612173528386	0.031835205992509365	0.23548689138576778	0.0847378277153558	0.1306179775280899	32.808052434456926	0.10467005972290358	0.031835205992509365	0.23548689138576778	0.0847378277153558	0.1306179775280899	32.808052434456926	0.10467005972290358	1653209147		0.031835205992509365	0.23548689138576778	0.0847378277153558	0.1306179775280899	32.808052434456926	0.10467005972290358	5	COMPLETE
6	0.21769662921348315	2020-03-15 00:54:29.796903	2020-03-15 01:01:00.745566	8.559227172675074	64	256	80	0.0844043349590522	256	0.750274449539779	0.03464419475655431	0.21769662921348315	0.08895131086142322	0.12453183520599251	35.72191011235955	0.10328866763728045	0.03464419475655431	0.21769662921348315	0.08895131086142322	0.12453183520599251	35.72191011235955	0.10328866763728045	3103425132	600.0	0.03464419475655431	0.21769662921348315	0.08895131086142322	0.12453183520599251	35.72191011235955	0.10328866763728045	6	COMPLETE
7	0.09035580524344569	2020-03-15 01:01:00.757922	2020-03-15 01:01:36.622284	2.393066012956245	128	256	2	0.00759415157680149	512	1.0222620925524233	0.0	0.09035580524344569	0.019662921348314606	0.04541198501872659	49.33801498127341	0.04367033427487838	0.0	0.09035580524344569	0.019662921348314606	0.04541198501872659	49.33801498127341	0.04367033427487838	3169197003	150.0	0.0	0.09035580524344569	0.019662921348314606	0.04541198501872659	49.33801498127341	0.04367033427487838	7	COMPLETE
8	0.11189138576779026	2020-03-15 01:01:36.634550	2020-03-15 01:03:40.252585	8.115875450313613	256	64	36	0.0010431390451264627	128	1.0070800342246513	0.00046816479400749064	0.11189138576779026	0.02294007490636704	0.0449438202247191	48.61610486891386	0.04610036284693197	0.00046816479400749064	0.11189138576779026	0.02294007490636704	0.0449438202247191	48.61610486891386	0.04610036284693197	3315524594	150.0	0.00046816479400749064	0.11189138576779026	0.02294007490636704	0.0449438202247191	48.61610486891386	0.04610036284693197	8	COMPLETE
9	0.33146067415730335	2020-03-15 01:03:40.264815	2020-03-15 01:11:35.628422	3.1626551981475717	128	128	93	0.0718026979802121	128	0.5198075718103389	0.050093632958801496	0.33146067415730335	0.12593632958801498	0.19288389513108614	24.991104868913858	0.14216622113914834	0.050093632958801496	0.33146067415730335	0.12593632958801498	0.19288389513108614	24.991104868913858	0.14216622113914834	1602224421	450.0	0.050093632958801496	0.33146067415730335	0.12593632958801498	0.19288389513108614	24.991104868913858	0.14216622113914834	9	COMPLETE
10	0.09410112359550561	2020-03-15 01:11:35.646539	2020-03-15 01:12:36.361214	8.400078625241374	64	64	26	0.001349078915589652	256	1.0077414580913826	0.0	0.09410112359550561	0.019194756554307114	0.039794007490636704	48.66807116104869	0.04335486077869208	0.0	0.09410112359550561	0.019194756554307114	0.039794007490636704	48.66807116104869	0.04335486077869208	1693847605	150.0	0.0	0.09410112359550561	0.019194756554307114	0.039794007490636704	48.66807116104869	0.04335486077869208	10	COMPLETE
11	0.09082397003745318	2020-03-15 01:12:36.371771	2020-03-15 01:14:39.714852	5.620725083184882	256	64	22	0.001360679075138455	128	1.0194503276989086	0.0	0.09082397003745318	0.017322097378277154	0.037921348314606744	49.1123595505618	0.04265452525224299	0.0	0.09082397003745318	0.017322097378277154	0.037921348314606744	49.1123595505618	0.04265452525224299	3431987660	150.0	0.0	0.09082397003745318	0.017322097378277154	0.037921348314606744	49.1123595505618	0.04265452525224299	11	COMPLETE
12	0.2897940074906367	2020-03-15 01:14:39.726972	2020-03-15 01:22:33.608865	3.7934537771207726	64	256	76	0.08776621255522342	128	0.6505591103018781	0.05337078651685393	0.2897940074906367	0.12593632958801498	0.1849250936329588	31.299157303370787	0.1354052178407675	0.05337078651685393	0.2897940074906367	0.12593632958801498	0.1849250936329588	31.299157303370787	0.1354052178407675	1203084021	450.0	0.05337078651685393	0.2897940074906367	0.12593632958801498	0.1849250936329588	31.299157303370787	0.1354052178407675	12	COMPLETE
13	0.08895131086142322	2020-03-15 01:22:33.619111	2020-03-15 01:23:34.803768	0.5971928092103804	64	64	27	0.0034575038778043455	256	1.0140432154686514	0.0	0.08895131086142322	0.020131086142322098	0.03885767790262172	48.870318352059925	0.04235389205824177	0.0	0.08895131086142322	0.020131086142322098	0.03885767790262172	48.870318352059925	0.04235389205824177	1340919119	150.0	0.0	0.08895131086142322	0.020131086142322098	0.03885767790262172	48.870318352059925	0.04235389205824177	13	COMPLETE
14	0.18632958801498128	2020-03-15 01:23:34.816140	2020-03-15 01:41:26.544818	4.473182444150309	128	64	64	0.005905419792828258	128	0.760157026028721	0.019194756554307114	0.18632958801498128	0.07209737827715355	0.10814606741573034	36.52013108614232	0.08628390053820009	0.019194756554307114	0.18632958801498128	0.07209737827715355	0.10814606741573034	36.52013108614232	0.08628390053820009	3693860503	950.0	0.019194756554307114	0.18632958801498128	0.07209737827715355	0.10814606741573034	36.52013108614232	0.08628390053820009	14	COMPLETE
15	0.29447565543071164	2020-03-15 01:41:26.555021	2020-03-15 01:45:14.303170	5.2955164373733	64	64	63	0.09675750242039273	512	0.5859675934836478	0.050093632958801496	0.29447565543071164	0.12172284644194757	0.1699438202247191	28.279962546816478	0.13420785494428772	0.050093632958801496	0.29447565543071164	0.12172284644194757	0.1699438202247191	28.279962546816478	0.13420785494428772	3533902739	700.0	0.050093632958801496	0.29447565543071164	0.12172284644194757	0.1699438202247191	28.279962546816478	0.13420785494428772	15	COMPLETE
16	0.09644194756554307	2020-03-15 01:45:14.315131	2020-03-15 01:45:59.664321	8.05425111600163	128	128	98	0.007749939995704054	512	1.019897468363664	0.0	0.09644194756554307	0.021067415730337078	0.04447565543071161	49.1500468164794	0.043711827223365966	0.0	0.09644194756554307	0.021067415730337078	0.04447565543071161	49.149812734082396	0.04371185051514676	1164648939	150.0	0.0	0.09644194756554307	0.021067415730337078	0.04447565543071161	49.1502808988764	0.04371180416219685	16	COMPLETE
17	0.08801498127340825	2020-03-15 01:45:59.675137	2020-03-15 01:47:04.067241	6.3324375954883765	128	64	47	0.002886403830381631	256	1.0288444562738392	0.0	0.08801498127340825	0.01544943820224719	0.03932584269662921	49.662921348314605	0.04095606829433356	0.0	0.08801498127340825	0.01544943820224719	0.03932584269662921	49.662921348314605	0.04095606829433356	2518585960	150.0	0.0	0.08801498127340825	0.01544943820224719	0.03932584269662921	49.662921348314605	0.04095606829433356	17	COMPLETE
18	0.25	2020-03-15 01:47:04.079740	2020-03-15 01:51:19.689055	1.7208869976805627	64	128	61	0.03406756551487446	512	0.5836900997338363	0.017790262172284643	0.25	0.06835205992509363	0.12078651685393259	27.883426966292134	0.0958947196053144	0.017790262172284643	0.25	0.06835205992509363	0.12078651685393259	27.883426966292134	0.0958947196053144	108662585	750.0	0.017790262172284643	0.25	0.06835205992509363	0.12078651685393259	27.883426966292134	0.0958947196053144	18	COMPLETE
19	0.09129213483146068	2020-03-15 01:51:19.701098	2020-03-15 01:52:22.117456	5.667871590138832	64	256	42	0.001754386740942069	256	1.0005608194015836	0.0	0.09129213483146068	0.020599250936329586	0.04307116104868914	48.27762172284644	0.043763493048230274	0.0	0.09129213483146068	0.020599250936329586	0.04307116104868914	48.27762172284644	0.043763493048230274	3242444787	150.0	0.0	0.09129213483146068	0.020599250936329586	0.04307116104868914	48.27762172284644	0.043763493048230274	19	COMPLETE
