number	value	datetime_start	datetime_complete	params_loss.margin	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
0	0.6315543071161048	2020-05-21 21:45:53.992275	2020-05-21 23:57:32.644592	9.164011262649678	0.14914780027908395	0.31653193023360326	0.411970226347962	128	128	26	0.06759626938159076	256	0.21432316990844794	0.10112359550561797	0.6315543071161048	0.2696629213483146	0.4002808988764045	10.401685393258427	0.253246053215836	0.10112359550561797	0.6315543071161048	0.2696629213483146	0.4002808988764045	10.401685393258427	0.253246053215836		1066517651.0	150.0	0.10112359550561797	0.6315543071161048	0.2696629213483146	0.4002808988764045	10.401685393258427	0.253246053215836	0		COMPLETE
1	0.9040262172284644	2020-05-21 23:57:32.771420	2020-05-22 00:16:27.414040	5.896871575333718	0.2800083059299391	0.46596904870998523	0.47023523534192757	64	256	3	0.016526026242218984	256	0.10158706891214413	0.2804307116104869	0.9040262172284644	0.598314606741573	0.7523408239700374	4.9161985018726595	0.47860513429465446	0.2804307116104869	0.9040262172284644	0.598314606741573	0.7523408239700374	4.9161985018726595	0.47860513429465446		2638475866.0	250.0	0.2804307116104869	0.9040262172284644	0.598314606741573	0.7523408239700374	4.9161985018726595	0.47860513429465446	1		COMPLETE
2	0.9180711610486891	2020-05-22 00:16:27.536091	2020-05-22 18:20:24.507011	4.584495249758027	0.2129711215155159	0.4742215217279132	0.3491639097273565	128	256	74	0.023631148903861844	256	0.09615687757716532	0.32724719101123595	0.9180711610486891	0.6329588014981273	0.7865168539325843	4.637172284644195	0.5195750417880689	0.32724719101123595	0.9180711610486891	0.6329588014981273	0.7865168539325843	4.637172284644195	0.5195750417880689		1175468868.0	200.0	0.32724719101123595	0.9180711610486891	0.6329588014981273	0.7865168539325843	4.637172284644195	0.5195750417880689	2		COMPLETE
3		2020-05-22 18:20:24.648074	2020-05-22 18:20:28.828326	9.721291275422724	0.1698766337927981	0.17693546316364725	0.3814807654452326	256	256	59	0.0031520143793149122	128														The current model can't be trained on this hardware with these parameters.									3	Setting status of trial#3 as TrialState.FAIL because the returned value from the objective function cannot be casted to float. Returned value is: None	FAIL
4	0.9414794007490637	2020-05-22 18:20:28.966450	2020-05-22 21:09:05.507129	0.6804734967511601	0.20548350852111852	0.21412281056151256	0.42099794326982765	256	64	10	0.007470117600838532	256	0.07953810262361241	0.42134831460674155	0.9414794007490637	0.7584269662921348	0.8623595505617978	3.837078651685393	0.6074822104350242	0.42134831460674155	0.9414794007490637	0.7584269662921348	0.8623595505617978	3.837078651685393	0.6074822104350242		1431706378.0	200.0	0.42134831460674155	0.9414794007490637	0.7584269662921348	0.8623595505617978	3.837078651685393	0.6074822104350242	4		COMPLETE
5	0.9283707865168539	2020-05-22 21:09:05.637741	2020-05-22 21:49:46.041347	7.482513990832015	0.20288068267545195	0.3382712417565079	0.4845376181901303	64	64	21	0.05226705121954873	512	0.09341910831745337	0.3061797752808989	0.9283707865168539	0.6259363295880149	0.776685393258427	4.520599250936329	0.505937497470765	0.3061797752808989	0.9283707865168539	0.6259363295880149	0.776685393258427	4.520599250936329	0.505937497470765		3472590729.0	350.0	0.3061797752808989	0.9283707865168539	0.6259363295880149	0.776685393258427	4.520599250936329	0.505937497470765	5		COMPLETE
