number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.4853045325779037	2020-05-11 21:15:00.211592	2020-05-11 22:59:00.137744	128	0.25667250776461825	0.18488377609308154	20	0.21354343099188572	0.004999288936962538	512	0.1302788618508229	0.2518212156940016	0.3119688385269122	0.4853045325779037	0.4235127478753541	0.4562677053824363	5105.157223796034	0.37752909248168987	0.3119688385269122	0.4853045325779037	0.4235127478753541	0.4562677053824363	5105.156338526912	0.3775290925181072	473446677	700	0.3119688385269122	0.4853045325779037	0.4235127478753541	0.4562677053824363	5105.158109065156	0.3775290924452832	0	COMPLETE
1	0.488314447592068	2020-05-11 22:59:00.186684	2020-05-12 02:37:44.719256	256	0.39942766758801457	0.05605101155225034	48	0.20198189475932993	0.0010825440201128497	256	0.49994533179325235	0.27048680310100726	0.22981586402266288	0.488314447592068	0.4120042492917847	0.4546742209631728	5483.489288243626	0.33023760758973847	0.22981586402266288	0.488314447592068	0.4120042492917847	0.4546742209631728	5483.487075070821	0.33023760762954557	2678717863	950	0.22981586402266288	0.488314447592068	0.4120042492917847	0.4546742209631728	5483.491501416431	0.33023760754994086	1	COMPLETE
2	0.45892351274787535	2020-05-12 02:37:44.772263	2020-05-12 03:44:27.471223	128	0.009912562200876274	0.2943007447460347	24	0.360170450868421	0.006814116503416831	512	0.011501649431368534	0.207750449819018	0.26912181303116145	0.45892351274787535	0.3834985835694051	0.41908640226628896	4211.354550283286	0.3381432685994621	0.26912181303116145	0.45892351274787535	0.3834985835694051	0.41908640226628896	4211.353930594901	0.33814326900135977	133252685	450	0.26912181303116145	0.45892351274787535	0.3834985835694051	0.41908640226628896	4211.355169971672	0.3381432681983657	2	COMPLETE
3	0.08905807365439093	2020-05-12 03:44:27.512380	2020-05-12 04:49:52.496711	64	0.39319810258939064	0.447860466187622	44	0.44531569993223025	0.02879943996650034	128	0.03351565871993869	0.3488096887507787	0.024256373937677055	0.08905807365439093	0.0483356940509915	0.06391643059490085	7069.666519121813	0.04706679806579533	0.02779745042492918	0.08923512747875353	0.05028328611898017	0.06586402266288952	7069.642174220963	0.04974906357929884	2389214876	400	0.024256373937677055	0.08728753541076487	0.046211048158640224	0.06391643059490085	7069.690864022663	0.046610504580731627	3	COMPLETE
4	0.3672096317280453	2020-05-12 04:49:52.538933	2020-05-12 06:22:30.700508	256	0.3110912230692171	0.13112161939291844	24	0.28303668461933185	0.007062425145914537	128	0.0021068441392815946	0.35516358072298204	0.1905099150141643	0.3672096317280453	0.29390934844192634	0.3326841359773371	7200.758144475921	0.25399714232194537	0.1905099150141643	0.3672096317280453	0.29390934844192634	0.3326841359773371	7200.757082152974	0.2539971424835357	2950381531	450	0.1905099150141643	0.3672096317280453	0.29390934844192634	0.3326841359773371	7200.759206798867	0.253997142160538	4	COMPLETE
5	0.4463526912181303	2020-05-12 06:22:30.744878	2020-05-12 08:30:13.820772	256	0.10865393200628365	0.11342429660310827	24	0.2843641065123316	0.0064455379379594275	512	0.030660393789205202	0.3086673207054554	0.25743626062322944	0.4463526912181303	0.38402974504249293	0.41324362606232296	6257.730258498584	0.3288492963659148	0.25743626062322944	0.4463526912181303	0.38402974504249293	0.41324362606232296	6257.728753541077	0.3288492975159025	254837558	700	0.25743626062322944	0.4463526912181303	0.38402974504249293	0.41324362606232296	6257.73176345609	0.32884929521979456	5	COMPLETE
6	0.46122521246458925	2020-05-12 08:30:13.858576	2020-05-12 10:18:38.261776	64	0.34852468204195064	0.25075449820518575	50	0.33491822025796536	0.0016598942956648685	512	0.010292682700875978	0.1904943736564151	0.22291076487252123	0.46122521246458925	0.3718130311614731	0.41607648725212465	3861.050194759207	0.3103856384566151	0.22291076487252123	0.46122521246458925	0.3718130311614731	0.41607648725212465	3861.0495750708214	0.3103856385040825	3848316157	750	0.22291076487252123	0.46122521246458925	0.3718130311614731	0.41607648725212465	3861.050814447592	0.31038563840917816	6	COMPLETE
7	0.38827903682719545	2020-05-12 10:18:38.299153	2020-05-12 11:41:32.279641	256	0.2694946921802096	0.1157875267685523	41	0.19325403336549174	0.015352916291248632	128	0.4167548842221143	0.25531529090578775	0.15793201133144477	0.38827903682719545	0.2953257790368272	0.34171388101983	5175.599769830028	0.2412957798426994	0.15793201133144477	0.38827903682719545	0.2953257790368272	0.34171388101983	5175.598441926346	0.241295779857322	230005756	350	0.15793201133144477	0.38827903682719545	0.2953257790368272	0.34171388101983	5175.601097733711	0.24129577982807915	7	COMPLETE
8	0.45538243626062325	2020-05-12 11:41:32.318452	2020-05-12 13:10:23.657670	128	0.47125250427957793	0.15388014652644588	64	0.23306345920783372	0.007565710701819598	128	0.013633389110015404	0.2801567019262932	0.29691926345609065	0.45538243626062325	0.39660056657223797	0.426699716713881	5679.7556657223795	0.355739629764265	0.29691926345609065	0.45538243626062325	0.39660056657223797	0.426699716713881	5679.7549575070825	0.35573962976703455	111159856	450	0.29691926345609065	0.45538243626062325	0.39660056657223797	0.426699716713881	5679.756373937677	0.3557396297614957	8	COMPLETE
9	0.5152266288951841	2020-05-12 13:10:23.698633	2020-05-12 14:35:52.295117	128	0.26707647210401825	0.3065104577144833	16	0.47240181006649173	0.003022155677099354	128	0.10399263235423231	0.18489893230157617	0.24575070821529746	0.5152266288951841	0.4252832861189802	0.47078611898017	3748.1157932011333	0.34729672188080585	0.24575070821529746	0.5152266288951841	0.4252832861189802	0.47078611898017	3748.1154390934844	0.3472967218865134	3791742984	500	0.24575070821529746	0.5152266288951841	0.4252832861189802	0.47078611898017	3748.116147308782	0.3472967218750993	9	COMPLETE
10	0.5003541076487252	2020-05-12 14:35:52.356238	2020-05-12 15:46:16.233604	128	0.22686827132165682	0.28444524311458047	29	0.40892345037802214	0.007997132563580383	128	0.01801196963349191	0.18996021273053604	0.26788243626062325	0.5003541076487252	0.4201487252124646	0.4605169971671388	3850.8903151558075	0.35529809684533425	0.26788243626062325	0.5003541076487252	0.4201487252124646	0.4605169971671388	3850.8898725212466	0.35529809686091474	3206085695	400	0.26788243626062325	0.5003541076487252	0.4201487252124646	0.4605169971671388	3850.8907577903683	0.35529809682975855	10	COMPLETE
11	0.49822946175637395	2020-05-12 15:46:16.353905	2020-05-12 17:43:16.239198	128	0.26664697185922065	0.3392003050725052	46	0.18416509676461035	0.0014330645869452987	128	0.25113322331904697	0.23177476804624209	0.31373937677053826	0.49822946175637395	0.4373229461756374	0.46742209631728043	4698.508498583569	0.3853966180150325	0.31373937677053826	0.49822946175637395	0.4373229461756374	0.46742209631728043	4698.507259206799	0.38539661804256636	4254347696	600	0.31373937677053826	0.49822946175637395	0.4373229461756374	0.46742209631728043	4698.50973796034	0.3853966179875073	11	COMPLETE
12	0.4238668555240793	2020-05-12 17:43:16.287835	2020-05-12 20:06:05.695165	256	0.14822920146256963	0.14654295513809845	53	0.14481099399472092	0.010046709791469526	256	0.007925257913747636	0.33570799560716336	0.2639872521246459	0.4238668555240793	0.36597025495750707	0.3951841359773371	6806.3533994334275	0.3242939982992209	0.2639872521246459	0.4238668555240793	0.36597025495750707	0.3951841359773371	6806.352337110482	0.3242939983059861	2983441803	600	0.2639872521246459	0.4238668555240793	0.36597025495750707	0.3951841359773371	6806.354461756374	0.3242939982924564	12	COMPLETE
13	0.1419971671388102	2020-05-12 20:06:05.742350	2020-05-12 20:57:15.593565	128	0.4390504099223882	0.348796757033841	55	0.1280431091243358	0.0628506188563525	256	0.19819152816625402	0.42593482201351773	0.04125354107648725	0.1419971671388102	0.08569405099150142	0.11012747875354108	8634.980612606232	0.07464283605856184	0.04125354107648725	0.1419971671388102	0.08569405099150142	0.11012747875354108	8634.978576487252	0.07464283626522986	1050568813	300	0.04125354107648725	0.1419971671388102	0.08569405099150142	0.11012747875354108	8634.982648725212	0.07464283585204085	13	COMPLETE
14	0.05258498583569405	2020-05-12 20:57:15.888490	2020-05-12 22:22:21.946967	128	0.4536068510201219	0.09283672591144876	61	0.4978169260953651	0.07036944984926859	512	0.5065965877747238	0.551801433900997	0.01451841359773371	0.05258498583569405	0.02779745042492918	0.03647308781869688	11185.501859065156	0.027766544002617962	0.01451841359773371	0.05258498583569405	0.02779745042492918	0.03647308781869688	11185.484950424929	0.027766544393486716	2092848804	500	0.01451841359773371	0.05258498583569405	0.02779745042492918	0.03647308781869688	11185.518767705382	0.027766543612073025	14	COMPLETE
