number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.647003745318352	2020-04-13 14:01:06.779347	2020-04-13 14:03:02.612051	256	128	0.003968975061520053	0.2686072992211494	0.2200374531835206	0.647003745318352	0.399812734082397	0.5023408239700374	13.013576779026216	0.356129662980894	0.2200374531835206	0.647003745318352	0.399812734082397	0.5023408239700374	13.013576779026216	0.356129662980894	3196226499	650.0	0.2200374531835206	0.647003745318352	0.399812734082397	0.5023408239700374	13.013576779026216	0.356129662980894	0	COMPLETE
1	0.9129213483146067	2020-04-13 14:03:02.657832	2020-04-13 14:05:29.157199	64	256	0.0059772282088046	0.09265777214398879	0.37453183520599254	0.9129213483146067	0.672752808988764	0.8047752808988764	4.48689138576779	0.5566514463966314	0.37453183520599254	0.9129213483146067	0.672752808988764	0.8047752808988764	4.48689138576779	0.5566514463966314	3026237618		0.37453183520599254	0.9129213483146067	0.672752808988764	0.8047752808988764	4.48689138576779	0.5566514463966314	1	COMPLETE
2	0.9026217228464419	2020-04-13 14:05:29.189109	2020-04-13 14:07:12.722301	128	128	0.04071126887630764	0.1035667014524536	0.38436329588014984	0.9026217228464419	0.6713483146067416	0.7902621722846442	5.013576779026217	0.557493931145683	0.38436329588014984	0.9026217228464419	0.6713483146067416	0.7902621722846442	5.013576779026217	0.557493931145683	1996687776	600.0	0.38436329588014984	0.9026217228464419	0.6713483146067416	0.7902621722846442	5.013576779026217	0.557493931145683	2	COMPLETE
3	0.9419475655430711	2020-04-13 14:07:12.746008	2020-04-13 14:10:12.616830	64	128	0.0022738359076208874	0.08035373849853567	0.4110486891385768	0.9419475655430711	0.7420411985018727	0.848314606741573	3.8820224719101124	0.5996245645795277	0.4110486891385768	0.9419475655430711	0.7420411985018727	0.848314606741573	3.8820224719101124	0.5996245645795277	141151656	1000.0	0.4110486891385768	0.9419475655430711	0.7420411985018727	0.848314606741573	3.8820224719101124	0.5996245645795277	3	COMPLETE
4	0.8843632958801498	2020-04-13 14:10:12.649215	2020-04-13 14:12:21.632684	128	512	0.0040154583405705695	0.11098801290131548	0.34363295880149813	0.8843632958801498	0.6474719101123596	0.7710674157303371	5.38436329588015	0.5287333980718925	0.34363295880149813	0.8843632958801498	0.6474719101123596	0.7710674157303371	5.38436329588015	0.5287333980718925	469456038		0.34363295880149813	0.8843632958801498	0.6474719101123596	0.7710674157303371	5.38436329588015	0.5287333980718925	4	COMPLETE
5	0.8721910112359551	2020-04-13 14:12:21.659049	2020-04-13 14:14:47.746369	64	256	0.2125634054494719	0.11319492186231309	0.3441011235955056	0.8721910112359551	0.6235955056179775	0.7509363295880149	5.492041198501872	0.5213575994936144	0.3441011235955056	0.8721910112359551	0.6235955056179775	0.7509363295880149	5.492041198501872	0.5213575994936144	742278564		0.3441011235955056	0.8721910112359551	0.6235955056179775	0.7509363295880149	5.492041198501872	0.5213575994936144	5	COMPLETE
6	0.9087078651685393	2020-04-13 14:14:47.771860	2020-04-13 14:17:13.553174	64	256	0.01265463258781004	0.09126693305597826	0.39185393258426965	0.9087078651685393	0.697565543071161	0.8080524344569289	4.419007490636704	0.5698338912752599	0.39185393258426965	0.9087078651685393	0.697565543071161	0.8080524344569289	4.419007490636704	0.5698338912752599	2515896700		0.39185393258426965	0.9087078651685393	0.697565543071161	0.8080524344569289	4.419007490636704	0.5698338912752599	6	COMPLETE
7	0.8642322097378277	2020-04-13 14:17:13.580232	2020-04-13 14:19:19.622454	64	512	0.0181010584676329	0.12437006289031259	0.3146067415730337	0.8642322097378277	0.6156367041198502	0.7359550561797753	6.053370786516854	0.49963429382684565	0.3146067415730337	0.8642322097378277	0.6156367041198502	0.7359550561797753	6.053370786516854	0.49963429382684565	474938896		0.3146067415730337	0.8642322097378277	0.6156367041198502	0.7359550561797753	6.053370786516854	0.49963429382684565	7	COMPLETE
8	0.8618913857677902	2020-04-13 14:19:19.643479	2020-04-13 14:21:26.973697	64	512	0.03577273568985174	0.12396653793396407	0.3267790262172285	0.8618913857677902	0.6165730337078652	0.7340823970037453	6.033239700374532	0.5046698563494203	0.3267790262172285	0.8618913857677902	0.6165730337078652	0.7340823970037453	6.033239700374532	0.5046698563494203	3026738446		0.3267790262172285	0.8618913857677902	0.6165730337078652	0.7340823970037453	6.033239700374532	0.5046698563494203	8	COMPLETE
9	0.6404494382022472	2020-04-13 14:21:27.014505	2020-04-13 14:23:02.333256	256	128	0.027381298358695516	0.27554544015466637	0.20692883895131087	0.6404494382022472	0.3815543071161049	0.4901685393258427	13.36938202247191	0.34405352457248023	0.20692883895131087	0.6404494382022472	0.3815543071161049	0.4901685393258427	13.36938202247191	0.34405352457248023	2778333285	550.0	0.20692883895131087	0.6404494382022472	0.3815543071161049	0.4901685393258427	13.36938202247191	0.34405352457248023	9	COMPLETE
10	0.8216292134831461	2020-04-13 14:23:02.371876	2020-04-13 14:25:05.279350	64	512	0.1315552303315061	0.15210188420276657	0.29775280898876405	0.8216292134831461	0.5678838951310862	0.6872659176029963	7.415730337078652	0.4714276576308469	0.29775280898876405	0.8216292134831461	0.5678838951310862	0.6872659176029963	7.415730337078652	0.4714276576308469	455445299		0.29775280898876405	0.8216292134831461	0.5678838951310862	0.6872659176029963	7.415730337078652	0.4714276576308469	10	COMPLETE
11	0.925561797752809	2020-04-13 14:25:05.305551	2020-04-13 14:28:14.875742	64	128	0.1591075261951009	0.08258596102511755	0.40215355805243447	0.925561797752809	0.7270599250936329	0.8281835205992509	3.991573033707865	0.5864912153986457	0.40215355805243447	0.925561797752809	0.7270599250936329	0.8281835205992509	3.991573033707865	0.5864912153986457	2254137810		0.40215355805243447	0.925561797752809	0.7270599250936329	0.8281835205992509	3.991573033707865	0.5864912153986457	11	COMPLETE
12	0.8885767790262172	2020-04-13 14:28:14.902044	2020-04-13 14:30:42.069216	128	256	0.18789231798013054	0.11183644707091432	0.37219101123595505	0.8885767790262172	0.6615168539325843	0.7799625468164794	5.432584269662922	0.5479171342795117	0.37219101123595505	0.8885767790262172	0.6615168539325843	0.7799625468164794	5.432584269662922	0.5479171342795117	2173327386		0.37219101123595505	0.8885767790262172	0.6615168539325843	0.7799625468164794	5.432584269662922	0.5479171342795117	12	COMPLETE
13	0.9063670411985019	2020-04-13 14:30:42.090583	2020-04-13 14:32:44.487751	128	128	0.0025533056040554893	0.0998013604768946	0.3684456928838951	0.9063670411985019	0.6732209737827716	0.7916666666666666	4.848314606741573	0.5493671380717234	0.3684456928838951	0.9063670411985019	0.6732209737827716	0.7916666666666666	4.848314606741573	0.5493671380717234	3631455542	700.0	0.3684456928838951	0.9063670411985019	0.6732209737827716	0.7916666666666666	4.848314606741573	0.5493671380717234	13	COMPLETE
