number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10159176029962547	2020-03-17 18:56:42.678098	2020-03-17 18:57:42.906662	7.868790322110191	256	65	0.0022913568433725225	512	1.009751628707634	0.011704119850187267	0.10159176029962547	0.02949438202247191	0.04962546816479401	48.60159176029963	0.05371934673851688	0.011704119850187267	0.10159176029962547	0.02949438202247191	0.04962546816479401	48.60159176029963	0.05371934673851688	3862159302	150.0	0.011704119850187267	0.10159176029962547	0.02949438202247191	0.04962546816479401	48.60159176029963	0.05371934673851688	0	COMPLETE
1	0.11563670411985019	2020-03-17 18:57:42.959152	2020-03-17 18:58:55.122477	4.947107876863069	64	19	0.0010259105388958803	256	0.996557515297671	0.008426966292134831	0.11563670411985019	0.03277153558052434	0.05383895131086142	48.08426966292135	0.05337793319773232	0.008426966292134831	0.11563670411985019	0.03277153558052434	0.05383895131086142	48.08426966292135	0.05337793319773232	1511414968	150.0	0.008426966292134831	0.11563670411985019	0.03277153558052434	0.05383895131086142	48.08426966292135	0.05337793319773232	1	COMPLETE
2	0.6189138576779026	2020-03-17 18:58:55.148559	2020-03-17 19:11:30.453585	1.1088466213600432	64	97	0.014667835043018692	256	0.2596633115125827	0.12078651685393259	0.6189138576779026	0.3057116104868914	0.4288389513108614	12.577715355805243	0.27089819420975647	0.12078651685393259	0.6189138576779026	0.3057116104868914	0.4288389513108614	12.577715355805243	0.27089819420975647	3517502232		0.12078651685393259	0.6189138576779026	0.3057116104868914	0.4288389513108614	12.577715355805243	0.27089819420975647	2	COMPLETE
3	0.8684456928838952	2020-03-17 19:11:30.483819	2020-03-17 19:33:43.633280	5.556161731572857	256	100	0.004385118063729435	128	0.12078260760824108	0.28745318352059923	0.8684456928838952	0.5903558052434457	0.7378277153558053	5.822097378277154	0.47714804576328496	0.28745318352059923	0.8684456928838952	0.5903558052434457	0.7378277153558053	5.822097378277154	0.47714804576328496	784884724	950.0	0.28745318352059923	0.8684456928838952	0.5903558052434457	0.7378277153558053	5.822097378277154	0.47714804576328496	3	COMPLETE
4	0.7879213483146067	2020-03-17 19:33:43.660488	2020-03-17 19:42:13.139545	2.530376210661687	128	96	0.020383611826304854	512	0.16221023513412292	0.2298689138576779	0.7879213483146067	0.47752808988764045	0.6161048689138576	7.827247191011236	0.40219392954737476	0.2298689138576779	0.7879213483146067	0.47752808988764045	0.6161048689138576	7.827247191011236	0.40219392954737476	847013971		0.2298689138576779	0.7879213483146067	0.47752808988764045	0.6161048689138576	7.827247191011236	0.40219392954737476	4	COMPLETE
5	0.4147940074906367	2020-03-17 19:42:13.187931	2020-03-17 19:52:30.166052	6.220599141526364	64	22	0.009830923844359754	256	0.4352880176366045	0.07162921348314606	0.4147940074906367	0.18071161048689138	0.26685393258426965	20.8937265917603	0.18186152038200934	0.07162921348314606	0.4147940074906367	0.18071161048689138	0.26685393258426965	20.8937265917603	0.18186152038200934	919461851		0.07162921348314606	0.4147940074906367	0.18071161048689138	0.26685393258426965	20.8937265917603	0.18186152038200934	5	COMPLETE
6	0.11329588014981273	2020-03-17 19:52:30.193418	2020-03-17 19:53:30.183142	7.645643935520825	128	15	0.0024272588040406802	256	0.9899519760543585	0.010299625468164793	0.11329588014981273	0.02902621722846442	0.052434456928838954	47.827715355805246	0.05423713092374328	0.010299625468164793	0.11329588014981273	0.02902621722846442	0.052434456928838954	47.827715355805246	0.05423713092374328	2165654701	150.0	0.010299625468164793	0.11329588014981273	0.02902621722846442	0.052434456928838954	47.827715355805246	0.05423713092374328	6	COMPLETE
7	0.25140449438202245	2020-03-17 19:53:30.209990	2020-03-17 20:03:42.750036	1.4061322523420967	256	4	0.0011989998864225515	256	0.652550257956051	0.03698501872659176	0.25140449438202245	0.09269662921348315	0.1399812734082397	31.276217228464418	0.11158719353859298	0.03698501872659176	0.25140449438202245	0.09269662921348315	0.1399812734082397	31.276217228464418	0.11158719353859298	1716045532		0.03698501872659176	0.25140449438202245	0.09269662921348315	0.1399812734082397	31.276217228464418	0.11158719353859298	7	COMPLETE
8	0.9166666666666666	2020-03-17 20:03:42.778172	2020-03-17 20:20:42.634425	6.97343403070374	64	40	0.04782055757024662	128	0.09386857270964244	0.3309925093632959	0.9166666666666666	0.647003745318352	0.7818352059925093	4.535112359550562	0.5249470196897272	0.3309925093632959	0.9166666666666666	0.647003745318352	0.7818352059925093	4.535112359550562	0.5249470196897272	1148189485	900.0	0.3309925093632959	0.9166666666666666	0.647003745318352	0.7818352059925093	4.535112359550562	0.5249470196897272	8	COMPLETE
9	0.1750936329588015	2020-03-17 20:20:42.664787	2020-03-17 20:26:56.539264	1.8158345137085208	64	31	0.004309006689492674	512	0.8331616281598025	0.019662921348314606	0.1750936329588015	0.0552434456928839	0.09316479400749064	40.10814606741573	0.07830328544194452	0.019662921348314606	0.1750936329588015	0.0552434456928839	0.09316479400749064	40.10814606741573	0.07830328544194452	3569728992		0.019662921348314606	0.1750936329588015	0.0552434456928839	0.09316479400749064	40.10814606741573	0.07830328544194452	9	COMPLETE
