number	value	datetime_start	datetime_complete	params_loss.margin	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.20646067415730338	2020-03-13 12:22:48.585049	2020-03-13 12:30:15.683637	9.58900781831658	3.5987811766758724	0.06303572232973106	128	41	0.0018309775503530983	128	0.6949000214191663	0.018726591760299626	0.20646067415730338	0.06554307116104868	0.11329588014981273	33.11048689138577	0.08791734756857	0.018726591760299626	0.20646067415730338	0.06554307116104868	0.11329588014981273	33.11048689138577	0.08791734756857	3354330147	250	0.018726591760299626	0.20646067415730338	0.06554307116104868	0.11329588014981273	33.11048689138577	0.08791734756857	10	COMPLETE
11	0.17134831460674158	2020-03-13 12:30:15.701450	2020-03-13 12:32:12.603356	4.826374423442985	7.960331121284631	0.028835453620453047	128	26	0.03871948078086633	512	0.778027700626532	0.02200374531835206	0.17134831460674158	0.056179775280898875	0.09644194756554307	37.28909176029963	0.08106850373531625	0.02200374531835206	0.17134831460674158	0.056179775280898875	0.09644194756554307	37.28885767790262	0.08106855398915847	1962305423	250	0.02200374531835206	0.17134831460674158	0.056179775280898875	0.09644194756554307	37.28932584269663	0.0810684542097906	11	COMPLETE
12	0.20646067415730338	2020-03-13 12:32:12.615515	2020-03-13 12:33:49.531433	5.996470563899514	9.097936049302374	0.07390220877712333	128	1	0.001600519856138677	256	0.6797921311952634	0.02247191011235955	0.20646067415730338	0.06928838951310862	0.11329588014981273	32.39185393258427	0.09192470383317679	0.02247191011235955	0.20646067415730338	0.06928838951310862	0.11329588014981273	32.39185393258427	0.09192470383317679	684124814	200	0.02247191011235955	0.20646067415730338	0.06928838951310862	0.11329588014981273	32.39185393258427	0.09192470383317679	12	COMPLETE
13	0.18773408239700373	2020-03-13 12:33:49.543772	2020-03-13 12:36:11.548411	6.49126168739162	2.4792463054187146	0.02375737233018761	128	80	0.018285010543285615	512	0.755106601042652	0.023876404494382022	0.18773408239700373	0.0702247191011236	0.10440074906367042	36.08988764044944	0.08764631523639209	0.023876404494382022	0.18773408239700373	0.0702247191011236	0.10440074906367042	36.08988764044944	0.08764631523639209	549243661	250	0.023876404494382022	0.18773408239700373	0.0702247191011236	0.10440074906367042	36.08988764044944	0.08764631523639209	13	COMPLETE
14	0.15823970037453183	2020-03-13 12:36:11.560315	2020-03-13 12:37:53.650794	6.3604299317875	1.1710725477518331	0.024599617600123493	256	2	0.006735996868714868	256	0.7977404544611325	0.011704119850187267	0.15823970037453183	0.041666666666666664	0.06694756554307116	38.07677902621723	0.06796924456563726	0.011704119850187267	0.15823970037453183	0.041666666666666664	0.06694756554307116	38.07677902621723	0.06796924456563726	3566803795	200	0.011704119850187267	0.15823970037453183	0.041666666666666664	0.06694756554307116	38.07677902621723	0.06796924456563726	14	COMPLETE
15	0.2045880149812734	2020-03-13 12:37:53.663033	2020-03-13 12:43:11.250054	3.3456344965930973	8.638548420174512	0.04552307031247459	128	35	0.007370890159304839	256	0.7281589469704987	0.023408239700374533	0.2045880149812734	0.06601123595505617	0.1104868913857678	34.76825842696629	0.08925463480080427	0.023408239700374533	0.2045880149812734	0.06601123595505617	0.1104868913857678	34.76825842696629	0.08925463480080427	3179270348	350	0.023408239700374533	0.2045880149812734	0.06601123595505617	0.1104868913857678	34.76825842696629	0.08925463480080427	15	COMPLETE
16	0.20973782771535582	2020-03-13 12:43:11.262261	2020-03-13 12:48:57.914981	8.988896240292979	2.282629807566956	0.04503260953658256	256	53	0.007524518942928517	256	0.7011245514513847	0.02247191011235955	0.20973782771535582	0.060393258426966294	0.10159176029962547	33.39255617977528	0.08829263157695709	0.02247191011235955	0.20973782771535582	0.060393258426966294	0.10159176029962547	33.392322097378276	0.08829283113569282	3726106266	350	0.02247191011235955	0.20973782771535582	0.060393258426966294	0.10159176029962547	33.392790262172284	0.08829243771989954	16	COMPLETE
17	0.548689138576779	2020-03-13 12:48:57.932882	2020-03-13 13:03:46.872648	5.531409599594171	7.79176739244309	0.028237577397400834	128	89	0.06384598777543612	128	0.32496982349836256	0.08614232209737828	0.548689138576779	0.2345505617977528	0.35767790262172283	15.61938202247191	0.2226732125266058	0.08614232209737828	0.548689138576779	0.2345505617977528	0.35767790262172283	15.61938202247191	0.2226732125266058	3937368617	450	0.08614232209737828	0.548689138576779	0.2345505617977528	0.35767790262172283	15.61938202247191	0.2226732125266058	17	COMPLETE
18	0.18679775280898878	2020-03-13 13:03:46.888353	2020-03-13 13:08:02.329997	3.0154552073736367	6.366656367721676	0.07820963343971285	64	11	0.002382356702392835	512	0.7488591971890897	0.01638576779026217	0.18679775280898878	0.05664794007490637	0.09878277153558053	35.78698501872659	0.08105895022777865	0.01638576779026217	0.18679775280898878	0.05664794007490637	0.09878277153558053	35.78698501872659	0.08105895022777865	2883522718	500	0.01638576779026217	0.18679775280898878	0.05664794007490637	0.09878277153558053	35.78698501872659	0.08105895022777865	18	COMPLETE
19	0.16526217228464418	2020-03-13 13:08:02.342185	2020-03-13 13:13:24.361257	0.773616965737792	1.7749993727284905	0.02245736433270458	256	47	0.009861930977738945	128	0.8177495638321918	0.016853932584269662	0.16526217228464418	0.05664794007490637	0.08286516853932584	39.19733146067416	0.07599352292355252	0.016853932584269662	0.16526217228464418	0.05664794007490637	0.08286516853932584	39.19709737827716	0.0759937010684513	4010038950	200	0.016853932584269662	0.16526217228464418	0.05664794007490637	0.08286516853932584	39.197565543071164	0.07599334959338074	19	COMPLETE
20	0.1956928838951311	2020-03-13 13:13:24.373450	2020-03-13 13:15:25.565700	4.129676220987381	5.126051410923252	0.03181314157856665	256	73	0.0027763788295651964	512	0.7245354345652593	0.02247191011235955	0.1956928838951311	0.0650749063670412	0.10674157303370786	34.61938202247191	0.08857470338947313	0.02247191011235955	0.1956928838951311	0.0650749063670412	0.10674157303370786	34.61938202247191	0.08857470338947313	2028633728	200	0.02247191011235955	0.1956928838951311	0.0650749063670412	0.10674157303370786	34.61938202247191	0.08857470338947313	20	COMPLETE
21	0.1849250936329588	2020-03-13 13:15:25.577699	2020-03-13 13:16:57.139740	4.885589137409245	8.886058363051003	0.02129590376034814	128	47	0.016750578036385255	512	0.7506766635410083	0.02294007490636704	0.1849250936329588	0.06273408239700375	0.09691011235955056	35.892322097378276	0.08529606700952837	0.02294007490636704	0.1849250936329588	0.06273408239700375	0.09691011235955056	35.892322097378276	0.08529606700952837	1096802786	200	0.02294007490636704	0.1849250936329588	0.06273408239700375	0.09691011235955056	35.892322097378276	0.08529606700952837	21	COMPLETE
22	0.16619850187265917	2020-03-13 13:16:57.156152	2020-03-13 13:20:27.691936	4.912491573257087	9.1184603021549	0.05353464630627301	128	45	0.05657589857799268	256	0.7900880366487059	0.019662921348314606	0.16619850187265917	0.047752808988764044	0.08099250936329588	37.877808988764045	0.07645388348752515	0.019662921348314606	0.16619850187265917	0.047752808988764044	0.08099250936329588	37.877808988764045	0.07645388348752515	2751770703	250	0.019662921348314606	0.16619850187265917	0.047752808988764044	0.08099250936329588	37.877808988764045	0.07645388348752515	22	COMPLETE
23	0.17322097378277154	2020-03-13 13:20:27.703899	2020-03-13 13:22:23.742371	2.4975606671873782	5.769380906976529	0.015329966673857392	256	66	0.0020066483306583546	512	0.7583611101114404	0.018726591760299626	0.17322097378277154	0.0552434456928839	0.09550561797752809	36.286048689138575	0.07998747093704911	0.018726591760299626	0.17322097378277154	0.0552434456928839	0.09550561797752809	36.286048689138575	0.07998747093704911	1854625542	200	0.018726591760299626	0.17322097378277154	0.0552434456928839	0.09550561797752809	36.286048689138575	0.07998747093704911	23	COMPLETE
24	0.18679775280898878	2020-03-13 13:22:23.754843	2020-03-13 13:26:47.191271	6.197277790360925	5.210229203099352	0.015401437560001577	128	30	0.0025204625381610507	512	0.7437416632879483	0.014044943820224719	0.18679775280898878	0.05196629213483146	0.10205992509363296	35.504681647940075	0.07870945607616912	0.014044943820224719	0.18679775280898878	0.05196629213483146	0.10205992509363296	35.504681647940075	0.07870945607616912	2587970500	500	0.014044943820224719	0.18679775280898878	0.05196629213483146	0.10205992509363296	35.504681647940075	0.07870945607616912	24	COMPLETE
25	0.7579588014981273	2020-03-13 13:26:47.203587	2020-03-13 13:38:59.258463	2.4943721564999626	4.975470381518341	0.09268386240882838	64	86	0.019906269337272124	128	0.1757829053534983	0.14325842696629212	0.7579588014981273	0.3544007490636704	0.5243445692883895	8.461610486891386	0.31746495789202506	0.14325842696629212	0.7579588014981273	0.3544007490636704	0.5243445692883895	8.461610486891386	0.31746495789202506	460599620	400	0.14325842696629212	0.7579588014981273	0.3544007490636704	0.5243445692883895	8.461610486891386	0.31746495789202506	25	COMPLETE
26	0.21863295880149813	2020-03-13 13:38:59.276855	2020-03-13 13:44:06.790394	5.383648377916961	7.985169528975557	0.09805567989958489	128	82	0.022961851299561714	128	0.7012670549018176	0.02200374531835206	0.21863295880149813	0.06694756554307116	0.11282771535580524	33.47565543071161	0.09075952486943607	0.02200374531835206	0.21863295880149813	0.06694756554307116	0.11282771535580524	33.47565543071161	0.09075952486943607	3974777086	200	0.02200374531835206	0.21863295880149813	0.06694756554307116	0.11282771535580524	33.47565543071161	0.09075952486943607	26	COMPLETE
27	0.19709737827715357	2020-03-13 13:44:06.802711	2020-03-13 13:48:18.969015	5.548244501343731	9.715630218575264	0.011509504319846953	128	67	0.003005006908783918	512	0.7281124348297003	0.02294007490636704	0.19709737827715357	0.06273408239700375	0.10112359550561797	34.762172284644194	0.08671892576754375	0.02294007490636704	0.19709737827715357	0.06273408239700375	0.10112359550561797	34.762172284644194	0.08671892576754375	3929896617	450	0.02294007490636704	0.19709737827715357	0.06273408239700375	0.10112359550561797	34.762172284644194	0.08671892576754375	27	COMPLETE
28	0.10112359550561797	2020-03-13 13:48:18.981545	2020-03-13 13:50:31.249945	3.618160665692318	3.889903116000326	0.013886683750882832	256	88	0.07029422993673133	256	0.9947848386970115	0.011235955056179775	0.10112359550561797	0.033707865168539325	0.05196629213483146	47.98501872659176	0.054045440848082	0.011235955056179775	0.10112359550561797	0.033707865168539325	0.05196629213483146	47.98501872659176	0.054045440848082	3365225554	150	0.011235955056179775	0.10112359550561797	0.033707865168539325	0.05196629213483146	47.98501872659176	0.054045440848082	28	COMPLETE
29	0.9002808988764045	2020-03-13 13:50:31.261161	2020-03-13 14:04:41.077538	7.540850868520135	2.369597072757751	0.02748002950383592	64	29	0.003497199622586059	256	0.1036389645612851	0.2916666666666667	0.9002808988764045	0.6048689138576779	0.7485955056179775	4.980805243445693	0.4879055182615058	0.2916666666666667	0.9002808988764045	0.6048689138576779	0.7485955056179775	4.980805243445693	0.4879055182615058	2027051875	900	0.2916666666666667	0.9002808988764045	0.6048689138576779	0.7485955056179775	4.980805243445693	0.4879055182615058	29	COMPLETE
30	0.17696629213483145	2020-03-13 14:04:41.095780	2020-03-13 14:06:34.367601	1.1063621819466898	5.492713895628501	0.07040796661233331	256	10	0.004318767880742	512	0.785358735984575	0.02247191011235955	0.17696629213483145	0.05711610486891386	0.09644194756554307	37.600187265917604	0.0818573637004031	0.02247191011235955	0.17696629213483145	0.05711610486891386	0.09644194756554307	37.600187265917604	0.0818573637004031	1858083682	250	0.02247191011235955	0.17696629213483145	0.05711610486891386	0.09644194756554307	37.600187265917604	0.0818573637004031	30	COMPLETE
31	0.18117977528089887	2020-03-13 14:06:34.379984	2020-03-13 14:07:59.656563	6.5235347780723885	8.557044091405658	0.010145088498926855	64	5	0.008378897431476734	512	0.7396259636039172	0.01544943820224719	0.18117977528089887	0.04868913857677903	0.0852059925093633	35.36329588014981	0.07749987488893242	0.01544943820224719	0.18117977528089887	0.04868913857677903	0.0852059925093633	35.36329588014981	0.07749987488893242	2349010823	200	0.01544943820224719	0.18117977528089887	0.04868913857677903	0.0852059925093633	35.36329588014981	0.07749987488893242	31	COMPLETE
32	0.1544943820224719	2020-03-13 14:07:59.668788	2020-03-13 14:10:50.897109	0.9438956335381707	2.178214996259299	0.08971016573350556	256	22	0.06930705388549209	256	0.8398216783970748	0.018258426966292134	0.1544943820224719	0.04915730337078652	0.08239700374531835	40.37874531835206	0.07307373874353115	0.018258426966292134	0.1544943820224719	0.04915730337078652	0.08239700374531835	40.37874531835206	0.07307373874353115	1664995944	200	0.018258426966292134	0.1544943820224719	0.04915730337078652	0.08239700374531835	40.37874531835206	0.07307373874353115	32	COMPLETE
33	0.18773408239700373	2020-03-13 14:10:50.909488	2020-03-13 14:16:31.083209	6.458964498258662	4.155146957098507	0.014249273507096738	128	76	0.002625118381415634	256	0.7452973138021256	0.024812734082397005	0.18773408239700373	0.06601123595505617	0.10159176029962547	35.61376404494382	0.08820026734842426	0.024812734082397005	0.18773408239700373	0.06601123595505617	0.10159176029962547	35.61376404494382	0.08820026734842426	301789270	350	0.024812734082397005	0.18773408239700373	0.06601123595505617	0.10159176029962547	35.61376404494382	0.08820026734842426	33	COMPLETE
34	0.18305243445692884	2020-03-13 14:16:31.094424	2020-03-13 14:21:48.899735	8.917366303831045	7.563179010831702	0.01761946521861021	128	76	0.004989346944923916	128	0.724932815342416	0.016853932584269662	0.18305243445692884	0.04915730337078652	0.0898876404494382	34.612827715355806	0.07914157088839807	0.016853932584269662	0.18305243445692884	0.04915730337078652	0.0898876404494382	34.612827715355806	0.07914157088839807	3648258673	200	0.016853932584269662	0.18305243445692884	0.04915730337078652	0.0898876404494382	34.612827715355806	0.07914157088839807	34	COMPLETE
35	0.20365168539325842	2020-03-13 14:21:48.912036	2020-03-13 14:25:31.771518	5.067545116076815	5.827734000542761	0.05023962914702324	256	85	0.012970663487517893	512	0.6964661707362153	0.020131086142322098	0.20365168539325842	0.06788389513108614	0.10580524344569288	33.25046816479401	0.08939561601216381	0.020131086142322098	0.20365168539325842	0.06788389513108614	0.10580524344569288	33.25046816479401	0.08939561601216381	2715534116	300	0.020131086142322098	0.20365168539325842	0.06788389513108614	0.10580524344569288	33.25046816479401	0.08939561601216381	35	COMPLETE
36	0.1999063670411985	2020-03-13 14:25:31.783894	2020-03-13 14:30:47.681183	8.532583152888769	4.8455975779451546	0.013200324182568385	128	47	0.0019972580178986956	256	0.7175355790242246	0.018726591760299626	0.1999063670411985	0.062265917602996254	0.10018726591760299	34.2125468164794	0.0849725615872952	0.018726591760299626	0.1999063670411985	0.062265917602996254	0.10018726591760299	34.2125468164794	0.0849725615872952	880897320	350	0.018726591760299626	0.1999063670411985	0.062265917602996254	0.10018726591760299	34.2125468164794	0.0849725615872952	36	COMPLETE
37	0.12968164794007492	2020-03-13 14:30:47.693425	2020-03-13 14:38:04.642460	4.761752262428292	7.4629825169141375	0.013974349325226527	256	51	0.003165129777568371	128	0.8522803183001456	0.009831460674157303	0.12968164794007492	0.03136704119850187	0.05711610486891386	40.73314606741573	0.06075132427645542	0.009831460674157303	0.12968164794007492	0.03136704119850187	0.05711610486891386	40.73314606741573	0.06075132427645542	3738577504	250	0.009831460674157303	0.12968164794007492	0.03136704119850187	0.05711610486891386	40.73314606741573	0.06075132427645542	37	COMPLETE
38	0.1947565543071161	2020-03-13 14:38:04.654732	2020-03-13 14:42:03.597227	6.874614126643834	1.2718329266512187	0.012889756768408285	256	73	0.01563980027124693	512	0.7389915675659096	0.019662921348314606	0.1947565543071161	0.06413857677902622	0.10252808988764045	35.333333333333336	0.08573223387737275	0.019662921348314606	0.1947565543071161	0.06413857677902622	0.10252808988764045	35.333333333333336	0.08573223387737275	1790738749	350	0.019662921348314606	0.1947565543071161	0.06413857677902622	0.10252808988764045	35.333333333333336	0.08573223387737275	38	COMPLETE
39	0.1900749063670412	2020-03-13 14:42:03.609428	2020-03-13 14:45:07.896966	4.411753360670594	2.908442865502294	0.04185160543205686	64	5	0.029518018873807613	128	0.7407139881116369	0.018726591760299626	0.1900749063670412	0.06179775280898876	0.10018726591760299	35.383426966292134	0.08386504374313568	0.018726591760299626	0.1900749063670412	0.06179775280898876	0.10018726591760299	35.383426966292134	0.08386504374313568	2089597086	200	0.018726591760299626	0.1900749063670412	0.06179775280898876	0.10018726591760299	35.383426966292134	0.08386504374313568	39	COMPLETE
40	0.1306179775280899	2020-03-13 14:45:07.909371	2020-03-13 14:52:01.439154	3.2600493818246026	1.1957377647783916	0.05264494400487541	256	46	0.04155778696885082	128	0.8545145688836606	0.010767790262172285	0.1306179775280899	0.02855805243445693	0.05664794007490637	40.83286516853933	0.06028626192257773	0.010767790262172285	0.1306179775280899	0.02855805243445693	0.05664794007490637	40.83286516853933	0.06028626192257773	1625107050	250	0.010767790262172285	0.1306179775280899	0.02855805243445693	0.05664794007490637	40.83286516853933	0.06028626192257773	40	COMPLETE
41	0.19335205992509363	2020-03-13 14:52:01.451964	2020-03-13 14:57:12.870017	2.202183124191003	3.3031444472742244	0.06755270274945732	256	47	0.0011413394055196364	128	0.7225382271500074	0.020599250936329586	0.19335205992509363	0.06460674157303371	0.0997191011235955	34.56413857677903	0.0859890353483981	0.020599250936329586	0.19335205992509363	0.06460674157303371	0.0997191011235955	34.56367041198502	0.08599361361250799	360847798	200	0.020599250936329586	0.19335205992509363	0.06460674157303371	0.0997191011235955	34.56460674157304	0.08598501708003506	41	COMPLETE
42	0.20365168539325842	2020-03-13 14:57:12.882247	2020-03-13 15:02:04.818937	7.919956652042596	2.0397731490116335	0.06961141690292276	256	14	0.009481613318364963	128	0.7150133588387935	0.018258426966292134	0.20365168539325842	0.060861423220973786	0.0950374531835206	34.06601123595506	0.084491579115809	0.018258426966292134	0.20365168539325842	0.060861423220973786	0.0950374531835206	34.06601123595506	0.084491579115809	735022808	200	0.018258426966292134	0.20365168539325842	0.060861423220973786	0.0950374531835206	34.06601123595506	0.084491579115809	42	COMPLETE
43	0.16292134831460675	2020-03-13 15:02:04.831118	2020-03-13 15:05:49.694836	7.544159619202205	8.002812098033441	0.03882662386646646	64	93	0.023298118081943566	512	0.7973568630090841	0.019662921348314606	0.16292134831460675	0.047752808988764044	0.08567415730337079	38.20365168539326	0.07587443195899286	0.019662921348314606	0.16292134831460675	0.047752808988764044	0.08567415730337079	38.20365168539326	0.07587443195899286	3184678927	400	0.019662921348314606	0.16292134831460675	0.047752808988764044	0.08567415730337079	38.20365168539326	0.07587443195899286	43	COMPLETE
44	0.1451310861423221	2020-03-13 15:05:49.707084	2020-03-13 15:13:38.505350	0.8222718842331084	9.636229377658102	0.04970326010677687	64	83	0.0014910303173093311	256	0.8518610778465268	0.02294007490636704	0.1451310861423221	0.05337078651685393	0.08239700374531835	40.88998127340824	0.0759018282381141	0.02294007490636704	0.1451310861423221	0.05337078651685393	0.08239700374531835	40.88998127340824	0.0759018282381141	3162180369	450	0.02294007490636704	0.1451310861423221	0.05337078651685393	0.08239700374531835	40.88998127340824	0.0759018282381141	44	COMPLETE
45	0.16526217228464418	2020-03-13 15:13:38.517606	2020-03-13 15:16:25.572615	2.747140474430706	6.038867957578407	0.02674294999642836	64	55	0.029138431241072026	256	0.7928495227694092	0.016853932584269662	0.16526217228464418	0.054307116104868915	0.08895131086142322	38.07865168539326	0.07629977509984588	0.016853932584269662	0.16526217228464418	0.054307116104868915	0.08895131086142322	38.07865168539326	0.07629977509984588	1437435287	200	0.016853932584269662	0.16526217228464418	0.054307116104868915	0.08895131086142322	38.07865168539326	0.07629977509984588	45	COMPLETE
46	0.17837078651685392	2020-03-13 15:16:25.584900	2020-03-13 15:17:59.234075	1.0665972963510844	1.7276316226408344	0.07644971366428319	256	24	0.00400408161592504	512	0.7601009137633742	0.02200374531835206	0.17837078651685392	0.05852059925093633	0.09597378277153558	36.403558052434455	0.08338956422038896	0.02200374531835206	0.17837078651685392	0.05852059925093633	0.09597378277153558	36.403558052434455	0.08338956422038896	549559671	200	0.02200374531835206	0.17837078651685392	0.05852059925093633	0.09597378277153558	36.403558052434455	0.08338956422038896	46	COMPLETE
47	0.0898876404494382	2020-03-13 15:17:59.244890	2020-03-13 15:25:04.893626	1.0256193990587588	6.38352896420357	0.013432856793549598	256	88	0.03980166006235916	128	0.9502908218999075	0.006554307116104869	0.0898876404494382	0.018258426966292134	0.03604868913857678	45.45926966292135	0.04817264069099806	0.006554307116104869	0.0898876404494382	0.018258426966292134	0.03604868913857678	45.45880149812734	0.0481728541761065	1378822236	250	0.006554307116104869	0.0898876404494382	0.018258426966292134	0.03604868913857678	45.45973782771536	0.048172431899484065	47	COMPLETE
48	0.16760299625468164	2020-03-13 15:25:04.905941	2020-03-13 15:31:19.633692	1.5510031556937274	9.756837853035348	0.061654637745150634	256	49	0.0018488224877721304	128	0.7621225656440991	0.012640449438202247	0.16760299625468164	0.048220973782771535	0.08426966292134831	36.48525280898876	0.07380775102123453	0.012640449438202247	0.16760299625468164	0.048220973782771535	0.08426966292134831	36.48501872659176	0.0738078821598323	258680734	200	0.012640449438202247	0.16760299625468164	0.048220973782771535	0.08426966292134831	36.48548689138577	0.07380762293237161	48	COMPLETE
