number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.12125468164794008	2020-04-26 20:04:38.627972	2020-04-26 20:05:08.457960	64	256	0.462144509149457	0.9706806713185004	0.0014044943820224719	0.12125468164794008	0.03136704119850187	0.060393258426966294	46.81741573033708	0.05257235370360753	0.04353932584269663	0.13717228464419476	0.0552434456928839	0.07443820224719101	45.46348314606742	0.08348281824135273	2801770648	150	0.0014044943820224719	0.10814606741573034	0.016853932584269662	0.042134831460674156	48.17134831460674	0.04473518422865005	0	COMPLETE
1	0.1104868913857678	2020-04-26 20:05:08.490106	2020-04-26 20:06:01.449620	128	256	0.15292648074383766	1.0011828787091157	0.00046816479400749064	0.1104868913857678	0.025280898876404494	0.05852059925093633	48.31437265917603	0.04894193274965734	0.054775280898876406	0.13295880149812733	0.05758426966292135	0.07677902621722846	46.385299625468164	0.09007119914055112	1420800141	250	0.00046816479400749064	0.09082397003745318	0.007958801498127341	0.0299625468164794	50.243445692883896	0.03963805141551752	1	COMPLETE
2	0.09082397003745318	2020-04-26 20:06:01.482701	2020-04-26 20:07:01.292488	256	256	0.090379918991508	1.0347568414510622	0.0	0.09082397003745318	0.019662921348314606	0.04447565543071161	49.92837078651685	0.04292693214624673	0.04868913857677903	0.11235955056179775	0.05102996254681648	0.06320224719101124	47.49765917602996	0.08183635940849912	3987916536	200	0.0	0.06554307116104868	0.0046816479400749065	0.020131086142322098	52.359082397003746	0.03436261900925216	2	COMPLETE
3	0.0950374531835206	2020-04-26 20:07:01.317409	2020-04-26 20:07:26.660419	128	512	0.012321034926626395	1.0212120542229477	0.0014044943820224719	0.0950374531835206	0.02247191011235955	0.05196629213483146	49.27551498127341	0.04626005370798838	0.046348314606741575	0.12640449438202248	0.05196629213483146	0.06835205992509363	47.302434456928836	0.0824285608937236	128416130	150	0.0014044943820224719	0.07865168539325842	0.00749063670411985	0.026685393258426966	51.24859550561798	0.03795337063608421	3	COMPLETE
4	0.09784644194756555	2020-04-26 20:07:26.687186	2020-04-26 20:08:04.844396	128	128	0.05004365303494199	1.0083130658255395	0.0009363295880149813	0.09784644194756555	0.016853932584269662	0.04868913857677903	48.63951310861423	0.044992093204363905	0.0449438202247191	0.12453183520599251	0.05337078651685393	0.06601123595505617	46.61142322097378	0.08154406097708392	2407549216	150	0.0009363295880149813	0.07631086142322098	0.007958801498127341	0.020131086142322098	50.66760299625468	0.03716753961147764	4	COMPLETE
5	0.0945692883895131	2020-04-26 20:08:04.886528	2020-04-26 20:09:23.213201	256	256	0.17026783917632365	1.0025522984757893	0.00046816479400749064	0.0945692883895131	0.019194756554307114	0.04915730337078652	48.35814606741573	0.04524908113790079	0.05196629213483146	0.12827715355805244	0.05711610486891386	0.0702247191011236	45.89840823970037	0.0872335165174433	3529249669	250	0.00046816479400749064	0.07116104868913857	0.00749063670411985	0.020599250936329586	50.81788389513109	0.03614073761040602	5	COMPLETE
6	0.0847378277153558	2020-04-26 20:09:23.238305	2020-04-26 20:09:45.246675	64	512	0.6005745262408989	1.0177394509470712	0.004213483146067416	0.0847378277153558	0.02762172284644195	0.04681647940074907	49.13412921348315	0.04790236209860892	0.03838951310861423	0.09597378277153558	0.041666666666666664	0.05805243445692884	47.78464419475655	0.0719271931867933	1087654666	150	0.004213483146067416	0.07443820224719101	0.01544943820224719	0.03464419475655431	50.48361423220974	0.04175986203555179	6	COMPLETE
7	0.11329588014981273	2020-04-26 20:09:45.271957	2020-04-26 20:10:35.642153	64	256	0.17424254674232084	1.0017972426246573	0.0018726591760299626	0.11329588014981273	0.03277153558052434	0.06413857677902622	48.3874063670412	0.05160383190952764	0.04915730337078652	0.12921348314606743	0.05898876404494382	0.07818352059925093	47.04588014981273	0.08613901083775888	3897281566	250	0.0018726591760299626	0.10393258426966293	0.015917602996254682	0.04400749063670412	49.728932584269664	0.04359470048095741	7	COMPLETE
8	0.0997191011235955	2020-04-26 20:10:35.667852	2020-04-26 20:11:46.125863	256	512	0.0017713929792469254	0.9901440533781459	0.00046816479400749064	0.0997191011235955	0.020131086142322098	0.0552434456928839	47.7750468164794	0.04673432065209884	0.05711610486891386	0.12827715355805244	0.06132958801498127	0.075374531835206	45.32865168539326	0.0924295974296824	2598543036	250	0.00046816479400749064	0.07397003745318352	0.006554307116104869	0.02200374531835206	50.221441947565545	0.03709769990397881	8	COMPLETE
9	0.0945692883895131	2020-04-26 20:11:46.168482	2020-04-26 20:12:25.501139	128	128	0.008619806530875178	0.9983189251912192	0.0014044943820224719	0.0945692883895131	0.027153558052434457	0.04868913857677903	48.15449438202247	0.04779341575730272	0.048220973782771535	0.12219101123595505	0.05196629213483146	0.06788389513108614	46.1502808988764	0.08384195251151653	2630112863	150	0.0014044943820224719	0.0749063670411985	0.012172284644194757	0.030430711610486893	50.15870786516854	0.039142411674898	9	COMPLETE
10	0.09129213483146068	2020-04-26 20:12:25.522072	2020-04-26 20:13:01.977776	64	128	0.0016453558092185837	1.0250774019943683	0.0018726591760299626	0.09129213483146068	0.028089887640449437	0.04541198501872659	49.42766853932584	0.04736550551871557	0.0351123595505618	0.10908239700374532	0.04119850187265917	0.0599250936329588	48.109550561797754	0.07114458442893039	613282504	150	0.0018726591760299626	0.08146067415730338	0.01451310861423221	0.03464419475655431	50.74578651685393	0.040751058951725	10	COMPLETE
11	0.09363295880149813	2020-04-26 20:13:02.004203	2020-04-26 20:13:28.638563	64	256	0.003126134964581946	0.9914195631545261	0.00046816479400749064	0.09363295880149813	0.026217228464419477	0.04868913857677903	47.83871722846442	0.0473559015711638	0.03745318352059925	0.11142322097378277	0.048220973782771535	0.05898876404494382	46.5187265917603	0.07434567587380758	3274085692	150	0.00046816479400749064	0.08239700374531835	0.015917602996254682	0.03089887640449438	49.15870786516854	0.04057005653192629	11	COMPLETE
12	0.09737827715355805	2020-04-26 20:13:28.665589	2020-04-26 20:13:57.901039	128	256	0.18705029029106643	1.0123594961798843	0.0	0.09737827715355805	0.020131086142322098	0.05149812734082397	48.83661048689139	0.04503449736147692	0.048220973782771535	0.12219101123595505	0.0552434456928839	0.06975655430711611	46.890449438202246	0.08298647921410265	3376522437	150	0.0	0.08052434456928839	0.007958801498127341	0.023408239700374533	50.78277153558052	0.03663096941338628	12	COMPLETE
13	0.10814606741573034	2020-04-26 20:13:57.925080	2020-04-26 20:15:09.282147	256	128	0.006070465804084194	0.9868974694694402	0.0	0.10814606741573034	0.024344569288389514	0.05664794007490637	47.59199438202247	0.04763171184710278	0.05758426966292135	0.13670411985018727	0.060861423220973786	0.08192883895131087	45.105805243445694	0.09385910824816582	1150167187	200	0.0	0.08239700374531835	0.004213483146067416	0.026685393258426966	50.078183520599254	0.03748529262987654	13	COMPLETE
