number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.10533707865168539	2020-04-05 17:12:20.279379	2020-04-05 17:14:20.821489	128	84	128	1.0144579139178835	0.008895131086142321	0.10533707865168539	0.03089887640449438	0.04915730337078652	49.00234082397004	0.05151335522261483	0.008895131086142321	0.10533707865168539	0.03089887640449438	0.04915730337078652	48.77013108614232	0.051658667553020704	3756105560	200	0.008895131086142321	0.10533707865168539	0.03089887640449438	0.04915730337078652	49.234550561797754	0.05137689044200558	0	COMPLETE
1	0.10720973782771535	2020-04-05 17:14:20.849426	2020-04-05 17:15:10.531222	128	20	256	0.9944047752910813	0.008895131086142321	0.10720973782771535	0.03323970037453183	0.05383895131086142	48.0374531835206	0.05333966057278161	0.008895131086142321	0.10767790262172285	0.03323970037453183	0.05383895131086142	48.02808988764045	0.05334710968937321	1213169386	150	0.008895131086142321	0.10720973782771535	0.03323970037453183	0.05383895131086142	48.046816479400746	0.05333264666750113	1	COMPLETE
2	0.0950374531835206	2020-04-05 17:15:10.565562	2020-04-05 17:15:48.874301	256	95	512	1.0061475850767299	0.010299625468164793	0.0950374531835206	0.03417602996254682	0.047752808988764044	48.55945692883895	0.05285232196097124	0.010299625468164793	0.0950374531835206	0.03417602996254682	0.047752808988764044	48.55945692883895	0.05285232196097124	1720019804	150	0.010299625468164793	0.0950374531835206	0.03417602996254682	0.047752808988764044	48.55945692883895	0.05285232196097124	2	COMPLETE
3	0.09784644194756555	2020-04-05 17:15:48.912523	2020-04-05 17:16:22.753686	128	98	512	1.0104584730446533	0.009363295880149813	0.09784644194756555	0.031835205992509365	0.04728464419475655	48.77762172284644	0.052702474127279096	0.009363295880149813	0.09784644194756555	0.031835205992509365	0.04728464419475655	48.77762172284644	0.052702474127279096	3455312748	150	0.009363295880149813	0.09784644194756555	0.031835205992509365	0.04728464419475655	48.77762172284644	0.052702474127279096	3	COMPLETE
4	0.09082397003745318	2020-04-05 17:16:22.789582	2020-04-05 17:17:40.858176	256	10	128	1.0450313906856787	0.016853932584269662	0.09082397003745318	0.026685393258426966	0.042134831460674156	50.47823033707865	0.05463749191479463	0.016853932584269662	0.09082397003745318	0.026685393258426966	0.042134831460674156	50.47799625468165	0.054637563335815834	687313435	150	0.016853932584269662	0.09082397003745318	0.026685393258426966	0.042134831460674156	50.47846441947566	0.054637421725170346	4	COMPLETE
5	0.0997191011235955	2020-04-05 17:17:40.884777	2020-04-05 17:19:12.335842	256	19	128	1.0271393360381715	0.008426966292134831	0.0997191011235955	0.023408239700374533	0.041666666666666664	49.60369850187266	0.049173562335004126	0.008426966292134831	0.0997191011235955	0.023408239700374533	0.041666666666666664	49.592696629213485	0.04918157139191658	2627899167	150	0.008426966292134831	0.0997191011235955	0.023408239700374533	0.041666666666666664	49.614700374531836	0.04916599602163005	5	COMPLETE
6	0.10393258426966293	2020-04-05 17:19:12.362911	2020-04-05 17:19:43.741388	128	43	512	0.9929749489106127	0.008895131086142321	0.10393258426966293	0.02902621722846442	0.04915730337078652	47.877808988764045	0.052382650670422526	0.008895131086142321	0.10393258426966293	0.02902621722846442	0.04915730337078652	47.877808988764045	0.052382650670422526	2932115912	150	0.008895131086142321	0.10393258426966293	0.02902621722846442	0.04915730337078652	47.877808988764045	0.052382650670422526	6	COMPLETE
7	0.0945692883895131	2020-04-05 17:19:43.763599	2020-04-05 17:21:15.961714	256	19	128	1.0388211685150848	0.01638576779026217	0.0945692883895131	0.031835205992509365	0.04447565543071161	50.16526217228464	0.05420922709186396	0.01638576779026217	0.0945692883895131	0.031835205992509365	0.04447565543071161	50.16338951310861	0.054215995230668765	3063100861	150	0.01638576779026217	0.0945692883895131	0.031835205992509365	0.04447565543071161	50.16713483146067	0.05420312852095917	7	COMPLETE
8	0.11189138576779026	2020-04-05 17:21:15.988767	2020-04-05 17:22:31.892983	128	60	256	0.9839030660790032	0.011235955056179775	0.11189138576779026	0.028089887640449437	0.05290262172284644	47.554307116104866	0.055179280770934466	0.012172284644194757	0.11844569288389513	0.02855805243445693	0.06132958801498127	45.33239700374532	0.060018895125491134	1029876825	200	0.011235955056179775	0.0950374531835206	0.028089887640449437	0.04962546816479401	49.77621722846442	0.05162487616010696	8	COMPLETE
9	0.10018726591760299	2020-04-05 17:22:31.924974	2020-04-05 17:23:03.329910	128	46	512	0.998499772244583	0.011235955056179775	0.10018726591760299	0.02949438202247191	0.050093632958801496	48.25421348314607	0.05345590851221743	0.011235955056179775	0.10018726591760299	0.02949438202247191	0.050093632958801496	48.25421348314607	0.05345590851221743	5718538	150	0.011235955056179775	0.10018726591760299	0.02949438202247191	0.050093632958801496	48.25421348314607	0.05345590851221743	9	COMPLETE
