number	value	datetime_start	datetime_complete	params_model.c_max	params_model.c_min	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0004564646810453041	2020-03-10 10:43:54.250929	2020-03-10 11:08:57.861032	2.4873239256838304	0.010420621196388676	64	84	0.03454623798617101	512	0.9994657157443504	5.705808513066301e-05	0.0004564646810453041	0.00017117425539198904	0.00022823234052265205	7140.649777473468	0.0006809099955119986	5.705808513066301e-05	0.0004564646810453041	0.00017117425539198904	0.00022823234052265205	7140.648493666553	0.0006809102189698423	394315844	150	5.705808513066301e-05	0.0004564646810453041	0.00017117425539198904	0.00022823234052265205	7140.651061280383	0.0006809097723725309	0	COMPLETE
1	0.0003708775533493096	2020-03-10 11:08:57.906906	2020-03-10 12:18:38.352710	3.0061272047117225	0.09182189547277572	64	25	0.08407132621552123	128	1.0044448185799817	0.0	0.0003708775533493096	8.558712769599452e-05	0.00017117425539198904	7179.769713568413	0.0005825748799658987	0.0	0.0003708775533493096	8.558712769599452e-05	0.00017117425539198904	7179.76745977405	0.0005825962210840266	1273035106	150	0.0	0.0003708775533493096	8.558712769599452e-05	0.00017117425539198904	7179.771967362775	0.0005825543075600368	1	COMPLETE
2	0.00022823234052265205	2020-03-10 12:18:38.385238	2020-03-10 12:57:14.183771	4.330883220116079	0.058585059531753775	64	5	0.003233672295246268	256	0.9941149550202045	2.8529042565331506e-05	0.00022823234052265205	2.8529042565331506e-05	0.00014264521282665753	7100.503024078512	0.0005452756950592569	2.8529042565331506e-05	0.00022823234052265205	2.8529042565331506e-05	0.00014264521282665753	7100.501169690745	0.0005452775304334183	3094543135	150	2.8529042565331506e-05	0.00022823234052265205	2.8529042565331506e-05	0.00014264521282665753	7100.504878466279	0.0005452738763798745	2	COMPLETE
3	0.00048499372361063563	2020-03-10 12:57:14.361729	2020-03-10 13:21:33.879330	1.2304713454216012	0.01744673904254706	64	41	0.02617679705162595	512	1.030510503211248	2.8529042565331506e-05	0.00048499372361063563	0.00017117425539198904	0.00028529042565331506	7367.148165582563	0.0005934443952258669	2.8529042565331506e-05	0.00048499372361063563	0.00017117425539198904	0.00028529042565331506	7367.146411046445	0.0005934446382704156	1089777921	150	2.8529042565331506e-05	0.00048499372361063563	0.00017117425539198904	0.00028529042565331506	7367.149920118681	0.0005934441524636464	3	COMPLETE
4	0.0003994065959146411	2020-03-10 13:21:33.925247	2020-03-10 13:45:58.947053	4.929228538827969	0.013486221581995056	64	59	0.00778473507209013	512	1.0051854446957258	0.00014264521282665753	0.0003994065959146411	0.00017117425539198904	0.00022823234052265205	7182.580366312906	0.0007248405995998503	0.00014264521282665753	0.0003994065959146411	0.00017117425539198904	0.00022823234052265205	7182.578968389821	0.0007248409428917007	3144982395	150	0.00014264521282665753	0.0003994065959146411	0.00017117425539198904	0.00022823234052265205	7182.5817642359925	0.0007248402572004371	4	COMPLETE
5	0.0012552778728745864	2020-03-10 13:45:58.979851	2020-03-10 14:54:56.381556	2.28720268498528	0.05687622580412062	64	16	0.009641827013362726	128	0.9947384072322766	8.558712769599452e-05	0.0012552778728745864	0.00022823234052265205	0.00048499372361063563	7107.533535889535	0.0008568724111017034	8.558712769599452e-05	0.0012552778728745864	0.00022823234052265205	0.00048499372361063563	7107.531553121077	0.0008568731649603772	1137273578	150	8.558712769599452e-05	0.0012552778728745864	0.00022823234052265205	0.00048499372361063563	7107.535518657994	0.000856871659987477	5	COMPLETE
6	0.0004564646810453041	2020-03-10 14:54:56.429428	2020-03-10 15:27:59.163795	3.428047850089202	0.033227741074013835	256	77	0.03235765624116021	512	1.0109710251097213	0.0	0.0004564646810453041	5.705808513066301e-05	0.00014264521282665753	7224.610378865686	0.0005216904946035879	0.0	0.0004564646810453041	5.705808513066301e-05	0.00014264521282665753	7224.607383316216	0.0005216908268837114	2896259344	150	0.0	0.0004564646810453041	5.705808513066301e-05	0.00014264521282665753	7224.613374415155	0.0005216901626830648	6	COMPLETE
7	0.0004564646810453041	2020-03-10 15:27:59.252519	2020-03-10 16:14:04.564750	3.7441003337979506	0.03371052056903262	256	76	0.0021818191204213164	256	0.9979433684050556	5.705808513066301e-05	0.0004564646810453041	0.00022823234052265205	0.00028529042565331506	7130.7443797786145	0.0008163882705781387	5.705808513066301e-05	0.0004564646810453041	0.00022823234052265205	0.00028529042565331506	7130.741726577656	0.0008163886114883714	1723194721	150	5.705808513066301e-05	0.0004564646810453041	0.00022823234052265205	0.00028529042565331506	7130.747032979573	0.000816387930110125	7	COMPLETE
8	0.00034234851078397807	2020-03-10 16:14:04.621064	2020-03-10 17:25:22.436060	5.95006778480129	0.010301969053328816	64	92	0.0012724840179107186	128	1.0039930545484743	2.8529042565331506e-05	0.00034234851078397807	0.00011411617026132602	0.00014264521282665753	7172.791795047358	0.0006382953490632695	2.8529042565331506e-05	0.00034234851078397807	0.00011411617026132602	0.00014264521282665753	7172.790596827571	0.0006382954502921643	1675409038	150	2.8529042565331506e-05	0.00034234851078397807	0.00011411617026132602	0.00014264521282665753	7172.792993267146	0.0006382952478992147	8	COMPLETE
9	0.0003138194682186466	2020-03-10 17:25:22.471699	2020-03-10 17:51:05.933926	5.391548323033313	0.02056355608595416	128	59	0.0030597765891482295	512	1.0079862781304634	0.0	0.0003138194682186466	8.558712769599452e-05	0.00019970329795732054	7204.301480657309	0.0005655477738732104	0.0	0.0003138194682186466	8.558712769599452e-05	0.00019970329795732054	7204.2990984822545	0.0005655505707987702	1387639365	150	0.0	0.0003138194682186466	8.558712769599452e-05	0.00019970329795732054	7204.303862832363	0.0005655450104133827	9	COMPLETE
