number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.5674575070821529	2020-04-27 01:11:54.307949	2020-04-27 15:19:52.142033	256	0.006214965781049104	128	0.004860609555715287	0.05428922186219504	0.34861898016997167	0.5674575070821529	0.4622875354107649	0.5069050991501416	1100.3698654390935	0.42513457966246665	0.3489730878186969	0.5678116147308782	0.46246458923512745	0.5070821529745042	1100.3572946175636	0.42535537427926745	404973873	600.0	0.34861898016997167	0.5674575070821529	0.4622875354107649	0.5069050991501416	1100.3824362606233	0.42500956468718404	0	COMPLETE
1	0.5796742209631728	2020-04-27 15:19:52.190273	2020-04-28 16:58:43.570306	256	0.003475504156957737	128	0.7127762205758156	0.11403176489784464	0.39412181303116145	0.5796742209631728	0.4962818696883853	0.5343484419263456	2311.3914660056657	0.4596845556451297	0.39412181303116145	0.5796742209631728	0.4962818696883853	0.5343484419263456	2311.388101983003	0.45968457378871425	4224519668		0.39412181303116145	0.5796742209631728	0.4962818696883853	0.5343484419263456	2311.3948300283287	0.45968453773654555	1	COMPLETE
