number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.feature_map_dropout	params_model.input_dropout	params_model.output_channels	params_model.output_dropout	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.9311797752808989	2020-03-18 16:38:06.426298	2020-03-18 16:44:31.737763	256	0.4640581519180056	0.4911604005235031	27	0.3613933903693308	0.0031390221911274043	128	0.03046885118607046	0.08332131387341475	0.38717228464419473	0.9311797752808989	0.7228464419475655	0.8277153558052435	4.0290262172284645	0.5773569580565989	0.38717228464419473	0.9311797752808989	0.7228464419475655	0.8277153558052435	4.0290262172284645	0.5773569580565989	3813806889	300	0.38717228464419473	0.9311797752808989	0.7228464419475655	0.8277153558052435	4.0290262172284645	0.5773569580565989	10	COMPLETE
11	0.9349250936329588	2020-03-18 16:44:31.775468	2020-03-18 16:53:18.458185	128	0.4121756728667613	0.37280607871560617	35	0.4704072301461073	0.041401568617984344	512	0.005226461213506434	0.08194865320533626	0.3862359550561798	0.9349250936329588	0.6886704119850188	0.8071161048689138	3.9583333333333335	0.5666339345256257	0.3862359550561798	0.9349250936329588	0.6886704119850188	0.8071161048689138	3.9583333333333335	0.5666339345256257	2536178252	900	0.3862359550561798	0.9349250936329588	0.6886704119850188	0.8071161048689138	3.9583333333333335	0.5666339345256257	11	COMPLETE
12	0.8408239700374532	2020-03-18 16:53:18.499134	2020-03-18 16:56:35.864316	256	0.345657739394619	0.16409198710372075	25	0.14979314689665285	0.00419243151875477	256	0.0016555743229074722	0.13525397505450729	0.24859550561797752	0.8408239700374532	0.5440074906367042	0.6858614232209738	6.535580524344569	0.4410529890953564	0.24859550561797752	0.8408239700374532	0.5440074906367042	0.6858614232209738	6.535580524344569	0.4410529890953564	1360415214	200	0.24859550561797752	0.8408239700374532	0.5440074906367042	0.6858614232209738	6.535580524344569	0.4410529890953564	12	COMPLETE
13	0.9410112359550562	2020-03-18 16:56:35.918045	2020-03-18 17:01:56.462129	128	0.04267545915702903	0.1929153904042552	51	0.3903784209789122	0.005336297525359867	128	0.03723238454548612	0.07684706933430155	0.4190074906367041	0.9410112359550562	0.75187265917603	0.852996254681648	3.7158239700374533	0.6038190361338913	0.4190074906367041	0.9410112359550562	0.75187265917603	0.852996254681648	3.7158239700374533	0.6038190361338913	909935714	300	0.4190074906367041	0.9410112359550562	0.75187265917603	0.852996254681648	3.7158239700374533	0.6038190361338913	13	COMPLETE
14	0.8113295880149812	2020-03-18 17:01:56.514560	2020-03-18 17:04:40.555605	128	0.18441184843419928	0.06004624882014342	61	0.027518617570890025	0.007516512997983284	256	0.0032834107439542134	0.156061834932134	0.20880149812734083	0.8113295880149812	0.48267790262172283	0.6376404494382022	7.525280898876405	0.39570706792428273	0.20880149812734083	0.8113295880149812	0.48267790262172283	0.6376404494382022	7.525280898876405	0.39570706792428273	3333008863	200	0.20880149812734083	0.8113295880149812	0.48267790262172283	0.6376404494382022	7.525280898876405	0.39570706792428273	14	COMPLETE
15	0.949438202247191	2020-03-18 17:04:40.615017	2020-03-18 17:12:16.465511	128	0.3260183446265956	0.1258308442670933	55	0.4842221559781106	0.003411257381345149	128	0.01837789265393001	0.07259592156480538	0.4442883895131086	0.949438202247191	0.7617041198501873	0.8604868913857678	3.5112359550561796	0.6214929885741609	0.4442883895131086	0.949438202247191	0.7617041198501873	0.8604868913857678	3.5112359550561796	0.6214929885741609	1989722558	400	0.4442883895131086	0.949438202247191	0.7617041198501873	0.8604868913857678	3.5112359550561796	0.6214929885741609	15	COMPLETE
16	0.9382022471910112	2020-03-18 17:12:16.537209	2020-03-18 17:15:40.176352	128	0.07642347113160153	0.00921179743267836	50	0.3084188462455458	0.020766639926582543	512	0.008028193252940586	0.0858923910126397	0.38249063670411987	0.9382022471910112	0.7059925093632958	0.8323970037453183	4.15121722846442	0.5713345711895251	0.38249063670411987	0.9382022471910112	0.7059925093632958	0.8323970037453183	4.15121722846442	0.5713345711895251	3426758034	300	0.38249063670411987	0.9382022471910112	0.7059925093632958	0.8323970037453183	4.15121722846442	0.5713345711895251	16	COMPLETE
17	0.9396067415730337	2020-03-18 17:15:40.242108	2020-03-18 17:19:33.742804	128	0.1828294010786024	0.15619993460066	64	0.22094109170785725	0.01378074356286243	512	0.07783586233366388	0.0772201837500913	0.4190074906367041	0.9396067415730337	0.7331460674157303	0.8398876404494382	3.7387640449438204	0.6010095497925472	0.4190074906367041	0.9396067415730337	0.7331460674157303	0.8398876404494382	3.7387640449438204	0.6010095497925472	3646652668	300	0.4190074906367041	0.9396067415730337	0.7331460674157303	0.8398876404494382	3.7387640449438204	0.6010095497925472	17	COMPLETE
18	0.9302434456928839	2020-03-18 17:19:33.806094	2020-03-18 17:24:48.352491	64	0.3718833425844376	0.40997758716444427	44	0.13284774404219624	0.006090252584709405	256	0.31513182712578447	0.0784728045903202	0.40402621722846443	0.9302434456928839	0.7340823970037453	0.8384831460674157	3.795880149812734	0.5872444750265043	0.40402621722846443	0.9302434456928839	0.7340823970037453	0.8384831460674157	3.795880149812734	0.5872444750265043	3536941677	550	0.40402621722846443	0.9302434456928839	0.7340823970037453	0.8384831460674157	3.795880149812734	0.5872444750265043	18	COMPLETE
19	0.9321161048689138	2020-03-18 17:24:48.401605	2020-03-18 17:32:14.570125	256	0.4840676010235769	0.2845448223622372	60	0.3059730688319127	0.008269748380339843	512	0.004304370407414892	0.08329591873775093	0.3946629213483146	0.9321161048689138	0.7106741573033708	0.8249063670411985	4.023408239700374	0.5790004736609424	0.3946629213483146	0.9321161048689138	0.7106741573033708	0.8249063670411985	4.023408239700374	0.5790004736609424	1807735073	350	0.3946629213483146	0.9321161048689138	0.7106741573033708	0.8249063670411985	4.023408239700374	0.5790004736609424	19	COMPLETE
20	0.9143258426966292	2020-03-18 17:32:14.635009	2020-03-18 17:36:32.933943	128	0.2825295397790684	0.07335756229756296	46	0.25439044516806153	0.004644573901452185	128	0.04174410799904745	0.09382866748891185	0.3609550561797753	0.9143258426966292	0.675561797752809	0.8038389513108615	4.5299625468164795	0.5474477389690968	0.3609550561797753	0.9143258426966292	0.675561797752809	0.8038389513108615	4.5299625468164795	0.5474477389690968	172186518	250	0.3609550561797753	0.9143258426966292	0.675561797752809	0.8038389513108615	4.5299625468164795	0.5474477389690968	20	COMPLETE
21	0.9349250936329588	2020-03-18 17:36:32.989708	2020-03-18 17:39:44.162965	64	0.38990080528439425	0.12724544587825365	16	0.21271096447166332	0.0027687082683826563	512	0.0010671947470532602	0.0812579364130406	0.4190074906367041	0.9349250936329588	0.7265917602996255	0.8328651685393258	3.9241573033707864	0.5993033864567545	0.4190074906367041	0.9349250936329588	0.7265917602996255	0.8328651685393258	3.9241573033707864	0.5993033864567545	3412390107	650	0.4190074906367041	0.9349250936329588	0.7265917602996255	0.8328651685393258	3.9241573033707864	0.5993033864567545	21	COMPLETE
22	0.9030898876404494	2020-03-18 17:39:44.215256	2020-03-18 17:42:02.278324	128	0.4658127132432524	0.2712631584674336	33	0.002404338212288859	0.04947704086264835	512	0.0016507001306504691	0.09438511485335058	0.35159176029962547	0.9030898876404494	0.6455992509363296	0.7780898876404494	4.5594569288389515	0.5348555046617656	0.35159176029962547	0.9030898876404494	0.6455992509363296	0.7780898876404494	4.5594569288389515	0.5348555046617656	2358381892	250	0.35159176029962547	0.9030898876404494	0.6455992509363296	0.7780898876404494	4.5594569288389515	0.5348555046617656	22	COMPLETE
23	0.9405430711610487	2020-03-18 17:42:02.406354	2020-03-18 17:49:47.966491	256	0.09735743987888074	0.3205843253341603	32	0.2940672944853851	0.03470702413012761	256	0.004317840739427728	0.081522726778234	0.3993445692883895	0.9405430711610487	0.7162921348314607	0.8370786516853933	3.9321161048689137	0.5844799549826769	0.3993445692883895	0.9405430711610487	0.7162921348314607	0.8370786516853933	3.9321161048689137	0.5844799549826769	2032755827	400	0.3993445692883895	0.9405430711610487	0.7162921348314607	0.8370786516853933	3.9321161048689137	0.5844799549826769	23	COMPLETE
24	0.949438202247191	2020-03-18 17:49:48.021283	2020-03-18 17:54:26.009402	128	0.4615201558961387	0.22312223435769607	26	0.38506546678165227	0.020220322510757227	512	0.015782903399389724	0.07057918976880749	0.42790262172284643	0.949438202247191	0.7354868913857678	0.8623595505617978	3.4124531835205993	0.611048682320896	0.42790262172284643	0.949438202247191	0.7354868913857678	0.8623595505617978	3.4124531835205993	0.611048682320896	3754143842	550	0.42790262172284643	0.949438202247191	0.7354868913857678	0.8623595505617978	3.4124531835205993	0.611048682320896	24	COMPLETE
25	0.8810861423220974	2020-03-18 17:54:26.066132	2020-03-18 18:03:10.965090	256	0.4813892737535129	0.3983663436307318	44	0.26344287145754014	0.0011395344269175857	512	0.054936627510525186	0.11129144552488172	0.3103932584269663	0.8810861423220974	0.6132958801498127	0.7425093632958801	5.37312734082397	0.4968349900016585	0.3103932584269663	0.8810861423220974	0.6132958801498127	0.7425093632958801	5.37312734082397	0.4968349900016585	1532548111	500	0.3103932584269663	0.8810861423220974	0.6132958801498127	0.7425093632958801	5.37312734082397	0.4968349900016585	25	COMPLETE
26	0.9222846441947565	2020-03-18 18:03:11.013363	2020-03-18 18:14:50.446750	256	0.014891983966118238	0.012814876139172426	50	0.271036049696476	0.09229540338219692	256	0.002258702262520652	0.08877843905114725	0.3717228464419476	0.9222846441947565	0.6933520599250936	0.8146067415730337	4.300093632958801	0.5600947352690833	0.3717228464419476	0.9222846441947565	0.6933520599250936	0.8146067415730337	4.300093632958801	0.5600947352690833	1983528547	500	0.3717228464419476	0.9222846441947565	0.6933520599250936	0.8146067415730337	4.300093632958801	0.5600947352690833	26	COMPLETE
27	0.9456928838951311	2020-03-18 18:14:50.508851	2020-03-18 18:21:07.082329	256	0.39015333702512556	0.057516070322646495	37	0.47469988502336075	0.010786814806316913	512	0.029780423922763685	0.07597640330976482	0.43164794007490637	0.9456928838951311	0.7434456928838952	0.8478464419475655	3.666198501872659	0.6111883533560266	0.43164794007490637	0.9456928838951311	0.7434456928838952	0.8478464419475655	3.666198501872659	0.6111883533560266	2073876608	400	0.43164794007490637	0.9456928838951311	0.7434456928838952	0.8478464419475655	3.666198501872659	0.6111883533560266	27	COMPLETE
28	0.9026217228464419	2020-03-18 18:21:07.126439	2020-03-18 18:27:01.559756	128	0.15269376772687332	0.23112739115484765	44	0.22789239444072074	0.0012986625638545246	512	0.014878390232645268	0.09874008557138343	0.3586142322097378	0.9026217228464419	0.6718164794007491	0.7968164794007491	4.781835205992509	0.5432148978015668	0.3586142322097378	0.9026217228464419	0.6718164794007491	0.7968164794007491	4.781835205992509	0.5432148978015668	794301938	550	0.3586142322097378	0.9026217228464419	0.6718164794007491	0.7968164794007491	4.781835205992509	0.5432148978015668	28	COMPLETE
29	0.9428838951310862	2020-03-18 18:27:01.621038	2020-03-18 18:30:25.834527	64	0.10376020794127466	0.2853279265824316	29	0.15833615888882735	0.028773871150604063	128	0.10464264284324554	0.0769151808905035	0.42134831460674155	0.9428838951310862	0.7415730337078652	0.8539325842696629	3.7181647940074907	0.605690665873755	0.42134831460674155	0.9428838951310862	0.7415730337078652	0.8539325842696629	3.7181647940074907	0.605690665873755	1047647522	250	0.42134831460674155	0.9428838951310862	0.7415730337078652	0.8539325842696629	3.7181647940074907	0.605690665873755	29	COMPLETE
30	0.925561797752809	2020-03-18 18:30:25.891661	2020-03-18 18:36:35.814556	256	0.4825129366026148	0.41756699733196573	30	0.3853328324623613	0.03730124101372738	512	0.031956839063937245	0.08524638948759783	0.36891385767790263	0.925561797752809	0.6769662921348315	0.8038389513108615	4.1184456928838955	0.5527071662550028	0.36891385767790263	0.925561797752809	0.6769662921348315	0.8038389513108615	4.1184456928838955	0.5527071662550028	1036974444	450	0.36891385767790263	0.925561797752809	0.6769662921348315	0.8038389513108615	4.1184456928838955	0.5527071662550028	30	COMPLETE
31	0.9283707865168539	2020-03-18 18:36:35.880479	2020-03-18 18:39:16.018175	128	0.0940899494148526	0.24739598701594961	33	0.17564361669497525	0.01562750488922127	256	0.07613957757380678	0.08514726202505944	0.4049625468164794	0.9283707865168539	0.7191011235955056	0.829119850187266	4.118913857677903	0.5868817985169459	0.4049625468164794	0.9283707865168539	0.7191011235955056	0.829119850187266	4.118913857677903	0.5868817985169459	2375265034	250	0.4049625468164794	0.9283707865168539	0.7191011235955056	0.829119850187266	4.118913857677903	0.5868817985169459	31	COMPLETE
32	0.8534644194756554	2020-03-18 18:39:16.066070	2020-03-18 18:46:59.798892	256	0.34225275373174296	0.04196727068683087	63	0.10301940914058583	0.0015758118048900841	256	0.001126962977142808	0.13693954468676856	0.26685393258426965	0.8534644194756554	0.5440074906367042	0.6811797752808989	6.63810861423221	0.449886613778358	0.26685393258426965	0.8534644194756554	0.5440074906367042	0.6811797752808989	6.63810861423221	0.449886613778358	31266048	300	0.26685393258426965	0.8534644194756554	0.5440074906367042	0.6811797752808989	6.63810861423221	0.449886613778358	32	COMPLETE
33	0.9349250936329588	2020-03-18 18:46:59.859057	2020-03-18 18:55:13.899162	64	0.024289711224828148	0.10640458345547932	56	0.3678972006691643	0.0011109861472440806	256	0.03395967048897649	0.07868180228205404	0.43773408239700373	0.9349250936329588	0.7425093632958801	0.8431647940074907	3.804307116104869	0.6142177620540283	0.43773408239700373	0.9349250936329588	0.7425093632958801	0.8431647940074907	3.804307116104869	0.6142177620540283	3013263431	800	0.43773408239700373	0.9349250936329588	0.7425093632958801	0.8431647940074907	3.804307116104869	0.6142177620540283	33	COMPLETE
34	0.9344569288389513	2020-03-18 18:55:13.950926	2020-03-18 19:00:10.707935	128	0.25688337036352965	0.17300234224453237	60	0.23267081457422684	0.024463473413030012	512	0.10964118716996267	0.07865955700926928	0.4199438202247191	0.9344569288389513	0.7485955056179775	0.8426966292134831	3.7963483146067416	0.6041190198651655	0.4199438202247191	0.9344569288389513	0.7485955056179775	0.8426966292134831	3.7963483146067416	0.6041190198651655	2647580552	400	0.4199438202247191	0.9344569288389513	0.7485955056179775	0.8426966292134831	3.7963483146067416	0.6041190198651655	34	COMPLETE
35	0.9400749063670412	2020-03-18 19:00:10.769853	2020-03-18 19:05:42.652025	128	0.09306056509562871	0.3334493142646348	47	0.11998587580521719	0.020694886091577887	512	0.589497843699203	0.07646955303457123	0.41760299625468167	0.9400749063670412	0.7593632958801498	0.8628277153558053	3.6919475655430714	0.608981312566565	0.41760299625468167	0.9400749063670412	0.7593632958801498	0.8628277153558053	3.6919475655430714	0.608981312566565	2718513866	500	0.41760299625468167	0.9400749063670412	0.7593632958801498	0.8628277153558053	3.6919475655430714	0.608981312566565	35	COMPLETE
36	0.9330524344569289	2020-03-18 19:05:42.718447	2020-03-18 19:14:03.719714	256	0.3929590206077552	0.31939767357414345	53	0.4399453222227824	0.003281422810757328	256	0.028425060801234914	0.08199775903764764	0.39232209737827717	0.9330524344569289	0.7055243445692884	0.824438202247191	3.960674157303371	0.5766841079211258	0.39232209737827717	0.9330524344569289	0.7055243445692884	0.824438202247191	3.960674157303371	0.5766841079211258	2541001670	350	0.39232209737827717	0.9330524344569289	0.7055243445692884	0.824438202247191	3.960674157303371	0.5766841079211258	36	COMPLETE
37	0.9180711610486891	2020-03-18 19:14:03.775144	2020-03-18 19:17:13.605362	64	0.3604167897104198	0.2200227374249522	39	0.06927760626086682	0.005350043072298036	256	0.006065004476231477	0.08727435193683826	0.37874531835205993	0.9180711610486891	0.7045880149812734	0.8258426966292135	4.220505617977528	0.5691679533371274	0.37874531835205993	0.9180711610486891	0.7045880149812734	0.8258426966292135	4.220505617977528	0.5691679533371274	997898256	350	0.37874531835205993	0.9180711610486891	0.7045880149812734	0.8258426966292135	4.220505617977528	0.5691679533371274	37	COMPLETE
38	0.8932584269662921	2020-03-18 19:17:13.661833	2020-03-18 19:27:51.527364	256	0.44163573734780226	0.15493877614522977	63	0.3199001023474387	0.0014731427972230879	256	0.04210213568345224	0.11153632633768246	0.34737827715355807	0.8932584269662921	0.6512172284644194	0.7691947565543071	5.39934456928839	0.5282636117572679	0.34737827715355807	0.8932584269662921	0.6512172284644194	0.7691947565543071	5.39934456928839	0.5282636117572679	1284586060	400	0.34737827715355807	0.8932584269662921	0.6512172284644194	0.7691947565543071	5.39934456928839	0.5282636117572679	38	COMPLETE
39	0.9325842696629213	2020-03-18 19:27:51.602728	2020-03-18 19:34:38.035572	64	0.3327994614963055	0.2678350232622947	28	0.07586696568071227	0.0017529542532877423	256	0.018648165885824464	0.08330629822756216	0.39419475655430714	0.9325842696629213	0.7200374531835206	0.8417602996254682	4.025749063670412	0.5834422185310835	0.39419475655430714	0.9325842696629213	0.7200374531835206	0.8417602996254682	4.025749063670412	0.5834422185310835	3489397342	750	0.39419475655430714	0.9325842696629213	0.7200374531835206	0.8417602996254682	4.025749063670412	0.5834422185310835	39	COMPLETE
40	0.9410112359550562	2020-03-18 19:34:38.089756	2020-03-18 19:37:08.981410	64	0.43659599023539075	0.20587534708441252	28	0.05910361695109295	0.046749611275061734	256	0.00818278131457315	0.08044465525993164	0.38717228464419473	0.9410112359550562	0.7186329588014981	0.8384831460674157	3.8838951310861423	0.5798120252759339	0.38717228464419473	0.9410112359550562	0.7186329588014981	0.8384831460674157	3.8838951310861423	0.5798120252759339	3675006151	300	0.38717228464419473	0.9410112359550562	0.7186329588014981	0.8384831460674157	3.8838951310861423	0.5798120252759339	40	COMPLETE
41	0.8052434456928839	2020-03-18 19:37:09.030629	2020-03-18 19:41:55.983601	256	0.10227687590263801	0.20908726512925757	43	0.07037338101563545	0.0017713199914254118	128	0.0024244610479978515	0.16619759527722214	0.20224719101123595	0.8052434456928839	0.4681647940074906	0.6221910112359551	8.041666666666666	0.3881907022939784	0.20224719101123595	0.8052434456928839	0.4681647940074906	0.6221910112359551	8.041666666666666	0.3881907022939784	2500435407	200	0.20224719101123595	0.8052434456928839	0.4681647940074906	0.6221910112359551	8.041666666666666	0.3881907022939784	41	COMPLETE
42	0.9063670411985019	2020-03-18 19:41:56.036828	2020-03-18 19:48:42.480172	64	0.40248568817130703	0.39657443684148347	33	0.4348253085411565	0.009059434036150855	128	0.010957974614356695	0.09335983506218994	0.34925093632958804	0.9063670411985019	0.6409176029962547	0.7682584269662921	4.518258426966292	0.5293958890511543	0.34925093632958804	0.9063670411985019	0.6409176029962547	0.7682584269662921	4.518258426966292	0.5293958890511543	1865986248	450	0.34925093632958804	0.9063670411985019	0.6409176029962547	0.7682584269662921	4.518258426966292	0.5293958890511543	42	COMPLETE
43	0.9428838951310862	2020-03-18 19:48:42.517971	2020-03-18 19:55:28.853640	64	0.28916683565316537	0.32747984001615843	28	0.15440885727592024	0.002118592936033141	256	0.0061079819713151075	0.07976448794474567	0.39653558052434457	0.9428838951310862	0.7228464419475655	0.8389513108614233	3.859550561797753	0.5862285153049073	0.39653558052434457	0.9428838951310862	0.7228464419475655	0.8389513108614233	3.859550561797753	0.5862285153049073	3428880876	750	0.39653558052434457	0.9428838951310862	0.7228464419475655	0.8389513108614233	3.859550561797753	0.5862285153049073	43	COMPLETE
44	0.925561797752809	2020-03-18 19:55:28.892556	2020-03-18 20:02:09.034759	64	0.17621379397530013	0.4415742614321074	50	0.30671090625037534	0.0013326728695540406	512	0.0011306977924944494	0.081616561014854	0.3792134831460674	0.925561797752809	0.697565543071161	0.8197565543071161	3.940074906367041	0.5665011062491159	0.3792134831460674	0.925561797752809	0.697565543071161	0.8197565543071161	3.940074906367041	0.5665011062491159	2113928573	1000	0.3792134831460674	0.925561797752809	0.697565543071161	0.8197565543071161	3.940074906367041	0.5665011062491159	44	COMPLETE
45	0.9180711610486891	2020-03-18 20:02:09.082461	2020-03-18 20:09:29.000540	256	0.20757996584424138	0.20156103135484232	22	0.2361478173031752	0.003061927797289099	512	0.6240907580710887	0.10307374862999366	0.3852996254681648	0.9180711610486891	0.7050561797752809	0.8146067415730337	5.00187265917603	0.5715341522187686	0.3852996254681648	0.9180711610486891	0.7050561797752809	0.8146067415730337	5.00187265917603	0.5715341522187686	2560205400	600	0.3852996254681648	0.9180711610486891	0.7050561797752809	0.8146067415730337	5.00187265917603	0.5715341522187686	45	COMPLETE
46	0.826310861423221	2020-03-18 20:09:29.066786	2020-03-18 20:13:28.238477	256	0.14723834390087176	0.17296717263896416	38	0.003961230662889836	0.006843944589528695	512	0.3241496225129534	0.15414812387497434	0.26357677902621723	0.826310861423221	0.5463483146067416	0.6877340823970037	7.5	0.4477907005092716	0.26357677902621723	0.826310861423221	0.5463483146067416	0.6877340823970037	7.5	0.4477907005092716	3519928728	250	0.26357677902621723	0.826310861423221	0.5463483146067416	0.6877340823970037	7.5	0.4477907005092716	46	COMPLETE
