number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.22021567956179391	2020-01-20 03:20:56.900175	2020-01-20 10:21:50.388331	150.0	51.0	0.01787005287840506	800.0	0.16214122530350208	0.04787173342462627	0.22021567956179391	0.10903800068469702	0.14872189889307316	1143.930617368481	0.10323617012351186	0.04787173342462627	0.22021567956179391	0.10903800068469702	0.14872189889307316	1143.9305317813535	0.10323617029380108	671838751	0.04787173342462627	0.22021567956179391	0.10903800068469702	0.14872189889307316	1143.930702955609	0.1032361699537882	0
1	TrialState.COMPLETE	0.21165696679219445	2020-01-20 10:21:50.389100	2020-01-21 00:35:53.336009	150.0	91.0	0.021640764096597164	1600.0	0.18098233411960027	0.04407737076343718	0.21165696679219445	0.10415953440602534	0.1442428392103161	1273.6748402373616	0.09871368391848091	0.04407737076343718	0.21165696679219445	0.10415953440602534	0.1442428392103161	1273.6747403857128	0.09871368396099234	2298721698	0.04407737076343718	0.21165696679219445	0.10415953440602534	0.1442428392103161	1273.6749400890105	0.09871368387601917	1
2	TrialState.COMPLETE	0.18683669976035605	2020-01-21 00:35:53.336779	2020-01-21 10:57:15.000195	450.0	51.0	0.004441533514532062	1100.0	0.15656659922265156	0.03400661873787516	0.18683669976035605	0.0819354102476321	0.119793449731827	1105.4522851763095	0.08332607557375547	0.03400661873787516	0.18683669976035605	0.0819354102476321	0.119793449731827	1105.4521282665753	0.08332607582382527	1811558792	0.03400661873787516	0.18683669976035605	0.0819354102476321	0.119793449731827	1105.4524420860437	0.08332607532416884	2
