number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
10	0.03651685393258427	2020-04-10 07:26:43.538065	2020-04-10 07:28:24.424152	64	256	88	128	1.2545488751563156	0.0	0.03651685393258427	0.008426966292134831	0.015917602996254682	60.607677902621724	0.02783435315127922	0.0	0.03651685393258427	0.008426966292134831	0.015917602996254682	60.607677902621724	0.02783435315127922	1546036312	150	0.0	0.03651685393258427	0.008426966292134831	0.015917602996254682	60.607677902621724	0.02783435315127922	10	COMPLETE
11	0.09878277153558053	2020-04-10 07:28:24.445571	2020-04-10 07:31:26.004858	64	64	31	256	0.8616388205295841	0.0	0.09878277153558053	0.02247191011235955	0.0449438202247191	41.71512172284644	0.04925430683937819	0.0	0.09878277153558053	0.02247191011235955	0.0449438202247191	41.71488764044944	0.049254466841016614	822058943	400	0.0	0.09878277153558053	0.02247191011235955	0.0449438202247191	41.71535580524345	0.04925415094034589	11	COMPLETE
12	0.36704119850187267	2020-04-10 07:31:26.031853	2020-04-10 07:37:46.116983	64	64	7	256	0.4498754909544597	0.05383895131086142	0.36704119850187267	0.14794007490636704	0.2200374531835206	21.519662921348313	0.15629372152453164	0.05383895131086142	0.36704119850187267	0.14794007490636704	0.2200374531835206	21.519662921348313	0.15629372152453164	3512677283	800	0.05383895131086142	0.36704119850187267	0.14794007490636704	0.2200374531835206	21.519662921348313	0.15629372152453164	12	COMPLETE
13	0.02855805243445693	2020-04-10 07:37:46.187447	2020-04-10 07:39:31.910215	256	256	88	128	1.3428320169748829	0.0	0.02855805243445693	0.00749063670411985	0.010767790262172285	64.89232209737828	0.024775322717232623	0.0	0.02855805243445693	0.00749063670411985	0.010767790262172285	64.89232209737828	0.024775322717232623	2817633830	150	0.0	0.02855805243445693	0.00749063670411985	0.010767790262172285	64.89232209737828	0.024775322717232623	13	COMPLETE
14	0.06601123595505617	2020-04-10 07:39:31.931655	2020-04-10 07:40:06.732789	256	64	76	512	1.117748969194413	0.0	0.06601123595505617	0.011704119850187267	0.024812734082397005	53.9250936329588	0.035019136945087154	0.0	0.06601123595505617	0.011704119850187267	0.024812734082397005	53.9250936329588	0.035019136945087154	2548097227	150	0.0	0.06601123595505617	0.011704119850187267	0.024812734082397005	53.9250936329588	0.035019136945087154	14	COMPLETE
15	0.03885767790262172	2020-04-10 07:40:06.755032	2020-04-10 07:41:47.861852	256	128	88	128	1.2942725655165839	0.0	0.03885767790262172	0.00749063670411985	0.01638576779026217	62.50234082397004	0.0268705002372915	0.0	0.03885767790262172	0.00749063670411985	0.01638576779026217	62.50234082397004	0.0268705002372915	588495264	150	0.0	0.03885767790262172	0.00749063670411985	0.01638576779026217	62.50234082397004	0.0268705002372915	15	COMPLETE
16	0.048220973782771535	2020-04-10 07:41:47.888394	2020-04-10 07:42:41.576935	64	64	65	256	1.1674293750192455	0.0	0.048220973782771535	0.010767790262172285	0.017790262172284643	56.35697565543071	0.03127189159173517	0.0	0.048220973782771535	0.010767790262172285	0.017790262172284643	56.35674157303371	0.03127197113043616	975221651	150	0.0	0.048220973782771535	0.010767790262172285	0.017790262172284643	56.357209737827716	0.031271813499192384	16	COMPLETE
17	0.18071161048689138	2020-04-10 07:42:41.603742	2020-04-10 07:45:05.883966	128	128	15	128	0.6672559027971651	0.0	0.18071161048689138	0.0552434456928839	0.09176029962546817	31.72612359550562	0.07413631415983403	0.0	0.18071161048689138	0.0552434456928839	0.09176029962546817	31.72612359550562	0.07413631415983403	1454251610	200	0.0	0.18071161048689138	0.0552434456928839	0.09176029962546817	31.72612359550562	0.07413631415983403	17	COMPLETE
18	0.04447565543071161	2020-04-10 07:45:05.912653	2020-04-10 07:46:45.423330	256	64	53	128	1.2037955210596492	0.0	0.04447565543071161	0.007022471910112359	0.019662921348314606	57.99485018726592	0.029663847539936714	0.0	0.04447565543071161	0.007022471910112359	0.019662921348314606	57.99485018726592	0.029663847539936714	2267315690	150	0.0	0.04447565543071161	0.007022471910112359	0.019662921348314606	57.99485018726592	0.029663847539936714	18	COMPLETE
19	0.07397003745318352	2020-04-10 07:46:45.446543	2020-04-10 07:47:18.447763	128	64	44	512	1.0873456716063095	0.0	0.07397003745318352	0.016853932584269662	0.02762172284644195	52.4559925093633	0.0379404290820275	0.0	0.07397003745318352	0.016853932584269662	0.02762172284644195	52.4559925093633	0.0379404290820275	1771824534	150	0.0	0.07397003745318352	0.016853932584269662	0.02762172284644195	52.4559925093633	0.0379404290820275	19	COMPLETE
20	0.2247191011235955	2020-04-10 07:47:18.473574	2020-04-10 07:50:17.200970	64	64	25	512	0.7145136492169891	0.0	0.2247191011235955	0.05898876404494382	0.10346441947565543	34.77996254681648	0.0774378565164412	0.0	0.2247191011235955	0.05898876404494382	0.10346441947565543	34.77996254681648	0.0774378565164412	3440669508	650	0.0	0.2247191011235955	0.05898876404494382	0.10346441947565543	34.77996254681648	0.0774378565164412	20	COMPLETE
21	0.05758426966292135	2020-04-10 07:50:17.222662	2020-04-10 07:50:50.432613	256	64	64	512	1.1309236183776503	0.0	0.05758426966292135	0.008426966292134831	0.021067415730337078	54.54260299625468	0.032688223542017315	0.0	0.05758426966292135	0.008426966292134831	0.021067415730337078	54.54260299625468	0.032688223542017315	172960729	150	0.0	0.05758426966292135	0.008426966292134831	0.021067415730337078	54.54260299625468	0.032688223542017315	21	COMPLETE
22	0.03604868913857678	2020-04-10 07:50:50.453653	2020-04-10 07:52:36.922078	256	256	95	128	1.3137503303221185	0.0	0.03604868913857678	0.006086142322097378	0.013576779026217229	63.463951310861425	0.026170990822546664	0.0	0.03604868913857678	0.006086142322097378	0.013576779026217229	63.463951310861425	0.026170990822546664	3603710213	150	0.0	0.03604868913857678	0.006086142322097378	0.013576779026217229	63.463951310861425	0.026170990822546664	22	COMPLETE
23	0.04962546816479401	2020-04-10 07:52:36.943372	2020-04-10 07:53:33.254543	256	64	91	256	1.1947191289455146	0.0	0.04962546816479401	0.006554307116104869	0.017790262172284643	57.68258426966292	0.029990667878334463	0.0	0.04962546816479401	0.006554307116104869	0.017790262172284643	57.68258426966292	0.029990667878334463	3553064701	150	0.0	0.04962546816479401	0.006554307116104869	0.017790262172284643	57.68258426966292	0.029990667878334463	23	COMPLETE
24	0.26685393258426965	2020-04-10 07:53:33.281514	2020-04-10 08:02:38.335662	128	64	16	128	0.5934299791025953	0.0009363295880149813	0.26685393258426965	0.0702247191011236	0.13342696629213482	28.463014981273407	0.09002694876652702	0.0009363295880149813	0.26685393258426965	0.0702247191011236	0.13342696629213482	28.463014981273407	0.09002694876652702	1955473035	600	0.0009363295880149813	0.26685393258426965	0.0702247191011236	0.13342696629213482	28.463014981273407	0.09002694876652702	24	COMPLETE
25	0.04400749063670412	2020-04-10 08:02:38.358261	2020-04-10 08:03:39.258330	128	256	71	256	1.2200005250086499	0.0	0.04400749063670412	0.008895131086142321	0.018258426966292134	58.894194756554306	0.029461751124046826	0.0	0.04400749063670412	0.008895131086142321	0.018258426966292134	58.894194756554306	0.029461751124046826	3728392132	150	0.0	0.04400749063670412	0.008895131086142321	0.018258426966292134	58.894194756554306	0.029461751124046826	25	COMPLETE
26	0.08286516853932584	2020-04-10 08:03:39.284551	2020-04-10 08:04:12.273030	64	128	65	512	1.0854280638972416	0.0	0.08286516853932584	0.019194756554307114	0.03277153558052434	52.36704119850187	0.03988975613255107	0.0	0.08286516853932584	0.019194756554307114	0.03277153558052434	52.366573033707866	0.03989000826050833	1603771396	150	0.0	0.08286516853932584	0.019194756554307114	0.03277153558052434	52.36750936329588	0.0398895101172692	26	COMPLETE
27	0.09784644194756555	2020-04-10 08:04:12.299690	2020-04-10 08:04:58.650989	128	256	26	512	0.9958834301101301	0.0	0.09784644194756555	0.02200374531835206	0.041666666666666664	47.92322097378277	0.0443028574165181	0.0	0.09784644194756555	0.02200374531835206	0.041666666666666664	47.92322097378277	0.0443028574165181	339676139	200	0.0	0.09784644194756555	0.02200374531835206	0.041666666666666664	47.92322097378277	0.0443028574165181	27	COMPLETE
28	0.027153558052434457	2020-04-10 08:04:58.697716	2020-04-10 08:06:37.351544	128	256	43	128	1.2586086585137588	0.0	0.027153558052434457	0.0056179775280898875	0.009363295880149813	60.79026217228464	0.02563344381125109	0.0	0.027153558052434457	0.0056179775280898875	0.009363295880149813	60.79026217228464	0.02563344381125109	3212617436	150	0.0	0.027153558052434457	0.0056179775280898875	0.009363295880149813	60.79026217228464	0.02563344381125109	28	COMPLETE
29	0.04541198501872659	2020-04-10 08:06:37.388838	2020-04-10 08:07:30.540282	128	128	54	256	1.1880190794457322	0.0	0.04541198501872659	0.010299625468164793	0.019662921348314606	57.33450374531835	0.030900597363938753	0.0	0.04541198501872659	0.010299625468164793	0.019662921348314606	57.33426966292135	0.030900642207309825	2640895120	150	0.0	0.04541198501872659	0.010299625468164793	0.019662921348314606	57.33473782771536	0.030900553134860433	29	COMPLETE
30	0.03277153558052434	2020-04-10 08:07:30.567593	2020-04-10 08:08:37.591600	256	256	76	256	1.2655853488018618	0.0	0.03277153558052434	0.007022471910112359	0.013108614232209739	61.129681647940075	0.026967706868809865	0.0	0.03277153558052434	0.007022471910112359	0.013108614232209739	61.129681647940075	0.026967706868809865	3576722214	150	0.0	0.03277153558052434	0.007022471910112359	0.013108614232209739	61.129681647940075	0.026967706868809865	30	COMPLETE
31	0.026217228464419477	2020-04-10 08:08:37.618003	2020-04-10 08:10:16.446825	256	256	48	128	1.2947833093043681	0.0	0.026217228464419477	0.003745318352059925	0.008426966292134831	62.64559925093633	0.024276566050044315	0.0	0.026217228464419477	0.003745318352059925	0.008426966292134831	62.64559925093633	0.024276566050044315	2643776663	150	0.0	0.026217228464419477	0.003745318352059925	0.008426966292134831	62.64559925093633	0.024276566050044315	31	COMPLETE
32	0.09363295880149813	2020-04-10 08:10:16.468511	2020-04-10 08:16:00.098180	128	64	34	128	0.8953093347690776	0.0	0.09363295880149813	0.010299625468164793	0.02855805243445693	42.93352059925093	0.044147078214567856	0.0	0.09363295880149813	0.010299625468164793	0.02855805243445693	42.93352059925093	0.044147078214567856	228979160	400	0.0	0.09363295880149813	0.010299625468164793	0.02855805243445693	42.93352059925093	0.044147078214567856	32	COMPLETE
33	0.20646067415730338	2020-04-10 08:16:00.125499	2020-04-10 08:18:10.473731	256	64	12	256	0.6361418787280119	0.0018726591760299626	0.20646067415730338	0.04728464419475655	0.09410112359550561	30.26310861423221	0.07613854850806806	0.0018726591760299626	0.20646067415730338	0.04728464419475655	0.09410112359550561	30.26310861423221	0.07613854850806806	1414385860	300	0.0018726591760299626	0.20646067415730338	0.04728464419475655	0.09410112359550561	30.26310861423221	0.07613854850806806	33	COMPLETE
34	0.21676029962546817	2020-04-10 08:18:10.509103	2020-04-10 08:21:38.489588	128	64	24	256	0.6935799381441057	0.0	0.21676029962546817	0.042134831460674156	0.09176029962546817	33.3125	0.07294490183854023	0.0	0.21676029962546817	0.042134831460674156	0.09176029962546817	33.31226591760299	0.07294498137724122	3878379550	450	0.0	0.21676029962546817	0.042134831460674156	0.09176029962546817	33.31273408239701	0.07294482374599744	34	COMPLETE
35	0.05758426966292135	2020-04-10 08:21:38.516140	2020-04-10 08:22:16.627880	256	64	96	512	1.1287658239613647	0.0	0.05758426966292135	0.012640449438202247	0.024344569288389514	54.46441947565543	0.03436335862893042	0.0	0.05758426966292135	0.012640449438202247	0.024344569288389514	54.46441947565543	0.03436335862893042	3443421408	150	0.0	0.05758426966292135	0.012640449438202247	0.024344569288389514	54.46441947565543	0.03436335862893042	35	COMPLETE
36	0.03885767790262172	2020-04-10 08:22:16.671862	2020-04-10 08:23:23.514371	256	256	71	256	1.2802938276968114	0.0	0.03885767790262172	0.008426966292134831	0.018726591760299626	61.881554307116104	0.02760787620189297	0.0	0.03885767790262172	0.008426966292134831	0.018726591760299626	61.881554307116104	0.02760787620189297	416055671	150	0.0	0.03885767790262172	0.008426966292134831	0.018726591760299626	61.881554307116104	0.02760787620189297	36	COMPLETE
37	0.04681647940074907	2020-04-10 08:23:23.541747	2020-04-10 08:24:17.315370	256	256	88	512	1.2066650102978873	0.0	0.04681647940074907	0.010767790262172285	0.017790262172284643	58.298689138576776	0.030482445690393857	0.0	0.04681647940074907	0.010767790262172285	0.017790262172284643	58.298689138576776	0.030482445690393857	3272961635	150	0.0	0.04681647940074907	0.010767790262172285	0.017790262172284643	58.298689138576776	0.030482445690393857	37	COMPLETE
38	0.03464419475655431	2020-04-10 08:24:17.342133	2020-04-10 08:25:57.820858	256	64	81	128	1.2429377924343954	0.0	0.03464419475655431	0.005149812734082397	0.012640449438202247	60.015449438202246	0.02739847176970809	0.0	0.03464419475655431	0.005149812734082397	0.012640449438202247	60.015449438202246	0.02739847176970809	3304173157	150	0.0	0.03464419475655431	0.005149812734082397	0.012640449438202247	60.015449438202246	0.02739847176970809	38	COMPLETE
39	0.05571161048689138	2020-04-10 08:25:57.842408	2020-04-10 08:26:43.129120	256	256	53	512	1.1658117098346603	0.0	0.05571161048689138	0.010299625468164793	0.02294007490636704	56.280196629213485	0.03251313834823527	0.0	0.05571161048689138	0.010299625468164793	0.02294007490636704	56.27996254681648	0.032513181975557415	485794098	150	0.0	0.05571161048689138	0.010299625468164793	0.02294007490636704	56.280430711610485	0.03251309531047152	39	COMPLETE
40	0.06367041198501873	2020-04-10 08:26:43.150698	2020-04-10 08:27:18.809415	256	128	56	512	1.1278965696239014	0.0	0.06367041198501873	0.010299625468164793	0.025749063670411985	54.407303370786515	0.03432140645544241	0.0	0.06367041198501873	0.010299625468164793	0.025749063670411985	54.407303370786515	0.03432140645544241	1118285546	150	0.0	0.06367041198501873	0.010299625468164793	0.025749063670411985	54.407303370786515	0.03432140645544241	40	COMPLETE
41	0.04400749063670412	2020-04-10 08:27:18.836707	2020-04-10 08:28:58.989963	128	64	85	128	1.2263743959224263	0.0	0.04400749063670412	0.007958801498127341	0.02153558052434457	59.181179775280896	0.029536263078856116	0.0	0.04400749063670412	0.007958801498127341	0.02153558052434457	59.181179775280896	0.029536263078856116	3842948953	150	0.0	0.04400749063670412	0.007958801498127341	0.02153558052434457	59.181179775280896	0.029536263078856116	41	COMPLETE
42	0.07209737827715355	2020-04-10 08:28:59.011290	2020-04-10 08:29:29.164846	128	64	40	512	1.04980478877697	0.0	0.07209737827715355	0.012640449438202247	0.03136704119850187	50.65262172284644	0.03782762698532876	0.0	0.07209737827715355	0.012640449438202247	0.03136704119850187	50.65262172284644	0.03782762698532876	2848581456	150	0.0	0.07209737827715355	0.012640449438202247	0.03136704119850187	50.65262172284644	0.03782762698532876	42	COMPLETE
43	0.2663857677902622	2020-04-10 08:29:29.191514	2020-04-10 08:36:46.096171	64	256	9	256	0.5842385406785536	0.0149812734082397	0.2663857677902622	0.08286516853932584	0.1441947565543071	28.066011235955056	0.10183660879713846	0.0149812734082397	0.2663857677902622	0.08286516853932584	0.1441947565543071	28.066011235955056	0.10183660879713846	4228249422	900	0.0149812734082397	0.2663857677902622	0.08286516853932584	0.1441947565543071	28.066011235955056	0.10183660879713846	43	COMPLETE
44	0.04260299625468165	2020-04-10 08:36:46.123196	2020-04-10 08:38:26.501478	256	64	72	128	1.2296720216110042	0.0	0.04260299625468165	0.00749063670411985	0.01544943820224719	59.387172284644194	0.028657114103025186	0.0	0.04260299625468165	0.00749063670411985	0.01544943820224719	59.387172284644194	0.028657114103025186	1668149913	150	0.0	0.04260299625468165	0.00749063670411985	0.01544943820224719	59.387172284644194	0.028657114103025186	44	COMPLETE
45	0.03885767790262172	2020-04-10 08:38:26.540306	2020-04-10 08:40:11.116211	128	256	96	128	1.291898900995289	0.0	0.03885767790262172	0.00749063670411985	0.014044943820224719	62.39138576779026	0.027046504736919632	0.0	0.03885767790262172	0.00749063670411985	0.014044943820224719	62.39138576779026	0.027046504736919632	3917319477	150	0.0	0.03885767790262172	0.00749063670411985	0.014044943820224719	62.39138576779026	0.027046504736919632	45	COMPLETE
46	0.041666666666666664	2020-04-10 08:40:11.137464	2020-04-10 08:41:50.784179	64	256	77	128	1.2628670838026659	0.0	0.041666666666666664	0.008426966292134831	0.01638576779026217	61.02808988764045	0.028125104397904097	0.0	0.041666666666666664	0.008426966292134831	0.01638576779026217	61.02808988764045	0.028125104397904097	2653629963	150	0.0	0.041666666666666664	0.008426966292134831	0.01638576779026217	61.02808988764045	0.028125104397904097	46	COMPLETE
47	0.04307116104868914	2020-04-10 08:41:50.811238	2020-04-10 08:42:44.887707	256	128	44	256	1.1843232838123032	0.0	0.04307116104868914	0.008426966292134831	0.01638576779026217	57.09152621722846	0.029517973433420296	0.0	0.04307116104868914	0.008426966292134831	0.01638576779026217	57.09129213483146	0.029518014772474954	3708403204	150	0.0	0.04307116104868914	0.008426966292134831	0.01638576779026217	57.09176029962547	0.02951793263830057	47	COMPLETE
48	0.048220973782771535	2020-04-10 08:42:44.908732	2020-04-10 08:44:24.518959	64	256	81	128	1.2491308819931628	0.0	0.048220973782771535	0.014044943820224719	0.02294007490636704	60.33052434456929	0.030015726768562213	0.0	0.048220973782771535	0.014044943820224719	0.02294007490636704	60.33052434456929	0.030015726768562213	418545494	150	0.0	0.048220973782771535	0.014044943820224719	0.02294007490636704	60.33052434456929	0.030015726768562213	48	COMPLETE
49	0.04353932584269663	2020-04-10 08:44:24.545751	2020-04-10 08:45:17.587458	128	128	47	256	1.150200039094265	0.0	0.04353932584269663	0.007022471910112359	0.01544943820224719	55.530430711610485	0.030353489706751086	0.0	0.04353932584269663	0.007022471910112359	0.01544943820224719	55.530430711610485	0.030353489706751086	1692218017	150	0.0	0.04353932584269663	0.007022471910112359	0.01544943820224719	55.530430711610485	0.030353489706751086	49	COMPLETE
50	0.02294007490636704	2020-04-10 08:45:17.627481	2020-04-10 08:46:57.174836	256	128	44	128	1.3142413905131096	0.0	0.02294007490636704	0.003745318352059925	0.00749063670411985	63.41783707865169	0.02323175080646414	0.0	0.02294007490636704	0.003745318352059925	0.00749063670411985	63.41760299625468	0.023231799619392302	2656076780	150	0.0	0.02294007490636704	0.003745318352059925	0.00749063670411985	63.41807116104869	0.02323170269086352	50	COMPLETE
51	0.033707865168539325	2020-04-10 08:46:57.196818	2020-04-10 08:48:37.661094	64	128	60	128	1.264032450856899	0.0	0.033707865168539325	0.006086142322097378	0.01451310861423221	61.06671348314607	0.026631390466536595	0.0	0.033707865168539325	0.006086142322097378	0.01451310861423221	61.06647940074907	0.02663182355145242	234690902	150	0.0	0.033707865168539325	0.006086142322097378	0.01451310861423221	61.066947565543074	0.026630975426825593	51	COMPLETE
52	0.29681647940074907	2020-04-10 08:48:37.683148	2020-04-10 08:51:05.474175	256	256	3	256	0.5118479790115443	0.03838951310861423	0.29681647940074907	0.10908239700374532	0.15870786516853932	24.360955056179776	0.12535515303754746	0.03838951310861423	0.29681647940074907	0.10908239700374532	0.15870786516853932	24.360955056179776	0.12535515303754746	3025741147	350	0.03838951310861423	0.29681647940074907	0.10908239700374532	0.15870786516853932	24.360955056179776	0.12535515303754746	52	COMPLETE
53	0.2804307116104869	2020-04-10 08:51:05.495644	2020-04-10 08:53:11.213189	64	256	4	512	0.5369818777330778	0.03089887640449438	0.2804307116104869	0.09737827715355805	0.15636704119850187	25.540730337078653	0.11728775403578054	0.03089887640449438	0.2804307116104869	0.09737827715355805	0.15636704119850187	25.540730337078653	0.11728775403578054	2883726949	500	0.03089887640449438	0.2804307116104869	0.09737827715355805	0.15636704119850187	25.540730337078653	0.11728775403578054	53	COMPLETE
54	0.0351123595505618	2020-04-10 08:53:11.269431	2020-04-10 08:54:49.993892	64	256	51	128	1.2362802455198256	0.0	0.0351123595505618	0.006554307116104869	0.013108614232209739	59.66198501872659	0.02697821878428497	0.0	0.0351123595505618	0.006554307116104869	0.013108614232209739	59.66198501872659	0.02697821878428497	2305608136	150	0.0	0.0351123595505618	0.006554307116104869	0.013108614232209739	59.66198501872659	0.02697821878428497	54	COMPLETE
55	0.025749063670411985	2020-04-10 08:54:50.020809	2020-04-10 08:56:33.416511	128	128	70	128	1.3197048078971299	0.0	0.025749063670411985	0.0056179775280898875	0.009831460674157303	63.7439138576779	0.024078844209108698	0.0	0.025749063670411985	0.0056179775280898875	0.009831460674157303	63.7439138576779	0.024078844209108698	2651391690	150	0.0	0.025749063670411985	0.0056179775280898875	0.009831460674157303	63.7439138576779	0.024078844209108698	55	COMPLETE
56	0.05290262172284644	2020-04-10 08:56:33.453772	2020-04-10 08:57:05.880078	64	64	97	512	1.1263353141349102	0.0	0.05290262172284644	0.007022471910112359	0.020599250936329586	54.425561797752806	0.032296620743124504	0.0	0.05290262172284644	0.007022471910112359	0.020599250936329586	54.425561797752806	0.032296620743124504	1117025652	150	0.0	0.05290262172284644	0.007022471910112359	0.020599250936329586	54.425561797752806	0.032296620743124504	56	COMPLETE
57	0.0800561797752809	2020-04-10 08:57:05.901878	2020-04-10 08:57:39.531707	64	256	43	512	1.0584638615763198	0.0	0.0800561797752809	0.017790262172284643	0.03417602996254682	51.120318352059925	0.039618876315304634	0.0	0.0800561797752809	0.017790262172284643	0.03417602996254682	51.120318352059925	0.039618876315304634	3469141067	150	0.0	0.0800561797752809	0.017790262172284643	0.03417602996254682	51.120318352059925	0.039618876315304634	57	COMPLETE
58	0.0449438202247191	2020-04-10 08:57:39.553512	2020-04-10 08:58:33.186977	256	256	87	512	1.2100710420911147	0.0	0.0449438202247191	0.007958801498127341	0.019662921348314606	58.43211610486891	0.029787635674543317	0.0	0.0449438202247191	0.007958801498127341	0.019662921348314606	58.43211610486891	0.029787635674543317	3071466351	150	0.0	0.0449438202247191	0.007958801498127341	0.019662921348314606	58.43211610486891	0.029787635674543317	58	COMPLETE
