number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_regularizer.weight	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.21067415730337077	2020-03-07 00:18:50.413179	2020-03-07 00:20:11.686780	256	1	0.004203394317206855	0.13293810915619697	128	0.0683134408231186	0.6788916196857234	0.024344569288389514	0.21067415730337077	0.06741573033707865	0.11142322097378277	32.64840823970037	0.09291684075552505	0.024344569288389514	0.21067415730337077	0.06741573033707865	0.11142322097378277	32.64840823970037	0.09291684075552505	3295347164	300.0	0.024344569288389514	0.21067415730337077	0.06741573033707865	0.11142322097378277	32.64840823970037	0.09291684075552505	0	COMPLETE
1	0.11423220973782772	2020-03-07 00:20:11.703376	2020-03-07 00:20:37.232364	256	2	0.0015461957228067812	0.0506078935701347	512	0.015338182930256511	0.9517534052715934	0.0	0.11423220973782772	0.02949438202247191	0.05196629213483146	45.93445692883895	0.04950636181606664	0.0	0.11423220973782772	0.02949438202247191	0.05196629213483146	45.93445692883895	0.04950636181606664	563831354	200.0	0.0	0.11423220973782772	0.02949438202247191	0.05196629213483146	45.93445692883895	0.04950636181606664	1	COMPLETE
2	0.1750936329588015	2020-03-07 00:20:37.243176	2020-03-07 00:21:02.450782	64	1	0.05601680677805387	0.12398359191554076	512	0.001722228230419127	0.8150636527891365	0.017790262172284643	0.1750936329588015	0.05571161048689138	0.08661048689138577	39.20177902621723	0.07718190424829342	0.017790262172284643	0.1750936329588015	0.05571161048689138	0.08661048689138577	39.20177902621723	0.07718190424829342	3995672866	200.0	0.017790262172284643	0.1750936329588015	0.05571161048689138	0.08661048689138577	39.20177902621723	0.07718190424829342	2	COMPLETE
3	0.3642322097378277	2020-03-07 00:21:02.461726	2020-03-07 00:24:48.242443	64	2	0.002262878094847487	0.01050446381085867	128	0.05191079573285809	0.5287849726068198	0.06647940074906367	0.3642322097378277	0.16245318352059926	0.2443820224719101	25.4438202247191	0.16603926951380835	0.06647940074906367	0.3642322097378277	0.16245318352059926	0.2443820224719101	25.4438202247191	0.16603926951380835	837463183	800.0	0.06647940074906367	0.3642322097378277	0.16245318352059926	0.2443820224719101	25.4438202247191	0.16603926951380835	3	COMPLETE
4	0.2205056179775281	2020-03-07 00:24:48.258753	2020-03-07 00:26:35.668478	128	2	0.0014570827373583102	0.0350924414660073	256	0.00708846121182605	0.6626005495867032	0.024812734082397005	0.2205056179775281	0.07771535580524344	0.1254681647940075	31.875	0.09805873708113097	0.024812734082397005	0.2205056179775281	0.07771535580524344	0.1254681647940075	31.875	0.09805873708113097	3545826040	550.0	0.024812734082397005	0.2205056179775281	0.07771535580524344	0.1254681647940075	31.875	0.09805873708113097	4	COMPLETE
5	0.10908239700374532	2020-03-07 00:26:35.680643	2020-03-07 00:27:08.838148	256	2	0.03625830714626229	0.17547637940091454	256	0.0010551256903049515	0.9746723136627412	0.011704119850187267	0.10908239700374532	0.031835205992509365	0.05383895131086142	46.96722846441948	0.05587674851967427	0.011704119850187267	0.10908239700374532	0.031835205992509365	0.05383895131086142	46.96722846441948	0.05587674851967427	2619967947	200.0	0.011704119850187267	0.10908239700374532	0.031835205992509365	0.05383895131086142	46.96722846441948	0.05587674851967427	5	COMPLETE
6	0.12172284644194757	2020-03-07 00:27:08.849925	2020-03-07 00:27:51.654665	64	1	0.07447997244407428	0.04696023450079867	256	0.003596138604056153	0.9571176699837077	0.009363295880149813	0.12172284644194757	0.03932584269662921	0.06132958801498127	46.20201310861423	0.05861574416821469	0.009363295880149813	0.12172284644194757	0.03932584269662921	0.06132958801498127	46.20177902621723	0.05861579298114285	679165484	250.0	0.009363295880149813	0.12172284644194757	0.03932584269662921	0.06132958801498127	46.20224719101124	0.05861569605261407	6	COMPLETE
7	0.10814606741573034	2020-03-07 00:27:51.666795	2020-03-07 00:28:24.846177	128	1	0.08542182422808084	0.05015074841243354	512	0.11947077499575431	1.0291236507059303	0.0032771535580524347	0.10814606741573034	0.021067415730337078	0.050093632958801496	49.71348314606742	0.04719339209928557	0.0032771535580524347	0.10814606741573034	0.021067415730337078	0.050093632958801496	49.71348314606742	0.04719339209928557	200344654	250.0	0.0032771535580524347	0.10814606741573034	0.021067415730337078	0.050093632958801496	49.71348314606742	0.04719339209928557	7	COMPLETE
8	0.12453183520599251	2020-03-07 00:28:24.857226	2020-03-07 00:28:56.970680	64	1	0.05856915089481067	0.07961431502274197	256	0.09196089781180769	0.9886119549480102	0.013108614232209739	0.12453183520599251	0.041666666666666664	0.060861423220973786	47.69686329588015	0.060414135313863054	0.013108614232209739	0.12453183520599251	0.041666666666666664	0.060861423220973786	47.69662921348315	0.060415985767594306	3958314218	200.0	0.013108614232209739	0.12453183520599251	0.041666666666666664	0.060861423220973786	47.69709737827716	0.060412439064609406	8	COMPLETE
9	0.25280898876404495	2020-03-07 00:28:56.986892	2020-03-07 00:32:24.417288	64	2	0.0021881667918942117	0.10969991553215012	256	0.009706618349726689	0.6341148572686138	0.05102996254681648	0.25280898876404495	0.10814606741573034	0.14653558052434457	30.507022471910112	0.12501067104411392	0.05102996254681648	0.25280898876404495	0.10814606741573034	0.14653558052434457	30.507022471910112	0.12501067104411392	3817136723		0.05102996254681648	0.25280898876404495	0.10814606741573034	0.14653558052434457	30.507022471910112	0.12501067104411392	9	COMPLETE
