number	state	value	datetime_start	datetime_complete	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values
14	TrialState.COMPLETE	0.01668732294617564	2020-01-07 19:40:37.933505	2020-01-07 19:54:34.963574	250.0	81.0	0.00481115408352863	500.0	0.7816745437168575	0.003673866855524079	0.01668732294617564	0.00911827195467422	0.01248229461756374	15845.039704320114	0.008783184844841526	0.003673866855524079	0.01668732294617564	0.00911827195467422	0.01248229461756374	15845.033905807366	0.008783186347497257	0.003673866855524079	0.01668732294617564	0.00911827195467422	0.01248229461756374	15845.045502832862	0.00878318334906536	14	0.0170856940509915	0.01682011331444759		
15	TrialState.COMPLETE	0.006595254957507082	2020-01-07 19:54:34.964519	2020-01-07 20:08:08.908408	250.0	11.0	0.02939332806810803	1800.0	0.9809300513650804	0.0021689093484419265	0.006595254957507082	0.004470609065155807	0.005709985835694051	19886.897264518415	0.003945731688198818	0.0021689093484419265	0.006595254957507082	0.004470609065155807	0.005709985835694051	19886.895051345607	0.003945731720627948	0.0021689093484419265	0.006595254957507082	0.004470609065155807	0.005709985835694051	19886.89947769122	0.003945731655786709	15	0.007878895184135978	0.007023135033050047		
16	TrialState.COMPLETE	0.017793909348441925	2020-01-07 20:08:08.909924	2020-01-07 20:21:00.984640	50.0	61.0	0.0038465325829047507	1900.0	0.7122284571733617	0.0042935552407932015	0.017793909348441925	0.008055949008498584	0.011464235127478753	14436.158684490085	0.009135951557588964	0.0042935552407932015	0.017793909348441925	0.008055949008498584	0.011464235127478753	14436.152354815864	0.009135951872398042	0.0042935552407932015	0.017793909348441925	0.008055949008498584	0.011464235127478753	14436.165014164306	0.009135951243114667	16	0.018059490084985835	0.01788243626062323		
17	TrialState.COMPLETE	0.016421742209631728	2020-01-07 20:21:00.985549	2020-01-07 20:33:58.213906	50.0	81.0	0.002443456270569128	1700.0	0.7173594730711754	0.003585339943342776	0.016421742209631728	0.0069936260623229465	0.01022485835694051	14540.395339058074	0.008152685897232488	0.003585339943342776	0.016421742209631728	0.0069936260623229465	0.01022485835694051	14540.39018236544	0.008152685971755265	0.003585339943342776	0.016421742209631728	0.0069936260623229465	0.01022485835694051	14540.400495750708	0.008152685822730522	17	0.016554532577903684	0.01646600566572238		
18	TrialState.COMPLETE	0.018502124645892352	2020-01-07 20:33:58.214791	2020-01-07 20:50:28.538580	450.0	31.0	0.0025335004214358135	1900.0	0.7431087363767326	0.002301699716713881	0.018502124645892352	0.007347733711048158	0.009782223796033994	15062.806502301699	0.008203622625605648	0.002301699716713881	0.018502124645892352	0.007347733711048158	0.009782223796033994	15062.80152266289	0.008203625030718307	0.002301699716713881	0.018502124645892352	0.007347733711048158	0.009782223796033994	15062.81148194051	0.008203620244389464	18	0.018413597733711047	0.01847261567516525		
19	TrialState.COMPLETE	0.01761685552407932	2020-01-07 20:50:28.539550	2020-01-07 21:04:02.504406	150.0	81.0	0.002139936203835928	1700.0	0.7276538366680007	0.004027974504249292	0.01761685552407932	0.008365793201133145	0.011021600566572238	14748.723331267705	0.009540697801821704	0.004027974504249292	0.01761685552407932	0.008365793201133145	0.011021600566572238	14748.718794263455	0.009540697980949772	0.004027974504249292	0.01761685552407932	0.008365793201133145	0.011021600566572238	14748.727868271955	0.00954069762303949	19	0.01823654390934844	0.01782341831916903		
20	TrialState.COMPLETE	0.0011508498583569404	2020-01-07 21:04:02.505391	2020-01-07 21:18:26.572121	250.0	91.0	0.04000814701479783	1200.0	0.8528216049283943	0.0002213172804532578	0.0011508498583569404	0.0006196883852691218	0.0009737960339943342	17288.78275495751	0.0008430251831256538	0.0002213172804532578	0.0011508498583569404	0.0006196883852691218	0.0009737960339943342	17288.77978930595	0.0008430252736416188	0.0002213172804532578	0.0011508498583569404	0.0006196883852691218	0.0009737960339943342	17288.785720609067	0.0008430250927200204	20	0.001593484419263456	0.0012983947119924457		
21	TrialState.COMPLETE	0.004647662889518413	2020-01-07 21:18:26.573043	2020-01-07 21:33:25.871250	350.0	41.0	0.02735777853245948	1300.0	0.9380903428824996	0.002345963172804533	0.004647662889518413	0.0029656515580736543	0.003718130311614731	19018.574539660058	0.0032820497354272417	0.002345963172804533	0.004647662889518413	0.0029656515580736543	0.003718130311614731	19018.572193696884	0.0032820497472679233	0.002345963172804533	0.004647662889518413	0.0029656515580736543	0.003718130311614731	19018.576885623228	0.0032820497235887367	21	0.005577195467422096	0.004957507082152974		
22	TrialState.COMPLETE	0.016554532577903684	2020-01-07 21:33:25.872160	2020-01-07 21:44:28.304860	150.0	1.0	0.0025560246410276035	1900.0	0.7300846699024639	0.002301699716713881	0.016554532577903684	0.00597556657223796	0.009782223796033994	14797.988380842777	0.007771610567836553	0.002301699716713881	0.016554532577903684	0.00597556657223796	0.009782223796033994	14797.98189624646	0.007771610864571635	0.002301699716713881	0.016554532577903684	0.00597556657223796	0.009782223796033994	14797.994865439094	0.007771610271464056	22	0.0169971671388102	0.01670207743153919		
23	TrialState.COMPLETE	0.0037623937677053825	2020-01-07 21:44:28.305679	2020-01-07 22:01:07.742403	450.0	51.0	0.01688165678169589	600.0	0.9425042013277554	0.0002213172804532578	0.0037623937677053825	0.002478753541076487	0.0031427053824362606	19108.18933693343	0.0018901176453780461	0.0002213172804532578	0.0037623937677053825	0.002478753541076487	0.0031427053824362606	19108.18488845609	0.0018901177570297969	0.0002213172804532578	0.0037623937677053825	0.002478753541076487	0.0031427053824362606	19108.193785410764	0.0018901175338443053	23	0.005223087818696884	0.00424929178470255		
24	TrialState.COMPLETE	0.004426345609065156	2020-01-07 22:01:07.743276	2020-01-07 22:16:52.516397	350.0	81.0	0.006355955412709281	1100.0	0.8700320242739281	0.000398371104815864	0.004426345609065156	0.0015049575070821529	0.0029656515580736543	17638.354882259206	0.0021511616984301487	0.000398371104815864	0.004426345609065156	0.0015049575070821529	0.0029656515580736543	17638.3491944051	0.0021511617565047373	0.000398371104815864	0.004426345609065156	0.0015049575070821529	0.0029656515580736543	17638.360570113313	0.00215116164037904	24	0.005488668555240793	0.0047804532577903685		
25	TrialState.COMPLETE	0.017395538243626062	2020-01-07 22:16:52.518273	2020-01-07 22:30:29.764994	150.0	91.0	0.0018752427495378396	1200.0	0.7353806267596189	0.004205028328611898	0.017395538243626062	0.008100212464589236	0.01075601983002833	14905.256086225212	0.009245266998821852	0.004205028328611898	0.017395538243626062	0.008100212464589236	0.01075601983002833	14905.25101805949	0.009245267182481956	0.004205028328611898	0.017395538243626062	0.008100212464589236	0.01075601983002833	14905.261154390935	0.009245266815350194	25	0.01761685552407932	0.017469310670443813		
26	TrialState.COMPLETE	0.017661118980169973	2020-01-07 22:30:29.765818	2020-01-07 22:45:52.754452	350.0	61.0	0.0018022830360066955	1100.0	0.7202098601170271	0.004160764872521246	0.017661118980169973	0.005754249291784703	0.009959277620396601	14597.895449716714	0.00890200804051981	0.004160764872521246	0.017661118980169973	0.005754249291784703	0.009959277620396601	14597.891111898018	0.008902008092478375	0.004160764872521246	0.017661118980169973	0.005754249291784703	0.009959277620396601	14597.89978753541	0.008902007988572892	26	0.017793909348441925	0.017705382436260624		
27	TrialState.COMPLETE	0.0008410056657223796	2020-01-07 22:45:52.755448	2020-01-07 22:59:57.702799	250.0	81.0	0.011124203582430933	1300.0	0.8684281154497467	4.426345609065156e-05	0.0008410056657223796	0.0002655807365439094	0.0003541076487252125	17605.159503364022	0.0007052114301495156	4.426345609065156e-05	0.0008410056657223796	0.0002655807365439094	0.0003541076487252125	17605.15616147309	0.0007052114697458242	4.426345609065156e-05	0.0008410056657223796	0.0002655807365439094	0.0003541076487252125	17605.162845254956	0.0007052113905691791	27	0.0015049575070821529	0.0010623229461756375		
28	TrialState.COMPLETE	0.002213172804532578	2020-01-07 22:59:57.703686	2020-01-07 23:14:45.605372	350.0	31.0	0.09667722652468601	1200.0	0.9028327390318287	0.0	0.002213172804532578	0.0007524787535410764	0.00141643059490085	18302.414128895183	0.0009046727350561683	0.0	0.002213172804532578	0.0007524787535410764	0.00141643059490085	18302.41302230878	0.0009046727389206309	0.0	0.002213172804532578	0.0007524787535410764	0.00141643059490085	18302.415235481585	0.0009046727311919959	28	0.002478753541076487	0.002301699716713881		
29	TrialState.COMPLETE	0.017439801699716713	2020-01-07 23:14:45.606267	2020-01-07 23:31:28.794934	450.0	51.0	0.003935762072804942	800.0	0.8059744280896707	0.003939447592067989	0.017439801699716713	0.005577195467422096	0.008852691218130312	16338.733533994335	0.007741755702639251	0.003939447592067989	0.017439801699716713	0.005577195467422096	0.008852691218130312	16338.728310906516	0.0077417557392448965	0.003939447592067989	0.017439801699716713	0.005577195467422096	0.008852691218130312	16338.738757082154	0.007741755666039238	29	0.017528328611898018	0.017469310670443813		
30	TrialState.COMPLETE	0.017439801699716713	2020-01-07 23:31:28.795866	2020-01-07 23:46:33.721864	350.0	31.0	0.0028901582260766794	600.0	0.7353276268286759	0.0023902266288951843	0.017439801699716713	0.007082152974504249	0.01080028328611898	14904.72133941218	0.008271265906731277	0.0023902266288951843	0.017439801699716713	0.007082152974504249	0.01080028328611898	14904.716581090652	0.008271266022647493	0.0023902266288951843	0.017439801699716713	0.007082152974504249	0.01080028328611898	14904.726097733712	0.008271265790867725	30	0.01788243626062323	0.01758734655335222		
31	TrialState.COMPLETE	0.002788597733711048	2020-01-07 23:46:33.722834	2020-01-08 00:03:35.494701	450.0	61.0	0.02254916298186923	1800.0	0.9567449750150298	0.0009737960339943342	0.002788597733711048	0.0014606940509915014	0.00199185552407932	19396.717599150143	0.001727608306543361	0.0009737960339943342	0.002788597733711048	0.0014606940509915014	0.00199185552407932	19396.71458923513	0.0017276083645736896	0.0009737960339943342	0.002788597733711048	0.0014606940509915014	0.00199185552407932	19396.720609065156	0.00172760824857507	31	0.003806657223796034	0.00312795089707271		
32	TrialState.COMPLETE	0.017129957507082152	2020-01-08 00:03:35.496194	2020-01-08 00:16:15.873097	50.0	21.0	0.001645051769406397	1100.0	0.7209802850294988	0.003585339943342776	0.017129957507082152	0.008011685552407931	0.010623229461756374	14613.634583038243	0.008609449039882512	0.003585339943342776	0.017129957507082152	0.008011685552407931	0.010623229461756374	14613.629780453257	0.008609449115236536	0.003585339943342776	0.017129957507082152	0.008011685552407931	0.010623229461756374	14613.63938562323	0.008609448964548613	32	0.017439801699716713	0.017233238904627007		
33	TrialState.COMPLETE	0.00424929178470255	2020-01-08 00:16:15.874550	2020-01-08 00:31:54.773609	350.0	71.0	0.09697568716142597	1600.0	0.8843913503787126	0.0006639518413597734	0.00424929178470255	0.00141643059490085	0.003585339943342776	17928.217355701134	0.001893465891571211	0.0006639518413597734	0.00424929178470255	0.00141643059490085	0.003585339943342776	17928.215784348442	0.001893465935246377	0.0006639518413597734	0.00424929178470255	0.00141643059490085	0.003585339943342776	17928.218927053826	0.001893465847919858	33	0.003895184135977337	0.004131255901794146		
34	TrialState.COMPLETE	0.0009295325779036828	2020-01-08 00:31:54.774604	2020-01-08 00:45:04.973822	50.0	91.0	0.0662998418195147	900.0	0.7570983318382568	0.0002655807365439094	0.0009295325779036828	0.0005311614730878187	0.000708215297450425	15346.784835339944	0.0009325196220679589	0.0002655807365439094	0.0009295325779036828	0.0005311614730878187	0.000708215297450425	15346.779922096317	0.0009325197453191986	0.0002655807365439094	0.0009295325779036828	0.0005311614730878187	0.000708215297450425	15346.78974858357	0.0009325194989546655	34	0.0009737960339943342	0.0009442870632672333		
35	TrialState.COMPLETE	0.016244688385269122	2020-01-08 00:45:04.974720	2020-01-08 00:59:36.904457	250.0	91.0	0.005268334972287867	900.0	0.7738191204052969	0.0026558073654390935	0.016244688385269122	0.008100212464589236	0.0113314447592068	15686.488093130312	0.00798779694996034	0.0026558073654390935	0.016244688385269122	0.008100212464589236	0.0113314447592068	15686.482117563739	0.007987797065020662	0.0026558073654390935	0.016244688385269122	0.008100212464589236	0.0113314447592068	15686.494068696884	0.007987796834953603	35	0.01673158640226629	0.016406987724268178		
36	TrialState.COMPLETE	0.00017705382436260624	2020-01-08 00:59:36.906077	2020-01-08 01:12:53.724993	50.0	91.0	0.06453037239619934	1100.0	0.7350597120101159	0.0	0.00017705382436260624	0.0001327903682719547	0.00017705382436260624	14899.679842422096	0.000491628616597387	0.0	0.00017705382436260624	0.0001327903682719547	0.00017705382436260624	14899.674973441926	0.0004916289659619543	0.0	0.00017705382436260624	0.0001327903682719547	0.00017705382436260624	14899.684711402266	0.0004916282677454335	36	0.00017705382436260624	0.00017705382436260624		
37	TrialState.COMPLETE	0.01929886685552408	2020-01-08 01:12:53.725973	2020-01-08 01:26:23.026702	150.0	81.0	0.006998468622711788	1800.0	0.7346995504371205	0.0027443342776203965	0.01929886685552408	0.008188739376770539	0.0127921388101983	14892.494489199717	0.008330359531140412	0.0027443342776203965	0.01929886685552408	0.008188739376770539	0.0127921388101983	14892.489775141643	0.008330361793802917	0.0027443342776203965	0.01929886685552408	0.008188739376770539	0.0127921388101983	14892.49920325779	0.008330357281375954	37	0.019652974504249292	0.019416902738432485		
38	TrialState.COMPLETE	0.003319759206798867	2020-01-08 01:26:23.027766	2020-01-08 01:40:20.803980	250.0	21.0	0.007277623230053208	1000.0	0.8056002417658618	8.852691218130312e-05	0.003319759206798867	0.000708215297450425	0.0016377478753541077	16331.120507259207	0.0017018166994142029	8.852691218130312e-05	0.003319759206798867	0.000708215297450425	0.0016377478753541077	16331.115394830029	0.0017018167799785827	8.852691218130312e-05	0.003319759206798867	0.000708215297450425	0.0016377478753541077	16331.125619688386	0.0017018166188807412	38	0.0032754957507082154	0.0033050047214353163		
39	TrialState.COMPLETE	0.017351274787535412	2020-01-08 01:40:20.805833	2020-01-08 01:53:20.541586	50.0	61.0	0.002696742021700183	700.0	0.7285260060206055	0.002788597733711048	0.017351274787535412	0.006639518413597734	0.010180594900849858	14766.696352691219	0.007754464874488705	0.002788597733711048	0.017351274787535412	0.006639518413597734	0.010180594900849858	14766.688341005665	0.007754465143045145	0.002788597733711048	0.017351274787535412	0.006639518413597734	0.010180594900849858	14766.70436437677	0.007754464606133379	39	0.017705382436260624	0.017469310670443813		
40	TrialState.COMPLETE	0.019785764872521247	2020-01-08 01:53:20.543171	2020-01-08 02:06:45.948058	150.0	51.0	0.0012235969053614123	500.0	0.7292258260283144	0.0031427053824362606	0.019785764872521247	0.007082152974504249	0.011154390934844192	14780.39584808782	0.00855689068669293	0.0031427053824362606	0.019785764872521247	0.007082152974504249	0.011154390934844192	14780.38960694051	0.008556890769724011	0.0031427053824362606	0.019785764872521247	0.007082152974504249	0.011154390934844192	14780.402089235127	0.008556890603688123	40	0.019741501416430596	0.019771010387157697		
41	TrialState.COMPLETE	0.000708215297450425	2020-01-08 02:06:45.948994	2020-01-08 02:20:12.791677	150.0	71.0	0.06019460479162299	1400.0	0.8178651346166813	0.0001327903682719547	0.000708215297450425	0.0002213172804532578	0.0004426345609065156	16580.3911782932	0.0005209032317428501	0.0001327903682719547	0.000708215297450425	0.0002213172804532578	0.0004426345609065156	16580.388279036826	0.0005209032953066746	0.0001327903682719547	0.000708215297450425	0.0002213172804532578	0.0004426345609065156	16580.394077549576	0.0005209031682195668	41	0.000708215297450425	0.000708215297450425		
42	TrialState.COMPLETE	0.0013279036827195468	2020-01-08 02:20:12.792623	2020-01-08 02:37:05.016977	450.0	51.0	0.009113234303027	900.0	0.9253911928286351	0.0001327903682719547	0.0013279036827195468	0.0005311614730878187	0.0010623229461756375	18760.480811791786	0.0008669327311640627	0.0001327903682719547	0.0013279036827195468	0.0005311614730878187	0.0010623229461756375	18760.477204320112	0.000866932778448668	0.0001327903682719547	0.0013279036827195468	0.0005311614730878187	0.0010623229461756375	18760.484419263455	0.0008669326839049328	42	0.002301699716713881	0.0016525023607176581		
43	TrialState.COMPLETE	0.018590651558073653	2020-01-08 02:37:05.017984	2020-01-08 02:50:08.047117	50.0	81.0	0.004707483926289119	1500.0	0.7289570583181059	0.003098441926345609	0.018590651558073653	0.009339589235127479	0.01248229461756374	14774.968904922096	0.008886884398331877	0.003098441926345609	0.018590651558073653	0.009339589235127479	0.01248229461756374	14774.962464589235	0.008886884478716862	0.003098441926345609	0.018590651558073653	0.009339589235127479	0.01248229461756374	14774.975345254958	0.008886884317970902	43	0.018413597733711047	0.018531633616619452		
44	TrialState.COMPLETE	0.017705382436260624	2020-01-08 02:50:08.048022	2020-01-08 03:05:30.952880	350.0	61.0	0.003726565008497926	1000.0	0.7658723250500381	0.0025230169971671387	0.017705382436260624	0.008764164305949009	0.010092067988668555	15524.88110835694	0.008198997526826091	0.0025230169971671387	0.017705382436260624	0.008764164305949009	0.010092067988668555	15524.874734419263	0.008198997641118724	0.0025230169971671387	0.017705382436260624	0.008764164305949009	0.010092067988668555	15524.887482294618	0.008198997412577924	44	0.017705382436260624	0.017705382436260624		
45	TrialState.COMPLETE	0.017484065155807367	2020-01-08 03:05:30.953785	2020-01-08 03:20:38.828220	350.0	31.0	0.0033431207569411528	900.0	0.7592989431889158	0.003098441926345609	0.017484065155807367	0.007214943342776204	0.011198654390934844	15391.199716713882	0.008364428307383438	0.003098441926345609	0.017484065155807367	0.007214943342776204	0.011198654390934844	15391.19418378187	0.008364428391911788	0.003098441926345609	0.017484065155807367	0.007214943342776204	0.011198654390934844	15391.205249645893	0.008364428222882862	45	0.017970963172804534	0.017646364494806423		
46	TrialState.COMPLETE	0.019652974504249292	2020-01-08 03:20:38.829102	2020-01-08 03:34:17.136866	150.0	81.0	0.005892704977980716	700.0	0.7450346870237099	0.002301699716713881	0.019652974504249292	0.007214943342776204	0.012393767705382436	15101.902598264873	0.008510450816567155	0.002301699716713881	0.019652974504249292	0.007214943342776204	0.012393767705382436	15101.897220254958	0.008510451067638054	0.002301699716713881	0.019652974504249292	0.007214943342776204	0.012393767705382436	15101.907976274788	0.0085104505658282	46	0.020007082152974504	0.019771010387157697		
47	TrialState.COMPLETE	0.0009295325779036828	2020-01-08 03:34:17.137768	2020-01-08 03:47:48.289194	150.0	71.0	0.040279822355570205	500.0	0.8657753986265047	0.0005311614730878187	0.0009295325779036828	0.0006196883852691218	0.0006639518413597734	17551.470874645893	0.000893575742540975	0.0005311614730878187	0.0009295325779036828	0.0006196883852691218	0.0006639518413597734	17551.468395892352	0.000893575814257241	0.0005311614730878187	0.0009295325779036828	0.0006196883852691218	0.0006639518413597734	17551.473353399433	0.0008935756708698579	47	0.0011508498583569404	0.0010033050047214354		
48	TrialState.COMPLETE	0.015757790368271955	2020-01-08 03:47:48.290078	2020-01-08 04:01:23.635192	150.0	91.0	0.008984704703392094	700.0	0.757672205201313	0.0034968130311614732	0.015757790368271955	0.0069936260623229465	0.01075601983002833	15358.342554886685	0.00768672506308112	0.0034968130311614732	0.015757790368271955	0.0069936260623229465	0.01075601983002833	15358.33786296034	0.007686725140790603	0.0034968130311614732	0.015757790368271955	0.0069936260623229465	0.01075601983002833	15358.347246813031	0.007686724985398389	48	0.016643059490084985	0.016052880075542966		
