number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_optimizer.lr	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.09691011235955056	2020-03-16 11:54:12.546595	2020-03-16 11:54:41.811384	128	64	2	0.008587378063134171	128	0.0012025621299178184	1.0069175412414477	0.0	0.09691011235955056	0.020599250936329586	0.04588014981273408	48.635299625468164	0.04444836952849804	0.0	0.09691011235955056	0.020599250936329586	0.04588014981273408	48.635299625468164	0.04444836952849804	4227283015	150.0	0.0	0.09691011235955056	0.020599250936329586	0.04588014981273408	48.635299625468164	0.04444836952849804	0	COMPLETE
1	0.09222846441947566	2020-03-16 11:54:41.843779	2020-03-16 11:55:19.855932	256	64	2	0.005351528844076438	128	0.004360738289903162	1.009554934808252	0.0	0.09222846441947566	0.019662921348314606	0.03745318352059925	48.69616104868914	0.04290733431446884	0.0	0.09222846441947566	0.019662921348314606	0.03745318352059925	48.69616104868914	0.04290733431446884	3280773291	150.0	0.0	0.09222846441947566	0.019662921348314606	0.03745318352059925	48.69616104868914	0.04290733431446884	1	COMPLETE
2	0.08099250936329588	2020-03-16 11:55:19.881763	2020-03-16 11:55:45.589705	256	256	1	0.025912969400644567	256	0.25432171819958876	1.0321692821189539	0.0	0.08099250936329588	0.017790262172284643	0.0351123595505618	49.8375468164794	0.03999923165092046	0.0	0.08099250936329588	0.017790262172284643	0.0351123595505618	49.8375468164794	0.03999923165092046	3774859431	150.0	0.0	0.08099250936329588	0.017790262172284643	0.0351123595505618	49.8375468164794	0.03999923165092046	2	COMPLETE
3	0.10112359550561797	2020-03-16 11:55:45.616488	2020-03-16 11:56:17.397701	64	128	2	0.004500173466961879	128	0.04172089088208275	0.9945766416026022	0.0	0.10112359550561797	0.026217228464419477	0.04868913857677903	47.96090823970037	0.046051043126168964	0.0	0.10112359550561797	0.026217228464419477	0.04868913857677903	47.96067415730337	0.04605116827046033	3836303738	150.0	0.0	0.10112359550561797	0.026217228464419477	0.04868913857677903	47.96114232209738	0.04605092082606604	3	COMPLETE
4	0.0945692883895131	2020-03-16 11:56:17.426770	2020-03-16 11:56:41.669253	128	256	2	0.004009101116353885	256	0.0037625734401424415	1.0053590231397178	0.0	0.0945692883895131	0.018258426966292134	0.03745318352059925	48.52621722846442	0.04321150087660677	0.0	0.0945692883895131	0.018258426966292134	0.03745318352059925	48.52621722846442	0.04321150087660677	1203268504	150.0	0.0	0.0945692883895131	0.018258426966292134	0.03745318352059925	48.52621722846442	0.04321150087660677	4	COMPLETE
5	0.10486891385767791	2020-03-16 11:56:41.696595	2020-03-16 11:57:27.212161	128	256	1	0.05502179873671051	256	0.39675471644877824	1.002313298396487	0.0	0.10486891385767791	0.025280898876404494	0.04728464419475655	48.41198501872659	0.045750273760841106	0.0	0.10486891385767791	0.025280898876404494	0.04728464419475655	48.41198501872659	0.045750273760841106	1057402953	250.0	0.0	0.10486891385767791	0.025280898876404494	0.04728464419475655	48.41198501872659	0.045750273760841106	5	COMPLETE
6	0.0945692883895131	2020-03-16 11:57:27.243810	2020-03-16 11:57:51.269981	64	128	2	0.0014555439311017457	256	0.397066418301787	1.0287685041553045	0.0	0.0945692883895131	0.017790262172284643	0.04119850187265917	49.614700374531836	0.042449193972207075	0.0	0.0945692883895131	0.017790262172284643	0.04119850187265917	49.614700374531836	0.042449193972207075	2660477101	150.0	0.0	0.0945692883895131	0.017790262172284643	0.04119850187265917	49.614700374531836	0.042449193972207075	6	COMPLETE
7	0.09737827715355805	2020-03-16 11:57:51.297220	2020-03-16 11:58:46.804329	64	256	2	0.046100153676389755	128	0.02724119096144034	1.0111578154510188	0.0	0.09737827715355805	0.019662921348314606	0.04119850187265917	48.79213483146067	0.043723115563624834	0.0	0.09737827715355805	0.019662921348314606	0.04119850187265917	48.79213483146067	0.043723115563624834	1702389320	250.0	0.0	0.09737827715355805	0.019662921348314606	0.04119850187265917	48.79213483146067	0.043723115563624834	7	COMPLETE
8	0.09410112359550561	2020-03-16 11:58:46.831226	2020-03-16 11:59:07.674765	128	256	1	0.005213570572659937	512	0.16132030731977323	1.036181103858455	0.0	0.09410112359550561	0.025749063670411985	0.04588014981273408	49.99485018726592	0.04486080147420932	0.0	0.09410112359550561	0.025749063670411985	0.04588014981273408	49.99485018726592	0.04486080147420932	2633051155	150.0	0.0	0.09410112359550561	0.025749063670411985	0.04588014981273408	49.99485018726592	0.04486080147420932	8	COMPLETE
9	0.09550561797752809	2020-03-16 11:59:07.700953	2020-03-16 11:59:35.592053	64	128	1	0.004687875084020879	128	0.002932140932455927	1.0243160698461706	0.0	0.09550561797752809	0.02200374531835206	0.04119850187265917	49.41807116104869	0.042974738713517174	0.0	0.09550561797752809	0.02200374531835206	0.04119850187265917	49.41807116104869	0.042974738713517174	605653678	150.0	0.0	0.09550561797752809	0.02200374531835206	0.04119850187265917	49.41807116104869	0.042974738713517174	9	COMPLETE
10	0.08567415730337079	2020-03-16 11:59:35.619991	2020-03-16 11:59:53.557508	256	64	2	0.0051871546470519175	512	0.04097876034571747	1.029821818368335	0.0	0.08567415730337079	0.020131086142322098	0.037921348314606744	49.732209737827716	0.04251981710593219	0.0	0.08567415730337079	0.020131086142322098	0.037921348314606744	49.732209737827716	0.04251981710593219	4179922885	150.0	0.0	0.08567415730337079	0.020131086142322098	0.037921348314606744	49.732209737827716	0.04251981710593219	10	COMPLETE
11	0.09597378277153558	2020-03-16 11:59:53.584475	2020-03-16 12:00:11.169572	128	64	1	0.004085099630623598	512	0.5438472574051334	0.9922747790782053	0.0	0.09597378277153558	0.02247191011235955	0.04915730337078652	47.84925093632959	0.04527473522173386	0.0	0.09597378277153558	0.02247191011235955	0.04915730337078652	47.84925093632959	0.04527473522173386	866585954	150.0	0.0	0.09597378277153558	0.02247191011235955	0.04915730337078652	47.84925093632959	0.04527473522173386	11	COMPLETE
12	0.09878277153558053	2020-03-16 12:00:11.196442	2020-03-16 12:00:41.421048	128	256	2	0.001609274852546873	128	0.22931324564762703	0.98934629135364	0.0	0.09878277153558053	0.026685393258426966	0.046348314606741575	47.765917602996254	0.04650159821206891	0.0	0.09878277153558053	0.026685393258426966	0.046348314606741575	47.765917602996254	0.04650159821206891	2094269082	150.0	0.0	0.09878277153558053	0.026685393258426966	0.046348314606741575	47.765917602996254	0.04650159821206891	12	COMPLETE
13	0.09691011235955056	2020-03-16 12:00:41.447627	2020-03-16 12:01:03.990731	64	256	2	0.0206786281317689	256	0.0479937017851144	1.007204795777728	0.0	0.09691011235955056	0.02153558052434457	0.048220973782771535	48.59878277153558	0.044814268820532875	0.0	0.09691011235955056	0.02153558052434457	0.048220973782771535	48.59878277153558	0.044814268820532875	3175398686	150.0	0.0	0.09691011235955056	0.02153558052434457	0.048220973782771535	48.59878277153558	0.044814268820532875	13	COMPLETE
14	0.08192883895131087	2020-03-16 12:01:04.017677	2020-03-16 12:01:30.800551	256	256	1	0.01222059274434778	256	0.00901068224995647	1.0447603080923973	0.0	0.08192883895131087	0.017790262172284643	0.03745318352059925	50.405430711610485	0.0409846022922106	0.0	0.08192883895131087	0.017790262172284643	0.03745318352059925	50.405430711610485	0.0409846022922106	4190834689	150.0	0.0	0.08192883895131087	0.017790262172284643	0.03745318352059925	50.405430711610485	0.0409846022922106	14	COMPLETE
15	0.10299625468164794	2020-03-16 12:01:30.871995	2020-03-16 12:01:51.350346	64	128	2	0.0019564815572333753	256	0.6581383308811263	1.0002296232593975	0.0	0.10299625468164794	0.026685393258426966	0.05102996254681648	48.25889513108614	0.04616720768799002	0.0	0.10299625468164794	0.026685393258426966	0.05102996254681648	48.25889513108614	0.04616720768799002	3183922668	150.0	0.0	0.10299625468164794	0.026685393258426966	0.05102996254681648	48.25889513108614	0.04616720768799002	15	COMPLETE
16	0.10112359550561797	2020-03-16 12:01:51.376580	2020-03-16 12:02:08.544277	128	64	1	0.008706554461187396	512	0.0823057149409734	0.998816998129578	0.0	0.10112359550561797	0.02153558052434457	0.0449438202247191	48.19147940074907	0.044342145480417657	0.0	0.10112359550561797	0.02153558052434457	0.0449438202247191	48.19147940074907	0.044342145480417657	3222071027	150.0	0.0	0.10112359550561797	0.02153558052434457	0.0449438202247191	48.19147940074907	0.044342145480417657	16	COMPLETE
17	0.10065543071161048	2020-03-16 12:02:08.627323	2020-03-16 12:02:50.155841	64	128	1	0.01773055301823442	128	0.02245410071929914	0.99972628680152	0.0	0.10065543071161048	0.024344569288389514	0.046348314606741575	48.29119850187266	0.0453389005906156	0.0	0.10065543071161048	0.024344569288389514	0.046348314606741575	48.29119850187266	0.0453389005906156	1791797201	200.0	0.0	0.10065543071161048	0.024344569288389514	0.046348314606741575	48.29119850187266	0.0453389005906156	17	COMPLETE
18	0.0898876404494382	2020-03-16 12:02:50.195845	2020-03-16 12:03:06.926946	128	64	1	0.01722838698376173	512	0.22894855712481846	1.0119394694039885	0.0	0.0898876404494382	0.018258426966292134	0.039794007490636704	48.81367041198502	0.04306448062613723	0.0	0.0898876404494382	0.018258426966292134	0.039794007490636704	48.81367041198502	0.04306448062613723	1608444289	150.0	0.0	0.0898876404494382	0.018258426966292134	0.039794007490636704	48.81367041198502	0.04306448062613723	18	COMPLETE
19	0.10580524344569288	2020-03-16 12:03:06.952755	2020-03-16 12:03:24.154154	128	128	2	0.023804734317547496	512	0.09815909415995236	1.013643431799898	0.0	0.10580524344569288	0.02294007490636704	0.0449438202247191	48.890449438202246	0.04510050608474192	0.0	0.10580524344569288	0.02294007490636704	0.0449438202247191	48.890449438202246	0.04510050608474192	3074617573	150.0	0.0	0.10580524344569288	0.02294007490636704	0.0449438202247191	48.890449438202246	0.04510050608474192	19	COMPLETE
20	0.09222846441947566	2020-03-16 12:03:24.201255	2020-03-16 12:03:40.600504	256	64	2	0.013446108353272992	512	0.0024368146505400253	0.9861419586436858	0.0	0.09222846441947566	0.017790262172284643	0.04119850187265917	47.56390449438202	0.04369806290604244	0.0	0.09222846441947566	0.017790262172284643	0.04119850187265917	47.56367041198502	0.04369814865051021	3821928716	150.0	0.0	0.09222846441947566	0.017790262172284643	0.04119850187265917	47.56413857677903	0.04369797877939482	20	COMPLETE
21	0.09316479400749064	2020-03-16 12:03:40.621552	2020-03-16 12:04:03.852941	256	64	1	0.0012328242241168574	256	0.04517031635269272	1.005919354404445	0.0	0.09316479400749064	0.019194756554307114	0.039794007490636704	48.52013108614232	0.043300769925567494	0.0	0.09316479400749064	0.019194756554307114	0.039794007490636704	48.52013108614232	0.043300769925567494	4133090780	150.0	0.0	0.09316479400749064	0.019194756554307114	0.039794007490636704	48.52013108614232	0.043300769925567494	21	COMPLETE
22	0.10861423220973783	2020-03-16 12:04:03.874438	2020-03-16 12:04:26.808760	64	256	2	0.010239270831302539	256	0.02227796516581379	0.9958274978830406	0.0	0.10861423220973783	0.030430711610486893	0.056179775280898875	48.02762172284644	0.04809578363964531	0.0	0.10861423220973783	0.030430711610486893	0.056179775280898875	48.02762172284644	0.04809578363964531	2378522890	150.0	0.0	0.10861423220973783	0.030430711610486893	0.056179775280898875	48.02762172284644	0.04809578363964531	22	COMPLETE
23	0.08426966292134831	2020-03-16 12:04:26.841080	2020-03-16 12:04:44.858680	256	64	1	0.08317824668296443	512	0.0015669566443427124	1.0218441822210307	0.0	0.08426966292134831	0.020599250936329586	0.03417602996254682	49.28464419475655	0.04215535625638013	0.0	0.08426966292134831	0.020599250936329586	0.03417602996254682	49.28464419475655	0.04215535625638013	4176899745	150.0	0.0	0.08426966292134831	0.020599250936329586	0.03417602996254682	49.28464419475655	0.04215535625638013	23	COMPLETE
24	0.10159176029962547	2020-03-16 12:04:44.885548	2020-03-16 12:05:04.777858	64	128	2	0.001784123682665225	512	0.031066919988743433	1.001735138778369	0.0	0.10159176029962547	0.024344569288389514	0.04681647940074907	48.3375468164794	0.04626101752934814	0.0	0.10159176029962547	0.024344569288389514	0.04681647940074907	48.3375468164794	0.04626101752934814	892316405	150.0	0.0	0.10159176029962547	0.024344569288389514	0.04681647940074907	48.3375468164794	0.04626101752934814	24	COMPLETE
25	0.0997191011235955	2020-03-16 12:05:04.804606	2020-03-16 12:05:25.555791	128	128	2	0.0047726030162202875	256	0.004593160471282152	1.0131101051959372	0.0	0.0997191011235955	0.020599250936329586	0.04962546816479401	48.88951310861423	0.04540507688795929	0.0	0.0997191011235955	0.020599250936329586	0.04962546816479401	48.88951310861423	0.04540507688795929	745785734	150.0	0.0	0.0997191011235955	0.020599250936329586	0.04962546816479401	48.88951310861423	0.04540507688795929	25	COMPLETE
26	0.09644194756554307	2020-03-16 12:05:25.599492	2020-03-16 12:06:08.109223	128	64	2	0.0581173323703507	256	0.13514073557641734	0.9982784200260897	0.0	0.09644194756554307	0.020599250936329586	0.040262172284644196	48.135299625468164	0.04366112020186998	0.0	0.09644194756554307	0.020599250936329586	0.040262172284644196	48.135299625468164	0.04366112020186998	2660648071	250.0	0.0	0.09644194756554307	0.020599250936329586	0.040262172284644196	48.135299625468164	0.04366112020186998	26	COMPLETE
27	0.09363295880149813	2020-03-16 12:06:08.149873	2020-03-16 12:06:37.786129	128	128	1	0.004850808220603063	128	0.0025598819692054377	1.0076298838087152	0.0	0.09363295880149813	0.02153558052434457	0.048220973782771535	48.620318352059925	0.04386257258203334	0.0	0.09363295880149813	0.02153558052434457	0.048220973782771535	48.620318352059925	0.04386257258203334	644995074	150.0	0.0	0.09363295880149813	0.02153558052434457	0.048220973782771535	48.620318352059925	0.04386257258203334	27	COMPLETE
28	0.08848314606741572	2020-03-16 12:06:37.812472	2020-03-16 12:06:59.026242	256	128	1	0.018801654883699743	256	0.6162129180540497	1.0059529276728658	0.0	0.08848314606741572	0.01451310861423221	0.03323970037453183	48.46722846441948	0.04164130403029261	0.0	0.08848314606741572	0.01451310861423221	0.03323970037453183	48.46722846441948	0.04164130403029261	1558632133	150.0	0.0	0.08848314606741572	0.01451310861423221	0.03323970037453183	48.46722846441948	0.04164130403029261	28	COMPLETE
29	0.09550561797752809	2020-03-16 12:06:59.074352	2020-03-16 12:07:19.959694	256	64	1	0.0013703043936929536	256	0.08785661020631629	1.020669653083892	0.0	0.09550561797752809	0.023408239700374533	0.04307116104868914	49.29634831460674	0.04426717834012315	0.0	0.09550561797752809	0.023408239700374533	0.04307116104868914	49.29634831460674	0.04426717834012315	1655144260	150.0	0.0	0.09550561797752809	0.023408239700374533	0.04307116104868914	49.29634831460674	0.04426717834012315	29	COMPLETE
30	0.09363295880149813	2020-03-16 12:07:19.986834	2020-03-16 12:07:52.034004	256	256	2	0.007579713676650351	128	0.005814354457663553	0.994067214411938	0.0	0.09363295880149813	0.021067415730337078	0.048220973782771535	47.91432584269663	0.04480011403644792	0.0	0.09363295880149813	0.021067415730337078	0.048220973782771535	47.91432584269663	0.04480011403644792	3677548013	150.0	0.0	0.09363295880149813	0.021067415730337078	0.048220973782771535	47.91432584269663	0.04480011403644792	30	COMPLETE
31	0.10252808988764045	2020-03-16 12:07:52.061083	2020-03-16 12:08:12.420568	128	64	1	0.020578664358921292	512	0.004337129243439508	1.0169636580259418	0.0	0.10252808988764045	0.019194756554307114	0.04400749063670412	49.07162921348315	0.04433758075472849	0.0	0.10252808988764045	0.019194756554307114	0.04400749063670412	49.07162921348315	0.04433758075472849	2994045519	150.0	0.0	0.10252808988764045	0.019194756554307114	0.04400749063670412	49.07162921348315	0.04433758075472849	31	COMPLETE
32	0.10767790262172285	2020-03-16 12:08:12.475857	2020-03-16 12:08:42.114196	256	64	2	0.04875526310558856	256	0.1735501595704857	0.9885512163656788	0.0	0.10767790262172285	0.02762172284644195	0.04915730337078652	47.72448501872659	0.04703058824020276	0.0	0.10767790262172285	0.02762172284644195	0.04915730337078652	47.72425093632959	0.04703073273550955	1065683081	200.0	0.0	0.10767790262172285	0.02762172284644195	0.04915730337078652	47.7247191011236	0.047030447269171737	32	COMPLETE
33	0.0945692883895131	2020-03-16 12:08:42.140926	2020-03-16 12:08:59.535734	64	128	1	0.00365284512096406	512	0.003154352776955552	1.0240826847900248	0.0	0.0945692883895131	0.02200374531835206	0.040262172284644196	49.433052434456926	0.04388020818328278	0.0	0.0945692883895131	0.02200374531835206	0.040262172284644196	49.433052434456926	0.04388020818328278	4118409632	150.0	0.0	0.0945692883895131	0.02200374531835206	0.040262172284644196	49.433052434456926	0.04388020818328278	33	COMPLETE
34	0.09878277153558053	2020-03-16 12:08:59.568765	2020-03-16 12:09:22.173211	128	256	2	0.039245375788043824	256	0.36686778308526563	1.001122705931409	0.0	0.09878277153558053	0.02153558052434457	0.04541198501872659	48.27949438202247	0.04529451083608424	0.0	0.09878277153558053	0.02153558052434457	0.04541198501872659	48.27949438202247	0.04529451083608424	328039553	150.0	0.0	0.09878277153558053	0.02153558052434457	0.04541198501872659	48.27949438202247	0.04529451083608424	34	COMPLETE
35	0.08380149812734082	2020-03-16 12:09:22.235137	2020-03-16 12:09:41.485679	64	256	1	0.008638869340728043	512	0.005058583623609272	1.0096375917499598	0.0	0.08380149812734082	0.018258426966292134	0.03932584269662921	48.717696629213485	0.042051515667568824	0.0	0.08380149812734082	0.018258426966292134	0.03932584269662921	48.717696629213485	0.042051515667568824	4077883779	150.0	0.0	0.08380149812734082	0.018258426966292134	0.03932584269662921	48.717696629213485	0.042051515667568824	35	COMPLETE
36	0.09176029962546817	2020-03-16 12:09:41.507843	2020-03-16 12:10:11.479658	128	64	1	0.051745912457054684	256	0.849221245487353	1.0025836432994473	0.0	0.09176029962546817	0.02153558052434457	0.04119850187265917	48.342696629213485	0.04368380716914793	0.0	0.09176029962546817	0.02153558052434457	0.04119850187265917	48.342696629213485	0.04368380716914793	3962618675	200.0	0.0	0.09176029962546817	0.02153558052434457	0.04119850187265917	48.342696629213485	0.04368380716914793	36	COMPLETE
37	0.09082397003745318	2020-03-16 12:10:11.502140	2020-03-16 12:10:32.293319	64	128	2	0.009277862873807049	256	0.40155688440995435	1.006513325671913	0.0	0.09082397003745318	0.01544943820224719	0.03885767790262172	48.521067415730336	0.042436541520171664	0.0	0.09082397003745318	0.01544943820224719	0.03885767790262172	48.521067415730336	0.042436541520171664	1169761776	150.0	0.0	0.09082397003745318	0.01544943820224719	0.03885767790262172	48.521067415730336	0.042436541520171664	37	COMPLETE
38	0.09410112359550561	2020-03-16 12:10:32.319625	2020-03-16 12:10:49.109730	128	128	2	0.0014045351601891108	512	0.16241624520796966	1.0078184878600112	0.0	0.09410112359550561	0.021067415730337078	0.04260299625468165	48.63014981273408	0.04364146648043257	0.0	0.09410112359550561	0.021067415730337078	0.04260299625468165	48.63014981273408	0.04364146648043257	162657424	150.0	0.0	0.09410112359550561	0.021067415730337078	0.04260299625468165	48.63014981273408	0.04364146648043257	38	COMPLETE
39	0.09222846441947566	2020-03-16 12:10:49.140091	2020-03-16 12:11:26.603998	128	256	2	0.031064043656855705	128	0.002020896958530563	1.0339173006315887	0.0	0.09222846441947566	0.018726591760299626	0.03885767790262172	49.91175093632959	0.04296951234957135	0.0	0.09222846441947566	0.018726591760299626	0.03885767790262172	49.91151685393258	0.042969664301792714	1436184253	150.0	0.0	0.09222846441947566	0.018726591760299626	0.03885767790262172	49.91198501872659	0.042969364196155525	39	COMPLETE
40	0.09129213483146068	2020-03-16 12:11:26.625777	2020-03-16 12:11:57.761326	128	64	1	0.008495360043622812	128	0.27426920650708975	1.0257682749401598	0.0	0.09129213483146068	0.020131086142322098	0.04307116104868914	49.49063670411985	0.04310540213242436	0.0	0.09129213483146068	0.020131086142322098	0.04307116104868914	49.49063670411985	0.04310540213242436	252631874	150.0	0.0	0.09129213483146068	0.020131086142322098	0.04307116104868914	49.49063670411985	0.04310540213242436	40	COMPLETE
41	0.09269662921348315	2020-03-16 12:11:57.785450	2020-03-16 12:12:39.699440	256	128	2	0.05097478636300897	128	0.02749984340973602	0.9816918275284159	0.0	0.09269662921348315	0.026217228464419477	0.05056179775280899	47.40800561797753	0.04635343016201062	0.0	0.09269662921348315	0.026217228464419477	0.05056179775280899	47.40777153558052	0.046353618558306	448243539	200.0	0.0	0.09269662921348315	0.026217228464419477	0.05056179775280899	47.40823970037453	0.04635324699894568	41	COMPLETE
42	0.0898876404494382	2020-03-16 12:12:39.727023	2020-03-16 12:12:59.674920	128	256	2	0.007362118354157082	512	0.058751284878655365	1.0269207511592502	0.0	0.0898876404494382	0.02153558052434457	0.040262172284644196	49.539794007490634	0.0429927715522984	0.0	0.0898876404494382	0.02153558052434457	0.040262172284644196	49.539794007490634	0.0429927715522984	2983964429	150.0	0.0	0.0898876404494382	0.02153558052434457	0.040262172284644196	49.539794007490634	0.0429927715522984	42	COMPLETE
43	0.09784644194756555	2020-03-16 12:12:59.701292	2020-03-16 12:13:21.177751	256	128	2	0.001215924535706831	256	0.5280071653246349	1.0036391208161102	0.0	0.09784644194756555	0.01638576779026217	0.037921348314606744	48.463951310861425	0.04284596191892244	0.0	0.09784644194756555	0.01638576779026217	0.037921348314606744	48.463951310861425	0.04284596191892244	4263508647	150.0	0.0	0.09784644194756555	0.01638576779026217	0.037921348314606744	48.463951310861425	0.04284596191892244	43	COMPLETE
44	0.16526217228464418	2020-03-16 12:13:21.199829	2020-03-16 12:16:38.277539	256	128	2	0.09211859566412904	256	0.006731208168853343	0.8236556026652064	0.0	0.16526217228464418	0.03604868913857678	0.07584269662921349	39.598314606741575	0.0620763328940069	0.0	0.16526217228464418	0.03604868913857678	0.07584269662921349	39.598314606741575	0.0620763328940069	365344388		0.0	0.16526217228464418	0.03604868913857678	0.07584269662921349	39.598314606741575	0.0620763328940069	44	COMPLETE
45	0.09644194756554307	2020-03-16 12:16:38.310637	2020-03-16 12:17:00.689342	256	128	1	0.0031494633572183087	256	0.03397083935808319	1.0269911241358363	0.0	0.09644194756554307	0.024812734082397005	0.04541198501872659	49.53838951310861	0.04503070112982721	0.0	0.09644194756554307	0.024812734082397005	0.04541198501872659	49.53838951310861	0.04503070112982721	2544093376	150.0	0.0	0.09644194756554307	0.024812734082397005	0.04541198501872659	49.53838951310861	0.04503070112982721	45	COMPLETE
46	0.09410112359550561	2020-03-16 12:17:00.715626	2020-03-16 12:17:33.309603	64	64	2	0.02728916500145192	256	0.013689957269419687	1.0137142822013867	0.0	0.09410112359550561	0.017322097378277154	0.03604868913857678	48.8937265917603	0.0424634347188981	0.0	0.09410112359550561	0.017322097378277154	0.03604868913857678	48.8937265917603	0.0424634347188981	41634231	200.0	0.0	0.09410112359550561	0.017322097378277154	0.03604868913857678	48.8937265917603	0.0424634347188981	46	COMPLETE
47	0.0997191011235955	2020-03-16 12:17:33.336468	2020-03-16 12:17:58.106024	64	256	1	0.0011768068572474359	256	0.09926336271130629	1.0037171411858208	0.0	0.0997191011235955	0.020131086142322098	0.04728464419475655	48.48548689138577	0.044643883321326065	0.0	0.0997191011235955	0.020131086142322098	0.04728464419475655	48.48548689138577	0.044643883321326065	2478018576	150.0	0.0	0.0997191011235955	0.020131086142322098	0.04728464419475655	48.48548689138577	0.044643883321326065	47	COMPLETE
48	0.10346441947565543	2020-03-16 12:17:58.132641	2020-03-16 12:18:29.183588	64	256	2	0.014868652730562822	128	0.007778666023256288	0.9808520169105478	0.0	0.10346441947565543	0.02153558052434457	0.046348314606741575	47.34878277153558	0.04628123305642874	0.0	0.10346441947565543	0.02153558052434457	0.046348314606741575	47.34878277153558	0.04628123305642874	2516069808	150.0	0.0	0.10346441947565543	0.02153558052434457	0.046348314606741575	47.34878277153558	0.04628123305642874	48	COMPLETE
49	0.09222846441947566	2020-03-16 12:18:29.231565	2020-03-16 12:18:51.211016	256	256	2	0.002088034893636359	512	0.050403846248275826	0.9956397194422307	0.0	0.09222846441947566	0.020131086142322098	0.040262172284644196	48.01451310861423	0.044421758597326395	0.0	0.09222846441947566	0.020131086142322098	0.040262172284644196	48.01451310861423	0.044421758597326395	1614817571	150.0	0.0	0.09222846441947566	0.020131086142322098	0.040262172284644196	48.01451310861423	0.044421758597326395	49	COMPLETE
