number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.scoring_fct_norm	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9676966292134831	2020-05-13 11:24:49.337169	2020-05-13 11:27:41.815747	256	1	512	0.0056881104942883435	0.06131380178428461	0.49765917602996257	0.9676966292134831	0.8342696629213483	0.9260299625468165	2.9559925093632957	0.6780050291073264	0.49765917602996257	0.9676966292134831	0.8342696629213483	0.9260299625468165	2.9559925093632957	0.6780050291073264	1541407185	200	0.49765917602996257	0.9676966292134831	0.8342696629213483	0.9260299625468165	2.9559925093632957	0.6780050291073264	0	COMPLETE
1	0.9531835205992509	2020-05-13 11:27:41.833770	2020-05-13 11:32:00.614055	128	2	256	0.9226376049529037	0.06964214286010029	0.4691011235955056	0.9531835205992509	0.7794943820224719	0.8764044943820225	3.355805243445693	0.6444693292500664	0.4691011235955056	0.9531835205992509	0.7794943820224719	0.8764044943820225	3.355805243445693	0.6444693292500664	4020788740	750	0.4691011235955056	0.9531835205992509	0.7794943820224719	0.8764044943820225	3.355805243445693	0.6444693292500664	1	COMPLETE
2	0.9550561797752809	2020-05-13 11:32:00.626198	2020-05-13 11:32:59.953724	128	1	256	0.5063682721034855	0.06850457221377738	0.5093632958801498	0.9550561797752809	0.8239700374531835	0.9021535580524345	3.3258426966292136	0.6783522439566795	0.5093632958801498	0.9550561797752809	0.8239700374531835	0.9021535580524345	3.3258426966292136	0.6783522439566795	3238924056	200	0.5093632958801498	0.9550561797752809	0.8239700374531835	0.9021535580524345	3.3258426966292136	0.6783522439566795	2	COMPLETE
3	0.9611423220973783	2020-05-13 11:32:59.966466	2020-05-13 11:33:47.093854	64	1	256	0.47884727754671347	0.06356822127347275	0.5182584269662921	0.9611423220973783	0.8333333333333334	0.9101123595505618	3.0720973782771535	0.6865394570766244	0.5182584269662921	0.9611423220973783	0.8333333333333334	0.9101123595505618	3.0720973782771535	0.6865394570766244	255407354	250	0.5182584269662921	0.9611423220973783	0.8333333333333334	0.9101123595505618	3.0720973782771535	0.6865394570766244	3	COMPLETE
4	0.9499063670411985	2020-05-13 11:33:47.106058	2020-05-13 11:42:51.256662	256	2	256	0.0022029097671061168	0.07521680441304818	0.44335205992509363	0.9499063670411985	0.7490636704119851	0.8544007490636704	3.614232209737828	0.6193161766144722	0.44335205992509363	0.9499063670411985	0.7490636704119851	0.8544007490636704	3.614232209737828	0.6193161766144722	567861934	550	0.44335205992509363	0.9499063670411985	0.7490636704119851	0.8544007490636704	3.614232209737828	0.6193161766144722	4	COMPLETE
5	0.8782771535580525	2020-05-13 11:42:51.268500	2020-05-13 11:44:03.003290	128	2	512	0.0033114071772839637	0.10385108949557253	0.3389513108614232	0.8782771535580525	0.6062734082397003	0.7322097378277154	4.997659176029963	0.5121229399215428	0.3389513108614232	0.8782771535580525	0.6062734082397003	0.7322097378277154	4.997659176029963	0.5121229399215428	1310657860	250	0.3389513108614232	0.8782771535580525	0.6062734082397003	0.7322097378277154	4.997659176029963	0.5121229399215428	5	COMPLETE
6	0.9691011235955056	2020-05-13 11:44:03.015411	2020-05-13 11:45:00.289195	64	1	512	0.008511885666391406	0.062415779750508146	0.49391385767790263	0.9691011235955056	0.825374531835206	0.9124531835205992	3.004681647940075	0.6717111452212117	0.49391385767790263	0.9691011235955056	0.825374531835206	0.9124531835205992	3.004681647940075	0.6717111452212117	3084783285	350	0.49391385767790263	0.9691011235955056	0.825374531835206	0.9124531835205992	3.004681647940075	0.6717111452212117	6	COMPLETE
7	0.9681647940074907	2020-05-13 11:45:00.306720	2020-05-13 11:47:46.196470	256	1	512	0.0026966505413973077	0.06374050555611203	0.4967228464419476	0.9681647940074907	0.8300561797752809	0.9124531835205992	3.0767790262172285	0.6726555608526078	0.4967228464419476	0.9681647940074907	0.8300561797752809	0.9124531835205992	3.0767790262172285	0.6726555608526078	3825855607	200	0.4967228464419476	0.9681647940074907	0.8300561797752809	0.9124531835205992	3.0767790262172285	0.6726555608526078	7	COMPLETE
8	0.8946629213483146	2020-05-13 11:47:46.208377	2020-05-13 11:48:57.505690	128	2	512	0.0032743416512308727	0.09702123545654369	0.3600187265917603	0.8946629213483146	0.6362359550561798	0.7560861423220974	4.666666666666667	0.5354673618420642	0.3600187265917603	0.8946629213483146	0.6362359550561798	0.7560861423220974	4.666666666666667	0.5354673618420642	2921290787	250	0.3600187265917603	0.8946629213483146	0.6362359550561798	0.7560861423220974	4.666666666666667	0.5354673618420642	8	COMPLETE
9	0.9559925093632958	2020-05-13 11:48:57.515574	2020-05-13 11:56:48.072031	256	2	128	0.01872419371967	0.07176298843103736	0.43679775280898875	0.9559925093632958	0.7631086142322098	0.87312734082397	3.449438202247191	0.6220309277303189	0.43679775280898875	0.9559925093632958	0.7631086142322098	0.87312734082397	3.449438202247191	0.6220309277303189	966236506	500	0.43679775280898875	0.9559925093632958	0.7631086142322098	0.87312734082397	3.449438202247191	0.6220309277303189	9	COMPLETE
10	0.9625468164794008	2020-05-13 11:56:48.084200	2020-05-13 12:06:24.386696	256	2	128	0.29124374068618486	0.06673279173204794	0.4691011235955056	0.9625468164794008	0.7846441947565543	0.8848314606741573	3.2083333333333335	0.6442332515021544	0.4691011235955056	0.9625468164794008	0.7846441947565543	0.8848314606741573	3.2083333333333335	0.6442332515021544	3611403190	600	0.4691011235955056	0.9625468164794008	0.7846441947565543	0.8848314606741573	3.2083333333333335	0.6442332515021544	10	COMPLETE
11	0.9691011235955056	2020-05-13 12:06:24.396742	2020-05-13 12:09:12.106811	256	1	256	0.003748839901422175	0.060176577243765586	0.49625468164794007	0.9691011235955056	0.829119850187266	0.9157303370786517	2.9030898876404496	0.6741210909479183	0.49625468164794007	0.9691011235955056	0.829119850187266	0.9157303370786517	2.9030898876404496	0.6741210909479183	889705344	200	0.49625468164794007	0.9691011235955056	0.829119850187266	0.9157303370786517	2.9030898876404496	0.6741210909479183	11	COMPLETE
12	0.8852996254681648	2020-05-13 12:09:12.118925	2020-05-13 12:09:51.521177	64	2	512	0.2334536566267839	0.09970058583521915	0.3684456928838951	0.8852996254681648	0.6399812734082397	0.7495318352059925	4.801029962546816	0.5370089336577205	0.3684456928838951	0.8852996254681648	0.6399812734082397	0.7495318352059925	4.801029962546816	0.5370089336577205	108572623	250	0.3684456928838951	0.8852996254681648	0.6399812734082397	0.7495318352059925	4.801029962546816	0.5370089336577205	12	COMPLETE
13	0.9644194756554307	2020-05-13 12:09:51.533207	2020-05-13 12:10:36.913315	64	1	128	0.004037444978192953	0.06433632474982141	0.49063670411985016	0.9644194756554307	0.8174157303370787	0.9152621722846442	3.100187265917603	0.6694791041009748	0.49063670411985016	0.9644194756554307	0.8174157303370787	0.9152621722846442	3.100187265917603	0.6694791041009748	1560750726	200	0.49063670411985016	0.9644194756554307	0.8174157303370787	0.9152621722846442	3.100187265917603	0.6694791041009748	13	COMPLETE
14	0.951310861423221	2020-05-13 12:10:36.923728	2020-05-13 12:12:52.964650	64	2	256	0.06041236198807144	0.08631475232559002	0.43679775280898875	0.951310861423221	0.7579588014981273	0.8665730337078652	4.132958801498128	0.6189893186956439	0.43679775280898875	0.951310861423221	0.7579588014981273	0.8665730337078652	4.132958801498128	0.6189893186956439	4076632570	650	0.43679775280898875	0.951310861423221	0.7579588014981273	0.8665730337078652	4.132958801498128	0.6189893186956439	14	COMPLETE
15	0.9602059925093633	2020-05-13 12:12:52.976725	2020-05-13 12:15:33.799389	256	1	128	0.020953578017050844	0.06477833124774086	0.5023408239700374	0.9602059925093633	0.8216292134831461	0.9058988764044944	3.1343632958801497	0.6752361295741942	0.5023408239700374	0.9602059925093633	0.8216292134831461	0.9058988764044944	3.1343632958801497	0.6752361295741942	3907522568	200	0.5023408239700374	0.9602059925093633	0.8216292134831461	0.9058988764044944	3.1343632958801497	0.6752361295741942	15	COMPLETE
16	0.8984082397003745	2020-05-13 12:15:33.809904	2020-05-13 12:16:46.002094	128	2	512	0.3448092977545151	0.0955020472580002	0.37312734082397003	0.8984082397003745	0.6643258426966292	0.7710674157303371	4.602996254681648	0.5490401924749974	0.37312734082397003	0.8984082397003745	0.6643258426966292	0.7710674157303371	4.602996254681648	0.5490401924749974	2474063253	250	0.37312734082397003	0.8984082397003745	0.6643258426966292	0.7710674157303371	4.602996254681648	0.5490401924749974	16	COMPLETE
17	0.950374531835206	2020-05-13 12:16:46.014077	2020-05-13 12:20:08.393920	128	2	256	0.010106563239008517	0.0746578904800117	0.43773408239700373	0.950374531835206	0.7467228464419475	0.8590823970037453	3.587078651685393	0.6158205375565619	0.43773408239700373	0.950374531835206	0.7467228464419475	0.8590823970037453	3.587078651685393	0.6158205375565619	3928380493	600	0.43773408239700373	0.950374531835206	0.7467228464419475	0.8590823970037453	3.587078651685393	0.6158205375565619	17	COMPLETE
