number	value	datetime_start	datetime_complete	params_model.dropout_0	params_model.dropout_1	params_model.dropout_2	params_model.embedding_dim	params_model.relation_dim	params_training.batch_size	params_training.label_smoothing	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_failure	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	system_attrs_fail_reason	state
14	0.9115168539325843	2020-05-20 00:03:56.850723	2020-05-20 00:12:24.824984	0.48063330418606054	0.3293041403263809	0.13632380556436643	128	256	512	0.08735446958857128	0.08770215051939313	0.36235955056179775	0.9115168539325843	0.6676029962546817	0.7893258426966292	4.242509363295881	0.5483523228416555	0.36235955056179775	0.9115168539325843	0.6676029962546817	0.7893258426966292	4.242509363295881	0.5483523228416555		394761026.0		0.36235955056179775	0.9115168539325843	0.6676029962546817	0.7893258426966292	4.242509363295881	0.5483523228416555	14		COMPLETE
15	0.9161985018726592	2020-05-20 00:12:24.866104	2020-05-20 00:17:22.243650	0.3830650304356773	0.10505223130840867	0.41389728635774137	128	128	256	0.0030855561694010224	0.08446204683513203	0.3806179775280899	0.9161985018726592	0.6999063670411985	0.8164794007490637	4.085205992509363	0.5676689522940215	0.3806179775280899	0.9161985018726592	0.6999063670411985	0.8164794007490637	4.085205992509363	0.5676689522940215		3714807577.0		0.3806179775280899	0.9161985018726592	0.6999063670411985	0.8164794007490637	4.085205992509363	0.5676689522940215	15		COMPLETE
16	0.8651685393258427	2020-05-20 00:17:22.284988	2020-05-20 00:20:30.162540	0.32680246313258066	0.13934812390834128	0.47537291637635104	128	64	512	0.04206032658392874	0.10857848208205781	0.31273408239700373	0.8651685393258427	0.5912921348314607	0.7223782771535581	5.2434456928838955	0.4906200927478479	0.31273408239700373	0.8651685393258427	0.5912921348314607	0.7223782771535581	5.2434456928838955	0.4906200927478479		3622083924.0		0.31273408239700373	0.8651685393258427	0.5912921348314607	0.7223782771535581	5.2434456928838955	0.4906200927478479	16		COMPLETE
17	0.9190074906367042	2020-05-20 00:20:30.203787	2020-05-20 00:23:53.921770	0.34773652932985777	0.19159006947965462	0.48388911310334015	64	256	256	0.04593988412199533	0.08551209197773804	0.3651685393258427	0.9190074906367042	0.672752808988764	0.7911985018726592	4.124063670411985	0.5487399425370366	0.3651685393258427	0.9190074906367042	0.672752808988764	0.7911985018726592	4.124063670411985	0.5487399425370366		1933757069.0		0.3651685393258427	0.9190074906367042	0.672752808988764	0.7911985018726592	4.124063670411985	0.5487399425370366	17		COMPLETE
18	0.8759363295880149	2020-05-20 00:23:53.955326	2020-05-20 00:27:05.670880	0.4685864997809198	0.23330266607063838	0.4905722094714007	64	256	512	0.00853563266590822	0.10499257941761714	0.3052434456928839	0.8759363295880149	0.5894194756554307	0.7256554307116105	5.062265917602996	0.48960089047953037	0.3052434456928839	0.8759363295880149	0.5894194756554307	0.7256554307116105	5.062265917602996	0.48960089047953037		814123905.0		0.3052434456928839	0.8759363295880149	0.5894194756554307	0.7256554307116105	5.062265917602996	0.48960089047953037	18		COMPLETE
19	0.9143258426966292	2020-05-20 00:27:05.712909	2020-05-20 00:31:48.274127	0.23799984484836176	0.20411194671543142	0.3527792475199373	128	128	256	0.19768755422313922	0.0865925664207741	0.36282771535580527	0.9143258426966292	0.6811797752808989	0.7935393258426966	4.1844569288389515	0.5511977166714298	0.36282771535580527	0.9143258426966292	0.6811797752808989	0.7935393258426966	4.1844569288389515	0.5511977166714298		453144637.0	1000.0	0.36282771535580527	0.9143258426966292	0.6811797752808989	0.7935393258426966	4.1844569288389515	0.5511977166714298	19		COMPLETE
20	0.8539325842696629	2020-05-20 00:31:48.314619	2020-05-20 00:34:18.605318	0.39521826351926115	0.4187892165101822	0.4028868153491958	128	64	256	0.013027764868591871	0.11259518499479172	0.28698501872659177	0.8539325842696629	0.5655430711610487	0.6938202247191011	5.441947565543071	0.46911060120651366	0.28698501872659177	0.8539325842696629	0.5655430711610487	0.6938202247191011	5.441947565543071	0.46911060120651366		347979561.0	800.0	0.28698501872659177	0.8539325842696629	0.5655430711610487	0.6938202247191011	5.441947565543071	0.46911060120651366	20		COMPLETE
21	0.9250936329588015	2020-05-20 00:34:18.650386	2020-05-20 00:51:23.047876	0.28818796431720173	0.12275378722980182	0.40035604888941945	256	128	512	0.016456992050237387	0.08321947384231518	0.3904494382022472	0.9250936329588015	0.7130149812734082	0.8249063670411985	4.030898876404494	0.5769595982884878	0.3904494382022472	0.9250936329588015	0.7130149812734082	0.8249063670411985	4.030898876404494	0.5769595982884878		4128976819.0	1000.0	0.3904494382022472	0.9250936329588015	0.7130149812734082	0.8249063670411985	4.030898876404494	0.5769595982884878	21		COMPLETE
22	0.9030898876404494	2020-05-20 00:51:23.090583	2020-05-20 01:07:08.674617	0.2481890510052102	0.22099648826555618	0.48632001963851124	256	128	512	0.12019349001416807	0.09118243981386476	0.35767790262172283	0.9030898876404494	0.6638576779026217	0.7818352059925093	4.419007490636704	0.5424465656187436	0.35767790262172283	0.9030898876404494	0.6638576779026217	0.7818352059925093	4.419007490636704	0.5424465656187436		124225349.0	950.0	0.35767790262172283	0.9030898876404494	0.6638576779026217	0.7818352059925093	4.419007490636704	0.5424465656187436	22		COMPLETE
23	0.9293071161048689	2020-05-20 01:07:08.713776	2020-05-20 01:12:20.990701	0.4872600242473165	0.1875960362093536	0.4005918884348353	128	256	128	0.006491582415063939	0.08175671871224843	0.38717228464419473	0.9293071161048689	0.7069288389513109	0.8183520599250936	3.9508426966292136	0.5744113461451297	0.38717228464419473	0.9293071161048689	0.7069288389513109	0.8183520599250936	3.9508426966292136	0.5744113461451297		2114691.0	650.0	0.38717228464419473	0.9293071161048689	0.7069288389513109	0.8183520599250936	3.9508426966292136	0.5744113461451297	23		COMPLETE
24	0.9171348314606742	2020-05-20 01:12:21.033093	2020-05-20 01:35:05.332415	0.47792426441381075	0.1408386990299885	0.49047838897923346	256	256	256	0.002079096583860846	0.08380939421411394	0.3848314606741573	0.9171348314606742	0.7008426966292135	0.8113295880149812	4.051029962546816	0.5692014966660351	0.3848314606741573	0.9171348314606742	0.7008426966292135	0.8113295880149812	4.051029962546816	0.5692014966660351		3423151373.0	700.0	0.3848314606741573	0.9171348314606742	0.7008426966292135	0.8113295880149812	4.051029962546816	0.5692014966660351	24		COMPLETE
25	0.9073033707865169	2020-05-20 01:35:05.369535	2020-05-20 01:37:30.307688	0.32179936712426327	0.10201192653337664	0.4874153461275912	128	64	128	0.002202633743335919	0.08966596180151046	0.3609550561797753	0.9073033707865169	0.6694756554307116	0.7827715355805244	4.336142322097379	0.5461730217698906	0.3609550561797753	0.9073033707865169	0.6694756554307116	0.7827715355805244	4.336142322097379	0.5461730217698906		1908746376.0	700.0	0.3609550561797753	0.9073033707865169	0.6694756554307116	0.7827715355805244	4.336142322097379	0.5461730217698906	25		COMPLETE
26	0.9133895131086143	2020-05-20 01:37:30.372997	2020-05-20 01:40:04.806414	0.3842158829976722	0.17277644271558656	0.3556287221308895	128	64	256	0.014547662874563485	0.09233301654039475	0.3403558052434457	0.9133895131086143	0.6455992509363296	0.7743445692883895	4.464887640449438	0.5284283083388729	0.3403558052434457	0.9133895131086143	0.6455992509363296	0.7743445692883895	4.464887640449438	0.5284283083388729		1438969116.0	850.0	0.3403558052434457	0.9133895131086143	0.6455992509363296	0.7743445692883895	4.464887640449438	0.5284283083388729	26		COMPLETE
27	0.9157303370786517	2020-05-20 01:40:04.845615	2020-05-20 01:46:51.498934	0.4466416821798873	0.34283529119263023	0.40406718182276613	256	64	128	0.0015384530363856184	0.08729015805580642	0.374063670411985	0.9157303370786517	0.6886704119850188	0.7968164794007491	4.22378277153558	0.5606412546263495	0.374063670411985	0.9157303370786517	0.6886704119850188	0.7968164794007491	4.22378277153558	0.5606412546263495		2650166957.0	800.0	0.374063670411985	0.9157303370786517	0.6886704119850188	0.7968164794007491	4.22378277153558	0.5606412546263495	27		COMPLETE
28	0.9307116104868914	2020-05-20 01:46:51.529425	2020-05-20 02:11:41.086677	0.2825961221390758	0.3087776806218484	0.24379782313961804	256	256	512	0.007092566721691192	0.08210223376461434	0.4012172284644195	0.9307116104868914	0.7078651685393258	0.825374531835206	3.9747191011235956	0.5833949021908756	0.4012172284644195	0.9307116104868914	0.7078651685393258	0.825374531835206	3.9747191011235956	0.5833949021908756		1610862483.0	750.0	0.4012172284644195	0.9307116104868914	0.7078651685393258	0.825374531835206	3.9747191011235956	0.5833949021908756	28		COMPLETE
29	0.8927902621722846	2020-05-20 02:11:41.129205	2020-05-20 02:14:34.907658	0.2631165861748762	0.48435508145735484	0.44611734202527387	64	128	128	0.012405361450994698	0.09835440527354733	0.3103932584269663	0.8927902621722846	0.6142322097378277	0.75	4.7495318352059925	0.5004056610445164	0.3103932584269663	0.8927902621722846	0.6142322097378277	0.75	4.7495318352059925	0.5004056610445164		433739453.0		0.3103932584269663	0.8927902621722846	0.6142322097378277	0.75	4.7495318352059925	0.5004056610445164	29		COMPLETE
30	0.9382022471910112	2020-05-20 02:14:34.950037	2020-05-20 02:27:11.903375	0.43143635748633247	0.19729451508064189	0.1044110044968384	256	128	128	0.0011677553435977533	0.07660866869013574	0.42134831460674155	0.9382022471910112	0.7471910112359551	0.851123595505618	3.717696629213483	0.6059642551006438	0.42134831460674155	0.9382022471910112	0.7471910112359551	0.851123595505618	3.717696629213483	0.6059642551006438		2533137816.0	750.0	0.42134831460674155	0.9382022471910112	0.7471910112359551	0.851123595505618	3.717696629213483	0.6059642551006438	30		COMPLETE
31	0.9091760299625468	2020-05-20 02:27:11.937365	2020-05-20 02:35:27.694321	0.3477513170931615	0.14375065532141118	0.4331635017161847	128	256	512	0.2469764012226862	0.09042437504872344	0.3441011235955056	0.9091760299625468	0.6563670411985019	0.7762172284644194	4.362827715355805	0.5326364392239601	0.3441011235955056	0.9091760299625468	0.6563670411985019	0.7762172284644194	4.362827715355805	0.5326364392239601		2229715460.0		0.3441011235955056	0.9091760299625468	0.6563670411985019	0.7762172284644194	4.362827715355805	0.5326364392239601	31		COMPLETE
32	0.9264981273408239	2020-05-20 02:35:27.734988	2020-05-20 02:40:49.931400	0.32501699782783483	0.27990619963471164	0.1907328922807738	256	64	128	0.30760728962928446	0.08514926502610162	0.36750936329588013	0.9264981273408239	0.6797752808988764	0.8047752808988764	4.12687265917603	0.5555556395345154	0.36750936329588013	0.9264981273408239	0.6797752808988764	0.8047752808988764	4.12687265917603	0.5555556395345154		907250200.0	650.0	0.36750936329588013	0.9264981273408239	0.6797752808988764	0.8047752808988764	4.12687265917603	0.5555556395345154	32		COMPLETE
33	0.9058988764044944	2020-05-20 02:40:49.973311	2020-05-20 02:47:55.999741	0.42721208455858417	0.2416043092807295	0.4010384559990964	128	256	512	0.00572381721726542	0.0886944785665316	0.3431647940074906	0.9058988764044944	0.6643258426966292	0.774812734082397	4.283707865168539	0.5340294682886106	0.3431647940074906	0.9058988764044944	0.6643258426966292	0.774812734082397	4.283707865168539	0.5340294682886106		901284680.0	900.0	0.3431647940074906	0.9058988764044944	0.6643258426966292	0.774812734082397	4.283707865168539	0.5340294682886106	33		COMPLETE
34	0.9241573033707865	2020-05-20 02:47:56.037159	2020-05-20 03:09:14.636319	0.31229645892577595	0.4176752115804653	0.3790878588179313	256	256	256	0.008185872372303147	0.08264645687845093	0.3970037453183521	0.9241573033707865	0.7045880149812734	0.8216292134831461	3.997191011235955	0.5786293347781493	0.3970037453183521	0.9241573033707865	0.7045880149812734	0.8216292134831461	3.997191011235955	0.5786293347781493		906638127.0	650.0	0.3970037453183521	0.9241573033707865	0.7045880149812734	0.8216292134831461	3.997191011235955	0.5786293347781493	34		COMPLETE
35	0.8941947565543071	2020-05-20 03:09:14.673407	2020-05-20 03:24:29.807402	0.371153532206952	0.3245266450280202	0.37570848277743374	256	128	512	0.12321446945670761	0.0939609716883564	0.3333333333333333	0.8941947565543071	0.6418539325842697	0.7607677902621723	4.544943820224719	0.5204562306205164	0.3333333333333333	0.8941947565543071	0.6418539325842697	0.7607677902621723	4.544943820224719	0.5204562306205164		4266768920.0	900.0	0.3333333333333333	0.8941947565543071	0.6418539325842697	0.7607677902621723	4.544943820224719	0.5204562306205164	35		COMPLETE
36	0.8436329588014981	2020-05-20 03:24:29.841141	2020-05-20 03:27:15.533162	0.4527161181897864	0.3848863843871875	0.4944349725490912	128	64	256	0.008694685864161281	0.11808275225945515	0.2705992509363296	0.8436329588014981	0.5299625468164794	0.6610486891385767	5.705992509363296	0.44883618250557566	0.2705992509363296	0.8436329588014981	0.5299625468164794	0.6610486891385767	5.705992509363296	0.44883618250557566		714238982.0	900.0	0.2705992509363296	0.8436329588014981	0.5299625468164794	0.6610486891385767	5.705992509363296	0.44883618250557566	36		COMPLETE
37	0.9143258426966292	2020-05-20 03:27:15.573796	2020-05-20 03:39:58.009887	0.3373784703490247	0.2800282141927243	0.48039953607814523	256	128	256	0.011804009620612656	0.08796836949853498	0.37312734082397003	0.9143258426966292	0.6905430711610487	0.8047752808988764	4.253277153558052	0.5599130710382318	0.37312734082397003	0.9143258426966292	0.6905430711610487	0.8047752808988764	4.253277153558052	0.5599130710382318		1946368587.0	750.0	0.37312734082397003	0.9143258426966292	0.6905430711610487	0.8047752808988764	4.253277153558052	0.5599130710382318	37		COMPLETE
38	0.9232209737827716	2020-05-20 03:39:58.069072	2020-05-20 03:43:37.628131	0.1402847898061008	0.4224981108664456	0.4921675177496616	64	256	128	0.003472367304288611	0.08210470403844582	0.38342696629213485	0.9232209737827716	0.6947565543071161	0.8019662921348315	3.959737827715356	0.5670282049418739	0.38342696629213485	0.9232209737827716	0.6947565543071161	0.8019662921348315	3.959737827715356	0.5670282049418739		3444237607.0	1000.0	0.38342696629213485	0.9232209737827716	0.6947565543071161	0.8019662921348315	3.959737827715356	0.5670282049418739	38		COMPLETE
39	0.925561797752809	2020-05-20 03:43:37.670646	2020-05-20 03:50:26.558962	0.2690379178325618	0.4027861268040326	0.3561905298856566	256	64	128	0.06381791689196502	0.0845199183740545	0.38717228464419473	0.925561797752809	0.6961610486891385	0.8146067415730337	4.086610486891386	0.5714554971533765	0.38717228464419473	0.925561797752809	0.6961610486891385	0.8146067415730337	4.086610486891386	0.5714554971533765		3374882804.0	800.0	0.38717228464419473	0.925561797752809	0.6961610486891385	0.8146067415730337	4.086610486891386	0.5714554971533765	39		COMPLETE
40	0.8778089887640449	2020-05-20 03:50:26.605316	2020-05-20 03:52:07.188056	0.2721314835037537	0.16252298592013814	0.47068314864561567	64	128	256	0.04209098409346888	0.10226559764287027	0.31226591760299627	0.8778089887640449	0.6142322097378277	0.7425093632958801	4.940074906367041	0.5009856186874442	0.31226591760299627	0.8778089887640449	0.6142322097378277	0.7425093632958801	4.940074906367041	0.5009856186874442		175318221.0	750.0	0.31226591760299627	0.8778089887640449	0.6142322097378277	0.7425093632958801	4.940074906367041	0.5009856186874442	40		COMPLETE
41	0.7855805243445693	2020-05-20 03:52:07.225660	2020-05-20 03:54:21.328176	0.37220738278295196	0.19865737547949058	0.47476064503203386	64	128	512	0.0022605134245558306	0.14837420284608555	0.2710674157303371	0.7855805243445693	0.5294943820224719	0.6320224719101124	7.127340823970037	0.44075863129794496	0.2710674157303371	0.7855805243445693	0.5294943820224719	0.6320224719101124	7.127340823970037	0.44075863129794496		4010435949.0		0.2710674157303371	0.7855805243445693	0.5294943820224719	0.6320224719101124	7.127340823970037	0.44075863129794496	41		COMPLETE
42	0.9283707865168539	2020-05-20 03:54:21.370395	2020-05-20 04:27:58.953043	0.37823540306179326	0.2218789423804653	0.45482069561028327	256	256	512	0.0047141045901732525	0.08196857786119989	0.3970037453183521	0.9283707865168539	0.7106741573033708	0.822565543071161	3.9555243445692883	0.582043003844566	0.3970037453183521	0.9283707865168539	0.7106741573033708	0.822565543071161	3.9555243445692883	0.582043003844566		3160579027.0	1000.0	0.3970037453183521	0.9283707865168539	0.7106741573033708	0.822565543071161	3.9555243445692883	0.582043003844566	42		COMPLETE
43	0.924625468164794	2020-05-20 04:27:58.995263	2020-05-20 04:33:02.415313	0.17295111276594094	0.2829005997582932	0.4120783762640783	256	64	128	0.0060567585766782076	0.08636294748574802	0.40636704119850187	0.924625468164794	0.7195692883895131	0.8277153558052435	4.1844569288389515	0.5877320494245043	0.40636704119850187	0.924625468164794	0.7195692883895131	0.8277153558052435	4.1844569288389515	0.5877320494245043		2951442920.0	600.0	0.40636704119850187	0.924625468164794	0.7195692883895131	0.8277153558052435	4.1844569288389515	0.5877320494245043	43		COMPLETE
44	0.920880149812734	2020-05-20 04:33:02.462012	2020-05-20 04:47:10.381582	0.23161433469796375	0.3906162572730211	0.33827975078838357	256	128	256	0.03898628256580985	0.08510372257697281	0.39325842696629215	0.920880149812734	0.7031835205992509	0.8146067415730337	4.120318352059925	0.5751549577351324	0.39325842696629215	0.920880149812734	0.7031835205992509	0.8146067415730337	4.120318352059925	0.5751549577351324		30401229.0	850.0	0.39325842696629215	0.920880149812734	0.7031835205992509	0.8146067415730337	4.120318352059925	0.5751549577351324	44		COMPLETE
45	0.8820224719101124	2020-05-20 04:47:10.426812	2020-05-20 04:55:46.095706	0.11289809491935628	0.4393425696258939	0.49055824151905036	256	64	512	0.20849572298802038	0.10036162226478315	0.3202247191011236	0.8820224719101124	0.6193820224719101	0.7509363295880149	4.855337078651686	0.5078239334030054	0.3202247191011236	0.8820224719101124	0.6193820224719101	0.7509363295880149	4.855337078651686	0.5078239334030054		605265997.0		0.3202247191011236	0.8820224719101124	0.6193820224719101	0.7509363295880149	4.855337078651686	0.5078239334030054	45		COMPLETE
46	0.9171348314606742	2020-05-20 04:55:46.137192	2020-05-20 04:58:10.175922	0.2760062406044521	0.13569418820187096	0.46326735518665085	64	256	256	0.04664636363590839	0.08740923696804499	0.36142322097378277	0.9171348314606742	0.6779026217228464	0.7902621722846442	4.216292134831461	0.5482436598737765	0.36142322097378277	0.9171348314606742	0.6779026217228464	0.7902621722846442	4.216292134831461	0.5482436598737765		1724402776.0	750.0	0.36142322097378277	0.9171348314606742	0.6779026217228464	0.7902621722846442	4.216292134831461	0.5482436598737765	46		COMPLETE
47	0.9101123595505618	2020-05-20 04:58:10.214937	2020-05-20 05:01:00.929252	0.4242573164247575	0.4146296352335891	0.2267906244980018	64	128	128	0.0016136642777723643	0.09009213637462939	0.35908239700374533	0.9101123595505618	0.6530898876404494	0.7771535580524345	4.352528089887641	0.5406963888499625	0.35908239700374533	0.9101123595505618	0.6530898876404494	0.7771535580524345	4.352528089887641	0.5406963888499625		3647204344.0	1000.0	0.35908239700374533	0.9101123595505618	0.6530898876404494	0.7771535580524345	4.352528089887641	0.5406963888499625	47		COMPLETE
