number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.9527153558052435	2020-05-23 12:19:51.037615	2020-05-23 12:25:50.534387	0.70713401623974	10.677543468579438	128	1	25	0.0014185539067246833	128	0.07358128737487345	0.424625468164794	0.9527153558052435	0.7668539325842697	0.87312734082397	3.553370786516854	0.6149315607671209	0.424625468164794	0.9527153558052435	0.7668539325842697	0.87312734082397	3.553370786516854	0.6149315607671209	228315341	200	0.424625468164794	0.9527153558052435	0.7668539325842697	0.87312734082397	3.553370786516854	0.6149315607671209	0	COMPLETE
1	0.6956928838951311	2020-05-23 12:25:50.654995	2020-05-23 13:04:18.793821	0.6106078723911982	11.993971355342794	256	2	29	0.07734619793692338	512	0.19087441851583759	0.09784644194756555	0.6956928838951311	0.29634831460674155	0.43679775280898875	9.271067415730338	0.2664349281975554	0.09784644194756555	0.6956928838951311	0.29634831460674155	0.43679775280898875	9.271067415730338	0.2664349281975554	2015131451	350	0.09784644194756555	0.6956928838951311	0.29634831460674155	0.43679775280898875	9.271067415730338	0.2664349281975554	1	COMPLETE
2	0.9391385767790262	2020-05-23 13:04:18.948775	2020-05-23 13:43:55.425756	0.9811492600114418	24.909282070300552	128	2	82	0.00127307467345237	128	0.08212681344800982	0.4307116104868914	0.9391385767790262	0.7514044943820225	0.852996254681648	3.9756554307116105	0.6103214153663892	0.4307116104868914	0.9391385767790262	0.7514044943820225	0.852996254681648	3.9756554307116105	0.6103214153663892	245644712	450	0.4307116104868914	0.9391385767790262	0.7514044943820225	0.852996254681648	3.9756554307116105	0.6103214153663892	2	COMPLETE
3	0.9555243445692884	2020-05-23 13:43:55.537322	2020-05-23 13:52:14.372736	0.497355076234563	27.381567618247693	128	2	12	0.0012867673597840759	256	0.06725698544675213	0.44147940074906367	0.9555243445692884	0.800561797752809	0.899812734082397	3.247191011235955	0.6343472479588818	0.44147940074906367	0.9555243445692884	0.800561797752809	0.899812734082397	3.247191011235955	0.6343472479588818	2498828937	450	0.44147940074906367	0.9555243445692884	0.800561797752809	0.899812734082397	3.247191011235955	0.6343472479588818	3	COMPLETE
4	0.14653558052434457	2020-05-23 13:52:14.495085	2020-05-23 14:43:36.651604	0.29031616346571587	1.004596326145274	256	2	46	0.029856919079628966	256	0.9359516153296923	0.02247191011235955	0.14653558052434457	0.046348314606741575	0.07443820224719101	45.16198501872659	0.07183128362113465	0.02247191011235955	0.14653558052434457	0.046348314606741575	0.07443820224719101	45.16198501872659	0.07183128362113465	2034395136	300	0.02247191011235955	0.14653558052434457	0.046348314606741575	0.07443820224719101	45.16198501872659	0.07183128362113465	4	COMPLETE
5	0.9485018726591761	2020-05-23 14:43:36.764495	2020-05-23 15:49:45.339346	0.6702288352446113	24.232629464235004	256	2	99	0.0028306428396572825	256	0.07013187145514323	0.44569288389513106	0.9485018726591761	0.772003745318352	0.875	3.3792134831460676	0.6250736760399866	0.44569288389513106	0.9485018726591761	0.772003745318352	0.875	3.3792134831460676	0.6250736760399866	3667687196	200	0.44569288389513106	0.9485018726591761	0.772003745318352	0.875	3.3792134831460676	0.6250736760399866	5	COMPLETE
6	0.9611423220973783	2020-05-23 15:49:45.419657	2020-05-23 15:56:14.066409	0.7945584605892599	5.74771056653009	128	2	25	0.026624075154751896	512	0.06594046233012603	0.4541198501872659	0.9611423220973783	0.7972846441947565	0.901685393258427	3.183988764044944	0.6409470384736297	0.4541198501872659	0.9611423220973783	0.7972846441947565	0.901685393258427	3.183988764044944	0.6409470384736297	696448522	250	0.4541198501872659	0.9611423220973783	0.7972846441947565	0.901685393258427	3.183988764044944	0.6409470384736297	6	COMPLETE
7	0.9250936329588015	2020-05-23 15:56:14.184054	2020-05-23 15:59:45.426126	0.24940488159853744	3.963928152630516	64	1	13	0.008743354920280695	128	0.09575709629601586	0.28230337078651685	0.9250936329588015	0.6053370786516854	0.7668539325842697	4.63998127340824	0.4857925662661516	0.28230337078651685	0.9250936329588015	0.6053370786516854	0.7668539325842697	4.63998127340824	0.4857925662661516	2977619317	200	0.28230337078651685	0.9250936329588015	0.6053370786516854	0.7668539325842697	4.63998127340824	0.4857925662661516	7	COMPLETE
8	0.9620786516853933	2020-05-23 15:59:45.593163	2020-05-23 16:05:54.550692	0.798595144122372	8.192886001945034	64	2	97	0.007765165158137708	128	0.06999577982316303	0.45646067415730335	0.9620786516853933	0.778558052434457	0.8852996254681648	3.3801498127340825	0.636791189222707	0.45646067415730335	0.9620786516853933	0.778558052434457	0.8852996254681648	3.3801498127340825	0.636791189222707	1350162595	200	0.45646067415730335	0.9620786516853933	0.778558052434457	0.8852996254681648	3.3801498127340825	0.636791189222707	8	COMPLETE
9	0.12874531835205993	2020-05-23 16:05:54.712867	2020-05-23 16:47:08.556333	0.4637947881681106	25.565940518789628	256	1	65	0.08773752997566768	128	0.9532090504147978	0.01638576779026217	0.12874531835205993	0.04868913857677903	0.06928838951310862	45.94101123595506	0.06597568969921161	0.01638576779026217	0.12874531835205993	0.04868913857677903	0.06928838951310862	45.94101123595506	0.06597568969921161	909363618	200	0.01638576779026217	0.12874531835205993	0.04868913857677903	0.06928838951310862	45.94101123595506	0.06597568969921161	9	COMPLETE
