number	value	datetime_start	datetime_complete	params_model.embedding_dim	params_model.relation_dim	params_model.scoring_fct_norm	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.09176029962546817	2020-03-17 15:47:53.092784	2020-03-17 15:49:25.030374	64	128	2	77	0.014436045149226875	256	1.0340098793171904	0.0	0.09176029962546817	0.026217228464419477	0.0449438202247191	49.8876404494382	0.044206387327185244	0.0	0.09176029962546817	0.026217228464419477	0.0449438202247191	49.8876404494382	0.044206387327185244	2620579898	150.0	0.0	0.09176029962546817	0.026217228464419477	0.0449438202247191	49.8876404494382	0.044206387327185244	0	COMPLETE
1	0.08099250936329588	2020-03-17 15:49:25.063580	2020-03-17 15:50:00.392460	64	256	2	10	0.001190929740418224	512	1.0370972692035139	0.0	0.08099250936329588	0.019662921348314606	0.03698501872659176	50.07537453183521	0.041049274522738176	0.0	0.08099250936329588	0.019662921348314606	0.03698501872659176	50.07537453183521	0.041049274522738176	3148251200	150.0	0.0	0.08099250936329588	0.019662921348314606	0.03698501872659176	50.07537453183521	0.041049274522738176	1	COMPLETE
2	0.0997191011235955	2020-03-17 15:50:00.448343	2020-03-17 15:56:28.423925	256	256	2	64	0.004365909617451824	128	1.0162680712702932	0.0	0.0997191011235955	0.016853932584269662	0.03885767790262172	49.06367041198502	0.042853056306868864	0.0	0.0997191011235955	0.016853932584269662	0.03885767790262172	49.06367041198502	0.042853056306868864	2367967836	150.0	0.0	0.0997191011235955	0.016853932584269662	0.03885767790262172	49.06367041198502	0.042853056306868864	2	COMPLETE
3	0.0950374531835206	2020-03-17 15:56:28.450694	2020-03-17 15:59:08.434802	128	128	1	99	0.005290842916792421	256	1.008008380035071	0.0	0.0950374531835206	0.020599250936329586	0.04447565543071161	48.690308988764045	0.043613721281604186	0.0	0.0950374531835206	0.020599250936329586	0.04447565543071161	48.690074906367045	0.043613787962247116	3823824363	150.0	0.0	0.0950374531835206	0.020599250936329586	0.04447565543071161	48.69054307116105	0.043613655712305306	3	COMPLETE
4	0.11470037453183521	2020-03-17 15:59:08.458635	2020-03-17 15:59:52.092679	64	128	1	7	0.0020496918949280867	256	0.9826914076780559	0.0	0.11470037453183521	0.0299625468164794	0.048220973782771535	47.45739700374532	0.04818678234341379	0.0	0.11470037453183521	0.0299625468164794	0.048220973782771535	47.45739700374532	0.04818678234341379	1736644505	150.0	0.0	0.11470037453183521	0.0299625468164794	0.048220973782771535	47.45739700374532	0.04818678234341379	4	COMPLETE
5	0.09269662921348315	2020-03-17 15:59:52.123647	2020-03-17 16:01:22.593426	256	128	1	28	0.07079073131873805	512	0.9970742765053661	0.0	0.09269662921348315	0.020599250936329586	0.03838951310861423	48.08380149812734	0.0432882664570121	0.0	0.09269662921348315	0.020599250936329586	0.03838951310861423	48.08380149812734	0.0432882664570121	2969353697	150.0	0.0	0.09269662921348315	0.020599250936329586	0.03838951310861423	48.08380149812734	0.0432882664570121	5	COMPLETE
6	0.10252808988764045	2020-03-17 16:01:22.633634	2020-03-17 16:03:15.284075	128	64	2	68	0.0025326746047136905	128	0.9985861940508227	0.0	0.10252808988764045	0.026685393258426966	0.04915730337078652	48.162921348314605	0.04593584738486417	0.0	0.10252808988764045	0.026685393258426966	0.04915730337078652	48.162921348314605	0.04593584738486417	886544927	150.0	0.0	0.10252808988764045	0.026685393258426966	0.04915730337078652	48.162921348314605	0.04593584738486417	6	COMPLETE
7	0.10674157303370786	2020-03-17 16:03:15.311657	2020-03-17 16:06:43.176783	256	256	2	27	0.07988904247840435	128	0.9911682235202595	0.0	0.10674157303370786	0.025749063670411985	0.048220973782771535	47.80688202247191	0.046536231073872815	0.0	0.10674157303370786	0.025749063670411985	0.048220973782771535	47.8066479400749	0.04653632377977262	42495895	150.0	0.0	0.10674157303370786	0.025749063670411985	0.048220973782771535	47.80711610486891	0.04653614018573576	7	COMPLETE
8	0.09129213483146068	2020-03-17 16:06:43.218131	2020-03-17 16:09:38.519716	256	256	1	27	0.004676176591602793	256	1.0182498495621182	0.0	0.09129213483146068	0.017322097378277154	0.03651685393258427	49.11797752808989	0.04209409389522003	0.0	0.09129213483146068	0.017322097378277154	0.03651685393258427	49.11797752808989	0.04209409389522003	1512089175	150.0	0.0	0.09129213483146068	0.017322097378277154	0.03651685393258427	49.11797752808989	0.04209409389522003	8	COMPLETE
9	0.09082397003745318	2020-03-17 16:09:38.565566	2020-03-17 16:11:17.035575	64	256	2	44	0.08162484974063232	256	1.0139692372516886	0.0	0.09082397003745318	0.019194756554307114	0.042134831460674156	48.897940074906366	0.04276914095892131	0.0	0.09082397003745318	0.019194756554307114	0.042134831460674156	48.897940074906366	0.04276914095892131	2249265020	150.0	0.0	0.09082397003745318	0.019194756554307114	0.042134831460674156	48.897940074906366	0.04276914095892131	9	COMPLETE
