number	state	value	datetime_start	datetime_complete	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
18	TrialState.COMPLETE	0.000708215297450425	2020-01-09 12:53:21.527237	2020-01-09 12:58:06.486169	250.0	2	71.0	0.010730550398448514	1100.0	0.9814384165507111	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19896.841072060906	0.0008971990075084696	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19896.8208657932	0.0008971992693620101	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19896.86127832861	0.0008971987457538728	18	0.000708215297450425	0.000708215297450425					
19	TrialState.COMPLETE	0.000796742209631728	2020-01-09 12:58:06.487093	2020-01-09 13:01:21.303619	150.0	2	1.0	0.002076134357513823	1300.0	0.9461110913941151	0.000708215297450425	0.000796742209631728	0.000708215297450425	0.000708215297450425	19180.288420679888	0.0009772844684027412	0.000708215297450425	0.000796742209631728	0.000708215297450425	0.000708215297450425	19180.272662889518	0.0009772847620830916	0.000708215297450425	0.000796742209631728	0.000708215297450425	0.000708215297450425	19180.304178470255	0.0009772841749074582	19	0.000708215297450425	0.000767233238904627					
20	TrialState.COMPLETE	0.0009737960339943342	2020-01-09 13:01:21.304695	2020-01-09 13:06:02.550507	250.0	2	21.0	0.005061673954862982	1100.0	0.9745576483625146	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000796742209631728	19757.270648902268	0.0009554871765081782	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000796742209631728	19757.251106586402	0.0009554878861260856	0.000708215297450425	0.0009737960339943342	0.000708215297450425	0.000796742209631728	19757.29019121813	0.0009554864678732742	20	0.0008852691218130312	0.0009442870632672333					
21	TrialState.COMPLETE	0.01447415014164306	2020-01-09 13:06:02.551324	2020-01-09 13:21:59.655365	350.0	2	61.0	0.09439951915047093	800.0	0.8799983095011429	0.000708215297450425	0.01447415014164306	0.004736189801699717	0.008188739376770539	17839.879880046035	0.005136757278007198	0.000708215297450425	0.01447415014164306	0.004736189801699717	0.008188739376770539	17839.85632082153	0.00513675830549398	0.000708215297450425	0.01447415014164306	0.004736189801699717	0.008188739376770539	17839.90343927054	0.0051367562541913036	21					0.01304296506137866	0.01386078510724403	
22	TrialState.COMPLETE	0.22811460771030914	2020-01-09 13:21:59.657004	2020-01-09 14:14:34.563556	350.0	1	31.0	0.032060110114598674	1100.0	0.5384953083596347	0.000708215297450425	0.22811460771030914	0.16694636038921049	0.20512070452026113	10911.97910379973	0.08712930229307674	0.000708215297450425	0.22811460771030914	0.16694636038921049	0.20512070452026113	10911.97554347826	0.08712930551206369	0.000708215297450425	0.22811460771030914	0.16694636038921049	0.20512070452026113	10911.982664121197	0.08712929911614051	22							
23	TrialState.COMPLETE	0.35007172949807513	2020-01-09 14:14:34.564613	2020-01-09 16:04:59.305705	450.0	1	61.0	0.06449736235432671	1900.0	0.4663428045369615	0.000708215297450425	0.35007172949807513	0.2303243262874991	0.29362333841795596	9449.188262693397	0.12718588026414687	0.000708215297450425	0.35007172949807513	0.2303243262874991	0.29362333841795596	9449.186396818479	0.12718588601848627	0.000708215297450425	0.35007172949807513	0.2303243262874991	0.29362333841795596	9449.190128568316	0.12718587467139295	23							
24	TrialState.COMPLETE	0.010977337110481586	2020-01-09 16:04:59.306777	2020-01-09 16:14:20.551591	150.0	2	1.0	0.004872556485241829	1600.0	0.8979647022877392	0.000708215297450425	0.010977337110481586	0.003917315864022663	0.006373937677053824	18203.761597025496	0.004276317794407523	0.000708215297450425	0.010977337110481586	0.003917315864022663	0.006373937677053824	18203.746658109067	0.004276318449919851	0.000708215297450425	0.010977337110481586	0.003917315864022663	0.006373937677053824	18203.776535941928	0.0042763171401395015	24					0.009619924457034938	0.010395588830433023	
25	TrialState.COMPLETE	0.001106586402266289	2020-01-09 16:14:20.552531	2020-01-09 16:20:06.540248	450.0	2	11.0	0.00525940948695611	1400.0	0.9844456535787919	0.000708215297450425	0.001106586402266289	0.0008852691218130312	0.0009737960339943342	19957.825579851276	0.0011747877628265607	0.000708215297450425	0.001106586402266289	0.0008852691218130312	0.0009737960339943342	19957.798645538245	0.00117478907740082	0.000708215297450425	0.001106586402266289	0.0008852691218130312	0.0009737960339943342	19957.852514164308	0.001174786451934124	25	0.000796742209631728	0.0010033050047214354					
26	TrialState.COMPLETE	0.0010623229461756375	2020-01-09 16:20:06.541268	2020-01-09 16:24:11.499080	150.0	2	61.0	0.028048991638588157	1200.0	0.9790008628671731	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008410056657223796	19847.698632259206	0.0009531553246106797	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008410056657223796	19847.68161296034	0.0009531554706291101	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008410056657223796	19847.715651558072	0.0009531551786286987	26	0.0010623229461756375	0.0010623229461756375					
27	TrialState.COMPLETE	0.0010623229461756375	2020-01-09 16:24:11.499887	2020-01-09 16:28:05.410476	50.0	2	81.0	0.010115334336853445	500.0	1.0034820685148425	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20344.169086402268	0.000975874907846745	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20344.159127124647	0.0009758750302023191	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20344.179045679888	0.000975874785542311	27	0.0010623229461756375	0.0010623229461756375					
28	TrialState.COMPLETE	0.29341574384067304	2020-01-09 16:28:05.411508	2020-01-09 17:39:18.117308	250.0	1	81.0	0.06588642008387886	1600.0	0.5031624379634626	0.000708215297450425	0.29341574384067304	0.21025409906429737	0.2588097690788909	10195.585728925229	0.1104720556900489	0.000708215297450425	0.29341574384067304	0.21025946433170228	0.2588097690788909	10195.583682075714	0.11047235296279796	0.000708215297450425	0.29341574384067304	0.21025409906429737	0.2588097690788909	10195.587775774744	0.11047182669544085	28							
29	TrialState.COMPLETE	0.012688857412653447	2020-01-09 17:39:18.118353	2020-01-09 17:58:49.440522	450.0	2	21.0	0.019239032633732077	1200.0	0.8886832957450619	0.000708215297450425	0.012688857412653447	0.00399354737173434	0.006865753855838841	18015.428814526284	0.004563349321377416	0.000708215297450425	0.012688857412653447	0.00399354737173434	0.006865753855838841	18015.401833490716	0.004563350304979873	0.000708215297450425	0.012688857412653447	0.00399354737173434	0.006865753855838841	18015.45579556185	0.004563348340208336	29						0.01145791177660866	0.012150318696883853
30	TrialState.COMPLETE	0.0008852691218130312	2020-01-09 17:58:49.441589	2020-01-09 18:02:17.604078	50.0	1	71.0	0.0032440997228178345	900.0	0.9830372133528359	0.000708215297450425	0.0008852691218130312	0.000796742209631728	0.0008410056657223796	19929.219236898018	0.001033428704899101	0.000708215297450425	0.0008852691218130312	0.000796742209631728	0.0008410056657223796	19929.21467776204	0.0010334287692593549	0.000708215297450425	0.0008852691218130312	0.000796742209631728	0.0008410056657223796	19929.223796033995	0.0010334286405621657	30	0.0008852691218130312	0.0008852691218130312					
31	TrialState.COMPLETE	0.000708215297450425	2020-01-09 18:02:17.604886	2020-01-09 18:05:19.332104	50.0	2	1.0	0.0017676215670047162	1600.0	0.9825353911639633	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19919.294750354107	0.0009278688602005682	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19919.28541076487	0.0009278690475722879	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	19919.304089943344	0.0009278686729661933	31	0.000708215297450425	0.000708215297450425					
32	TrialState.COMPLETE	0.0008852691218130312	2020-01-09 18:05:19.333750	2020-01-09 18:09:12.866979	50.0	2	21.0	0.0047318988800011275	1000.0	0.9923772982374379	0.000708215297450425	0.0008852691218130312	0.0008852691218130312	0.0008852691218130312	20118.61517351275	0.0009679253681340685	0.000708215297450425	0.0008852691218130312	0.0008852691218130312	0.0008852691218130312	20118.60472733711	0.0009679255789913202	0.000708215297450425	0.0008852691218130312	0.0008852691218130312	0.0008852691218130312	20118.625619688384	0.0009679251574493658	32	0.0008852691218130312	0.0008852691218130312					
33	TrialState.COMPLETE	0.23663571503514846	2020-01-09 18:09:12.868032	2020-01-09 18:52:08.804540	150.0	1	41.0	0.06064112195690282	1300.0	0.535286753402109	0.000708215297450425	0.23663571503514846	0.174129157486098	0.21330395551358725	10846.984550414438	0.0914355190513934	0.000708215297450425	0.23663571503514846	0.174129157486098	0.21330395551358725	10846.982065103348	0.09143552295164245	0.000708215297450425	0.23663571503514846	0.174129157486098	0.21330395551358725	10846.987035725528	0.09143551522991755	33							
34	TrialState.COMPLETE	0.014670174018615945	2020-01-09 18:52:08.805559	2020-01-09 19:01:41.581279	250.0	2	1.0	0.010928396138803026	1200.0	0.8273813972618818	0.000708215297450425	0.014670174018615945	0.00392047753945771	0.00698097936058276	16772.096114933225	0.0052718355863019244	0.000708215297450425	0.014670174018615945	0.00392047753945771	0.00698097936058276	16772.076917239985	0.005271836079702048	0.000708215297450425	0.014670174018615945	0.00392047753945771	0.00698097936058276	16772.115312626465	0.0052718350935152146	34				0.014022662889518414	0.014400377714825307		
35	TrialState.COMPLETE	0.014366653176851478	2020-01-09 19:01:41.582325	2020-01-09 19:14:34.194376	350.0	2	21.0	0.0968341659270493	900.0	0.8170432430735587	0.000708215297450425	0.014366653176851478	0.005008093889113719	0.0075880210441116955	16562.30173765682	0.005668028411760761	0.000708215297450425	0.014366653176851478	0.005008093889113719	0.0075880210441116955	16562.279466815056	0.005668030192196066	0.000708215297450425	0.014366653176851478	0.005008093889113719	0.0075880210441116955	16562.324008498585	0.0056680266377642135	35				0.013881019830028329	0.014164305949008499		
36	TrialState.COMPLETE	0.0019475920679886685	2020-01-09 19:14:34.195424	2020-01-09 19:18:03.901794	50.0	1	41.0	0.056880799488198824	1100.0	0.8359498619561121	0.000708215297450425	0.0019475920679886685	0.0008852691218130312	0.0013721671388101982	16945.851407577902	0.001565677116499287	0.000708215297450425	0.0019475920679886685	0.0008852691218130312	0.0013721671388101982	16945.847069759206	0.001565677416861045	0.000708215297450425	0.0019475920679886685	0.0008852691218130312	0.0013721671388101982	16945.855745396602	0.0015656768165356208	36	0.0017705382436260624	0.0018885741265344666					
37	TrialState.COMPLETE	0.008746458923512748	2020-01-09 19:18:03.902892	2020-01-09 19:22:41.717418	150.0	1	1.0	0.015120849547935529	1900.0	0.790984466830449	0.000708215297450425	0.008746458923512748	0.002124645892351275	0.0041784702549575075	16033.799238668555	0.003880924941050395	0.000708215297450425	0.008746458923512748	0.002124645892351275	0.0041784702549575075	16033.79121813031	0.003880925196456611	0.000708215297450425	0.008746458923512748	0.002124645892351275	0.0041784702549575075	16033.807259206798	0.003880924685889331	37		0.008439565627950897	0.008631373937677054				
38	TrialState.COMPLETE	0.0012393767705382436	2020-01-09 19:22:41.718455	2020-01-09 19:26:02.178824	50.0	1	21.0	0.0013129320593327828	700.0	0.9990814175755938	0.000708215297450425	0.0012393767705382436	0.000796742209631728	0.0012393767705382436	20254.581466890933	0.0010283079982251165	0.000708215297450425	0.0012393767705382436	0.000796742209631728	0.0012393767705382436	20254.576885623228	0.0010283084690782187	0.000708215297450425	0.0012393767705382436	0.000796742209631728	0.0012393767705382436	20254.58604815864	0.0010283075290615335	38	0.0012393767705382436	0.0012393767705382436					
39	TrialState.COMPLETE	0.000796742209631728	2020-01-09 19:26:02.179624	2020-01-09 19:30:50.790054	250.0	2	81.0	0.018929894172499087	1900.0	1.003351952567644	0.000708215297450425	0.000796742209631728	0.000708215297450425	0.000708215297450425	20341.010556834277	0.0009170642139268705	0.000708215297450425	0.000796742209631728	0.000708215297450425	0.000708215297450425	20340.98924398017	0.0009170645703487129	0.000708215297450425	0.000796742209631728	0.000708215297450425	0.000708215297450425	20341.031869688384	0.0009170638578330617	39	0.000708215297450425	0.000767233238904627					
40	TrialState.COMPLETE	0.011862606232294617	2020-01-09 19:30:50.791078	2020-01-09 19:41:38.363018	350.0	1	71.0	0.015243990717605502	1800.0	0.6962644167789823	0.000708215297450425	0.011862606232294617	0.0034230406043437205	0.006550991501416431	14112.263485599622	0.005116478248829461	0.000708215297450425	0.011862606232294617	0.0034230406043437205	0.006550991501416431	14112.251770538243	0.0051164784298986235	0.000708215297450425	0.011862606232294617	0.0034230406043437205	0.006550991501416431	14112.275200661	0.005116478067835682	40			0.011862606232294617	0.011862606232294617			
41	TrialState.COMPLETE	0.0010623229461756375	2020-01-09 19:41:38.363819	2020-01-09 19:45:42.311610	150.0	2	71.0	0.0012693475258944487	2000.0	1.0116341538601623	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20509.016399610482	0.0009445198331695097	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20509.00022131728	0.0009445204870836081	0.000708215297450425	0.0010623229461756375	0.000708215297450425	0.0008852691218130312	20509.032577903683	0.000944519181800782	41	0.0010623229461756375	0.0010623229461756375					
42	TrialState.COMPLETE	0.0008852691218130312	2020-01-09 19:45:42.312657	2020-01-09 19:51:28.578794	450.0	2	11.0	0.002084241296077713	600.0	0.9656681847064948	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	19577.40204497167	0.0009610375883074258	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	19577.375	0.0009610383541295409	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.0008852691218130312	19577.429089943344	0.0009610368235843433	42	0.0008852691218130312	0.0008852691218130312					
43	TrialState.COMPLETE	0.011606861819326408	2020-01-09 19:51:28.579747	2020-01-09 20:10:02.073569	350.0	2	61.0	0.053281779993904425	1700.0	0.9203676733290221	0.000708215297450425	0.011606861819326408	0.0041902738432483475	0.007239534151715455	18658.143590651558	0.004511237841352319	0.000708215297450425	0.011606861819326408	0.0041902738432483475	0.007239534151715455	18658.120140856154	0.004511238607852711	0.000708215297450425	0.011606861819326408	0.0041902738432483475	0.007239534151715455	18658.167040446962	0.004511237076137421	43						0.010218535006070418	0.010999468838526913
44	TrialState.COMPLETE	0.011862606232294617	2020-01-09 20:10:02.074362	2020-01-09 20:17:42.732764	250.0	2	1.0	0.026417162730746874	800.0	0.7743775661802512	0.000708215297450425	0.011862606232294617	0.0033050047214353163	0.005518177525967894	15696.580249645893	0.004905063735185058	0.000708215297450425	0.011862606232294617	0.0033050047214353163	0.005518177525967894	15696.56453611898	0.004905063978835806	0.000708215297450425	0.011862606232294617	0.0033050047214353163	0.005518177525967894	15696.595963172804	0.004905063491649824	44			0.012039660056657223	0.01193342776203966			
45	TrialState.COMPLETE	0.01335772741580107	2020-01-09 20:17:42.733805	2020-01-09 20:38:04.160988	450.0	2	51.0	0.044105018994960804	1800.0	0.9054868899001953	0.000708215297450425	0.01335772741580107	0.004426345609065156	0.007023135033050047	18356.589854815866	0.004667621283750982	0.000708215297450425	0.01335772741580107	0.004426345609065156	0.007023135033050047	18356.5635426503	0.004667628687639608	0.000708215297450425	0.01335772741580107	0.004426345609065156	0.007023135033050047	18356.61616698143	0.004667614052929789	45						0.011963779846216107	0.012747875354107648
46	TrialState.COMPLETE	0.0019475920679886685	2020-01-09 20:38:04.162029	2020-01-09 20:42:33.560657	250.0	1	51.0	0.001139386320227525	1900.0	0.9518929616629859	0.000708215297450425	0.0019475920679886685	0.0009737960339943342	0.0012836402266288953	19297.64989819405	0.0013301064934869216	0.000708215297450425	0.0019475920679886685	0.0009737960339943342	0.0012836402266288953	19297.636729815866	0.0013301066322935172	0.000708215297450425	0.0019475920679886685	0.0009737960339943342	0.0012836402266288953	19297.663066572237	0.0013301063547331146	46	0.00141643059490085	0.0017705382436260624					
47	TrialState.COMPLETE	0.0008852691218130312	2020-01-09 20:42:33.561477	2020-01-09 20:47:21.335715	250.0	2	71.0	0.006437534224497888	1700.0	0.9712591575022299	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	19690.49953523371	0.0009385691114400174	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	19690.479107648724	0.000938569594809276	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	19690.519962818697	0.000938568628615244	47	0.0008852691218130312	0.0008852691218130312					
48	TrialState.COMPLETE	0.000708215297450425	2020-01-09 20:47:21.336768	2020-01-09 20:52:08.785636	250.0	2	81.0	0.0029589213594409924	1300.0	1.0005743999882304	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20284.98368891643	0.0009265463560994035	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20284.961756373938	0.0009265466594284362	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	20285.005621458924	0.0009265460529433217	48	0.000708215297450425	0.000708215297450425					
