number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.007259206798866855	2020-01-07 02:10:42.810263	2020-01-07 02:54:02.913046	0.19230185104061745	20.069428081576312	450.0	2	100.0	0.001312497672113017	500.0	0.891848019088696	0.000708215297450425	0.007259206798866855	0.0027316875758802103	0.00424929178470255	18079.875923209227	0.0030758995495274995	0.000708215297450425	0.007259206798866855	0.0027316875758802103	0.00424929178470255	18079.848922501013	0.003075900757159146	0.000708215297450425	0.007259206798866855	0.0027316875758802103	0.00424929178470255	18079.90292391744	0.0030758983442495795	9				0.006196883852691218	0.00681657223796034		
10	TrialState.COMPLETE	0.01333805476864967	2020-01-07 02:54:02.914244	2020-01-07 03:23:52.316622	0.6653404107989549	6.38921140242476	350.0	2	60.0	0.009768287889100828	1600.0	0.7761580656024558	0.000708215297450425	0.01333805476864967	0.003718130311614731	0.0069936260623229465	15732.960295679886	0.005274968613383515	0.000708215297450425	0.01333805476864967	0.003718130311614731	0.0069936260623229465	15732.940864022663	0.005275005030307211	0.000708215297450425	0.01333805476864967	0.003718130311614731	0.0069936260623229465	15732.97972733711	0.005274933910419742	10			0.013013456090651559	0.013208215297450424			
11	TrialState.COMPLETE	0.4003347926860675	2020-01-07 03:23:52.325522	2020-01-07 06:43:16.485038	0.9493749724543378	21.16743130564656	250.0	1	40.0	0.06220042449941012	1600.0	0.42297806793107035	0.000708215297450425	0.4003347926860675	0.2638745815091424	0.340753498154348	8570.580935058802	0.1457349632939504	0.000708215297450425	0.4003347926860675	0.2638745815091424	0.340753498154348	8570.5789767362	0.1457351243251774	0.000708215297450425	0.4003347926860675	0.2638745815091424	0.340753498154348	8570.582893381406	0.14573483262058623	11							
12	TrialState.COMPLETE	0.01494840145690004	2020-01-07 06:43:16.486595	2020-01-07 07:25:30.335280	0.3131807614352535	11.796183675166732	450.0	2	20.0	0.003950954422533483	1600.0	0.8272264989944749	0.000708215297450425	0.01494840145690004	0.004628692836908134	0.007916835289356536	16769.01373431809	0.005524936774015557	0.000708215297450425	0.01494840145690004	0.004628692836908134	0.007916835289356536	16768.987960339942	0.005524937768452547	0.000708215297450425	0.01494840145690004	0.004628692836908134	0.007916835289356536	16769.039508296235	0.005524935782237609	12				0.014058073654390935	0.014577431539187913		
13	TrialState.COMPLETE	0.009206798866855524	2020-01-07 07:25:30.336554	2020-01-07 07:45:56.744855	0.9064499507777227	13.647566558457882	250.0	2	40.0	0.019805596517045363	600.0	0.7658802588070074	0.000708215297450425	0.009206798866855524	0.002124645892351275	0.004390934844192634	15524.559985835695	0.004126135822224626	0.000708215297450425	0.009206798866855524	0.002124645892351275	0.004390934844192634	15524.543626062323	0.004126136240790185	0.000708215297450425	0.009206798866855524	0.002124645892351275	0.004390934844192634	15524.576345609064	0.004126135403991783	13		0.009560906515580737	0.009339589235127479				
14	TrialState.COMPLETE	0.0015049575070821529	2020-01-07 07:45:56.746081	2020-01-07 07:58:01.788229	0.9082941741871784	13.977863539622081	50.0	1	50.0	0.030044427087515764	700.0	0.8143392687799761	0.000708215297450425	0.0015049575070821529	0.000796742209631728	0.0009737960339943342	16507.69699451133	0.0014350530624423355	0.000708215297450425	0.0015049575070821529	0.000796742209631728	0.0009737960339943342	16507.692767351276	0.0014350543182560123	0.000708215297450425	0.0015049575070821529	0.000796742209631728	0.0009737960339943342	16507.70122167139	0.0014350518137373053	14	0.0012393767705382436	0.00141643059490085					
15	TrialState.COMPLETE	0.0012393767705382436	2020-01-07 07:58:01.797195	2020-01-07 08:11:03.585432	0.8195559284111383	29.5821727544628	150.0	2	60.0	0.001028803988730289	700.0	0.997745703149777	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.0008852691218130312	20227.523725212464	0.0009770893167972748	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.0008852691218130312	20227.507878895183	0.0009770897269256228	0.000708215297450425	0.0012393767705382436	0.000708215297450425	0.0008852691218130312	20227.539571529745	0.0009770889070119045	15	0.0012393767705382436	0.0012393767705382436					
16	TrialState.COMPLETE	0.010151085930122757	2020-01-07 08:11:03.586714	2020-01-07 08:44:08.642275	0.1462855618161103	29.77837920561192	350.0	1	100.0	0.006574108141092628	1200.0	0.6959878064087052	0.000708215297450425	0.010151085930122757	0.0026558073654390935	0.004603399433427762	14106.859493035883	0.004595383584939728	0.000708215297450425	0.010151085930122757	0.0026558073654390935	0.004603399433427762	14106.84776322002	0.004595384055467619	0.000708215297450425	0.010151085930122757	0.0026558073654390935	0.004603399433427762	14106.871222851747	0.004595383115461274	16			0.010534702549575071	0.010304532577903683			
17	TrialState.COMPLETE	0.0008852691218130312	2020-01-07 08:44:08.643449	2020-01-07 08:57:57.317337	0.9194039597265972	29.854123446801985	250.0	2	40.0	0.006270460702763574	1000.0	1.062107646185858	0.000708215297450425	0.0008852691218130312	0.0008410056657223796	0.0008852691218130312	21532.954895538245	0.0009445643144286284	0.000708215297450425	0.0008852691218130312	0.0008410056657223796	0.0008852691218130312	21532.936526203965	0.0009445653879299449	0.000708215297450425	0.0008852691218130312	0.0008410056657223796	0.0008852691218130312	21532.973264872522	0.0009445632461434109	17	0.0008852691218130312	0.0008852691218130312					
18	TrialState.COMPLETE	0.0008852691218130312	2020-01-07 08:57:57.318573	2020-01-07 09:10:31.393727	0.6516592134981802	18.212460925020718	50.0	2	90.0	0.002048415087499283	1000.0	0.9602432248893613	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	19467.262637216714	0.0009535378015349074	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	19467.254116501415	0.0009535379405684485	0.000708215297450425	0.0008852691218130312	0.000708215297450425	0.000708215297450425	19467.271157932013	0.000953537662586245	18	0.0008852691218130312	0.0008852691218130312					
19	TrialState.COMPLETE	0.0011951133144475921	2020-01-07 09:10:31.395660	2020-01-07 09:22:58.060993	0.22556143050972052	26.16973998979649	50.0	1	40.0	0.01355474918575343	800.0	0.8982585495436664	0.000708215297450425	0.0011951133144475921	0.0008410056657223796	0.0008410056657223796	18209.571087110482	0.0012420263080198234	0.000708215297450425	0.0011951133144475921	0.0008410056657223796	0.0008410056657223796	18209.565465651558	0.0012420268542427063	0.000708215297450425	0.0011951133144475921	0.0008410056657223796	0.0008410056657223796	18209.576708569406	0.001242025763131172	19	0.000796742209631728	0.0010623229461756375					
20	TrialState.COMPLETE	0.000708215297450425	2020-01-07 09:22:58.062270	2020-01-07 09:38:47.239947	0.14720508469656507	29.538665425255513	350.0	2	10.0	0.01781637834961443	1500.0	1.1026798998652028	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	22355.984397131728	0.0008939178498560931	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	22355.961756373938	0.0008939181311863753	0.000708215297450425	0.000708215297450425	0.000708215297450425	0.000708215297450425	22356.007037889518	0.0008939175686683529	20	0.000708215297450425	0.000708215297450425					
21	TrialState.COMPLETE	0.008569405099150142	2020-01-07 09:38:47.241658	2020-01-07 09:59:33.972723	0.32531359110781466	8.94863000920645	250.0	2	40.0	0.04070583651338592	800.0	0.7042517626594683	0.000708215297450425	0.008569405099150142	0.0027974504249291786	0.004213881019830028	14274.21133144476	0.0043077041371189844	0.000708215297450425	0.008569405099150142	0.0027974504249291786	0.004213881019830028	14274.199504249293	0.004307706242843658	0.000708215297450425	0.008569405099150142	0.0027974504249291786	0.004213881019830028	14274.223158640227	0.004307702043238278	21		0.008144475920679886	0.008410056657223795				
22	TrialState.COMPLETE	0.0010180594900849858	2020-01-07 09:59:33.974285	2020-01-07 10:12:08.406242	0.4114678028993427	19.713216673227436	50.0	2	70.0	0.0021757080998392997	1500.0	0.9900152416559106	0.000708215297450425	0.0010180594900849858	0.000796742209631728	0.000796742209631728	20070.55913597734	0.0010140631880189736	0.000708215297450425	0.0010180594900849858	0.000796742209631728	0.000796742209631728	20070.550548866857	0.0010140633500802855	0.000708215297450425	0.0010180594900849858	0.000796742209631728	0.000796742209631728	20070.567723087817	0.0010140630261202819	22	0.0009737960339943342	0.0010033050047214354					
23	TrialState.COMPLETE	0.29019964926480507	2020-01-07 10:12:08.407729	2020-01-07 12:10:36.840667	0.2850999854616284	1.0598820225578276	50.0	1	50.0	0.09608877899305654	1000.0	0.48287666398638623	0.000708215297450425	0.29019964926480507	0.1907122622420073	0.24400546337515175	9784.99065830298	0.10659317959079576	0.000708215297450425	0.29019964926480507	0.1907122622420073	0.24400546337515175	9784.989132267638	0.10659318574657442	0.000708215297450425	0.29019964926480507	0.1907122622420073	0.24400546337515175	9784.992184338325	0.10659317361367333	23							
24	TrialState.COMPLETE	0.0012393767705382436	2020-01-07 12:10:36.845564	2020-01-07 12:23:08.316221	0.704761318077308	16.74021719450794	50.0	2	70.0	0.03679896523008913	800.0	0.8697367597017723	0.000708215297450425	0.0012393767705382436	0.000796742209631728	0.0010180594900849858	17631.111455382437	0.001249987289484381	0.000708215297450425	0.0012393767705382436	0.000796742209631728	0.0010180594900849858	17631.10224858357	0.0012499879188305994	0.000708215297450425	0.0012393767705382436	0.000796742209631728	0.0010180594900849858	17631.120662181303	0.0012499866620630502	24	0.0010623229461756375	0.0011803588290840415					
25	TrialState.COMPLETE	0.2920113314447592	2020-01-07 12:23:08.318638	2020-01-07 14:52:20.926004	0.4929740615787076	14.104699230184707	150.0	1	20.0	0.03309672219798025	1200.0	0.511312853790193	0.000708215297450425	0.2920113314447592	0.2034844192634561	0.25544617563739375	10361.072287535411	0.10942192983461084	0.000708215297450425	0.2920113314447592	0.2034844192634561	0.25544617563739375	10361.069822946176	0.10942194005916453	0.000708215297450425	0.2920113314447592	0.2034844192634561	0.25544617563739375	10361.074752124647	0.10942192003399269	25							
