number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs
					loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	regularizer.weight	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	random_seed	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number
0	TrialState.COMPLETE	0.0009985164897866028	2020-01-17 10:22:49.259842	2020-01-17 19:21:23.448015	1.6310620000026106	150.0	41.0	0.011576239034036111	0.03831010721086137	800.0	1.0065485053497472	0.00017117425539198904	0.0009985164897866028	0.0004279356384799726	0.0005991098938719617	7192.647923085701	0.000883062639889077	0.00017117425539198904	0.0009985164897866028	0.0004279356384799726	0.0005991098938719617	7192.647866027616	0.0008830626557445977	4112059655	0.00017117425539198904	0.0009985164897866028	0.0004279356384799726	0.0005991098938719617	7192.647980143786	0.0008830626240439512	0
1	TrialState.COMPLETE	0.0009414584046559398	2020-01-17 19:21:23.448811	2020-01-18 00:07:45.926277	8.436356374316386	150.0	11.0	0.0029712580638344673	0.02780653876961024	500.0	0.9960967851136409	0.00011411617026132602	0.0009414584046559398	0.0003138194682186466	0.00048499372361063563	7115.013494237133	0.0008044890169344953	0.00011411617026132602	0.0009414584046559398	0.0003138194682186466	0.00048499372361063563	7115.013408650006	0.0008044890184610606	584685081	0.00011411617026132602	0.0009414584046559398	0.0003138194682186466	0.00048499372361063563	7115.013579824261	0.0008044890154082276	1
2	TrialState.COMPLETE	0.3501369394043136	2020-01-18 00:07:45.927080	2020-01-18 07:39:44.489131	3.7048850363434283	50.0	11.0	0.002386574065258062	0.00020894829553474913	800.0	0.07012177646508003	0.0916352847198448	0.3501369394043136	0.192513979230857	0.2556202213853703	488.0123530754308	0.1750000692514577	0.0916352847198448	0.3501369394043136	0.192513979230857	0.2556202213853703	488.01232454638824	0.1750000694135349	3196774187	0.0916352847198448	0.3501369394043136	0.192513979230857	0.2556202213853703	488.0123816044734	0.1750000690897663	2
3	TrialState.COMPLETE	0.3338468560995093	2020-01-18 07:39:44.489930	2020-01-18 18:24:01.758446	4.518147655545995	450.0	36.0	0.003195405362504603	0.00034359846636136855	900.0	0.11117478462400317	0.08133630035376013	0.3338468560995093	0.17685153486249003	0.2385027958461714	780.9621704895584	0.16171584025026145	0.08133630035376013	0.3338468560995093	0.17685153486249003	0.2385027958461714	780.9621419605159	0.16171584027291472	4039600930	0.08133630035376013	0.3338468560995093	0.17685153486249003	0.2385027958461714	780.9621990186009	0.16171584022762867	3
