number	value	datetime_start	datetime_complete	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.8094569288389513	2020-04-06 17:49:06.271832	2020-04-06 17:52:13.414773	8.319076012326388	256	76	128	0.14903513733855683	0.21301498127340823	0.8094569288389513	0.47659176029962547	0.6235955056179775	7.143258426966292	0.3939994318933382	0.21301498127340823	0.8094569288389513	0.47659176029962547	0.6235955056179775	7.143258426966292	0.3939994318933382	3366540617	300	0.21301498127340823	0.8094569288389513	0.47659176029962547	0.6235955056179775	7.143258426966292	0.3939994318933382	0	COMPLETE
1	0.8211610486891385	2020-04-06 17:52:13.447704	2020-04-06 17:54:32.036198	4.038541787461788	128	75	128	0.14656197542345592	0.2153558052434457	0.8211610486891385	0.4850187265917603	0.6193820224719101	7.060861423220974	0.4009952925046031	0.2153558052434457	0.8211610486891385	0.4850187265917603	0.6193820224719101	7.060861423220974	0.4009952925046031	339828780	250	0.2153558052434457	0.8211610486891385	0.4850187265917603	0.6193820224719101	7.060861423220974	0.4009952925046031	1	COMPLETE
2	0.7673220973782772	2020-04-06 17:54:32.079213	2020-04-06 17:55:05.010876	5.765615358731757	128	33	512	0.1727051321122349	0.20271535580524344	0.7673220973782772	0.4405430711610487	0.5847378277153558	8.3188202247191	0.37552392108313204	0.20271535580524344	0.7673220973782772	0.4405430711610487	0.5847378277153558	8.3188202247191	0.37552392108313204	1573933493	200	0.20271535580524344	0.7673220973782772	0.4405430711610487	0.5847378277153558	8.3188202247191	0.37552392108313204	2	COMPLETE
3	0.8984082397003745	2020-04-06 17:55:05.029780	2020-04-06 17:56:41.409303	9.27117135953422	64	53	128	0.1057598264294952	0.3057116104868914	0.8984082397003745	0.62312734082397	0.7617041198501873	5.117509363295881	0.5001875001345715	0.3057116104868914	0.8984082397003745	0.62312734082397	0.7617041198501873	5.117509363295881	0.5001875001345715	4285345766	200	0.3057116104868914	0.8984082397003745	0.62312734082397	0.7617041198501873	5.117509363295881	0.5001875001345715	3	COMPLETE
4	0.8436329588014981	2020-04-06 17:56:41.439601	2020-04-06 17:58:13.803630	5.496498269943691	128	33	128	0.1336346385679609	0.24250936329588016	0.8436329588014981	0.5205992509363296	0.6657303370786517	6.445224719101123	0.43067198491545616	0.24250936329588016	0.8436329588014981	0.5205992509363296	0.6657303370786517	6.445224719101123	0.43067198491545616	2985506970	200	0.24250936329588016	0.8436329588014981	0.5205992509363296	0.6657303370786517	6.445224719101123	0.43067198491545616	4	COMPLETE
5	0.8515917602996255	2020-04-06 17:58:13.830644	2020-04-06 17:58:58.209050	7.849680146377029	64	99	512	0.12929460375782534	0.27715355805243447	0.8515917602996255	0.5716292134831461	0.6924157303370787	6.241573033707865	0.46060553968362283	0.27715355805243447	0.8515917602996255	0.5716292134831461	0.6924157303370787	6.241573033707865	0.46060553968362283	783498446	250	0.27715355805243447	0.8515917602996255	0.5716292134831461	0.6924157303370787	6.241573033707865	0.46060553968362283	5	COMPLETE
6	0.7879213483146067	2020-04-06 17:58:58.230450	2020-04-06 17:59:35.046067	8.080281425979893	128	92	512	0.1632312777249861	0.20926966292134833	0.7879213483146067	0.45786516853932585	0.6025280898876404	7.862359550561798	0.38588265800922356	0.20926966292134833	0.7879213483146067	0.45786516853932585	0.6025280898876404	7.862359550561798	0.38588265800922356	318466509	200	0.20926966292134833	0.7879213483146067	0.45786516853932585	0.6025280898876404	7.862359550561798	0.38588265800922356	6	COMPLETE
7	0.8923220973782772	2020-04-06 17:59:35.072850	2020-04-06 18:01:09.178123	5.443769084534431	64	66	128	0.10676695754113241	0.2907303370786517	0.8923220973782772	0.5997191011235955	0.7495318352059925	5.144662921348314	0.4842843121828591	0.2907303370786517	0.8923220973782772	0.5997191011235955	0.7495318352059925	5.144662921348314	0.4842843121828591	2810515502	200	0.2907303370786517	0.8923220973782772	0.5997191011235955	0.7495318352059925	5.144662921348314	0.4842843121828591	7	COMPLETE
8	0.8108614232209738	2020-04-06 18:01:09.199726	2020-04-06 18:02:47.794267	5.999654875436748	256	56	128	0.1508092611403752	0.22893258426966293	0.8108614232209738	0.48267790262172283	0.6320224719101124	7.257490636704119	0.4078927434141038	0.22893258426966293	0.8108614232209738	0.48267790262172283	0.6320224719101124	7.257490636704119	0.4078927434141038	2790126174	200	0.22893258426966293	0.8108614232209738	0.48267790262172283	0.6320224719101124	7.257490636704119	0.4078927434141038	8	COMPLETE
9	0.8258426966292135	2020-04-06 18:02:47.885269	2020-04-06 18:03:42.304592	2.5231116769007733	64	14	512	0.1375946943806868	0.2350187265917603	0.8258426966292135	0.49953183520599254	0.6479400749063671	6.6315543071161045	0.4175914929154172	0.2350187265917603	0.8258426966292135	0.49953183520599254	0.6479400749063671	6.6315543071161045	0.4175914929154172	3839328459	350	0.2350187265917603	0.8258426966292135	0.49953183520599254	0.6479400749063671	6.6315543071161045	0.4175914929154172	9	COMPLETE
