number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values
					loss.margin	model.embedding_dim	negative_sampler.num_negs_per_pos	optimizer.lr	regularizer.weight	training.num_epochs	avg.adjusted_mean_rank	avg.hits_at_1	avg.hits_at_10	avg.hits_at_3	avg.hits_at_5	avg.mean_rank	avg.mean_reciprocal_rank	best.hits_at_1	best.hits_at_10	best.hits_at_3	best.hits_at_5	best.mean_rank	best.mean_reciprocal_rank	worst.hits_at_1	worst.hits_at_10	worst.hits_at_3	worst.hits_at_5	worst.mean_rank	worst.mean_reciprocal_rank	_number	51	101
0	TrialState.COMPLETE	0.0003098441926345609	2020-01-10 19:49:43.899029	2020-01-10 20:07:13.542332	4.6448776001025545	450.0	16.0	0.007171627399621952	0.015812528568507088	700.0	0.9967086009812898	0.0	0.0003098441926345609	8.852691218130312e-05	8.852691218130312e-05	20206.604129780455	0.00025825592504451634	0.0	0.0003098441926345609	8.852691218130312e-05	8.852691218130312e-05	20206.60370927762	0.0002582559297779791	0.0	0.0003098441926345609	8.852691218130312e-05	8.852691218130312e-05	20206.604550283286	0.00025825592031186034	0	0.0004426345609065156	0.0003541076487252125
1	TrialState.COMPLETE	0.0003098441926345609	2020-01-10 20:07:13.543144	2020-01-10 20:17:55.941724	1.5646474272791862	150.0	41.0	0.0012880179906278528	0.02193451410778568	700.0	1.0157576201379719	0.0	0.0003098441926345609	8.852691218130312e-05	0.0002213172804532578	20592.906604107648	0.0002993431488940282	0.0	0.0003098441926345609	8.852691218130312e-05	0.0002213172804532578	20592.906294263455	0.0002993431511209967	0.0	0.0003098441926345609	8.852691218130312e-05	0.0002213172804532578	20592.90691395184	0.00029934314666731955	1	0.0004426345609065156	0.0003541076487252125
2	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 20:17:55.942693	2020-01-10 20:28:55.497360	1.639366473911579	150.0	46.0	0.004215705984163829	0.030323337872280875	800.0	1.0008610883816147	0.0	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20290.84341802408	0.0002589924810651671	0.0	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20290.843263101982	0.0002589924858836727	0.0	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20290.843572946174	0.00025899247624824954	2	0.0004426345609065156	0.0002950897072710104
3	TrialState.COMPLETE	0.000398371104815864	2020-01-10 20:28:55.498335	2020-01-10 20:42:17.320931	1.803330239960311	250.0	36.0	0.004210048517850212	0.0492465596617276	1700.0	0.9938139537546848	0.0	0.000398371104815864	8.852691218130312e-05	0.00017705382436260624	20147.949251947593	0.0002817361764036978	0.0	0.000398371104815864	8.852691218130312e-05	0.00017705382436260624	20147.94891997167	0.0002817361777774155	0.0	0.000398371104815864	8.852691218130312e-05	0.00017705382436260624	20147.949583923513	0.00028173617503010753	3	0.0002655807365439094	0.0003541076487252125
4	TrialState.COMPLETE	8.852691218130312e-05	2020-01-10 20:42:17.321816	2020-01-10 20:56:17.446140	4.932677868768463	250.0	41.0	0.03822812150559172	0.016235444351089506	1800.0	1.0193352849288246	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20665.43174575071	0.00020083069601409655	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20665.43152443343	0.00020083069676067453	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20665.431967067987	0.00020083069526758812	4	0.00017705382436260624	0.00011803588290840416
5	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 20:56:17.447033	2020-01-10 21:04:49.638671	1.9806598500400843	50.0	46.0	0.004887178769826665	0.011680108832514934	1400.0	0.9991865754032385	8.852691218130312e-05	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20256.724592776205	0.00027704383140800384	8.852691218130312e-05	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20256.724105878187	0.0002770438446689832	8.852691218130312e-05	0.0002213172804532578	8.852691218130312e-05	0.0001327903682719547	20256.72507967422	0.00027704381815059934	5	8.852691218130312e-05	0.00017705382436260624
6	TrialState.COMPLETE	0.0	2020-01-10 21:04:49.639505	2020-01-10 21:21:24.345322	5.815552211921438	450.0	6.0	0.014607222877659717	0.01626426838687268	1400.0	0.991380868183194	0.0	0.0	0.0	0.0	20098.217178647308	0.00018734094715836496	0.0	0.0	0.0	0.0	20098.216890934844	0.00018734094907824666	0.0	0.0	0.0	0.0	20098.217466359773	0.00018734094523882407	6	0.0	0.0
7	TrialState.COMPLETE	0.0	2020-01-10 21:21:24.346587	2020-01-10 21:39:41.930876	7.966683265849527	450.0	21.0	0.0018707350055892802	0.012071493674653202	1000.0	0.9988765005454331	0.0	0.0	0.0	0.0	20250.629382082152	0.00019652444133364273	0.0	0.0	0.0	0.0	20250.62907223796	0.0001965244429835218	0.0	0.0	0.0	0.0	20250.629691926344	0.00019652443968397643	7	0.0	0.0
8	TrialState.COMPLETE	8.852691218130312e-05	2020-01-10 21:39:41.931655	2020-01-10 21:50:01.365362	2.5302143053038177	150.0	31.0	0.0015933987154244616	0.06371849910296772	1400.0	0.992860019194157	0.0	8.852691218130312e-05	0.0	8.852691218130312e-05	20128.652908109067	0.0002414679320572112	0.0	8.852691218130312e-05	0.0	8.852691218130312e-05	20128.652487606232	0.0002414679468489813	0.0	8.852691218130312e-05	0.0	8.852691218130312e-05	20128.653328611897	0.000241467917272236	8	0.0	5.901794145420208e-05
9	TrialState.COMPLETE	0.0001327903682719547	2020-01-10 21:50:01.366215	2020-01-10 22:05:21.618105	9.521959728958652	350.0	21.0	0.073205451630794	0.06563408298571298	1400.0	1.0011160334719003	4.426345609065156e-05	0.0001327903682719547	8.852691218130312e-05	0.0001327903682719547	20295.382657577902	0.00025542199602198855	4.426345609065156e-05	0.0001327903682719547	8.852691218130312e-05	0.0001327903682719547	20295.382303470255	0.0002554220240988068	4.426345609065156e-05	0.0001327903682719547	8.852691218130312e-05	0.0001327903682719547	20295.383011685553	0.0002554219679651669	9	0.0002655807365439094	0.00017705382436260624
10	TrialState.COMPLETE	8.852691218130312e-05	2020-01-10 22:05:21.619051	2020-01-10 22:16:05.327930	3.042343826719634	150.0	41.0	0.021914180333369386	0.01586357097678634	900.0	1.0076384362906465	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20428.226407577902	0.00019696023387228716	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20428.22609773371	0.00019696023703758562	0.0	8.852691218130312e-05	0.0	4.426345609065156e-05	20428.226717422098	0.0001969602307075814	10	0.00017705382436260624	0.00011803588290840416
11	TrialState.COMPLETE	0.0001327903682719547	2020-01-10 22:16:05.328717	2020-01-10 22:26:13.524373	3.0757189544686128	150.0	26.0	0.023758782720483887	0.01082088447758101	1900.0	1.0036545474034655	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	20347.125442634562	0.00022333719759985908	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	20347.125	0.00022333721484092326	0.0	0.0001327903682719547	4.426345609065156e-05	4.426345609065156e-05	20347.12588526912	0.00022333718036614907	11	0.0002655807365439094	0.00017705382436260624
12	TrialState.COMPLETE	0.00017705382436260624	2020-01-10 22:26:13.525220	2020-01-10 22:39:14.848764	4.898653540982629	350.0	1.0	0.00197445020105972	0.02082778187475859	800.0	0.989371477280602	0.0	0.00017705382436260624	0.0	0.0	20057.811304886687	0.00022807178767453117	0.0	0.00017705382436260624	0.0	0.0	20057.811083569406	0.0002280717917031117	0.0	0.00017705382436260624	0.0	0.0	20057.811526203965	0.00022807178364676973	12	0.00017705382436260624	0.00017705382436260624
13	TrialState.COMPLETE	8.852691218130312e-05	2020-01-10 22:39:14.849613	2020-01-10 22:52:16.841772	5.837806604927531	250.0	31.0	0.023288320987350796	0.06142440563188642	1700.0	1.0044572865699386	0.0	8.852691218130312e-05	0.0	0.0	20363.660388633143	0.00018651368126457692	0.0	8.852691218130312e-05	0.0	0.0	20363.660189447593	0.00018651371684076865	0.0	8.852691218130312e-05	0.0	0.0	20363.660587818697	0.0001865136457315201	13	0.00017705382436260624	0.00011803588290840416
14	TrialState.COMPLETE	0.0008410056657223796	2020-01-10 22:52:16.842678	2020-01-10 23:09:19.668956	5.731750460346452	350.0	36.0	0.02016782933457089	0.031652559870722144	2000.0	0.9962398081152926	8.852691218130312e-05	0.0008410056657223796	0.00017705382436260624	0.0003098441926345609	20196.894741501415	0.0003989071423635194	8.852691218130312e-05	0.0008410056657223796	0.00017705382436260624	0.0003098441926345609	20196.894254603398	0.0003989071474789953	8.852691218130312e-05	0.0008410056657223796	0.00017705382436260624	0.0003098441926345609	20196.895228399433	0.0003989071372488223	14	0.000796742209631728	0.0008262511803588291
15	TrialState.COMPLETE	0.0006639518413597734	2020-01-10 23:09:19.669751	2020-01-10 23:26:49.495209	9.191521155304496	450.0	16.0	0.0012856711256083665	0.015355655053758811	500.0	0.991821708088765	0.0	0.0006639518413597734	0.0003541076487252125	0.0005311614730878187	20107.731851983004	0.0003589889504322205	0.0	0.0006639518413597734	0.0003541076487252125	0.0005311614730878187	20107.731586402268	0.00035898896287407797	0.0	0.0006639518413597734	0.0003541076487252125	0.0005311614730878187	20107.73211756374	0.00035898893799673484	15	0.0006196883852691218	0.0006491973559962229
16	TrialState.COMPLETE	0.0002213172804532578	2020-01-10 23:26:49.496060	2020-01-10 23:35:14.219868	7.829409724178168	50.0	36.0	0.0035100633078689702	0.016776689877998612	800.0	1.0016048522127077	0.0	0.0002213172804532578	4.426345609065156e-05	4.426345609065156e-05	20305.694714943344	0.0002545760675584699	0.0	0.0002213172804532578	4.426345609065156e-05	4.426345609065156e-05	20305.69440509915	0.00025457607037788566	0.0	0.0002213172804532578	4.426345609065156e-05	4.426345609065156e-05	20305.695024787536	0.0002545760647396493	16	0.0002655807365439094	0.00023607176581680832
17	TrialState.COMPLETE	0.0	2020-01-10 23:35:14.220609	2020-01-10 23:46:00.940646	2.3865721949894025	250.0	1.0	0.0018871480098475433	0.03317193016613776	500.0	0.9929725602859751	0.0	0.0	0.0	0.0	20131.05300548867	0.00020349096191484234	0.0	0.0	0.0	0.0	20131.052717776205	0.00020349096654060148	0.0	0.0	0.0	0.0	20131.053293201134	0.00020349095729001152	17	0.0	0.0
18	TrialState.COMPLETE	0.0002655807365439094	2020-01-10 23:46:00.941469	2020-01-11 00:00:53.516218	2.2602461903631874	350.0	16.0	0.0010298804924641332	0.09015641115537984	1400.0	0.9980180623248841	0.0	0.0002655807365439094	0.0	4.426345609065156e-05	20233.27684578612	0.00024187676199328666	0.0	0.0002655807365439094	0.0	4.426345609065156e-05	20233.27638101983	0.00024187676541359202	0.0	0.0002655807365439094	0.0	4.426345609065156e-05	20233.277310552407	0.00024187675857357754	18	0.0003541076487252125	0.0002950897072710104
19	TrialState.COMPLETE	0.00017705382436260624	2020-01-11 00:00:53.517034	2020-01-11 00:10:43.230406	5.189744886356303	150.0	11.0	0.001654043067424088	0.01128400622169988	1200.0	0.9863490437025212	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	19996.146556303116	0.0002740260207583059	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	19996.146157932013	0.0002740260300239443	0.0	0.00017705382436260624	0.00017705382436260624	0.00017705382436260624	19996.14695467422	0.00027402601149466353	19	0.00017705382436260624	0.00017705382436260624
20	TrialState.COMPLETE	0.0003098441926345609	2020-01-11 00:10:43.231446	2020-01-11 00:19:11.223582	9.103551676180727	50.0	31.0	0.04252094028205513	0.018408510083979583	500.0	1.0067016936559878	0.0	0.0003098441926345609	4.426345609065156e-05	0.0001327903682719547	20409.40985747167	0.00024969294216156684	0.0	0.0003098441926345609	4.426345609065156e-05	0.0001327903682719547	20409.409791076487	0.0002496929423443042	0.0	0.0003098441926345609	4.426345609065156e-05	0.0001327903682719547	20409.409923866857	0.0002496929419788392	20	0.0004426345609065156	0.0003541076487252125
21	TrialState.COMPLETE	0.000796742209631728	2020-01-11 00:19:11.224434	2020-01-11 00:36:41.440438	9.23673248107639	450.0	16.0	0.08742006548795703	0.020045434185552945	800.0	1.0038916542385703	4.426345609065156e-05	0.000796742209631728	0.000398371104815864	0.0005311614730878187	20352.14301522663	0.0004399928025463785	4.426345609065156e-05	0.000796742209631728	0.000398371104815864	0.0005311614730878187	20352.142749645893	0.000439992935428293	4.426345609065156e-05	0.000796742209631728	0.000398371104815864	0.0005311614730878187	20352.143280807366	0.0004399926698877649	21	0.000708215297450425	0.000767233238904627
22	TrialState.COMPLETE	0.0002213172804532578	2020-01-11 00:36:41.441376	2020-01-11 00:45:16.207590	8.87650234303369	50.0	41.0	0.010639897973211007	0.024460711906139933	1000.0	0.9971841211053953	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	20216.25349681303	0.00026341735628823725	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	20216.25318696884	0.0002634173627592478	0.0	0.0002213172804532578	0.0	8.852691218130312e-05	20216.253806657223	0.0002634173498191297	22	0.0004426345609065156	0.0002950897072710104
23	TrialState.COMPLETE	0.0	2020-01-11 00:45:16.208390	2020-01-11 00:55:54.967205	3.639467030037904	150.0	41.0	0.04550425815710072	0.014684472692692734	1500.0	1.0062481302401938	0.0	0.0	0.0	0.0	20399.96908197592	0.0001590668683079754	0.0	0.0	0.0	0.0	20399.968705736545	0.00015906689227111352	0.0	0.0	0.0	0.0	20399.9694582153	0.00015906684436654348	23	0.0	0.0
24	TrialState.COMPLETE	0.0	2020-01-11 00:55:54.968024	2020-01-11 01:11:14.309511	1.88644029646482	450.0	1.0	0.006052581297195607	0.018176643800582655	500.0	1.005436471836235	0.0	0.0	0.0	0.0	20383.576465120397	0.0001958108200555176	0.0	0.0	0.0	0.0	20383.57595609065	0.00019581085905191913	0.0	0.0	0.0	0.0	20383.576974150143	0.0001958107811036581	24	0.0	0.0
25	TrialState.COMPLETE	0.00017705382436260624	2020-01-11 01:11:14.310390	2020-01-11 01:30:23.514762	5.350636712236549	450.0	26.0	0.0071085213750420664	0.0492317902251561	1500.0	1.0042596793950442	0.0	0.00017705382436260624	0.0	8.852691218130312e-05	20359.760224858357	0.00023292960251966547	0.0	0.00017705382436260624	0.0	8.852691218130312e-05	20359.75973796034	0.00023292960998291446	0.0	0.00017705382436260624	0.0	8.852691218130312e-05	20359.760711756375	0.00023292959505850577	25	0.0	0.00011803588290840416
26	TrialState.COMPLETE	0.00017705382436260624	2020-01-11 01:30:23.515638	2020-01-11 01:41:20.239668	8.347173575028144	150.0	41.0	0.0010877446467299232	0.025545436023358608	1700.0	0.9960931657592367	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20193.852182188384	0.00026177883457959266	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20193.85180594901	0.00026177883565983007	0.0	0.00017705382436260624	0.0	0.00017705382436260624	20193.852558427763	0.0002617788334994354	26	0.00017705382436260624	0.00017705382436260624
27	TrialState.COMPLETE	0.0002213172804532578	2020-01-11 01:41:20.240546	2020-01-11 01:55:47.759038	7.771601843242648	250.0	46.0	0.04972843168053572	0.09699013000159498	1500.0	0.9988988810934457	8.852691218130312e-05	0.0002213172804532578	8.852691218130312e-05	8.852691218130312e-05	20251.03994776912	0.00030954469103012806	8.852691218130312e-05	0.0002213172804532578	8.852691218130312e-05	8.852691218130312e-05	20251.0396157932	0.00030954475941004925	8.852691218130312e-05	0.0002213172804532578	8.852691218130312e-05	8.852691218130312e-05	20251.040279745044	0.00030954462270702465	27	0.0004426345609065156	0.0002950897072710104
28	TrialState.COMPLETE	0.00017705382436260624	2020-01-11 01:55:47.759859	2020-01-11 02:07:50.567859	2.643807383091972	250.0	11.0	0.0035999595396911726	0.06054010096623588	900.0	1.010630100080676	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	20489.110149610482	0.00020332112314277645	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	20489.109861898018	0.00020332112487585763	0.0	0.00017705382436260624	0.0	4.426345609065156e-05	20489.110437322946	0.00020332112140996405	28	0.0003541076487252125	0.00023607176581680832
29	TrialState.COMPLETE	0.000398371104815864	2020-01-11 02:07:50.568665	2020-01-11 02:18:31.034808	5.513175539536022	150.0	41.0	0.0032508256773975492	0.010826357310584435	1000.0	0.984708594448896	4.426345609065156e-05	0.000398371104815864	4.426345609065156e-05	0.0001327903682719547	19963.278682719545	0.0003318347669367245	4.426345609065156e-05	0.000398371104815864	4.426345609065156e-05	0.0001327903682719547	19963.278240084986	0.00033183477352668556	4.426345609065156e-05	0.000398371104815864	4.426345609065156e-05	0.0001327903682719547	19963.279125354107	0.00033183476034821867	29	0.0004426345609065156	0.00041312559017941453
30	TrialState.COMPLETE	0.0003098441926345609	2020-01-11 02:18:31.035626	2020-01-11 02:31:32.384692	8.241781646676227	350.0	1.0	0.015722694552145405	0.04262830246976828	800.0	0.9928145722964062	0.0	0.0003098441926345609	0.0	0.00017705382436260624	20127.66023371105	0.0003233971339310355	0.0	0.0003098441926345609	0.0	0.00017705382436260624	20127.659923866857	0.00032339713951852315	0.0	0.0003098441926345609	0.0	0.00017705382436260624	20127.66054355524	0.0003233971283450517	30	0.0004426345609065156	0.0003541076487252125
31	TrialState.COMPLETE	8.852691218130312e-05	2020-01-11 02:31:32.386009	2020-01-11 02:38:43.783288	1.0790646580860213	50.0	1.0	0.007054694392820712	0.015452568129471586	1200.0	1.0144975640790652	0.0	8.852691218130312e-05	0.0	0.0	20567.32175106232	0.0002173050606506729	0.0	8.852691218130312e-05	0.0	0.0	20567.321308427763	0.0002173050637766235	0.0	8.852691218130312e-05	0.0	0.0	20567.322193696884	0.00021730505752535397	31	0.0	5.901794145420208e-05
32	TrialState.COMPLETE	0.0002655807365439094	2020-01-11 02:38:43.784081	2020-01-11 02:51:00.642701	4.807426629023743	250.0	16.0	0.021143659210535255	0.09592386614099814	2000.0	0.992690856592529	0.0	0.0002655807365439094	0.0001327903682719547	0.00017705382436260624	20124.94442723088	0.0002728173570738675	0.0	0.0002655807365439094	0.0001327903682719547	0.00017705382436260624	20124.944006728045	0.00027281736603214374	0.0	0.0002655807365439094	0.0001327903682719547	0.00017705382436260624	20124.94484773371	0.0002728173481180548	32	0.0005311614730878187	0.0003541076487252125
33	TrialState.COMPLETE	0.0001327903682719547	2020-01-11 02:51:00.643526	2020-01-11 03:01:23.547123	5.620338746406911	150.0	31.0	0.006284448977338813	0.015758603207771598	1300.0	1.0004202179163433	8.852691218130312e-05	0.0001327903682719547	0.0001327903682719547	0.0001327903682719547	20281.89693254249	0.00033919713590996504	8.852691218130312e-05	0.0001327903682719547	0.0001327903682719547	0.0001327903682719547	20281.89660056657	0.00033919713764611446	8.852691218130312e-05	0.0001327903682719547	0.0001327903682719547	0.0001327903682719547	20281.897264518415	0.00033919713417400444	33	0.0002655807365439094	0.00017705382436260624
34	TrialState.COMPLETE	0.0005311614730878187	2020-01-11 03:01:23.547968	2020-01-11 03:14:48.764663	5.628134030841145	250.0	36.0	0.002729473274234146	0.05882473037142298	500.0	1.0005997051172422	0.0	0.0005311614730878187	0.0002655807365439094	0.0004426345609065156	20285.248008144477	0.00037963017311468865	0.0	0.0005311614730878187	0.0002655807365439094	0.0004426345609065156	20285.24738845609	0.00037963018180443186	0.0	0.0005311614730878187	0.0002655807365439094	0.0004426345609065156	20285.24862783286	0.0003796301644267042	34	0.0005311614730878187	0.0005311614730878187
35	TrialState.COMPLETE	0.0	2020-01-11 03:14:48.765647	2020-01-11 03:27:54.731116	0.7494709891146534	350.0	1.0	0.005411303585839089	0.01941780772809296	1300.0	1.0072715959221732	0.0	0.0	0.0	0.0	20420.86353576487	0.00016184231229512624	0.0	0.0	0.0	0.0	20420.863181657223	0.00016184231456984897	0.0	0.0	0.0	0.0	20420.863889872522	0.00016184231002067435	35	0.0	0.0
36	TrialState.COMPLETE	8.852691218130312e-05	2020-01-11 03:27:54.732044	2020-01-11 03:36:14.331196	0.5810627041082483	50.0	16.0	0.03649190289600173	0.03979055678244572	1000.0	0.997315352710121	0.0	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	20218.642152089236	0.00020278146896453829	0.0	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	20218.641820113313	0.00020278147291160915	0.0	8.852691218130312e-05	4.426345609065156e-05	4.426345609065156e-05	20218.642484065156	0.00020278146501850428	36	0.00017705382436260624	0.00011803588290840416
37	TrialState.COMPLETE	0.000398371104815864	2020-01-11 03:36:14.332000	2020-01-11 03:53:49.334459	3.6222622614436353	450.0	16.0	0.06632567256883518	0.013941406101280899	600.0	1.0230958876248166	8.852691218130312e-05	0.000398371104815864	0.0001327903682719547	0.0002655807365439094	20741.678138279036	0.00036143122515234127	8.852691218130312e-05	0.000398371104815864	0.0001327903682719547	0.0002655807365439094	20741.677939093486	0.00036143122606336134	8.852691218130312e-05	0.000398371104815864	0.0001327903682719547	0.0002655807365439094	20741.67833746459	0.0003614312242413887	37	0.000796742209631728	0.0005311614730878187
38	TrialState.COMPLETE	4.426345609065156e-05	2020-01-11 03:53:49.335283	2020-01-11 04:03:34.063065	7.391089430592317	150.0	6.0	0.030780345692090674	0.09820984471513068	1700.0	1.0019341576704295	0.0	4.426345609065156e-05	0.0	0.0	20312.59804355524	0.00017636491616285896	0.0	4.426345609065156e-05	0.0	0.0	20312.597645184134	0.00017636491796779868	0.0	4.426345609065156e-05	0.0	0.0	20312.598441926344	0.00017636491435811858	38	8.852691218130312e-05	5.901794145420208e-05
39	TrialState.COMPLETE	0.0002213172804532578	2020-01-11 04:03:34.063895	2020-01-11 04:25:29.539405	2.353898935913956	450.0	41.0	0.00717905234731435	0.024276522321914993	1500.0	1.0018183942627754	0.0	0.0002213172804532578	8.852691218130312e-05	8.852691218130312e-05	20310.370418732295	0.0002538153724855238	0.0	0.0002213172804532578	8.852691218130312e-05	8.852691218130312e-05	20310.36999822946	0.00025381537735260826	0.0	0.0002213172804532578	8.852691218130312e-05	8.852691218130312e-05	20310.37083923513	0.0002538153676197054	39	0.0004426345609065156	0.0002950897072710104
40	TrialState.COMPLETE	0.0001327903682719547	2020-01-11 04:25:29.540185	2020-01-11 04:45:41.817845	1.6886528499847218	450.0	31.0	0.004868625534651685	0.06293086626425183	900.0	0.9930339234086568	0.0	0.0001327903682719547	0.0	0.0	20131.94770272663	0.0002317219411914486	0.0	0.0001327903682719547	0.0	0.0	20131.94737075071	0.0002317219494086366	0.0	0.0001327903682719547	0.0	0.0	20131.94803470255	0.00023172193297692074	40	0.0002655807365439094	0.00017705382436260624
41	TrialState.COMPLETE	0.0005311614730878187	2020-01-11 04:45:41.818696	2020-01-11 04:54:29.794524	9.024100656817428	150.0	1.0	0.005414713558910501	0.03849972255562593	500.0	0.9902550472625724	0.0	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	20075.521246458924	0.00035791333620625735	0.0	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	20075.520892351276	0.00035791336905106235	0.0	0.0005311614730878187	0.00017705382436260624	0.0003541076487252125	20075.52160056657	0.0003579133033878066	41	0.0005311614730878187	0.0005311614730878187
42	TrialState.COMPLETE	4.426345609065156e-05	2020-01-11 04:54:29.795469	2020-01-11 05:01:54.472335	1.3800784100826988	50.0	1.0	0.0339153077851565	0.02195359076118594	1300.0	1.0059200499673964	0.0	4.426345609065156e-05	0.0	0.0	20393.425969369688	0.00016404107295969267	0.0	4.426345609065156e-05	0.0	0.0	20393.42585871105	0.0001640410735971392	0.0	4.426345609065156e-05	0.0	0.0	20393.42608002833	0.00016404107232231794	42	8.852691218130312e-05	5.901794145420208e-05
