number	state	value	datetime_start	datetime_complete	params	params	params	params	params	params	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	user_attrs	system_attrs	intermediate_values	intermediate_values	intermediate_values	intermediate_values
9	TrialState.COMPLETE	0.003186968838526912	2020-01-02 22:23:47.390206	2020-01-02 23:08:39.585132	0.9054028358891746	27.128982729271584	100.0	10.0	0.049231878238565736	1800.0	0.8808174224866749	0.00021246458923512748	0.003186968838526912	0.001168555240793201	0.0018767705382436261	17856.057206090652	0.0015012849056163687	0.00021246458923512748	0.003186968838526912	0.001168555240793201	0.0018767705382436261	17856.013597733712	0.0015012932875910004	0.00021246458923512748	0.003186968838526912	0.001168555240793201	0.0018767705382436261	17856.100814447593	0.001501276624533213	9		0.0040132200188857416	0.0034968130311614732	
10	TrialState.COMPLETE	4.426345609065156e-05	2020-01-02 23:08:39.586043	2020-01-02 23:48:26.391198	0.8049293202331075	6.615023624743636	150.0	30.0	0.0017868399602460083	600.0	0.9729470516813862	0.0	4.426345609065156e-05	0.0	0.0	19724.852204320112	0.00022343961149163063	0.0	4.426345609065156e-05	0.0	0.0	19724.8444582153	0.00022343968949897492	0.0	4.426345609065156e-05	0.0	0.0	19724.85995042493	0.00022343953350613947	10	8.852691218130312e-05	5.901794145420208e-05		
11	TrialState.COMPLETE	0.00017705382436260624	2020-01-02 23:48:26.392157	2020-01-03 00:22:04.011702	0.42855861200061174	12.086251993324035	100.0	70.0	0.001301674258483192	1400.0	0.9893847193499473	0.0	0.00017705382436260624	0.0	0.0	20057.959853045326	0.00023996015182879297	0.0	0.00017705382436260624	0.0	0.0	20057.949097025496	0.00023996031248802772	0.0	0.00017705382436260624	0.0	0.0	20057.970609065156	0.00023995999124063939	11	0.00017705382436260624	0.00017705382436260624		
12	TrialState.COMPLETE	0.0015049575070821529	2020-01-03 00:22:04.012550	2020-01-03 01:11:01.658252	0.4517643387036937	27.754113519864262	200.0	100.0	0.0040396024039561496	1500.0	0.9537973072249769	0.00017705382436260624	0.0015049575070821529	0.0003541076487252125	0.0004426345609065156	19336.428735835692	0.0008114661636477624	0.00017705382436260624	0.0015049575070821529	0.0003541076487252125	0.0004426345609065156	19336.387703611897	0.0008114675054289867	0.00017705382436260624	0.0015049575070821529	0.0003541076487252125	0.0004426345609065156	19336.46976805949	0.0008114648236552334	12	0.0005311614730878187	0.0011803588290840415		
13	TrialState.COMPLETE	0.0029390934844192636	2020-01-03 01:11:01.659343	2020-01-03 02:08:39.395009	0.6034359455996166	14.578261782062404	150.0	80.0	0.03959328146426105	1200.0	0.8498555634494954	0.0003186968838526912	0.0029390934844192636	0.0010977337110481585	0.0017705382436260624	17228.67930240793	0.0014945593052946707	0.0003186968838526912	0.0029390934844192636	0.0010977337110481585	0.0017705382436260624	17228.66830736544	0.0014945596318652842	0.0003186968838526912	0.0029390934844192636	0.0010977337110481585	0.0017705382436260624	17228.690297450426	0.0014945589790930096	13		0.0034820585457979226	0.0031427053824362606	
14	TrialState.COMPLETE	0.0022574362606232294	2020-01-03 02:08:39.396243	2020-01-03 02:57:39.487061	0.2218266081399905	20.993130804305558	200.0	100.0	0.006656495114121696	1300.0	0.9243721477305197	0.0003541076487252125	0.0022574362606232294	0.000708215297450425	0.001106586402266289	18739.533374645893	0.0011906471615565936	0.0003541076487252125	0.0022574362606232294	0.000708215297450425	0.001106586402266289	18739.498804886687	0.0011906488982338726	0.0003541076487252125	0.0022574362606232294	0.000708215297450425	0.001106586402266289	18739.5679444051	0.0011906454300136956	14	0.0011508498583569404	0.0018885741265344666		
15	TrialState.COMPLETE	0.00017705382436260624	2020-01-03 02:57:39.488113	2020-01-03 03:37:43.758952	0.2281676087876873	24.974514697207827	150.0	60.0	0.0010281811639923657	900.0	0.9856952598151312	0.0	0.00017705382436260624	0.0	0.0	19983.46253098442	0.00025465352370679324	0.0	0.00017705382436260624	0.0	0.0	19983.43975743626	0.0002546552597049682	0.0	0.00017705382436260624	0.0	0.0	19983.485304532576	0.00025465179782307594	15	0.00017705382436260624	0.00017705382436260624		
16	TrialState.COMPLETE	0.0003098441926345609	2020-01-03 03:37:43.759972	2020-01-03 04:08:09.092102	0.4594153623828662	26.618834838863865	50.0	80.0	0.002742813366014883	1600.0	0.99099180601882	4.426345609065156e-05	0.0003098441926345609	4.426345609065156e-05	0.0001327903682719547	20090.6893148017	0.00027706498986471205	4.426345609065156e-05	0.0003098441926345609	4.426345609065156e-05	0.0001327903682719547	20090.658109065156	0.00027706603635198156	4.426345609065156e-05	0.0003098441926345609	4.426345609065156e-05	0.0001327903682719547	20090.720520538245	0.000277063944516228	16	0.0004426345609065156	0.0003541076487252125		
17	TrialState.COMPLETE	0.0041784702549575075	2020-01-03 04:08:09.093134	2020-01-03 05:05:19.880171	0.47116270137385774	3.433791545260068	150.0	60.0	0.018495028886765852	2000.0	0.8855136806519331	0.0010269121813031162	0.0041784702549575075	0.002584985835694051	0.003186968838526912	17951.504674220963	0.002504043372738663	0.0010269121813031162	0.0041784702549575075	0.002584985835694051	0.003186968838526912	17951.500531161473	0.0025040435666198	0.0010269121813031162	0.0041784702549575075	0.002584985835694051	0.003186968838526912	17951.508817280454	0.002504043179327112	17		0.0044853635505193576	0.0042935552407932015	
18	TrialState.COMPLETE	0.002160056657223796	2020-01-03 05:05:19.881175	2020-01-03 05:49:23.719273	0.516930179626585	20.62451680910383	50.0	50.0	0.02925025290982806	1000.0	0.9395682698786433	0.0003895184135977337	0.002160056657223796	0.0010977337110481585	0.00141643059490085	19047.599876062322	0.0013389360889592406	0.0003895184135977337	0.002160056657223796	0.0010977337110481585	0.00141643059490085	19047.528293201132	0.001338937697918307	0.0003895184135977337	0.002160056657223796	0.0010977337110481585	0.00141643059490085	19047.671458923513	0.001338934482296998	18		0.0021836638338054767	0.0021689093484419265	
19	TrialState.COMPLETE	0.0009295325779036828	2020-01-03 05:49:23.720144	2020-01-03 06:19:42.817996	0.4246480937691215	22.40868767897158	50.0	100.0	0.01160795636949311	1400.0	0.9590722527957316	0.0	0.0009295325779036828	0.0003541076487252125	0.000398371104815864	19443.33547273371	0.0005090168767362174	0.0	0.0009295325779036828	0.0003541076487252125	0.000398371104815864	19443.249513101982	0.0005090250312998377	0.0	0.0009295325779036828	0.0003541076487252125	0.000398371104815864	19443.421432365438	0.000509008778818491	19	0.0002655807365439094	0.000708215297450425		
20	TrialState.COMPLETE	0.0026203966005665723	2020-01-03 06:19:42.818923	2020-01-03 07:27:13.227053	0.6897861149158612	18.058490491358615	200.0	50.0	0.02012567785414735	1900.0	0.8554762778183144	0.0003541076487252125	0.0026203966005665723	0.0009560906515580737	0.0016643059490084986	17342.22287535411	0.0014874169699856305	0.0003541076487252125	0.0026203966005665723	0.0009560906515580737	0.0016643059490084986	17342.198052407934	0.0014874197683973976	0.0003541076487252125	0.0026203966005665723	0.0009560906515580737	0.0016643059490084986	17342.24769830028	0.0014874141850123419	20		0.003659112370160529	0.0030099150141643057	
21	TrialState.COMPLETE	0.0001327903682719547	2020-01-03 07:27:13.227887	2020-01-03 08:10:55.589389	0.6503356066460972	27.25172487549056	200.0	10.0	0.0010360167184413117	1700.0	0.9820910086883363	0.0	0.0001327903682719547	0.0	0.0	19910.214810552407	0.0002402751259790712	0.0	0.0001327903682719547	0.0	0.0	19910.193918201134	0.00024027590954290995	0.0	0.0001327903682719547	0.0	0.0	19910.235702903683	0.00024027434331919622	21	8.852691218130312e-05	0.00011803588290840416		
22	TrialState.COMPLETE	0.0001327903682719547	2020-01-03 08:10:55.590408	2020-01-03 08:37:56.923979	0.7769662731470988	10.53164494674802	50.0	10.0	0.009560712615897894	600.0	0.9642543888799829	0.0	0.0001327903682719547	0.0	0.0	19548.1803957153	0.0003155539529755135	0.0	0.0001327903682719547	0.0	0.0	19548.147353045326	0.00031556062265610733	0.0	0.0001327903682719547	0.0	0.0	19548.213438385268	0.0003155473836158524	22	8.852691218130312e-05	0.00011803588290840416		
23	TrialState.COMPLETE	0.0003541076487252125	2020-01-03 08:37:56.924925	2020-01-03 09:07:32.906564	0.8205066158026506	27.517738878465344	50.0	20.0	0.002964358874502861	1100.0	0.9956058321589885	4.426345609065156e-05	0.0003541076487252125	0.00017705382436260624	0.0002213172804532578	20184.04222733711	0.00032462731455408647	4.426345609065156e-05	0.0003541076487252125	0.00017705382436260624	0.0002213172804532578	20183.991678470255	0.0003246316474050843	4.426345609065156e-05	0.0003541076487252125	0.00017705382436260624	0.0002213172804532578	20184.092776203965	0.00032462300379337676	23	0.000708215297450425	0.00047214353163361664		
24	TrialState.COMPLETE	0.0016377478753541077	2020-01-03 09:07:32.907459	2020-01-03 09:54:19.932946	0.5298314220580026	14.291390509019413	200.0	20.0	0.06763567989263371	500.0	0.8125633494859015	8.852691218130312e-05	0.0016377478753541077	0.0005754249291784702	0.0009737960339943342	16471.710627655808	0.0009429471117605153	8.852691218130312e-05	0.0016377478753541077	0.0005754249291784702	0.0009737960339943342	16471.701974150143	0.0009429489715941201	8.852691218130312e-05	0.0016377478753541077	0.0005754249291784702	0.0009737960339943342	16471.719281161473	0.0009429452592738417	24	0.0015049575070821529	0.001593484419263456		
25	TrialState.COMPLETE	0.0009737960339943342	2020-01-03 09:54:19.933739	2020-01-03 10:42:10.003124	0.5023611633515666	27.785096693331486	200.0	60.0	0.0024072258522467695	1800.0	0.9659535024262023	0.0003098441926345609	0.0009737960339943342	0.000398371104815864	0.0005311614730878187	19583.167205205384	0.0007069111799904027	0.0003098441926345609	0.0009737960339943342	0.000398371104815864	0.0005311614730878187	19583.13779213881	0.0007069178800359648	0.0003098441926345609	0.0009737960339943342	0.000398371104815864	0.0005311614730878187	19583.196618271955	0.000706904539789216	25	0.0003541076487252125	0.000767233238904627		
26	TrialState.COMPLETE	0.0011951133144475921	2020-01-03 10:42:10.003937	2020-01-03 11:29:32.025715	0.1677272408504728	25.08165922622872	200.0	40.0	0.06735134836326291	2000.0	0.8170486733130963	4.426345609065156e-05	0.0011951133144475921	0.0001327903682719547	0.0003541076487252125	16562.832927584986	0.0007405478451773706	4.426345609065156e-05	0.0011951133144475921	0.0001327903682719547	0.0003541076487252125	16562.813429532576	0.000740548285897086	4.426345609065156e-05	0.0011951133144475921	0.0001327903682719547	0.0003541076487252125	16562.852425637393	0.000740547404736631	26	0.0011508498583569404	0.0011803588290840415		
27	TrialState.COMPLETE	0.0004426345609065156	2020-01-03 11:29:32.026726	2020-01-03 12:09:30.335717	0.5801048006579208	6.710522616039951	150.0	60.0	0.001979313543281367	1400.0	0.9681754468469629	0.0	0.0004426345609065156	0.0	0.0002655807365439094	19627.858954497166	0.0003521539499504678	0.0	0.0004426345609065156	0.0	0.0002655807365439094	19627.850964943344	0.00035215480227813545	0.0	0.0004426345609065156	0.0	0.0002655807365439094	19627.86694405099	0.0003521530998920053	27	0.00017705382436260624	0.0003541076487252125		
28	TrialState.COMPLETE	0.0002213172804532578	2020-01-03 12:09:30.336546	2020-01-03 12:42:57.874245	0.5775756536636723	6.556632723861522	100.0	20.0	0.0015536351151330407	1100.0	0.9725545011018769	4.426345609065156e-05	0.0002213172804532578	0.00017705382436260624	0.00017705382436260624	19716.768944759206	0.0003481287193539952	4.426345609065156e-05	0.0002213172804532578	0.00017705382436260624	0.00017705382436260624	19716.762083923513	0.00034812886412549844	4.426345609065156e-05	0.0002213172804532578	0.00017705382436260624	0.00017705382436260624	19716.7758055949	0.0003481285747304647	28	0.0002655807365439094	0.00023607176581680832		
29	TrialState.COMPLETE	0.003576487252124646	2020-01-03 12:42:57.875294	2020-01-03 13:41:13.180567	0.9481554659431104	8.725969632419474	150.0	40.0	0.013002184290651909	1900.0	0.8915159547979277	0.0006373937677053824	0.003576487252124646	0.0013810198300283287	0.00198300283286119	18073.219830028327	0.0018315158861903764	0.0006373937677053824	0.003576487252124646	0.0013810198300283287	0.00198300283286119	18073.19840651558	0.0018315163219092606	0.0006373937677053824	0.003576487252124646	0.0013810198300283287	0.00198300283286119	18073.241253541077	0.0018315154507343584	29		0.00312795089707271	0.00340828611898017	
30	TrialState.COMPLETE	0.0028771246458923513	2020-01-03 13:41:13.181553	2020-01-03 14:15:38.504329	0.7233928925811055	1.8851834832243681	100.0	100.0	0.006790446238268472	1000.0	0.9553055151019301	0.000708215297450425	0.0028771246458923513	0.0015492209631728046	0.0021689093484419265	19366.865195644477	0.001664773874039872	0.000708215297450425	0.0028771246458923513	0.0015492209631728046	0.0021689093484419265	19366.860127478754	0.0016647739269312876	0.000708215297450425	0.0028771246458923513	0.0015492209631728046	0.0021689093484419265	19366.870263810197	0.0016647738211626837	30	0.0006196883852691218	0.002124645892351275		
31	TrialState.COMPLETE	0.003824362606232295	2020-01-03 14:15:38.505350	2020-01-03 15:04:32.489734	0.23890101540458972	6.433857226720047	100.0	70.0	0.02928772843432147	1400.0	0.9009582350275	0.0005311614730878187	0.003824362606232295	0.001593484419263456	0.0022662889518413596	18264.756851983002	0.0018676266707400625	0.0005311614730878187	0.003824362606232295	0.001593484419263456	0.0022662889518413596	18264.748016997168	0.0018676267864845765	0.0005311614730878187	0.003824362606232295	0.001593484419263456	0.0022662889518413596	18264.76568696884	0.0018676265550317099	31		0.003777148253068933	0.003806657223796034	
32	TrialState.COMPLETE	0.0027974504249291786	2020-01-03 15:04:32.490573	2020-01-03 15:53:15.910503	0.6387299896714168	11.26421531942757	100.0	70.0	0.03697372499090571	1000.0	0.8984779203792949	0.0003895184135977337	0.0027974504249291786	0.0010977337110481585	0.0016997167138810198	18214.4648194051	0.0014422642271804795	0.0003895184135977337	0.0027974504249291786	0.0010977337110481585	0.0016997167138810198	18214.44854815864	0.0014422645586223543	0.0003895184135977337	0.0027974504249291786	0.0010977337110481585	0.0016997167138810198	18214.48109065156	0.0014422638959743243	32		0.002891879131255902	0.0028328611898017	
33	TrialState.COMPLETE	0.0002655807365439094	2020-01-03 15:53:15.911560	2020-01-03 16:26:39.465656	0.38069206002968503	24.315676909957045	100.0	40.0	0.002041506642727798	1900.0	0.9829745993213237	0.0	0.0002655807365439094	0.0001327903682719547	0.0001327903682719547	19928.273503895183	0.00032537516196056164	0.0	0.0002655807365439094	0.0001327903682719547	0.0001327903682719547	19928.24513101983	0.00032537611588413686	0.0	0.0002655807365439094	0.0001327903682719547	0.0001327903682719547	19928.30187677054	0.00032537420903376465	33	0.00017705382436260624	0.00023607176581680832		
34	TrialState.COMPLETE	0.005636213408876298	2020-01-03 16:26:39.466768	2020-01-03 17:53:35.487542	0.9059907891654854	20.800294000495818	200.0	50.0	0.00809217625892033	1800.0	0.9033419925878707	0.0010918319169027383	0.005636213408876298	0.002891879131255902	0.003777148253068933	18313.03278446648	0.002924508091544291	0.0010918319169027383	0.005636213408876298	0.002891879131255902	0.003777148253068933	18312.99837700661	0.002924508851609556	0.0010918319169027383	0.005636213408876298	0.002891879131255902	0.003777148253068933	18313.067191926344	0.0029245073323529137	34			0.004913243626062323	0.005347025495750708
