number	value	datetime_start	datetime_complete	params_loss.adversarial_temperature	params_loss.margin	params_model.embedding_dim	params_negative_sampler.num_negs_per_pos	params_optimizer.lr	params_training.batch_size	user_attrs_avg.adjusted_mean_rank	user_attrs_avg.hits_at_1	user_attrs_avg.hits_at_10	user_attrs_avg.hits_at_3	user_attrs_avg.hits_at_5	user_attrs_avg.mean_rank	user_attrs_avg.mean_reciprocal_rank	user_attrs_best.hits_at_1	user_attrs_best.hits_at_10	user_attrs_best.hits_at_3	user_attrs_best.hits_at_5	user_attrs_best.mean_rank	user_attrs_best.mean_reciprocal_rank	user_attrs_random_seed	user_attrs_stopped_epoch	user_attrs_worst.hits_at_1	user_attrs_worst.hits_at_10	user_attrs_worst.hits_at_3	user_attrs_worst.hits_at_5	user_attrs_worst.mean_rank	user_attrs_worst.mean_reciprocal_rank	system_attrs__number	state
0	0.0005705808513066301	2020-03-04 20:37:56.506632	2020-03-04 20:49:24.743919	0.6805362336024964	22.333741235373168	64	50	0.02784450176632368	512	1.0003706381320967	0.00014264521282665753	0.0005705808513066301	0.00028529042565331506	0.00034234851078397807	7147.507745635056	0.0007603074148987372	0.00014264521282665753	0.0005705808513066301	0.00028529042565331506	0.00034234851078397807	7147.50767431245	0.0007603074207927033	1127794542	150	0.00014264521282665753	0.0005705808513066301	0.00028529042565331506	0.00034234851078397807	7147.507816957663	0.0007603074090071031	0	COMPLETE
1	0.0006846970215679561	2020-03-04 20:49:24.789777	2020-03-04 21:00:36.810960	0.10830487762179289	16.356649356007576	64	41	0.06703137708876972	512	0.9953063141572144	0.00017117425539198904	0.0006846970215679561	0.00028529042565331506	0.0004564646810453041	7112.461671231314	0.0007767678913324628	0.00017117425539198904	0.0006846970215679561	0.00028529042565331506	0.0004564646810453041	7112.46151432158	0.0007767679752753584	3243916107	150	0.00017117425539198904	0.0006846970215679561	0.00028529042565331506	0.0004564646810453041	7112.461828141048	0.0007767678075300273	1	COMPLETE
2	0.0005705808513066301	2020-03-04 21:00:36.860052	2020-03-04 21:12:45.334686	0.26115445589165676	23.98496385560497	256	10	0.00152196452609366	512	1.002125125472242	0.0	0.0005705808513066301	8.558712769599452e-05	0.0002567613830879836	7160.568298527902	0.0006165860940926067	0.0	0.0005705808513066301	8.558712769599452e-05	0.0002567613830879836	7160.568155882688	0.0006165861072399913	720392038	150	0.0	0.0005705808513066301	8.558712769599452e-05	0.0002567613830879836	7160.5684411731145	0.0006165860809502374	2	COMPLETE
3	0.0010841036174825973	2020-03-04 21:12:45.366291	2020-03-04 21:37:44.815704	0.9006097534482321	14.735958394665387	256	65	0.003188941756704642	256	0.995477993750841	0.00017117425539198904	0.0010841036174825973	0.00034234851078397807	0.00048499372361063563	7114.264064817985	0.0008704266604861626	0.00017117425539198904	0.0010841036174825973	0.00034234851078397807	0.00048499372361063563	7114.263922172772	0.0008704267623264185	2675163052	150	0.00017117425539198904	0.0010841036174825973	0.00034234851078397807	0.00048499372361063563	7114.264207463198	0.0008704265588833572	3	COMPLETE
4	0.0009414584046559398	2020-03-04 21:37:44.864027	2020-03-04 21:53:30.853062	0.6869283149633779	19.320578472469133	128	3	0.04697211779902345	256	0.998201646011029	0.00014264521282665753	0.0009414584046559398	0.0003138194682186466	0.0005420518087412986	7133.0382289170375	0.0008433231964840183	0.00014264521282665753	0.0009414584046559398	0.0003138194682186466	0.0005420518087412986	7133.03814332991	0.0008433232041456086	3335516935	150	0.00014264521282665753	0.0009414584046559398	0.0003138194682186466	0.0005420518087412986	7133.038314504165	0.0008433231888262157	4	COMPLETE
5	0.0006846970215679561	2020-03-04 21:53:30.886029	2020-03-04 22:24:20.821621	0.43808790311846385	22.643509635964083	128	72	0.013127435812072529	128	1.0019081149652214	5.705808513066301e-05	0.0006846970215679561	0.00022823234052265205	0.0003138194682186466	7158.579082505991	0.0007143747322089897	5.705808513066301e-05	0.0006846970215679561	0.00022823234052265205	0.0003138194682186466	7158.578911331736	0.000714374781472275	3213034032	150	5.705808513066301e-05	0.0006846970215679561	0.00022823234052265205	0.0003138194682186466	7158.579253680246	0.0007143746829936792	5	COMPLETE
6	0.0006846970215679561	2020-03-04 22:24:20.857479	2020-03-04 22:36:20.161368	0.8406799793894965	13.957287415883382	64	68	0.0178287895385069	512	1.0001598195277326	0.0	0.0006846970215679561	0.00017117425539198904	0.00034234851078397807	7147.976064133288	0.000635047178787235	0.0	0.0006846970215679561	0.00017117425539198904	0.00034234851078397807	7147.975950017118	0.0006350475456520747	4100712062	150	0.0	0.0006846970215679561	0.00017117425539198904	0.00034234851078397807	7147.976178249458	0.0006350468136981604	6	COMPLETE
7	0.0007132260641332877	2020-03-04 22:36:20.194786	2020-03-04 22:47:55.809582	0.872518724169151	9.519661385165811	128	24	0.02487569521305087	512	1.0018667313957075	2.8529042565331506e-05	0.0007132260641332877	0.00017117425539198904	0.00022823234052265205	7158.150205409106	0.0006892156559542313	2.8529042565331506e-05	0.0007132260641332877	0.00017117425539198904	0.00022823234052265205	7158.150062763893	0.0006892159148914591	2210398406	150	2.8529042565331506e-05	0.0007132260641332877	0.00017117425539198904	0.00022823234052265205	7158.15034805432	0.0006892153980286456	7	COMPLETE
8	0.0008558712769599452	2020-03-04 22:47:55.846087	2020-03-04 23:17:21.685160	0.31102028513878904	1.9117385768872248	64	75	0.0013777866551403534	128	0.9992230848425238	5.705808513066301e-05	0.0008558712769599452	0.0003138194682186466	0.0004564646810453041	7140.711072121419	0.0007458675140445286	5.705808513066301e-05	0.0008558712769599452	0.0003138194682186466	0.0004564646810453041	7140.711029327856	0.0007458675326410713	2348349879	150	5.705808513066301e-05	0.0008558712769599452	0.0003138194682186466	0.0004564646810453041	7140.711114914983	0.0007458674954653478	8	COMPLETE
9	0.0006276389364372932	2020-03-04 23:17:21.725179	2020-03-04 23:28:32.608164	0.27878540836811105	10.164875921286916	64	40	0.013783640699877671	512	0.9951626420483162	0.00011411617026132602	0.0006276389364372932	0.0002567613830879836	0.0004279356384799726	7111.80337783864	0.0007215805363246536	0.00011411617026132602	0.0006276389364372932	0.0002567613830879836	0.0004279356384799726	7111.80326372247	0.0007215805423197174	3339241279	150	0.00011411617026132602	0.0006276389364372932	0.0002567613830879836	0.0004279356384799726	7111.80349195481	0.0007215805303321755	9	COMPLETE
10	0.0006276389364372932	2020-03-04 23:28:32.643885	2020-03-04 23:59:06.179074	0.31961531161408174	1.7994219387234405	256	12	0.017087187675122042	128	1.0054177329573588	5.705808513066301e-05	0.0006276389364372932	0.00019970329795732054	0.0003994065959146411	7182.811850964282	0.0006817323509087347	5.705808513066301e-05	0.0006276389364372932	0.00019970329795732054	0.0003994065959146411	7182.811822435239	0.0006817323523582475	4222571378	150	5.705808513066301e-05	0.0006276389364372932	0.00019970329795732054	0.0003994065959146411	7182.811879493324	0.0006817323494596561	10	COMPLETE
11	0.0005705808513066301	2020-03-04 23:59:06.215188	2020-03-05 00:16:09.535482	0.5947303078932442	28.596940856413823	64	49	0.07396350723624127	256	1.002946050247953	0.0	0.0005705808513066301	0.00014264521282665753	0.00028529042565331506	7165.733196393929	0.0006226603369250853	0.0	0.0005705808513066301	0.00014264521282665753	0.00028529042565331506	7165.7330822777585	0.0006226603409577512	2903544048	150	0.0	0.0005705808513066301	0.00014264521282665753	0.00028529042565331506	7165.7333105101	0.0006226603328936364	11	COMPLETE
12	0.0005420518087412986	2020-03-05 00:16:09.583080	2020-03-05 00:36:25.184853	0.42986978416905686	22.877695320560157	128	76	0.06848170834343853	256	1.0074421063071564	0.0	0.0005420518087412986	0.00011411617026132602	0.00019970329795732054	7199.088711057857	0.0006187169102349382	0.0	0.0005420518087412986	0.00011411617026132602	0.00019970329795732054	7199.088639735251	0.0006187169107626825	2860208320	150	0.0	0.0005420518087412986	0.00011411617026132602	0.00019970329795732054	7199.088782380463	0.0006187169097072402	12	COMPLETE
13	0.0004279356384799726	2020-03-05 00:36:25.221154	2020-03-05 00:51:35.199458	0.34581059977883144	16.731910571339526	128	75	0.04231203105449537	512	0.9986446761169274	2.8529042565331506e-05	0.0004279356384799726	0.00014264521282665753	0.00022823234052265205	7134.3083704210885	0.0006154212393452281	2.8529042565331506e-05	0.0004279356384799726	0.00014264521282665753	0.00022823234052265205	7134.308227775876	0.0006154212641472991	855446553	150	2.8529042565331506e-05	0.0004279356384799726	0.00014264521282665753	0.00022823234052265205	7134.308513066301	0.0006154212145637272	13	COMPLETE
14	0.0007702841492639507	2020-03-05 00:51:35.238102	2020-03-05 01:04:28.495688	0.15007325297104993	23.63198598198284	128	45	0.05874896194782459	512	0.9961063905272841	2.8529042565331506e-05	0.0007702841492639507	0.00022823234052265205	0.0003138194682186466	7116.33630035376	0.0006875852751619496	2.8529042565331506e-05	0.0007702841492639507	0.00022823234052265205	0.0003138194682186466	7116.336214766632	0.0006875852792348309	3291238480	150	2.8529042565331506e-05	0.0007702841492639507	0.00022823234052265205	0.0003138194682186466	7116.336385940888	0.000687585271090223	14	COMPLETE
15	0.0007702841492639507	2020-03-05 01:04:28.537718	2020-03-05 01:15:53.884070	0.7186101797959369	5.301268792805155	64	48	0.04210748256678136	512	0.9937610991375438	8.558712769599452e-05	0.0007702841492639507	0.0003138194682186466	0.0004279356384799726	7101.903457719959	0.0008229423251536993	8.558712769599452e-05	0.0007702841492639507	0.0003138194682186466	0.0004279356384799726	7101.903400661874	0.000822942327555899	3715994797	150	8.558712769599452e-05	0.0007702841492639507	0.0003138194682186466	0.0004279356384799726	7101.903514778044	0.0008229423227520854	15	COMPLETE
16	0.0007702841492639507	2020-03-05 01:15:53.922668	2020-03-05 01:45:00.112119	0.9097170935041496	28.833574847732248	64	25	0.006743919701475285	128	1.0120905611606776	0.00014264521282665753	0.0007702841492639507	0.00034234851078397807	0.0003708775533493096	7233.882588725322	0.0007366791873365095	0.00014264521282665753	0.0007702841492639507	0.00034234851078397807	0.0003708775533493096	7233.882460344631	0.0007366792220409098	3750045903	150	0.00014264521282665753	0.0007702841492639507	0.00034234851078397807	0.0003708775533493096	7233.882717106014	0.0007366791526746331	16	COMPLETE
17	0.0005991098938719617	2020-03-05 01:45:00.155564	2020-03-05 02:12:41.229277	0.41488317455542445	3.728108021593644	256	82	0.007739515741024142	256	1.0001839366279037	2.8529042565331506e-05	0.0005991098938719617	5.705808513066301e-05	0.0002567613830879836	7146.567114572635	0.0006607685810788146	2.8529042565331506e-05	0.0005991098938719617	5.705808513066301e-05	0.0002567613830879836	7146.566986191943	0.0006607685845319937	3457760704	150	2.8529042565331506e-05	0.0005991098938719617	5.705808513066301e-05	0.0002567613830879836	7146.567242953326	0.0006607685776266864	17	COMPLETE
18	0.0007132260641332877	2020-03-05 02:12:41.270084	2020-03-05 02:24:30.747864	0.9754884323118119	8.202020842523643	64	64	0.0015281756665550394	512	1.0018449145999815	8.558712769599452e-05	0.0007132260641332877	0.00017117425539198904	0.00028529042565331506	7159.497517973296	0.0006882501894339422	8.558712769599452e-05	0.0007132260641332877	0.00017117425539198904	0.00028529042565331506	7159.497432386169	0.0006882501906847822	1555611795	150	8.558712769599452e-05	0.0007132260641332877	0.00017117425539198904	0.00028529042565331506	7159.497603560424	0.0006882501881832671	18	COMPLETE
19	0.0005135227661759672	2020-03-05 02:24:30.786311	2020-03-05 02:38:16.767815	0.8180900059381376	4.439848468311897	128	58	0.002109819739474081	512	0.9984747362672867	2.8529042565331506e-05	0.0005135227661759672	2.8529042565331506e-05	0.00014264521282665753	7134.696893187264	0.0005964199479337702	2.8529042565331506e-05	0.0005135227661759672	2.8529042565331506e-05	0.00014264521282665753	7134.696679219445	0.0005964200211513875	4156680503	150	2.8529042565331506e-05	0.0005135227661759672	2.8529042565331506e-05	0.00014264521282665753	7134.697107155084	0.0005964198747883862	19	COMPLETE
20	0.0007988131918292822	2020-03-05 02:38:16.809301	2020-03-05 03:07:31.071878	0.7891739575058812	24.50564112914628	64	45	0.0030551769043417245	128	1.003174111550131	0.00014264521282665753	0.0007988131918292822	0.0003708775533493096	0.0005705808513066301	7169.4595172886	0.0007944317532637081	0.00014264521282665753	0.0007988131918292822	0.0003708775533493096	0.0005705808513066301	7169.459403172429	0.0007944318546197045	2574885585	150	0.00014264521282665753	0.0007988131918292822	0.0003708775533493096	0.0005705808513066301	7169.45963140477	0.0007944316521710228	20	COMPLETE
21	0.0008273422343946138	2020-03-05 03:07:31.110434	2020-03-05 03:36:07.619763	0.9447731799459271	5.525665989803132	256	88	0.004231203736015237	256	0.9921751655608526	0.00019970329795732054	0.0008273422343946138	0.0003138194682186466	0.0003994065959146411	7088.559768344175	0.0008476677145469606	0.00019970329795732054	0.0008273422343946138	0.0003138194682186466	0.0003994065959146411	7088.559625698961	0.0008476677359555458	3746492944	150	0.00019970329795732054	0.0008273422343946138	0.0003138194682186466	0.0003994065959146411	7088.559910989387	0.0008476676931562978	21	COMPLETE
22	0.0007702841492639507	2020-03-05 03:36:07.660115	2020-03-05 03:54:28.870906	0.6217361514548808	10.36535040868476	64	100	0.00358009943910631	256	1.0006353926622573	2.8529042565331506e-05	0.0007702841492639507	0.00022823234052265205	0.0004564646810453041	7150.333433184982	0.0007064644368091602	2.8529042565331506e-05	0.0007702841492639507	0.00022823234052265205	0.0004564646810453041	7150.333247746205	0.0007064646603451031	2930514441	150	2.8529042565331506e-05	0.0007702841492639507	0.00022823234052265205	0.0004564646810453041	7150.333618623759	0.0007064642141204178	22	COMPLETE
23	0.0011126326600479288	2020-03-05 03:54:28.908552	2020-03-05 04:23:57.123946	0.2751418742101372	25.293288868854088	64	83	0.03984065311204957	128	0.9987605706118211	0.00014264521282665753	0.0011126326600479288	0.0003708775533493096	0.0007132260641332877	7137.059069382632	0.0008745993898628908	0.00014264521282665753	0.0011126326600479288	0.0003708775533493096	0.0007132260641332877	7137.05894100194	0.0008745994032420183	2619448355	150	0.00014264521282665753	0.0011126326600479288	0.0003708775533493096	0.0007132260641332877	7137.059197763323	0.0008745993764903036	23	COMPLETE
24	0.0009699874472212713	2020-03-05 04:23:57.178323	2020-03-05 04:48:01.963844	0.9009863987132126	21.433060370359655	256	89	0.001009841897902681	512	1.0011213564528911	5.705808513066301e-05	0.0009699874472212713	0.0002567613830879836	0.0003708775533493096	7154.048684811138	0.0007430867676449003	5.705808513066301e-05	0.0009699874472212713	0.0002567613830879836	0.0003708775533493096	7154.048613488531	0.0007430867955281072	3212873092	150	5.705808513066301e-05	0.0009699874472212713	0.0002567613830879836	0.0003708775533493096	7154.048756133744	0.0007430867397929547	24	COMPLETE
25	0.0007988131918292822	2020-03-05 04:48:02.000866	2020-03-05 05:17:17.703929	0.7278150711899947	11.959817601831793	64	57	0.0018538421529709177	128	1.0010920008075903	0.00011411617026132602	0.0007988131918292822	0.0002567613830879836	0.0003708775533493096	7152.923114230286	0.0007615226834831264	0.00011411617026132602	0.0007988131918292822	0.0002567613830879836	0.0003708775533493096	7152.923028643158	0.0007615226986428766	2764315599	150	0.00011411617026132602	0.0007988131918292822	0.0002567613830879836	0.0003708775533493096	7152.923199817415	0.0007615226683373011	25	COMPLETE
26	0.0003138194682186466	2020-03-05 05:17:17.741934	2020-03-05 05:46:51.411511	0.9409367688471634	14.737079872717102	128	17	0.004378170779491923	128	1.0005349262121888	0.0	0.0003138194682186466	0.00014264521282665753	0.00017117425539198904	7149.446550838754	0.0006220877909332769	0.0	0.0003138194682186466	0.00014264521282665753	0.00017117425539198904	7149.4464795161475	0.0006220878017914567	4176355649	150	0.0	0.0003138194682186466	0.00014264521282665753	0.00017117425539198904	7149.44662216136	0.000622087780083548	26	COMPLETE
27	0.0011696907451785917	2020-03-05 05:46:51.449017	2020-03-05 05:59:21.375367	0.6856851915094841	20.088046928968225	256	13	0.012824335561149846	512	0.9975794960237115	5.705808513066301e-05	0.0011696907451785917	0.0003708775533493096	0.0006561679790026247	7127.640148921602	0.0008779485466352614	5.705808513066301e-05	0.0011696907451785917	0.0003708775533493096	0.0006561679790026247	7127.640049069953	0.0008779485487127278	2303984625	150	5.705808513066301e-05	0.0011696907451785917	0.0003708775533493096	0.0006561679790026247	7127.640248773251	0.0008779485445583124	27	COMPLETE
28	0.0005991098938719617	2020-03-05 05:59:21.429965	2020-03-05 06:11:52.203107	0.7223516016095989	24.794569262866343	64	86	0.00459748951986181	512	0.9971739289556601	0.00011411617026132602	0.0005991098938719617	0.00014264521282665753	0.00019970329795732054	7123.713254593175	0.000703848908011313	0.00011411617026132602	0.0005991098938719617	0.00014264521282665753	0.00019970329795732054	7123.713140477005	0.0007038489326245673	1275147805	150	0.00011411617026132602	0.0005991098938719617	0.00014264521282665753	0.00019970329795732054	7123.7133687093465	0.0007038488834152232	28	COMPLETE
